abbr,country,population,case_7day_perc_change,death_7day_perc_change,test_7day_perc_change,case_7day_change,death_7day_change,test_7day_change,current_r,cur_infected_perc,total_infected_perc,Confirmed,Deaths,daily_tests_7day_ma,pos_rate_7day_ma,net_hosp_7day_ma,daily_confirmed_7day_ma,daily_deaths_7day_ma,c19pro_score_cases,c19pro_score_deaths
DZA,Algeria,43053054,-0.06166007905138333,-0.0684931506849316,,-33.42857142857139,-0.7142857142857153,,0.9958257354776417,0.0008492312763689192,0.007713390088424389,37187,1341,,,,508.7142857142857,9.714285714285714,0.08743825195340393,0.09758523447423825
ARG,Argentina,44780677,0.11804679837466718,0.37160493827160507,,722.1428571428569,43.000000000000014,,0.9864715927328446,0.01670309718631543,0.05040718790383629,276072,5362,,,,6839.571428571428,158.71428571428572,-11.230449189067452,-100.0
AUS,Australia,25203198,-0.2668447610566934,0.5571428571428572,,-128.42857142857144,5.571428571428571,,0.996600317947607,0.0028490828822596245,0.009051351340413228,22742,375,,,,352.85714285714283,15.571428571428571,1.3203880527136154,-8.19577061816885
AUT,Austria,8858775,0.2118758434547907,5.0,,22.428571428571416,0.7142857142857142,,0.9798489719101985,0.0007995462126535554,0.018487883482761442,22594,725,,,,128.28571428571428,0.8571428571428571,-0.24846797364560322,-3.5622199606122096
BGD,Bangladesh,163046161,0.31852052567402794,0.12556053811659182,,671.7142857142858,3.9999999999999964,,0.9654706462056999,0.0008502561431053872,0.007556363133260157,269115,3557,,,,2780.5714285714284,35.857142857142854,-8.072778472953921,-0.7746418724649367
BLR,Belarus,9452411,-0.16467780429594267,-0.2962962962962963,,-19.714285714285708,-1.1428571428571428,,0.9548919082126192,0.0014991942267427855,0.020430554701863893,69203,599,,,,100.0,2.7142857142857144,0.15546642109752976,0.772172371106641
BEL,Belgium,11455519,0.04114713216957603,1.6190476190476188,,23.571428571428555,4.857142857142857,,0.9510192530280265,0.003532096625216195,0.13290554535329216,76191,9916,,,,596.4285714285714,7.857142857142857,-0.195825258658886,-21.523606146547305
BOL,Bolivia,11513100,-0.1030476360711412,-0.266199649737303,,-164.71428571428555,-21.714285714285715,,0.9458435387621865,0.01424212418896735,0.08760385995083861,96459,3884,,,,1433.7142857142858,59.857142857142854,3.1290291171889315,54.814531042008866
BRA,Brazil,211049527,0.03493429545529784,-0.03596127247579538,,1507.7142857142899,-37.142857142857224,,1.0038640094286282,0.017691127068955714,0.13037230355887033,3224876,105463,,,,44666.28571428572,995.7142857142857,-7.800327550351548,10.296336279319826
BGR,Bulgaria,7000039,-0.4485570890840653,-0.2295081967213114,,-102.14285714285715,-1.9999999999999991,,0.9792766390477405,0.008685951606841047,0.04289747528549484,13893,482,,,,125.57142857142857,6.714285714285714,2.2935100786978775,2.2871317826026796
