abbr,country,population,case_7day_perc_change,death_7day_perc_change,test_7day_perc_change,case_7day_change,death_7day_change,test_7day_change,current_r,cur_infected_perc,total_infected_perc,Confirmed,Deaths,daily_tests_7day_ma,pos_rate_7day_ma,net_hosp_7day_ma,daily_confirmed_7day_ma,daily_deaths_7day_ma,c19pro_score_cases,c19pro_score_deaths
DZA,Algeria,43053054,-0.1550272412085191,0.016129032258064457,,-44.71428571428572,0.14285714285714235,,0.9714283343858006,0.0005575678789244545,0.010127667133671865,49194,1654,,,,243.71428571428572,9.0,0.12996038131251186,-0.005505704738167298
ARG,Argentina,44780677,0.061849315068493144,0.004527813712807244,,645.0,1.0,,0.9605581902262119,0.018914274118723127,0.09447965692881329,601713,12460,,,,11073.57142857143,221.85714285714286,-5.851335728590522,-0.12804358893883147
AUS,Australia,25203198,-0.3060747663551402,-0.3333333333333333,,-18.714285714285715,-2.8571428571428568,,0.7993171136081001,0.0003862208280076203,0.00853411539281642,26861,837,,,,42.42857142857143,5.714285714285714,0.05753413549812599,1.0868890450944246
AUT,Austria,8858775,0.602086956521739,-0.23076923076923078,,247.28571428571428,-0.4285714285714286,,0.998163775811115,0.0011875231056212626,0.02210068547852271,35853,758,,,,658.0,1.4285714285714286,-10.442356079471555,0.1266731162402932
BGD,Bangladesh,163046161,-0.14980427582053607,-0.10358565737051777,,-284.28571428571445,-3.714285714285708,,1.002952727757368,0.0011275518471115674,0.010820089164810203,344264,4859,,,,1613.4285714285713,32.142857142857146,0.9556769814020841,0.3875451606631801
BLR,Belarus,9452411,0.08301008533747087,0.0833333333333332,,15.285714285714278,0.42857142857142794,,1.0064495542826424,0.004978518179118534,0.04378332681471426,74987,771,,,,199.42857142857142,5.571428571428571,-0.09084549488401245,-0.13328034896297247
BEL,Belgium,11455519,0.8409542743538765,0.055555555555555525,,483.42857142857133,0.1428571428571428,,0.9481437896772921,0.002053420713631569,0.13779724864495446,97976,9936,,,,1058.2857142857142,2.7142857142857144,-29.558101860539885,-0.021275531346505096
BOL,Bolivia,11513100,-0.03871681415929203,-0.8330708661417322,,-30.0,-226.71428571428572,,0.952386678293483,0.012506622890446534,0.12197835509115702,129419,7511,,,,744.8571428571429,45.42857142857143,0.2076579756926412,-0.7401968895532826
BRA,Brazil,211049527,0.10229258973212471,0.10289323553382246,,2876.0,72.14285714285722,,0.9328804143298783,0.011550952208483272,0.15769566259203224,4455386,134935,,,,30991.428571428572,773.2857142857143,-25.563024290193283,-31.833839796918177
BGR,Bulgaria,7000039,0.14945321992709598,-0.10416666666666656,,17.57142857142857,-0.7142857142857135,,0.9825817218675305,0.006926104268847645,0.059782524068794474,18544,749,,,,135.14285714285714,6.142857142857143,-0.15466154181322211,0.3540161000517861
