abbr,state,population,case_7day_perc_change,death_7day_perc_change,test_7day_perc_change,case_7day_change,death_7day_change,test_7day_change,current_r,cur_infected_perc,total_infected_perc,Confirmed,Deaths,daily_tests_7day_ma,pos_rate_7day_ma,net_hosp_7day_ma,daily_confirmed_7day_ma,daily_deaths_7day_ma,c19pro_score_cases,c19pro_score_deaths
AL,Alabama,4903185,-0.4225949489107384,-0.5276073619631901,0.057895901147173065,-626.2857142857143,-12.285714285714285,261.7142857142853,0.9165726877178201,0.015357364651751871,0.19428371558486984,133606,2277,4782.142857142857,0.1789395070948469,-30.285714285714285,855.7142857142857,11.0,100.0,53.76470555802331
AK,Alaska,731545,0.16960352422907488,0.0,-0.5695378982782506,11.0,0.0,-3289.0000000000005,1.0110341424556573,0.006232015802172115,0.035486538763849114,5828,42,2485.8571428571427,0.032411930348830525,0.0,75.85714285714286,0.42857142857142855,-6.277134592083303,-0.0
AZ,Arizona,7278717,0.20658194851743233,-0.29761904761904767,0.23132988500833593,90.57142857142856,-10.714285714285715,1546.1428571428578,0.8556751183155531,0.009195027090626,0.23747894031324476,206045,5221,8229.857142857143,0.0642781509833533,-10.285714285714286,529.0,25.285714285714285,-3.933181512884673,34.69448071441092
AR,Arkansas,3017825,0.09725927722532145,0.0,-0.07276437782586505,57.285714285714334,0.0,-590.8571428571422,0.9330627051754612,0.024249583723376936,0.1814634712085691,66021,917,7529.285714285715,0.09980077791480883,-2.0,646.2857142857143,14.714285714285714,-7.066517438907852,-0.0
CA,California,39512223,-0.16937978892583477,-0.12369791666666666,0.1257600361484912,-836.8571428571422,-13.57142857142857,12723.142857142855,0.9321595371651942,0.014141548047043569,0.15025077176751103,744344,13823,113893.14285714286,0.03777224767074902,-81.71428571428571,4103.857142857143,96.14285714285714,34.08594729101289,12.598403249394307
CO,Colorado,5758736,-0.04000000000000017,0.35,-0.043144805455274944,-11.285714285714334,1.0,-384.1428571428587,0.9343579320853758,0.002662042503771661,0.06669310765417967,59651,1973,8519.42857142857,0.03459319873901671,-0.5714285714285714,270.85714285714283,3.857142857142857,0.2885299241777379,-1.7115971847228122
CT,Connecticut,3565287,-0.19668737060041405,1.6666666666666665,-0.13757844424985408,-27.14285714285714,0.7142857142857142,-2154.7142857142862,0.8848537323088023,0.0013631441171496153,0.131681124128296,53782,4474,13507.0,0.008207384530772403,-0.8571428571428571,110.85714285714286,1.1428571428571428,1.1357698548298056,-3.1449352052060133
DE,Delaware,973764,0.3490401396160558,1.0,0.18724704085528823,28.57142857142857,0.2857142857142857,350.2857142857142,0.9220472786487245,0.005381180655682486,0.1249337621846772,18308,609,2221.0,0.0497202032546472,-1.5714285714285714,110.42857142857143,0.5714285714285714,-6.430215456810048,-1.7718192266860784
FL,Florida,21477737,-0.25397446941812196,-0.31863979848866497,-0.3264275682853895,-926.5714285714284,-36.14285714285714,-9762.142857142859,0.862208041059621,0.013103801392111283,0.2240711393383763,650092,11915,20143.85714285714,0.13511385959562291,-66.85714285714286,2721.714285714286,77.28571428571429,38.50277192445223,100.0
GA,Georgia,10617423,-0.11782751167817049,-0.28450106157112526,0.04126467511333261,-241.42857142857133,-19.142857142857146,811.4285714285725,0.8873167838596823,0.02539834760280343,0.24448748062500666,285350,6070,20475.428571428572,0.0882800290243358,-39.0,1807.5714285714287,48.142857142857146,12.681096430755076,61.65013923219376
HI,Hawaii,1415872,-0.17795086878370278,-0.44,1.2403646434341102,-42.428571428571416,-1.5714285714285716,3071.142857142857,0.9430904006337647,0.013383978212719794,0.05144674094833431,10025,88,5547.142857142857,0.03829513262941025,-4.571428571428571,196.0,2.0,12.073644454753193,8.550266140372898
ID,Idaho,1787065,-0.13930084745762716,-0.46341463414634143,-0.34358303967261566,-37.571428571428584,-2.714285714285714,-863.5714285714287,0.936768638206015,0.016034111797836117,0.1366133856351056,33978,389,1649.857142857143,0.14312927526192742,-6.857142857142857,232.14285714285714,3.142857142857143,3.5822329496501895,14.706573715516793
IL,Illinois,12671821,0.20489158976667415,-0.10204081632653059,0.2789458050574982,390.1428571428571,-2.1428571428571423,12208.142857142855,0.9482666556379717,0.006821908232447413,0.1221638152874792,254276,8405,55973.42857142857,0.04099904546545044,-1.2857142857142858,2294.285714285714,18.857142857142858,-21.242535096157443,1.8891943529740725
IN,Indiana,6732219,-0.08979907264296753,-0.04225352112676059,-0.07812156517916037,-83.0,-0.4285714285714288,-812.2857142857156,0.9479628778530129,0.005975444352003404,0.102197210162058,100780,3380,9585.42857142857,0.08776714656174552,-1.2857142857142858,841.2857142857143,9.714285714285714,3.7174601768110986,0.3922868005486196
IA,Iowa,3155070,-0.37240626137604654,-0.09090909090909097,-0.010445760250251393,-438.42857142857133,-0.8571428571428577,-53.42857142857156,0.94982492084115,0.022889507998237756,0.1450373525785482,71019,1185,5061.428571428572,0.14733276883996613,2.142857142857143,738.8571428571429,8.571428571428571,83.45757303012977,2.3013224826112157
KS,Kansas,2913314,-0.012435991221653338,0.07692307692307689,-0.10858816369998474,-7.285714285714334,0.2857142857142856,-407.85714285714266,0.9831019169857069,0.008849028975249492,0.07793529979947235,47012,484,3348.1428571428573,0.18355591585953832,-4.857142857142857,578.5714285714286,4.0,0.5936246723579185,-0.5618108403217733
KY,Kentucky,4467673,-0.10461338531513971,-0.07547169811320752,-0.2679380561570797,-69.0,-0.5714285714285712,-2103.4285714285716,0.9808427888326356,0.010870088298763137,0.08545723914888131,53319,997,5747.0,0.1027616893285938,-6.0,590.5714285714286,7.0,3.4782509628817597,0.8550106701126081
LA,Louisiana,4648794,-0.04511120436424684,-0.28342245989304815,-0.1931912423287445,-30.71428571428578,-7.571428571428573,-2662.2857142857156,0.8694464132505467,0.015047128351998389,0.2829140202813891,153433,5118,11118.285714285714,0.0609806239399702,-15.857142857142858,650.1428571428571,19.142857142857142,1.390576642880126,30.59115937711614
ME,Maine,1344212,-0.08333333333333331,1.0,0.08322438697745614,-2.1428571428571423,0.14285714285714285,372.8571428571431,0.9362002345058615,0.001441736868886753,0.02496704388891038,4714,134,4853.0,0.0048570839833976046,-0.2857142857142857,23.571428571428573,0.2857142857142857,0.14662983910352245,-0.4587277339555042
MD,Maryland,6045680,0.1464500916950483,-0.1481481481481482,-0.14002063537767537,79.85714285714278,-1.1428571428571432,-1667.2857142857138,0.9392268707013218,0.005414444694393352,0.11784298871260139,113239,3807,10240.142857142857,0.06104825546518603,-2.857142857142857,625.1428571428571,6.571428571428571,-5.369781971032495,1.4921261226469904
MA,Massachusetts,6949503,-3.401134521880065,-0.25242718446601936,-0.23516725645990522,-1199.142857142857,-3.7142857142857135,-5031.571428571429,0.9048392324328864,0.0025564418059823846,0.16235017094028162,122962,9141,16364.142857142857,-0.051733319365511704,1.1428571428571428,-846.5714285714286,11.0,23.943724584983094,7.396652011512633
MI,Michigan,9986857,-0.01948678371599462,-0.46987951807228917,-0.09301628676890301,-14.428571428571445,-5.571428571428572,-2793.571428571431,0.9587542916500826,0.0031713681291321186,0.0942107211508085,118902,6811,27239.571428571428,0.026652401705501975,-1.8571428571428572,726.0,6.285714285714286,0.24337859567112155,10.06247062999457
MN,Minnesota,5639632,-0.06993626062322948,-0.06521739130434773,0.14159878137625015,-56.428571428571445,-0.42857142857142794,1221.7142857142862,0.9555187204357588,0.008062228173753181,0.10040672866598388,81608,1914,9849.714285714286,0.07618785171433544,-5.285714285714286,750.4285714285714,6.142857142857143,3.350354653207774,0.43325877017049874
MS,Mississippi,2976149,-0.13316582914572872,-0.48314606741573035,-0.04336329984135381,-83.28571428571433,-12.285714285714285,-187.42857142857156,0.8739938561184096,0.01985485269722719,0.2774326823018606,87379,2585,4134.857142857143,0.13111525704809285,-5.714285714285714,542.1428571428571,13.142857142857142,9.199951100616936,84.46438616952706
MO,Missouri,6137428,0.010162601626016335,0.3913043478260869,0.04198552839234139,13.571428571428669,5.142857142857142,402.8571428571431,0.9872215625583399,0.009409479019550209,0.07465391040025235,96181,1690,9998.0,0.1337124567770697,4.0,1349.0,18.285714285714285,-0.6095013512467984,-19.64971106841884
MT,Montana,1068778,-0.014689265536723195,0.7500000000000001,0.044017987206282826,-1.8571428571428612,0.8571428571428572,99.28571428571422,0.9964125324012668,0.007652665006203346,0.04880339977057911,8381,119,2354.8571428571427,0.05289978160640622,3.0,124.57142857142857,2.0,0.3627473485012218,-7.893746452523709
