abbr,state,population,case_7day_perc_change,death_7day_perc_change,test_7day_perc_change,case_7day_change,death_7day_change,test_7day_change,current_r,cur_infected_perc,total_infected_perc,Confirmed,Deaths,daily_tests_7day_ma,pos_rate_7day_ma,net_hosp_7day_ma,daily_confirmed_7day_ma,daily_deaths_7day_ma,c19pro_score_cases,c19pro_score_deaths
AL,Alabama,4903185,0.5131249999999999,0.7790697674418604,0.338946244870167,586.4285714285713,9.571428571428571,2631.142857142858,1.0943546977582455,0.03641041486299212,0.10147343002558541,59067.0,1211.0,10393.857142857143,0.16637574391467486,36.0,1729.2857142857142,21.857142857142858,-66.72286253619075,-17.582993514840126
AK,Alaska,731545,0.6558704453441296,-1.0,0.19425293405610228,23.142857142857146,-0.42857142857142855,527.2857142857142,0.935865485962256,0.0014708596190254873,0.006964711671872544,1631.0,17.0,3241.714285714286,0.01784769962982549,0.2857142857142857,58.42857142857143,0.0,-3.9631345240236593,0.0
AZ,Arizona,7278717,-0.07217756742421154,0.9789915966386556,0.0373658088637208,-252.71428571428578,33.28571428571429,488.28571428571377,0.9857237885845673,0.03997187965956088,0.12473681831564547,131354.0,2434.0,13556.0,0.23964085486658515,10.285714285714286,3248.5714285714284,67.28571428571429,13.129932620062867,-100.0
AR,Arkansas,3017825,0.24746851074339338,0.0714285714285714,0.10647159889623582,143.1428571428571,0.2857142857142856,584.2857142857147,1.0149511719698143,0.012469245234564628,0.04738246916239344,30297.0,335.0,6072.0,0.13610483719179373,14.285714285714286,721.5714285714286,4.285714285714286,-13.099048776602725,-0.12138783399268595
CA,California,39512223,0.15675866292989857,0.19672131147540986,0.07426155560856555,1206.5714285714294,15.42857142857143,7871.71428571429,1.0272441801117738,0.016546727831537093,0.06398546596581012,354885.0,7375.0,113871.57142857143,0.07297193203872532,92.57142857142857,8903.57142857143,93.85714285714286,-34.72607931968968,-4.673065199389946
CO,Colorado,5758736,0.4556780067081935,4.714285714285714,0.1955549640670748,135.85714285714283,4.714285714285714,1049.5714285714284,1.0228738139780233,0.005892612545530825,0.052879486053884046,38137.0,1744.0,6416.714285714285,0.06727964913061871,4.714285714285714,434.0,5.714285714285714,-7.0232021141738326,-20.316802838715905
CT,Connecticut,3565287,-0.014925373134328306,0.9473684210526314,0.11831619213797953,-1.1428571428571388,2.571428571428571,1007.4285714285706,0.9266998120842794,0.0019835710280827323,0.13837623731273246,47636.0,4380.0,9522.142857142857,0.007921386242592454,-3.0,75.42857142857143,5.285714285714286,0.019645518922750443,-3.4026814881972083
DE,Delaware,973764,-0.38235294117647056,0.0,-0.18674220963172813,-52.0,0.0,-470.8571428571431,1.0106782383055886,0.007495656031646271,0.07502947326046147,13050.0,521.0,2050.5714285714284,0.04096419116622545,-0.8571428571428571,84.0,0.8571428571428571,6.261969688265939,-0.0
FL,Florida,21477737,0.20438057605038135,0.864306784660767,0.22331125516031936,1891.5714285714294,41.85714285714286,10841.857142857145,1.0756775869167856,0.030784574743605436,0.09201374427855225,301810.0,4521.0,59392.28571428572,0.18767949661572209,1173.857142857143,11146.714285714286,90.28571428571429,-100.0,-69.18887802452015
GA,Georgia,10617423,0.21885179153094478,0.7789473684210526,0.06330698695062979,614.2857142857147,10.571428571428571,1314.7142857142862,1.084580103091519,0.016547706538582854,0.06631091179093081,127838.0,3091.0,22082.0,0.15490315318229456,81.57142857142857,3421.1428571428573,24.142857142857142,-36.72377807939306,-12.319557441248183
HI,Hawaii,1415872,0.17857142857142852,2.0,0.3014431450609604,4.285714285714285,0.2857142857142857,346.1428571428571,1.1034431955571855,0.0003474890385571577,0.003078668128192379,1292.0,22.0,1494.4285714285713,0.018449479017302362,0.0,28.285714285714285,0.42857142857142855,-0.14733423316864874,-0.3765309832517659
ID,Idaho,1787065,0.33897652943439793,1.0,0.11295648316987832,125.85714285714289,0.8571428571428571,327.42857142857156,1.1129892607351088,0.006569430882480492,0.02044917224611304,12449.0,110.0,3226.1428571428573,0.14076960545543107,11.285714285714286,497.14285714285717,1.7142857142857142,-19.172483666046304,-1.158852191619755
IL,Illinois,12671821,0.11160373031646542,-0.670391061452514,0.1473691853429498,104.28571428571433,-34.28571428571429,4349.285714285714,1.0302512339002834,0.004927468593503649,0.08652813198671289,157825.0,7427.0,33862.142857142855,0.030674794861518345,9.857142857142858,1038.7142857142858,16.857142857142858,-1.773588546861737,0.7118977739571719
IN,Indiana,6732219,0.3844423015107683,-0.35365853658536583,0.09949936065538245,170.8571428571429,-4.142857142857142,655.8571428571431,1.0444268659588605,0.00800538425740458,0.06915609845728429,53370.0,2785.0,7247.428571428572,0.08489710636284792,30.571428571428573,615.2857142857143,7.571428571428571,-8.957240207174424,1.952906126322418
IA,Iowa,3155070,0.25787781350482325,1.157894736842105,0.12034681764721969,114.57142857142861,3.1428571428571423,628.5714285714284,1.0157759251372949,0.008444503608477783,0.05723549715220264,36536.0,777.0,5851.571428571428,0.09233173018236861,3.5714285714285716,558.8571428571429,5.857142857142857,-8.850587354911905,-5.589926071046477
KS,Kansas,2913314,0.20583533173461224,0.25000000000000006,0.2205934647753763,73.57142857142856,0.4285714285714286,797.5714285714284,1.0410246485927437,0.005239050785462878,0.022900724055148192,20349.0,304.0,4413.142857142857,0.10730933575035609,0.0,431.0,2.142857142857143,-4.553955312112011,-0.19300200969684914
