abbr,country,population,case_7day_perc_change,death_7day_perc_change,test_7day_perc_change,case_7day_change,death_7day_change,test_7day_change,current_r,cur_infected_perc,total_infected_perc,Confirmed,Deaths,daily_tests_7day_ma,pos_rate_7day_ma,net_hosp_7day_ma,daily_confirmed_7day_ma,daily_deaths_7day_ma,c19pro_score_cases,c19pro_score_deaths
DZA,Algeria,43053054,-0.11944091486658197,-0.08695652173913049,,-53.71428571428572,-0.8571428571428577,,0.9980151940899497,0.0008222413211383332,0.008467227435247682,42619,1465,,,,396.0,9.0,0.046465306675136014,0.09415147033225962
ARG,Argentina,44780677,0.30495633435408853,0.35094001790510293,,1920.5714285714275,56.0,,0.9770722214441045,0.017231159770094588,0.06484002017209342,370188,7839,,,,8218.42857142857,215.57142857142858,-17.024540971446818,-100.0
AUS,Australia,25203198,-0.4217252396166134,0.06862745098039216,,-113.14285714285714,1.0,,0.9987522828500982,0.0028452341643310504,0.011425772237316868,25322,572,,,,155.14285714285714,15.571428571428571,0.2589476563814048,-0.18561885548278345
AUT,Austria,8858775,0.1848024316109423,-0.20000000000000007,,43.428571428571445,-0.1428571428571429,,0.9886500272444846,0.00086580819582843,0.019281785574190562,26033,733,,,,278.42857142857144,0.5714285714285714,-0.14490018913631952,0.024752246852437904
BGD,Bangladesh,163046161,-0.08266551928145012,0.12313432835820899,,-219.5714285714289,4.714285714285715,,0.9800585459579768,0.0009148022810546272,0.008572510946761881,302147,4082,,,,2436.5714285714284,43.0,0.15068970276652452,-0.6823728707240089
BLR,Belarus,9452411,0.6781115879828327,0.2962962962962963,,67.71428571428572,1.1428571428571428,,0.9659383309672189,0.0016296371370225014,0.022540704165318247,70974,657,,,,167.57142857142858,5.0,-0.4468264385265224,-0.7287283175648686
BEL,Belgium,11455519,-0.07332985386221298,-2.3043478260869565,,-40.14285714285717,-22.714285714285715,,0.9435933662165081,0.0029003487314717036,0.13578319760108642,83030,9879,,,,507.2857142857143,-12.857142857142858,0.08578360836084015,0.0
BOL,Bolivia,11513100,-0.29411764705882354,0.21428571428571433,,-419.28571428571433,12.42857142857143,,0.9632798696269405,0.014368501967324178,0.10106096533513997,112094,4726,,,,1006.2857142857143,70.42857142857143,2.9856432970735245,-20.18413162202146
BRA,Brazil,211049527,-0.10745647846450611,-0.048412813451224765,,-4480.4285714285725,-47.714285714285666,,0.982303648244008,0.016217212370250894,0.14106429151106317,3717156,117665,,,,37214.857142857145,937.8571428571429,13.34518197379194,11.656648164215905
BGR,Bulgaria,7000039,0.004314994606256835,0.3111111111111111,,0.5714285714285836,2.0,,1.0008280441372523,0.009933373228349156,0.051655997916583034,15751,586,,,,133.0,8.428571428571429,-0.0007328707588647034,-2.172295153484639
