abbr,country,population,case_7day_perc_change,death_7day_perc_change,test_7day_perc_change,case_7day_change,death_7day_change,test_7day_change,current_r,cur_infected_perc,total_infected_perc,Confirmed,Deaths,daily_tests_7day_ma,pos_rate_7day_ma,net_hosp_7day_ma,daily_confirmed_7day_ma,daily_deaths_7day_ma,c19pro_score_cases,c19pro_score_deaths
DZA,Algeria,43053054,0.32997903563941305,0.1346153846153846,,112.42857142857144,1.0,,1.1010997108421952,0.0003494061071718629,0.0039530761278863055,18242,996,,,,453.14285714285717,8.428571428571429,-0.5772398560722549,-0.1845345174211524
ARG,Argentina,44780677,0.21962965086281047,0.3320158102766798,,547.2857142857147,12.0,,1.1093517731970037,0.002607463929140687,0.008554403945255227,94060,1774,,,,3039.1428571428573,48.142857142857146,-4.744959306575557,-11.649545921195447
AUS,Australia,25203198,0.96206373292868,inf,,90.57142857142858,0.42857142857142855,,0.9261199197174228,8.94330949588223e-05,0.0018388142647611625,9553,107,,,,184.71428571428572,0.42857142857142855,-1.149533808259216,-0.005859086262145449
AUT,Austria,8858775,0.24810606060606052,-0.8571428571428572,,18.714285714285708,-0.8571428571428572,,1.0364559838835823,0.0003514029874333641,0.014549415692350241,18709,706,,,,94.14285714285714,0.14285714285714285,-0.07895368189712268,0.27898378047867933
BGD,Bangladesh,163046161,-0.1491299147277849,0.0,,-552.1428571428573,0.0,,1.0178985208089315,0.000643511011584014,0.002797177174873808,178443,2275,,,,3150.285714285714,43.857142857142854,1.706856570228163,-0.0
BLR,Belarus,9452411,-0.2964098073555166,0.07692307692307697,,-96.7142857142857,0.4285714285714288,,1.0141877351362596,0.0021217867060583802,0.011258926426284257,64604,454,,,,229.57142857142858,6.0,0.7322347280555594,-0.16484778754819376
BEL,Belgium,11455519,0.014492753623188475,-0.5294117647058824,,1.2857142857142918,-2.571428571428571,,0.9175139026746689,0.001029896593947424,0.11955119623999576,62357,9781,,,,90.0,2.2857142857142856,-0.0002661717318980846,1.8716934682919764
BOL,Bolivia,11513100,0.1828262339418528,-0.010362694300518227,,193.14285714285734,-0.5714285714285765,,1.0351040124816533,0.009710416829524629,0.033706734068148454,45565,1702,,,,1249.5714285714287,54.57142857142857,-1.8740442082233382,0.31958314164964735
BRA,Brazil,211049527,-0.008939558587996423,0.0015250242617497135,,-337.2857142857101,1.5714285714286689,,1.00489813749621,0.009072211756248096,0.05376072224032987,1800827,70398,,,,37392.28571428572,1032.0,0.1890041697586683,-0.05750697157578541
BGR,Bulgaria,7000039,0.4908536585365853,0.16666666666666674,,69.0,0.5714285714285716,,1.0872496687390478,0.0028292699512102717,0.012001075994005177,6964,267,,,,209.57142857142858,4.0,-0.9926912597469821,-0.35327524749524314
