abbr,country,population,case_7day_perc_change,death_7day_perc_change,test_7day_perc_change,case_7day_change,death_7day_change,test_7day_change,current_r,cur_infected_perc,total_infected_perc,Confirmed,Deaths,daily_tests_7day_ma,pos_rate_7day_ma,net_hosp_7day_ma,daily_confirmed_7day_ma,daily_deaths_7day_ma,c19pro_score_cases,c19pro_score_deaths
DZA,Algeria,43053054,0.011904761904761961,0.12280701754385966,,1.2857142857142918,1.0,,1.06273893804496,0.000350126149006758,0.0029431593865559456,11147,788,,,,109.28571428571429,9.142857142857142,-4.940010737658061e-05,-0.009007772855407528
ARG,Argentina,44780677,0.4588637069233158,0.08783783783783787,,422.28571428571433,1.8571428571428577,,1.089676693162089,0.0010614176288580898,0.003695656499342339,34159,878,,,,1342.5714285714287,23.0,-7.38005538332697,-0.030522946703258502
AUS,Australia,25203198,1.133333333333333,0.0,,7.285714285714285,0.0,,0.8973561291948494,8.21324341458572e-06,0.0007210196102891387,7370,102,,,,13.714285714285714,0.0,-0.005804665632317959,-0.0
AUT,Austria,8858775,-0.04545454545454541,2.0000000000000004,,-1.428571428571427,0.8571428571428572,,0.882633591764713,0.0002682086405851825,0.01299942712169572,17189,681,,,,30.0,1.2857142857142858,0.00030409366087385403,-0.0763456501860728
BGD,Bangladesh,163046161,0.185959438377535,0.07894736842105263,,510.85714285714266,3.0,,1.1348407440955413,0.0006475098791194477,0.0018174116960656315,94481,1262,,,,3258.0,41.0,-2.3732577785575755,-0.018642752809295924
BLR,Belarus,9452411,-0.1507487520798669,-0.07692307692307682,,-129.42857142857144,-0.42857142857142794,,0.9789613478020283,0.0010549689386125931,0.005290819453364861,55369,318,,,,729.1428571428571,5.142857142857143,2.06804037901138,0.012375053123657737
BEL,Belgium,11455519,-0.12652068126520685,-0.6140350877192983,,-14.857142857142861,-10.0,,0.8736579487218861,0.0016729927295306307,0.14395847102169707,60155,9663,,,,102.57142857142857,6.285714285714286,0.022739804915927225,1.1177554119227948
BOL,Bolivia,11513100,0.4341637010676156,0.5495495495495496,,226.57142857142856,8.714285714285715,,1.121082374835351,0.004830844863677029,0.013642285744065456,19883,659,,,,748.4285714285714,24.571428571428573,-8.636158302791767,-3.4378737203820156
BRA,Brazil,211049527,-0.002357158374972844,-0.05161648397391432,,-62.0,-53.142857142857224,,0.997216400033301,0.007400514098285565,0.034881864482927745,923189,45241,,,,26240.85714285714,976.4285714285714,0.02268601590052872,4.024539189335343
BGR,Bulgaria,7000039,0.6068376068376067,-0.3913043478260869,,30.428571428571423,-1.2857142857142856,,1.0893192146942303,0.0013642781133076545,0.006135108675823092,3453,181,,,,80.57142857142857,2.0,-0.30182660584352056,0.056994230258653064
CAN,Canada,37411047,-0.3352020555944873,-0.38821138211382117,,-205.0,-27.285714285714292,,0.9574982872772649,0.002419793276568817,0.03138174668033215,101087,8271,,,,406.57142857142856,43.0,0.9527633232000713,3.7798599107435873
CHL,Chile,18952038,0.22354943797141427,0.004566210045662153,,1088.1428571428569,0.7142857142857224,,1.1066527479532455,0.015239363703259776,0.03913795445112552,184449,3383,,,,5955.714285714285,157.14285714285714,-100.0,-100.0
CHN,China,1433783686,5.054054054054054,0.0,,26.714285714285715,0.0,,0.7360382648184,3.3687089950610584e-07,0.00029553551497167753,84422,4638,,,,32.0,0.0,-0.0037470009987541695,-0.0
COL,Colombia,50339443,0.20577335673883357,0.21169916434540398,,301.42857142857133,10.857142857142861,,1.1313068522683851,0.002806407691082319,0.00789923321161897,53211,1808,,,,1766.2857142857142,62.142857142857146,-2.758036919756834,-0.9014775860359752
