abbr,state,population,case_7day_perc_change,death_7day_perc_change,test_7day_perc_change,case_7day_change,death_7day_change,test_7day_change,current_r,cur_infected_perc,total_infected_perc,Confirmed,Deaths,daily_tests_7day_ma,pos_rate_7day_ma,net_hosp_7day_ma,daily_confirmed_7day_ma,daily_deaths_7day_ma,c19pro_score_cases,c19pro_score_deaths
AL,Alabama,4903185,0.12509763082530606,-0.010101010101010065,0.17735336850959707,137.28571428571445,-0.14285714285714235,1325.2857142857147,1.101068155481272,0.02740626755873988,0.08150294145540093,50508.0,1104.0,8797.857142857143,0.1403426158967281,53.0,1234.7142857142858,14.0,-4.553620458665195,0.12162769731822173
AK,Alaska,731545,0.15859030837004393,1.0,0.1795721112076456,5.142857142857139,0.14285714285714285,472.42857142857156,0.9763653943888565,0.002044986979611644,0.007765756036880848,1323.0,17.0,3103.285714285714,0.01196888090963495,0.7142857142857143,37.57142857142857,0.2857142857142857,-0.3564957288267393,-0.49742821042116664
AZ,Arizona,7278717,-0.007654781263633804,0.08396946564885485,-0.07841068203494389,-27.57142857142844,3.142857142857139,-1104.0,1.010623133090915,0.033362060923649045,0.10036123124446245,116892.0,2082.0,12975.714285714286,0.2756137839920731,59.857142857142854,3574.285714285714,40.57142857142857,0.6107919056486057,-3.8662466063401504
AR,Arkansas,3017825,0.07702215352910882,0.0,-0.36544924522346217,42.71428571428578,0.0,-2811.7142857142862,1.056898139982331,0.013813922278462138,0.04119490030071326,26803.0,313.0,4882.142857142857,0.1223408924652524,16.714285714285715,597.2857142857143,4.571428571428571,-2.892404423314802,-0.0
CA,California,39512223,0.3824364552324249,0.43176733780760634,0.07490300829415734,2385.857142857142,27.571428571428577,7242.714285714275,1.0692231208571388,0.01475234638152351,0.05712401957237385,310885.0,6955.0,103937.28571428571,0.07705470744033834,124.57142857142857,8624.42857142857,91.42857142857143,-100.0,-45.12457726573875
CO,Colorado,5758736,0.4203856749311295,-0.1785714285714286,-0.022883355871980388,109.0,-0.7142857142857144,-123.28571428571377,1.0451811907345518,0.005404137296795686,0.05066823691865715,36173.0,1724.0,5264.285714285715,0.05896879240162822,6.857142857142857,368.2857142857143,3.2857142857142856,-3.9633057270628145,0.4473303322903275
CT,Connecticut,3565287,-0.1337386018237082,-0.5357142857142857,-0.29305493496926593,-12.57142857142857,-2.142857142857143,-3466.7142857142862,0.9427705718200903,0.0031969375817430686,0.1417709149361608,47287.0,4348.0,8362.857142857143,0.009736932012299283,-2.5714285714285716,81.42857142857143,1.8571428571428572,0.13157706058783605,2.971349082507297
DE,Delaware,973764,-0.19536423841059597,0.0,-0.11561903589238438,-25.285714285714278,0.0,-268.2857142857142,1.0330222161048146,0.0071762767980742765,0.07262642693712235,12652.0,517.0,2052.1428571428573,0.05074834667594848,0.14285714285714285,104.14285714285714,0.7142857142857143,2.1140707561533616,-0.0
FL,Florida,21477737,0.17836215264047164,0.31446540880503143,0.0889415153212256,1417.5714285714284,14.285714285714285,3970.28571428571,1.0756863415220792,0.02639891716711123,0.08070682679464787,244151.0,4102.0,48609.57142857143,0.19266340844101837,996.2857142857143,9365.285714285714,59.714285714285715,-45.72726800426388,-20.24298985799081
GA,Georgia,10617423,0.18436392730597775,0.24137931034482757,0.11477160128735908,460.85714285714266,3.0,2134.5714285714275,1.1056669419319916,0.0144061322601539,0.06021414047457655,111217.0,2965.0,20733.0,0.14275378795708704,110.28571428571429,2960.5714285714284,15.428571428571429,-14.381246090468448,-2.8565401677244955
HI,Hawaii,1415872,0.6788990825688074,-1.0,0.042261697434111234,10.571428571428571,-0.2857142857142857,52.0,1.0312683056057395,0.00014054942819689915,0.0026866835420150973,1158.0,19.0,1282.4285714285713,0.020496825220006686,0.0,26.142857142857142,0.0,-0.45150605182188014,0.0
ID,Idaho,1787065,0.3785814936589947,1.6666666666666665,0.1854458657200562,115.14285714285711,0.7142857142857142,432.85714285714266,1.0969560364895092,0.004427930713208529,0.01582930671240274,9929.0,101.0,2767.0,0.14636790748102638,7.0,419.2857142857143,1.1428571428571428,-10.438856012269731,-2.9933718441949466
IL,Illinois,12671821,0.3095805092507785,1.151898734177215,0.006512452801403615,241.42857142857144,25.999999999999996,195.1428571428587,1.0503768680380912,0.004853367167986353,0.08361118737393781,152899.0,7345.0,30159.714285714286,0.02854801580158963,12.428571428571429,1021.2857142857143,48.57142857142857,-6.256718217380965,3.534416618017345
IN,Indiana,6732219,0.21981981981981974,-0.2209302325581396,-0.0766766806597298,87.14285714285711,-2.7142857142857153,-550.5714285714284,1.067384101070877,0.0072866019361521065,0.06633176965871133,50300.0,2748.0,6629.857142857143,0.07293843866491413,4.857142857142857,483.57142857142856,9.571428571428571,-2.20362380476164,2.814711412283789
IA,Iowa,3155070,0.35069191551347423,0.2941176470588236,0.07850758897879312,137.5714285714286,0.7142857142857144,424.1428571428569,0.9985923246796803,0.004328271638981068,0.049233455993052455,34172.0,743.0,5826.714285714285,0.08716012454948881,3.2857142857142856,529.8571428571429,3.142857142857143,-8.253921428427104,-1.025438132528744
KS,Kansas,2913314,0.2034592626308604,-0.3529411764705882,0.10615137963041098,63.85714285714289,-0.857142857142857,359.42857142857156,0.9762297685171332,0.00291317722703423,0.019005503697850628,18303.0,293.0,3745.4285714285716,0.10267754977496375,0.0,377.7142857142857,1.5714285714285714,-2.6876792797541875,1.031636559594108
KY,Kentucky,4467673,0.5135135135135135,0.09375000000000006,-0.17486022319738045,111.28571428571428,0.4285714285714288,-1121.4285714285716,1.0873763497292224,0.00524702680791544,0.026502163430492786,18672.0,620.0,5291.857142857143,0.061928029587236456,-6.571428571428571,328.0,5.0,-6.37257229550455,-0.3389308984887075
LA,Louisiana,4648794,0.3318075117370892,0.1590909090909091,0.14104545111931854,403.8571428571429,2.0,2138.5714285714275,1.1022762412602067,0.014977002637673341,0.09927822140537955,74636.0,3380.0,17300.85714285714,0.09369477977969713,37.857142857142854,1621.0,14.571428571428571,-27.033628186361774,-3.1189290168207897
ME,Maine,1344212,-0.5350553505535055,2.0,0.10018389113644728,-20.714285714285715,0.5714285714285714,194.57142857142867,1.0676382529082498,0.001416443239608038,0.01541869883619548,3499.0,111.0,2136.714285714286,0.00842414922778632,-1.7142857142857142,18.0,0.8571428571428571,0.7977006687690233,-2.947256975247753
MD,Maryland,6045680,0.03619114546732258,-0.012345679012345635,-0.0036213590542681076,14.714285714285722,-0.14285714285714235,-29.714285714285325,1.019275248478555,0.0066751796323986715,0.08647679003850683,71910.0,3303.0,8175.571428571428,0.05152981879816177,-5.285714285714286,421.2857142857143,11.428571428571429,-0.18586797363463645,0.08218312730916517
MA,Massachusetts,6949503,-0.048780487804878064,0.08088235294117656,-0.04488578381348606,-10.857142857142861,1.571428571428573,-408.42857142857065,0.9696628647790037,0.004783507540035597,0.1367378357848036,111110.0,8296.0,8690.857142857143,0.024360575974751792,-3.4285714285714284,211.71428571428572,21.0,0.08247695689156553,-1.445341870933232
MI,Michigan,9986857,0.23330990864371057,-0.13580246913580246,0.09466730931818376,94.85714285714289,-1.5714285714285712,1711.5714285714312,1.062331227230491,0.0036365795565111224,0.0746865605465263,75685.0,6285.0,19791.428571428572,0.02533564313555652,-6.142857142857143,501.42857142857144,10.0,-1.5312086020745022,0.8732953617986141
MN,Minnesota,5639632,0.04488031914893615,-0.47368421052631576,-0.08238332536919465,19.285714285714278,-3.8571428571428568,-1034.4285714285706,1.0451366939156785,0.00468044723485504,0.04416387452230926,40767.0,1533.0,11521.857142857143,0.03896941217313677,-6.142857142857143,449.0,4.285714285714286,-0.3116354136842491,5.152567553850468
