abbr,state,population,case_7day_perc_change,death_7day_perc_change,test_7day_perc_change,case_7day_change,death_7day_change,test_7day_change,current_r,cur_infected_perc,total_infected_perc,Confirmed,Deaths,daily_tests_7day_ma,pos_rate_7day_ma,net_hosp_7day_ma,daily_confirmed_7day_ma,daily_deaths_7day_ma,c19pro_score_cases,c19pro_score_deaths
AL,Alabama,4903185,0.6602150537634407,0.08860759493670886,0.08228082445386105,394.71428571428567,1.0,571.4285714285716,1.1474723708178343,0.014832807654616337,0.050210628397663964,38045.0,950.0,7516.285714285715,0.13205610673965104,13.714285714285714,992.5714285714286,12.285714285714286,-8.979382421874924,-2.92212442629534
AK,Alaska,731545,1.0823529411764705,inf,0.14977289027014104,13.142857142857142,0.2857142857142857,358.0,0.9559256665141378,0.001372437785782146,0.005515723571345577,937.0,14.0,2748.285714285714,0.008420833766503795,0.5714285714285714,25.285714285714285,0.2857142857142857,-0.3296146136879101,-1.5401535194307192
AZ,Arizona,7278717,0.08633355911009225,0.48214285714285704,0.06560382437575424,236.71428571428578,11.57142857142857,807.7142857142862,1.0929206552868924,0.023521040864756797,0.06375395553914241,79228.0,1645.0,13119.714285714286,0.2290555107907402,93.85714285714286,2978.5714285714284,35.57142857142857,-2.013151721886926,-100.0
AR,Arkansas,3017825,0.1755090335531975,-0.32653061224489793,-0.20729389403658827,87.42857142857139,-2.2857142857142856,-1745.0,1.1016926844811221,0.010357790793038033,0.029115671054484604,20777.0,270.0,6673.0,0.08775234955363832,6.0,585.5714285714286,4.714285714285714,-1.5593704430462394,11.859521295549564
CA,California,39512223,0.22262885963833204,0.0704225352112676,0.19857146433847062,1034.1428571428578,4.285714285714285,15862.28571428571,1.118634350007887,0.008678251284419002,0.039540068398581374,231232.0,6082.0,95744.28571428571,0.059450023127079574,200.14285714285714,5679.285714285715,65.14285714285714,-5.135769581489584,-3.3240829357892467
CO,Colorado,5758736,0.2558620689655174,-0.47916666666666663,0.03631912442396308,53.00000000000003,-3.285714285714285,180.14285714285688,1.0578118240948342,0.0033167000536228784,0.042881979656646876,32698.0,1690.0,5140.142857142857,0.05019315749979156,3.142857142857143,260.14285714285717,3.5714285714285716,-0.2956411732736516,10.658732359417677
CT,Connecticut,3565287,0.11818181818181826,-0.32835820895522383,0.4685824475590253,9.285714285714292,-3.1428571428571423,2846.5714285714275,0.9863552032805778,0.0036964766090359625,0.12749716923209828,46514.0,4322.0,8921.42857142857,0.009847878302642115,-5.714285714285714,87.85714285714286,6.428571428571429,-0.025057114934758356,16.213091707294367
DE,Delaware,973764,0.41216216216216206,-0.9375000000000001,0.16428197522247429,26.14285714285714,-10.714285714285715,269.0,1.0357895557010808,0.0060661515521214585,0.0640370767454948,11474.0,509.0,1906.4285714285713,0.04698388909704009,-3.857142857142857,89.57142857142857,0.7142857142857143,-0.6205987168127429,6.960342679922634
FL,Florida,21477737,1.091604684961956,0.08979591836734703,0.6860892359360021,3648.142857142857,3.142857142857146,17685.71428571429,1.0612986637017576,0.013637982437348962,0.04945888852256641,152434.0,3505.0,43463.28571428572,0.16082867970668183,0.0,6990.142857142857,38.142857142857146,-100.0,-3.603612821503425
GA,Georgia,10617423,0.5438616582684381,-0.33734939759036153,0.0657852372692999,678.4285714285716,-8.000000000000002,904.8571428571431,1.1292362654876287,0.012168206918006375,0.05011027628832345,81291.0,2805.0,14659.57142857143,0.13265833146554665,57.57142857142857,1925.857142857143,15.714285714285714,-10.95354826973027,26.50151055917939
