country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,,,177249,219379,202869,243947,2020-04-17,2666,5.3,2020-11-01
US,NY,,32887,33213,32900,34839,2020-04-07,1081,255.3,2020-11-01
US,CA,,12235,18600,15078,24601,2020-08-14,278,1.7,2020-11-01
US,TX,,11749,18501,15317,22942,2020-07-27,685,3.9,2020-11-01
US,NJ,,15946,16176,15966,16804,2020-04-30,483,,2020-11-01
US,FL,,10397,14222,12290,16765,2020-08-11,276,2.3,2020-11-01
US,MA,,8949,9678,9006,11161,2020-04-19,302,6.3,2020-11-01
US,IL,,8097,9303,8250,11486,2020-07-07,247,16.9,2020-11-01
US,PA,,7557,8456,7612,10336,2020-05-05,341,,2020-11-01
US,GA,,5156,7417,6262,9370,2020-08-11,122,2.5,2020-11-01
US,MI,,6663,7243,6718,8343,2020-04-22,241,36.9,2020-11-01
US,AZ,,4771,5907,5262,6867,2020-07-30,172,,2020-11-01
US,LA,,4764,5821,5210,6839,2020-04-14,129,3.5,2020-11-01
US,OH,,3986,5357,4336,7220,2020-04-29,138,6.2,2020-11-01
US,CT,,4460,4543,4472,4770,2020-04-20,204,,2020-11-01
US,MD,,3694,4164,3740,5102,2020-05-02,171,20.6,2020-11-01
US,IN,,3225,4120,3340,5482,2020-04-30,150,9.9,2020-11-01
US,NC,,2535,3803,3081,5138,2020-08-03,60,6.1,2020-11-01
US,SC,,2511,3758,3126,4733,2020-07-25,80,5.7,2020-11-01
US,VA,,2471,3107,2520,4192,2020-05-28,57,8.9,2020-11-01
US,MS,,2248,3074,2627,3721,2020-07-31,52,3.4,2020-11-01
US,AL,,2024,2744,2373,3406,2020-07-22,61,2.1,2020-11-01
US,TN,,1588,2725,2140,3701,2020-08-21,61,1.1,2020-11-01
US,WA,,1867,2632,2072,3652,2020-04-06,45,5.0,2020-11-01
US,MN,,1817,2312,1899,3047,2020-08-16,47,6.6,2020-11-01
US,CO,,1919,2172,1935,2775,2020-04-24,122,31.9,2020-11-01
US,MO,,1453,2040,1683,2689,2020-06-18,36,,2020-11-01
US,NV,,1200,1898,1546,2447,2020-08-20,38,5.7,2020-11-01
US,WI,,1081,1552,1243,2131,2020-05-27,22,,2020-11-01
US,IA,,1047,1518,1200,2116,2020-05-20,26,1.3,2020-11-01
US,KY,,884,1338,1051,1853,2020-05-19,20,0.7,2020-11-01
US,OK,,730,1234,934,1778,2020-04-21,21,2.1,2020-11-01
US,AR,,696,1188,922,1624,2020-08-21,22,1.1,2020-11-01
US,RI,,1035,1110,1046,1256,2020-04-17,31,4.1,2020-11-01
US,NM,,749,1028,849,1361,2020-05-03,13,2.1,2020-11-01
US,PR,,390,918,630,1447,2020-08-15,12,,2020-11-01
US,OR,,420,725,538,1087,2020-07-28,14,1.7,2020-11-01
US,DE,,604,681,612,820,2020-06-23,69,2.3,2020-11-01
US,DC,,604,651,613,731,2020-05-08,19,,2020-11-01
US,KS,,429,643,509,918,2020-04-11,13,1.6,2020-11-01
US,UT,,390,615,484,854,2020-07-14,10,0.9,2020-11-01
US,ID,,314,592,444,831,2020-08-14,14,0.8,2020-11-01
US,NE,,383,528,439,719,2020-06-11,21,0.7,2020-11-01
US,NH,,429,492,433,646,2020-05-07,22,,2020-11-01
US,WV,,179,370,254,596,2020-08-09,8,,2020-11-01
US,ND,,137,240,177,364,2020-05-06,6,1.6,2020-11-01
US,SD,,161,233,186,323,2020-07-29,6,,2020-11-01
US,MT,,91,187,129,291,2020-08-20,5,1.6,2020-11-01
US,ME,,131,159,135,202,2020-06-02,5,,2020-11-01
US,HI,,49,142,81,260,2020-08-12,4,0.9,2020-11-01
US,WY,,37,73,53,112,2020-08-19,4,,2020-11-01
US,VT,,58,72,61,100,2020-04-16,4,,2020-11-01
US,AK,,32,62,44,99,2020-06-26,2,,2020-11-01
US,GU,,7,21,9,59,2020-08-24,1,0.3,2020-11-01
US,VI,,11,20,14,31,2020-08-24,1,0.2,2020-11-01
US,MP,,2,3,2,5,2020-04-07,1,,2020-11-01
US,AS,,0,,,,,,,2020-11-01
