country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,84082,170403,118225,264758,2020-06-04,1473,0.9,2020-11-01
India,,,30601,138705,64700,229033,2020-06-16,2003,1.7,2020-11-01
Mexico,,,41908,90554,62195,158694,2020-06-03,1092,0.9,2020-11-01
United Kingdom,,,45639,49151,45844,56784,2020-04-21,1173,18.3,2020-11-01
Italy,,,35092,35709,35116,37345,2020-03-27,919,87.5,2020-11-01
France,,,30185,30868,30215,34342,2020-04-15,1438,88.8,2020-11-01
Peru,,,17654,29559,20092,46086,2020-07-23,3887,0.0,2020-11-01
Spain,,,28429,28924,28452,31159,2020-06-19,1179,287.0,2020-11-01
Colombia,,,7688,28154,18204,41296,2020-07-23,315,0.9,2020-11-01
Iran,,,15074,27550,21022,37531,2020-07-21,229,0.9,2020-11-01
Russia,,,12873,23060,14827,39868,2020-05-29,232,1.1,2020-11-01
South Africa,,,6093,20515,8497,34643,2020-07-22,572,1.2,2020-11-01
Indonesia,,,4576,19678,10011,38086,2020-08-21,177,1.5,2020-11-01
Chile,,,8838,15093,9757,26585,2020-07-17,1057,1.4,2020-11-01
Argentina,,,2702,10664,5867,16648,2020-07-21,117,0.8,2020-11-01
Belgium,,,9812,9893,9828,10189,2020-04-10,496,80.6,2020-11-01
Canada,,,8919,9436,8948,10539,2020-04-16,251,31.5,2020-11-01
Germany,,,9110,9387,9123,10551,2020-04-15,510,32.7,2020-11-01
Pakistan,,,5763,8243,6489,11862,2020-06-14,178,1.9,2020-11-01
Ecuador,,,5439,7942,5676,11607,2020-05-10,410,3.8,2020-11-01
Egypt,,,4480,7912,5212,13428,2020-06-15,97,1.7,2020-11-01
Turkey,,,5563,6694,5697,8803,2020-04-19,127,6.1,2020-11-01
Bolivia,,,2407,6409,4172,9677,2020-07-23,79,0.8,2020-11-01
Netherlands,,,6158,6232,6168,6466,2020-04-07,234,,2020-11-01
Sweden,,,5676,6139,5787,6906,2020-04-21,185,10.8,2020-11-01
Bangladesh,,,2801,5649,3285,10139,2020-06-30,64,0.9,2020-11-01
Philippines,,,1871,5368,2258,11967,2020-07-12,162,1.5,2020-11-01
Saudi Arabia,,,2635,5212,3592,8146,2020-07-05,58,1.2,2020-11-01
China,,,4649,4695,4649,5035,2020-04-17,1290,121.0,2020-11-01
Romania,,,2126,4603,3215,7407,2020-07-21,36,1.1,2020-11-01
Panama,,,1209,3389,2278,5102,2020-07-17,38,1.2,2020-11-01
Honduras,,,1011,3324,1820,5841,2020-07-21,53,5.8,2020-11-01
Ukraine,,,1570,3168,2235,4956,2020-06-17,31,1.1,2020-11-01
Algeria,,,1124,2335,1316,4810,2020-04-09,30,1.0,2020-11-01
Poland,,,1651,2202,1725,3212,2020-04-24,40,2.4,2020-11-01
Portugal,,,1705,2188,1760,2976,2020-04-03,37,9.2,2020-11-01
Switzerland,,,1975,2053,1987,2250,2020-04-04,75,21.0,2020-11-01
Dominican Republic,,,1006,1945,1303,3216,2020-04-12,38,12.0,2020-11-01
Ireland,,,1763,1853,1775,2163,2020-04-24,220,6.1,2020-11-01
Nigeria,,,833,1684,930,3873,2020-06-16,31,0.5,2020-11-01
Serbia,,,508,1635,1003,2734,2020-07-10,18,1.4,2020-11-01
Israel,,,442,1599,829,2749,2020-04-18,13,1.0,2020-11-01
Moldova,,,719,1484,983,2195,2020-06-20,14,1.3,2020-11-01
Japan,,,992,1344,1000,2634,2020-05-01,29,11.1,2020-11-01
Australia,,,139,998,301,2520,2020-08-29,10,1.7,2020-11-01
Belarus,,,519,983,690,1461,2020-07-08,7,0.9,2020-11-01
Bulgaria,,,329,956,555,1659,2020-06-05,12,1.0,2020-11-01
Morocco,,,292,852,412,1756,2020-03-27,12,0.9,2020-11-01
Austria,,,711,783,728,909,2020-04-08,30,,2020-11-01
Hungary,,,596,699,610,916,2020-04-24,23,,2020-11-01
Denmark,,,612,690,629,816,2020-04-04,22,14.6,2020-11-01
Kuwait,,,421,650,447,1186,2020-05-30,11,1.8,2020-11-01
Czechia,,,365,551,404,866,2020-04-14,18,7.3,2020-11-01
United Arab Emirates,,,342,471,352,802,2020-05-10,13,,2020-11-01
South Korea,,,298,385,300,625,2020-03-02,11,5.7,2020-11-01
Finland,,,328,380,340,481,2020-04-21,43,,2020-11-01
Croatia,,,128,311,191,541,2020-04-19,8,0.8,2020-11-01
Norway,,,255,284,263,331,2020-04-20,16,,2020-11-01
Greece,,,201,247,211,306,2020-04-03,10,3.9,2020-11-01
Malaysia,,,123,160,136,182,2020-03-29,8,,2020-11-01
Luxembourg,,,112,159,128,221,2020-04-11,8,2.7,2020-11-01
Slovenia,,,115,137,119,175,2020-04-07,6,,2020-11-01
Cuba,,,87,107,90,139,2020-04-24,6,,2020-11-01
Lithuania,,,80,106,84,144,2020-04-10,6,,2020-11-01
Estonia,,,69,90,77,124,2020-04-02,6,,2020-11-01
Latvia,,,31,41,33,61,2020-04-21,4,,2020-11-01
Slovakia,,,28,36,29,53,2020-04-15,4,,2020-11-01
Cyprus,,,19,29,22,43,2020-03-30,2,,2020-11-01
Malta,,,9,15,11,20,2020-05-29,2,,2020-11-01
Iceland,,,10,14,10,21,2020-03-15,5,,2020-11-01
