country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,54971,137146,102852,217131,2020-06-04,1473,1.0,2020-10-01
India,,,15301,109834,37208,245158,2020-06-16,2003,3.1,2020-10-01
Mexico,,,25060,105394,66722,138124,2020-06-03,1092,1.3,2020-10-01
United Kingdom,,,43314,47877,44758,50815,2020-04-21,1172,6.2,2020-10-01
Italy,,,34678,36850,34976,39084,2020-03-27,919,23.9,2020-10-01
France,,,29755,30763,29791,34909,2020-04-15,1438,42.7,2020-10-01
Spain,,,28330,29386,28386,31962,2020-06-19,1179,291.7,2020-10-01
Pakistan,,,3962,24901,10080,52160,2020-08-29,246,4.2,2020-10-01
Peru,,,8761,22789,15250,34037,2020-06-14,380,1.1,2020-10-01
Iran,,,10130,20385,14878,26389,2020-04-04,158,1.1,2020-10-01
Russia,,,8594,19561,11937,34917,2020-05-29,232,1.7,2020-10-01
Colombia,,,2611,19406,9545,27812,2020-09-02,219,2.5,2020-10-01
South Africa,,,2292,18533,8852,26791,2020-08-24,201,2.3,2020-10-01
Chile,,,4903,13237,7436,19780,2020-06-08,627,0.9,2020-10-01
Egypt,,,2533,12692,7062,20457,2020-09-01,123,1.5,2020-10-01
Canada,,,8567,11402,9088,18014,2020-04-16,251,7.3,2020-10-01
Germany,,,8940,10597,9060,14164,2020-04-15,510,20.1,2020-10-01
Belgium,,,9726,9967,9748,10539,2020-04-10,496,80.2,2020-10-01
Bangladesh,,,1621,9097,4412,15816,2020-08-19,86,2.2,2020-10-01
Indonesia,,,2620,8083,4049,13784,2020-09-29,76,1.6,2020-10-01
Turkey,,,5046,7716,5462,13694,2020-04-19,127,5.6,2020-10-01
Argentina,,,1150,6721,2843,12618,2020-09-16,76,2.2,2020-10-01
Netherlands,,,6119,6625,6173,7617,2020-04-07,234,55.0,2020-10-01
Sweden,,,5230,6381,5513,8027,2020-04-21,185,4.3,2020-10-01
Saudi Arabia,,,1428,6285,3638,9029,2020-08-28,58,1.4,2020-10-01
Ecuador,,,4343,6099,4718,10618,2020-05-10,410,1.3,2020-10-01
Bolivia,,,913,6073,2909,9744,2020-08-17,63,1.7,2020-10-01
China,,,4641,4651,4641,4703,2020-04-17,1290,133.0,2020-10-01
Poland,,,1412,3218,1875,4891,2020-04-24,40,1.4,2020-10-01
Ukraine,,,1078,3193,1714,5157,2020-06-17,31,1.4,2020-10-01
Romania,,,1565,2668,1798,4033,2020-05-08,35,2.3,2020-10-01
Philippines,,,1212,2418,1314,4358,2020-04-12,50,2.1,2020-10-01
Nigeria,,,549,2313,881,4943,2020-06-16,31,3.0,2020-10-01
Algeria,,,878,2182,1253,4468,2020-04-09,30,2.7,2020-10-01
Switzerland,,,1958,2055,1971,2324,2020-04-04,75,,2020-10-01
Portugal,,,1549,1888,1624,2496,2020-04-03,37,5.3,2020-10-01
Honduras,,,426,1888,949,3167,2020-06-22,32,1.9,2020-10-01
Ireland,,,1727,1826,1738,2247,2020-04-24,220,53.0,2020-10-01
Panama,,,564,1764,872,2966,2020-06-22,20,0.8,2020-10-01
Dominican Republic,,,698,1655,864,4096,2020-04-12,38,1.9,2020-10-01
Moldova,,,502,1513,977,2267,2020-06-20,14,1.7,2020-10-01
Japan,,,971,1296,977,1875,2020-05-04,49,5.0,2020-10-01
Belarus,,,367,807,481,1796,2020-06-18,7,1.0,2020-10-01
Hungary,,,577,781,602,1168,2020-04-24,23,13.0,2020-10-01
Austria,,,698,779,712,971,2020-04-08,30,4.2,2020-10-01
Denmark,,,603,677,622,842,2020-04-04,22,,2020-10-01
Bulgaria,,,211,642,341,1043,2020-06-05,12,2.5,2020-10-01
Kuwait,,,339,593,394,1005,2020-05-30,11,3.5,2020-10-01
Czechia,,,345,444,355,572,2020-04-14,18,4.5,2020-10-01
United Arab Emirates,,,308,433,334,763,2020-05-10,13,7.0,2020-10-01
Israel,,,309,390,324,614,2020-04-18,13,9.0,2020-10-01
Finland,,,327,367,332,468,2020-04-21,43,,2020-10-01
South Korea,,,282,341,285,536,2020-03-02,11,,2020-10-01
Serbia,,,264,333,282,463,2020-04-01,12,6.0,2020-10-01
Norway,,,249,274,256,319,2020-04-20,16,,2020-10-01
Malaysia,,,121,250,137,477,2020-03-29,8,,2020-10-01
Morocco,,,217,249,225,324,2020-03-27,12,6.0,2020-10-01
Greece,,,191,225,204,283,2020-04-03,10,4.0,2020-10-01
Croatia,,,107,131,113,168,2020-04-19,8,,2020-10-01
Luxembourg,,,110,120,112,141,2020-04-11,8,,2020-10-01
Slovenia,,,109,119,111,144,2020-04-07,6,,2020-10-01
Lithuania,,,78,115,87,172,2020-04-10,6,,2020-10-01
Australia,,,104,113,104,151,2020-04-23,8,,2020-10-01
Cuba,,,85,102,90,130,2020-04-24,6,,2020-10-01
Estonia,,,69,93,76,163,2020-04-02,6,,2020-10-01
Latvia,,,30,53,33,87,2020-04-21,4,,2020-10-01
Slovakia,,,28,36,28,69,2020-04-15,4,,2020-10-01
Cyprus,,,19,28,20,45,2020-03-30,2,,2020-10-01
Iceland,,,10,13,10,22,2020-03-15,5,,2020-10-01
Malta,,,9,11,10,12,2020-05-29,2,,2020-10-01
