country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
India,,,1154.8187217,694,1580
Brazil,,,801.403968578,493,1291
Mexico,,,470.535702236,318,661
Argentina,,,227.17472331,146,323
Colombia,,,173.472765004,110,272
Iran,,,144.346513624,74,248
Russia,,,118.624362312,40,232
Peru,,,117.243984185,34,226
Indonesia,,,109.197286311,63,176
France,,,95.5601950707,27,377
Spain,,,92.1088494319,18,368
Philippines,,,84.1164897138,47,139
South Africa,,,80.3619214398,44,134
Ukraine,,,56.0099190179,34,77
Chile,,,50.2281725852,12,115
Bolivia,,,44.6020350792,25,72
Turkey,,,44.3787259082,7,100
Romania,,,38.5974833255,26,53
Morocco,,,33.1671502688,19,50
Bangladesh,,,31.8800295024,13,56
Ecuador,,,31.1918095943,3,81
Saudi Arabia,,,29.5467639385,12,50
United Kingdom,,,18.95152786,0,76
Egypt,,,17.5569397977,2,48
Israel,,,15.3007006008,9,26
Honduras,,,14.6951352925,6,25
Dominican Republic,,,14.1997046164,7,24
Poland,,,13.2995185661,5,24
Italy,,,13.0418849554,0,60
Panama,,,12.2689737452,5,21
Moldova,,,10.5068177453,6,16
Japan,,,10.3822484184,3,20
Algeria,,,8.38666147614,2,17
Australia,,,6.47016688678,2,12
Pakistan,,,6.1776080289,0,12
Bulgaria,,,6.08681469611,4,9
Canada,,,5.89782967524,0,21
Germany,,,5.65229957521,0,21
Belarus,,,5.00240961869,2,10
Czechia,,,4.94718901122,2,9
Portugal,,,4.52256154507,0,11
Netherlands,,,4.30287938608,0,17
Croatia,,,3.96429944275,2,7
Greece,,,3.85629020662,2,6
Hungary,,,3.74744759493,1,8
Kuwait,,,3.25393947696,1,7
Belgium,,,3.18686645788,0,14
Nigeria,,,3.17018593008,1,7
South Korea,,,2.64664594269,0,7
Switzerland,,,2.61375737421,0,9
Sweden,,,2.47429550101,0,10
Austria,,,1.72151244462,0,5
Serbia,,,1.60499336064,0,3
United Arab Emirates,,,1.09757293363,0,3
Ireland,,,0.947780376335,0,4
Denmark,,,0.74531575957,0,3
Cuba,,,0.732865624154,0,2
China,,,0.730600970937,0,7
Slovenia,,,0.453280453811,0,1
Malta,,,0.325476299407,0,1
Norway,,,0.29802855191,0,1
Finland,,,0.288337163747,0,1
Slovakia,,,0.237464677039,0,1
Luxembourg,,,0.209177650917,0,1
Malaysia,,,0.159390592459,0,1
Lithuania,,,0.146170149953,0,1
Latvia,,,0.136831714018,0,1
Estonia,,,0.0741278436512,0,1
Cyprus,,,0.0702570774436,0,1
Iceland,,,0.0186573172364,0,1
