country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,135793,161479,149767,181037,2020-07-29,1595,1.3,2020-11-01
India,,,84372,135693,104869,167970,2020-06-16,2003,,2020-11-01
Mexico,,,72803,89063,81989,98635,2020-06-03,1092,1.0,2020-11-01
United Kingdom,,,41821,43887,41863,52543,2020-04-21,1224,35.4,2020-11-01
France,,,31257,37652,32311,56117,2020-04-15,1438,4.8,2020-11-01
Spain,,,30495,37100,31304,55125,2020-06-19,1179,8.2,2020-11-01
Italy,,,35668,36627,35684,40639,2020-03-27,919,80.8,2020-11-01
Peru,,,31146,34138,31834,38174,2020-08-14,4143,2.7,2020-11-01
Colombia,,,23665,29348,26402,34534,2020-09-09,442,,2020-11-01
Iran,,,23952,28455,25770,33276,2020-07-28,235,1.3,2020-11-01
Russia,,,19128,24203,20237,33156,2020-05-29,232,1.2,2020-11-01
Argentina,,,12656,20871,16749,25890,2020-08-24,381,1.2,2020-11-01
South Africa,,,15857,18379,16907,20999,2020-07-22,572,2.8,2020-11-01
Chile,,,12199,14574,12489,19562,2020-07-17,1057,3.2,2020-11-01
Indonesia,,,9336,13495,11178,18299,2020-07-22,139,1.0,2020-11-01
Ecuador,,,11044,11876,11110,13719,2020-09-07,3852,5.6,2020-11-01
Belgium,,,9937,10106,9951,10698,2020-04-10,496,309.0,2020-11-01
Germany,,,9386,9696,9399,10909,2020-04-15,510,24.5,2020-11-01
Canada,,,9256,9524,9277,10323,2020-04-16,251,26.3,2020-11-01
Bolivia,,,7550,9211,8280,10802,2020-09-07,1656,1.8,2020-11-01
Turkey,,,7377,9101,7551,12228,2020-04-19,127,1.6,2020-11-01
Philippines,,,4830,7889,6094,10559,2020-09-14,259,1.9,2020-11-01
Pakistan,,,6415,6587,6425,6760,2020-06-14,178,17.9,2020-11-01
Netherlands,,,6318,6545,6330,7297,2020-04-07,234,20.4,2020-11-01
Egypt,,,5733,6520,5829,8243,2020-06-15,97,4.1,2020-11-01
Ukraine,,,3535,6431,4712,9037,2020-11-01,86,1.2,2020-11-01
Bangladesh,,,4881,6278,5326,7958,2020-06-30,64,2.0,2020-11-01
Romania,,,4360,6028,5052,7692,2020-09-01,60,0.9,2020-11-01
Sweden,,,5865,5945,5872,6231,2020-04-14,115,107.2,2020-11-01
Saudi Arabia,,,4430,5483,4743,6610,2020-07-05,58,1.4,2020-11-01
China,,,4737,4794,4737,5254,2020-04-17,1290,111.7,2020-11-01
Morocco,,,1755,3387,2382,4846,2020-11-01,46,1.1,2020-11-01
Poland,,,2270,2718,2394,3436,2020-04-24,40,1.2,2020-11-01
Honduras,,,2146,2696,2320,3294,2020-08-27,56,1.0,2020-11-01
Dominican Republic,,,2034,2693,2286,3395,2020-09-05,39,1.6,2020-11-01
Panama,,,2229,2586,2344,2947,2020-07-24,41,1.6,2020-11-01
Switzerland,,,2045,2153,2058,2419,2020-04-04,75,19.2,2020-11-01
Portugal,,,1894,2077,1903,2532,2020-04-03,37,4.9,2020-11-01
Algeria,,,1659,1935,1720,2318,2020-04-09,30,2.4,2020-11-01
Israel,,,1196,1889,1447,2853,2020-08-19,73,0.6,2020-11-01
Japan,,,1500,1851,1597,2261,2020-05-01,29,2.0,2020-11-01
Ireland,,,1792,1831,1797,1986,2020-04-24,220,17.4,2020-11-01
Moldova,,,1186,1610,1353,2025,2020-09-18,16,0.7,2020-11-01
Nigeria,,,1094,1234,1131,1433,2020-06-16,31,10.9,2020-11-01
Bulgaria,,,753,1020,881,1236,2020-08-24,18,2.0,2020-11-01
Belarus,,,773,1013,853,1347,2020-08-16,7,3.3,2020-11-01
Australia,,,844,995,896,1145,2020-09-03,59,2.4,2020-11-01
Hungary,,,669,856,705,1175,2020-04-24,23,2.1,2020-11-01
Austria,,,763,843,776,1031,2020-04-08,30,3.6,2020-11-01
Serbia,,,739,813,758,926,2020-07-10,18,9.6,2020-11-01
Czechia,,,495,749,574,1085,2020-04-14,18,1.4,2020-11-01
Kuwait,,,580,697,606,888,2020-05-30,11,1.4,2020-11-01
Denmark,,,635,677,643,785,2020-04-04,22,,2020-11-01
Greece,,,327,543,413,798,2020-04-03,10,3.7,2020-11-01
South Korea,,,378,496,390,729,2020-03-02,11,5.2,2020-11-01
United Arab Emirates,,,403,475,409,656,2020-05-10,13,7.1,2020-11-01
Croatia,,,244,467,343,771,2020-11-01,8,1.3,2020-11-01
Finland,,,339,356,342,414,2020-04-21,43,,2020-11-01
Norway,,,267,285,270,324,2020-04-20,16,7.2,2020-11-01
Slovenia,,,140,164,144,211,2020-04-07,6,0.7,2020-11-01
Cuba,,,111,148,121,203,2020-04-24,6,0.8,2020-11-01
Luxembourg,,,124,139,128,162,2020-04-11,8,,2020-11-01
Malaysia,,,129,137,131,147,2020-03-29,8,1.8,2020-11-01
Lithuania,,,87,95,89,111,2020-04-10,6,,2020-11-01
Estonia,,,64,69,66,75,2020-04-02,6,,2020-11-01
Slovakia,,,39,53,43,77,2020-09-03,4,,2020-11-01
Latvia,,,36,43,37,53,2020-04-21,4,,2020-11-01
Malta,,,17,37,24,60,2020-08-30,2,0.7,2020-11-01
Cyprus,,,22,27,24,33,2020-03-30,2,,2020-11-01
Iceland,,,10,11,10,14,2020-03-15,5,,2020-11-01
