date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper
2020-03-01,,,,,,,,,79,41,112,79,41,112,79,41,112,1.31814590099,1.2,1.4
2020-03-02,,,,,,,,,79,41,112,159,82,224,159,82,224,1.31814056224,1.19999000885,1.39999998268
2020-03-03,,,,,,,,,79,41,112,238,123,336,238,123,336,1.31813932951,1.19998787342,1.39999997663
2020-03-04,,,,,,,,,79,41,112,318,164,448,318,164,448,1.3181378091,1.19998522561,1.39999996847
2020-03-05,,,,,,,,,79,41,112,397,205,560,397,205,560,1.31813593305,1.19998182466,1.39999995747
2020-03-06,,,,,,,,,79,41,112,477,246,672,477,246,672,1.31813361712,1.1999778534,1.39999994262
2020-03-07,,,,,,,,,79,41,112,556,287,784,556,287,784,1.31813075683,1.19997301445,1.39999992206
2020-03-08,,,,,,,,,79,41,112,636,328,896,636,328,896,1.31812722251,1.19996706666,1.39999989378
2020-03-09,,,,,,,,,79,41,112,715,369,1008,715,369,1008,1.31812285312,1.19995982025,1.39999985486
2020-03-10,,,,,,,,,183,100,249,898,469,1257,898,469,1257,1.31798648339,1.19979406292,1.39993043484
2020-03-11,,,,,,,,,182,100,248,1080,570,1504,1080,570,1504,1.31796342393,1.19976440795,1.39992126855
2020-03-12,,,,,,,,,188,103,255,1268,674,1759,1268,674,1759,1.3179173548,1.19970810566,1.39990001537
2020-03-13,,,,,,,,,200,111,274,1468,785,2033,1468,785,2033,1.31786948647,1.19964951168,1.3998784962
2020-03-14,,,,,,,,,227,127,314,1695,913,2347,1695,913,2347,1.3178179291,1.19958685266,1.39985573081
2020-03-15,,,,,,,,,268,153,376,1963,1066,2722,1963,1066,2722,1.31776068575,1.19951734551,1.39983073128
2020-03-16,,,,,,,,,299,170,422,2182,1196,3032,2261,1237,3144,1.31769411954,1.19943629215,1.39980155495
2020-03-17,,,,,,,,,323,183,460,2425,1338,3380,2584,1420,3604,1.31761424551,1.19934048347,1.3997673147
2020-03-18,,,,,,,,,349,199,502,2695,1497,3769,2933,1620,4105,1.31752203868,1.19923052149,1.3997281591
2020-03-19,,,,,,,,,379,219,550,2995,1675,4207,3313,1839,4655,1.31741739262,1.19910495602,1.39968461631
2020-03-20,,,,,,,,,417,243,611,3332,1877,4705,3730,2082,5265,1.31729795865,1.19895776488,1.39963590393
2020-03-21,,,,,,,,,455,268,673,3708,2104,5266,4185,2350,5938,1.31716073107,1.19879381572,1.39958098129
2020-03-22,,,,,,,,,493,292,735,4121,2356,5888,4677,2643,6672,1.31700129814,1.19860487017,1.39952103391
2020-03-23,,,,,,,,,531,318,799,4572,2633,6574,5208,2961,7470,1.3168158717,1.19839365249,1.39945216926
2020-03-24,,,,,,,,,572,343,868,5064,2936,7329,5780,3305,8337,1.31660010972,1.19814700434,1.3993747841
2020-03-25,1,1,,,,,,,616,366,944,5498,3202,8024,6396,3672,9280,1.31634816768,1.1978651417,1.39929288042
2020-03-26,0,1,,,,,,,664,395,1026,5980,3497,8802,7060,4067,10305,1.31605240107,1.1975310851,1.39920217573
2020-03-27,2,3,,,,,,,713,422,1112,6505,3816,9658,7773,4490,11417,1.31570304716,1.19711553722,1.39909802048
2020-03-28,0,3,,,,,,,765,457,1202,7070,4161,10586,8538,4947,12619,1.31528824953,1.19665135352,1.39897983072
2020-03-29,1,4,,,,,,,820,484,1298,7663,4518,11570,9358,5431,13916,1.31479349576,1.19607589323,1.39884202661
2020-03-30,2,6,,,,,,,878,520,1401,8273,4886,12596,10236,5952,15317,1.31420062471,1.19538201654,1.39868981811
2020-03-31,1,7,,,,,,,939,555,1511,8913,5270,13685,11174,6508,16828,1.31348682174,1.19456441425,1.39852853258
2020-04-01,2,9,,,,,,,1004,581,1628,9594,5669,14853,12178,7090,18456,1.31262347249,1.19362760963,1.398336902
2020-04-02,2,11,,,,,,,1072,605,1751,10316,6075,16101,13250,7695,20206,1.31157491155,1.19237192368,1.39812739157
2020-04-03,0,11,,,,,,,1143,635,1881,11080,6492,17431,14393,8331,22086,1.3102968095,1.19092649815,1.3978678751
2020-04-04,3,14,,,,,,,1218,666,2018,11882,6915,18838,15611,8997,24103,1.30873411712,1.1891273654,1.39753156485
2020-04-05,4,18,,,,,,,1297,698,2162,12724,7345,20327,16909,9696,26265,1.30681865432,1.18688281765,1.39716279407
2020-04-06,7,25,,,,,,,1380,731,2313,13612,7784,21906,18289,10428,28578,1.30446639697,1.18408660912,1.39678644235
