country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,100477,179066,122555,254738,2020-07-29,1595,1.2,2020-11-01
India,,,43379,123856,75257,178584,2020-06-16,2003,1.3,2020-11-01
Mexico,,,52006,92809,73826,130341,2020-06-03,1092,1.0,2020-11-01
United Kingdom,,,46651,50883,46967,60693,2020-04-21,1173,17.4,2020-11-01
Italy,,,35203,35644,35230,37084,2020-03-27,919,64.9,2020-11-01
Colombia,,,12540,32160,20893,50544,2020-07-29,380,1.2,2020-11-01
France,,,30327,31080,30352,35139,2020-04-15,1438,,2020-11-01
Spain,,,28503,30045,28548,36694,2020-06-19,1179,,2020-11-01
Peru,,,20649,29073,22504,40131,2020-07-23,3887,,2020-11-01
Iran,,,18264,28006,21754,39008,2020-07-28,235,1.5,2020-11-01
South Africa,,,10210,25711,16971,37383,2020-07-22,572,0.9,2020-11-01
Russia,,,14827,22153,17076,33271,2020-05-29,232,1.2,2020-11-01
Argentina,,,4523,15605,8609,25230,2020-08-04,166,1.3,2020-11-01
Chile,,,10011,14073,10688,24430,2020-07-17,1057,3.2,2020-11-01
Indonesia,,,5658,11809,7692,20901,2020-07-22,139,1.2,2020-11-01
Belgium,,,9870,10240,9901,11886,2020-04-10,496,78.8,2020-11-01
Germany,,,9201,10020,9241,12547,2020-04-15,510,40.2,2020-11-01
Canada,,,9024,9460,9063,10511,2020-04-16,251,26.8,2020-11-01
Bolivia,,,3587,7820,5081,12840,2020-08-04,92,1.2,2020-11-01
Ecuador,,,5916,7358,6123,10168,2020-05-10,410,4.7,2020-11-01
Pakistan,,,6068,7145,6252,8538,2020-06-14,178,7.2,2020-11-01
Turkey,,,5829,7144,5932,10396,2020-04-19,127,7.1,2020-11-01
Egypt,,,4992,6495,5152,8820,2020-06-15,97,3.3,2020-11-01
Romania,,,2659,6441,3963,11127,2020-11-01,52,1.2,2020-11-01
Netherlands,,,6178,6389,6193,7203,2020-04-07,234,41.2,2020-11-01
Sweden,,,5763,6049,5824,6336,2020-04-21,185,,2020-11-01
Bangladesh,,,3365,5457,4111,8774,2020-06-30,64,1.3,2020-11-01
China,,,4681,5075,4681,7707,2020-04-17,1290,,2020-11-01
Philippines,,,2209,4982,2518,10985,2020-07-12,162,0.9,2020-11-01
Saudi Arabia,,,3130,4941,3684,7115,2020-07-05,58,1.0,2020-11-01
Ukraine,,,1906,4306,2648,7379,2020-11-01,42,1.5,2020-11-01
Poland,,,1800,3126,2101,5199,2020-04-24,40,1.6,2020-11-01
Honduras,,,1476,3050,1953,5420,2020-07-30,53,2.4,2020-11-01
Panama,,,1609,2979,2079,4601,2020-07-24,41,1.5,2020-11-01
Morocco,,,480,2974,974,7387,2020-11-01,40,2.1,2020-11-01
Dominican Republic,,,1289,2545,1677,4420,2020-04-12,38,0.6,2020-11-01
Algeria,,,1293,2300,1475,4178,2020-04-09,30,1.3,2020-11-01
Switzerland,,,1986,2084,1999,2487,2020-04-04,75,,2020-11-01
Portugal,,,1750,2037,1763,2687,2020-04-03,37,7.3,2020-11-01
Ireland,,,1772,1848,1784,2052,2020-04-24,220,,2020-11-01
Japan,,,1042,1729,1059,4443,2020-05-01,29,,2020-11-01
Israel,,,593,1461,831,2958,2020-08-04,15,1.0,2020-11-01
Moldova,,,841,1400,1050,2066,2020-06-20,14,1.3,2020-11-01
Nigeria,,,942,1398,1054,2361,2020-06-16,31,1.7,2020-11-01
Australia,,,295,1256,557,2645,2020-08-08,17,0.7,2020-11-01
Bulgaria,,,445,1212,696,2366,2020-08-03,16,3.9,2020-11-01
Serbia,,,632,1147,814,1774,2020-07-10,18,1.4,2020-11-01
Austria,,,721,841,741,1165,2020-04-08,30,18.9,2020-11-01
Kuwait,,,474,814,519,1638,2020-05-30,11,2.4,2020-11-01
Belarus,,,585,810,718,1013,2020-07-08,7,2.8,2020-11-01
Denmark,,,617,697,631,897,2020-04-04,22,,2020-11-01
Hungary,,,602,696,611,925,2020-04-24,23,,2020-11-01
Czechia,,,389,568,421,938,2020-04-14,18,,2020-11-01
United Arab Emirates,,,356,455,363,738,2020-05-10,13,,2020-11-01
South Korea,,,305,382,305,627,2020-03-02,11,5.9,2020-11-01
Finland,,,331,369,340,444,2020-04-21,43,,2020-11-01
Croatia,,,157,347,211,650,2020-04-19,8,1.7,2020-11-01
Greece,,,211,316,232,517,2020-04-03,10,3.9,2020-11-01
Norway,,,256,289,262,378,2020-04-20,16,,2020-11-01
Luxembourg,,,120,211,143,395,2020-04-11,8,2.7,2020-11-01
Slovenia,,,126,195,142,341,2020-04-07,6,2.8,2020-11-01
Malaysia,,,125,149,134,168,2020-03-29,8,,2020-11-01
Cuba,,,88,116,94,167,2020-04-24,6,,2020-11-01
Lithuania,,,81,99,86,126,2020-04-10,6,,2020-11-01
Estonia,,,63,73,69,86,2020-04-02,6,,2020-11-01
Slovakia,,,31,51,34,99,2020-04-15,4,,2020-11-01
Latvia,,,32,41,34,55,2020-04-21,4,,2020-11-01
Cyprus,,,19,26,21,34,2020-03-30,2,,2020-11-01
Iceland,,,10,13,10,21,2020-03-15,5,,2020-11-01
Malta,,,9,11,9,15,2020-05-29,2,,2020-11-01
