country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,,,562,394,742
US,CA,,58,30,93
US,IL,,40,24,52
US,FL,,37,23,52
US,NY,,33,4,71
US,NJ,,32,8,43
US,MA,,28,14,46
US,TX,,27,18,36
US,PA,,25,11,45
US,GA,,24,12,37
US,AZ,,23,14,31
US,OH,,19,8,29
US,MD,,17,7,24
US,IN,,16,6,29
US,NC,,15,8,23
US,LA,,12,5,24
US,MN,,11,5,17
US,MS,,11,4,18
US,MI,,11,3,20
US,VA,,11,3,18
US,AL,,10,6,15
US,SC,,9,5,13
US,CT,,9,3,13
US,TN,,7,4,10
US,WA,,7,2,15
US,CO,,7,1,13
US,WI,,6,3,10
US,RI,,6,3,9
US,AR,,6,3,8
US,MO,,6,2,10
US,KY,,4,2,7
US,NE,,4,2,6
US,IA,,4,1,8
US,NM,,4,1,8
US,NH,,3,1,5
US,NV,,3,1,5
US,UT,,2,1,4
US,DC,,2,0,4
US,DE,,2,0,4
US,KS,,2,0,4
US,OK,,2,0,3
US,OR,,1,0,3
US,ND,,1,0,2
US,SD,,1,0,2
US,WV,,1,0,2
US,AK,,0,0,1
US,GU,,0,0,1
US,HI,,0,0,1
US,ID,,0,0,1
US,ME,,0,0,1
US,MP,,0,0,1
US,MT,,0,0,1
US,PR,,0,0,1
US,VI,,0,0,1
US,VT,,0,0,1
US,WY,,0,0,1
US,AS,,,,
