country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,,,194486,218511,208965,232491,2020-04-15,2609,5.7,2020-11-01
US,NY,,33030,33318,33040,34993,2020-04-07,1273,142.3,2020-11-01
US,CA,,14439,18025,16015,21183,2020-08-14,278,2.2,2020-11-01
US,TX,,14451,17123,15838,18773,2020-07-27,685,4.4,2020-11-01
US,NJ,,16034,16228,16044,16903,2020-04-30,483,118.2,2020-11-01
US,FL,,12642,14771,13579,16360,2020-08-11,276,4.9,2020-11-01
US,MA,,9219,9602,9240,10361,2020-04-19,302,19.6,2020-11-01
US,IL,,8546,9340,8627,10398,2020-07-07,247,26.9,2020-11-01
US,PA,,7855,8358,7877,9392,2020-05-05,341,5.6,2020-11-01
US,GA,,6353,7538,6879,8528,2020-08-11,122,3.4,2020-11-01
US,MI,,6921,7380,6975,8055,2020-04-22,241,14.5,2020-11-01
US,LA,,5252,5816,5471,6397,2020-04-14,129,3.8,2020-11-01
US,AZ,,5322,5665,5435,6019,2020-07-30,172,,2020-11-01
US,OH,,4419,5355,4637,6556,2020-08-29,147,12.4,2020-11-01
US,CT,,4485,4566,4495,4813,2020-04-20,204,20.8,2020-11-01
US,MD,,3839,4100,3858,4572,2020-05-02,171,61.9,2020-11-01
US,NC,,3060,4006,3502,4852,2020-08-03,60,3.3,2020-11-01
US,IN,,3439,3871,3469,4643,2020-04-30,150,52.0,2020-11-01
US,SC,,3077,3763,3422,4272,2020-07-25,80,3.0,2020-11-01
US,VA,,2743,3312,2827,4112,2020-05-28,57,1.8,2020-11-01
US,MS,,2706,3123,2870,3541,2020-08-25,67,3.3,2020-11-01
US,TN,,2097,2942,2531,3588,2020-08-21,61,1.3,2020-11-01
US,AL,,2355,2813,2552,3233,2020-07-22,61,5.7,2020-11-01
US,MN,,1974,2300,2025,2752,2020-08-16,47,9.0,2020-11-01
US,WA,,2006,2275,2050,2670,2020-04-06,45,1.5,2020-11-01
US,MO,,1738,2271,1961,2769,2020-09-05,61,2.4,2020-11-01
US,CO,,1990,2127,1999,2523,2020-04-24,122,16.4,2020-11-01
US,NV,,1456,1723,1585,1925,2020-08-20,38,4.3,2020-11-01
US,IA,,1224,1596,1363,1967,2020-05-20,26,3.4,2020-11-01
US,WI,,1210,1535,1334,1864,2020-05-27,22,,2020-11-01
US,KY,,1065,1431,1214,1757,2020-09-10,22,1.6,2020-11-01
US,AR,,992,1410,1210,1700,2020-09-02,27,1.2,2020-11-01
US,OK,,905,1232,1057,1533,2020-04-21,21,,2020-11-01
US,RI,,1075,1136,1082,1268,2020-04-17,31,5.0,2020-11-01
US,NM,,823,941,860,1068,2020-05-03,13,,2020-11-01
US,PR,,542,873,702,1137,2020-09-09,18,2.5,2020-11-01
US,KS,,542,744,625,942,2020-09-09,15,0.4,2020-11-01
US,DE,,617,654,621,727,2020-06-23,69,4.7,2020-11-01
US,OR,,509,654,568,791,2020-07-28,14,,2020-11-01
US,DC,,616,638,619,681,2020-05-08,19,,2020-11-01
US,ID,,415,573,495,684,2020-09-09,31,,2020-11-01
US,NE,,435,557,471,694,2020-06-11,21,3.3,2020-11-01
US,UT,,436,555,486,652,2020-07-14,10,1.4,2020-11-01
US,NH,,436,457,438,511,2020-05-07,22,,2020-11-01
US,WV,,278,455,361,617,2020-08-29,14,0.4,2020-11-01
US,SD,,184,260,192,407,2020-09-12,6,,2020-11-01
US,ND,,170,246,203,314,2020-05-06,6,0.9,2020-11-01
US,MT,,138,239,188,325,2020-09-11,8,0.8,2020-11-01
US,HI,,99,172,134,231,2020-08-31,7,,2020-11-01
US,ME,,136,150,139,170,2020-06-02,5,,2020-11-01
US,AK,,44,71,57,97,2020-08-25,4,,2020-11-01
US,VT,,58,65,59,76,2020-04-16,4,,2020-11-01
US,GU,,26,65,46,100,2020-09-08,5,0.4,2020-11-01
US,WY,,42,58,49,74,2020-09-02,4,,2020-11-01
US,VI,,19,28,24,36,2020-08-26,2,,2020-11-01
US,MP,,2,3,2,4,2020-04-07,1,,2020-11-01
US,AS,,0,,,,,,,2020-11-01
