country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,101752,172397,121222,248430,2020-07-29,1595,1.5,2020-11-01
India,,,45257,124377,76994,178258,2020-06-16,2003,1.3,2020-11-01
Mexico,,,53003,99603,81322,140282,2020-06-03,1092,0.9,2020-11-01
United Kingdom,,,46611,51002,46865,62489,2020-04-21,1173,-20.0,2020-11-01
Italy,,,35209,35987,35239,38662,2020-03-27,919,207.4,2020-11-01
Colombia,,,13154,31519,21016,48868,2020-07-29,380,1.1,2020-11-01
France,,,30327,31294,30364,36252,2020-04-15,1438,,2020-11-01
Peru,,,21276,30823,24686,43431,2020-07-23,3887,1.0,2020-11-01
Spain,,,28576,30123,28618,36693,2020-06-19,1179,11.7,2020-11-01
Iran,,,18616,27923,22021,38659,2020-07-28,235,1.1,2020-11-01
South Africa,,,10621,24924,16289,36528,2020-07-22,572,1.3,2020-11-01
Russia,,,14973,21754,17083,32105,2020-05-29,232,2.3,2020-11-01
Argentina,,,4764,16588,9094,30484,2020-08-31,175,1.1,2020-11-01
Chile,,,10139,15239,10914,26300,2020-07-17,1057,2.8,2020-11-01
Indonesia,,,5765,11444,7656,19961,2020-07-22,139,1.8,2020-11-01
Belgium,,,9879,10389,9916,12415,2020-04-10,496,44.9,2020-11-01
Germany,,,9203,10333,9313,13677,2020-04-15,510,240.0,2020-11-01
Canada,,,9034,9463,9071,10500,2020-04-16,251,31.2,2020-11-01
Bolivia,,,3712,7671,5099,12569,2020-08-04,92,1.0,2020-11-01
Ecuador,,,5932,7507,6120,10929,2020-05-10,410,8.7,2020-11-01
Turkey,,,5858,7439,5942,11720,2020-04-19,127,8.1,2020-11-01
Pakistan,,,6097,7126,6272,8452,2020-06-14,178,7.8,2020-11-01
Romania,,,2729,6653,3981,11782,2020-08-29,51,1.8,2020-11-01
Netherlands,,,6178,6565,6205,8074,2020-04-07,234,,2020-11-01
Sweden,,,5766,5958,5803,6078,2020-04-21,185,34.3,2020-11-01
Egypt,,,5035,5918,5205,7246,2020-06-15,97,2.9,2020-11-01
Bangladesh,,,3438,5531,3959,9309,2020-06-30,64,1.1,2020-11-01
Philippines,,,2294,5132,2762,11055,2020-07-12,162,1.5,2020-11-01
Ukraine,,,1950,5086,2766,9975,2020-11-01,49,1.9,2020-11-01
China,,,4689,4908,4689,6406,2020-04-17,1290,38.9,2020-11-01
Saudi Arabia,,,3199,4897,3725,7467,2020-07-05,58,1.2,2020-11-01
Morocco,,,516,3015,1025,7338,2020-11-01,40,2.2,2020-11-01
Panama,,,1664,3011,2138,4593,2020-07-24,41,1.1,2020-11-01
Honduras,,,1506,2988,1940,5151,2020-07-30,53,2.4,2020-11-01
Poland,,,1809,2894,2014,4669,2020-04-24,40,10.2,2020-11-01
Dominican Republic,,,1328,2566,1725,4399,2020-04-12,38,1.0,2020-11-01
Algeria,,,1312,2267,1522,4017,2020-04-09,30,1.4,2020-11-01
Switzerland,,,1987,2083,2000,2479,2020-04-04,75,60.2,2020-11-01
Portugal,,,1759,2053,1772,2714,2020-04-03,37,9.8,2020-11-01
Ireland,,,1772,1865,1784,2145,2020-04-24,220,,2020-11-01
Japan,,,1052,1732,1069,4361,2020-05-01,29,4.4,2020-11-01
Australia,,,331,1512,677,3568,2020-08-10,18,0.8,2020-11-01
Israel,,,613,1469,844,2923,2020-08-04,15,1.0,2020-11-01
Nigeria,,,950,1388,1038,2257,2020-06-16,31,2.0,2020-11-01
Moldova,,,850,1345,1034,1982,2020-06-20,14,1.5,2020-11-01
Bulgaria,,,459,1193,695,2260,2020-08-03,16,1.0,2020-11-01
Serbia,,,646,1147,822,1766,2020-07-10,18,1.7,2020-11-01
Austria,,,723,821,737,1071,2020-04-08,30,9.6,2020-11-01
Belarus,,,589,803,714,1001,2020-07-08,7,2.8,2020-11-01
Kuwait,,,482,771,524,1457,2020-05-30,11,1.8,2020-11-01
Denmark,,,620,733,641,1046,2020-04-04,22,4.9,2020-11-01
Hungary,,,605,701,614,933,2020-04-24,23,4.6,2020-11-01
Czechia,,,390,555,420,880,2020-04-14,18,,2020-11-01
United Arab Emirates,,,357,452,364,719,2020-05-10,13,,2020-11-01
South Korea,,,305,380,305,622,2020-03-02,11,,2020-11-01
Finland,,,333,379,341,498,2020-04-21,43,4.7,2020-11-01
Greece,,,213,337,240,589,2020-04-03,10,3.9,2020-11-01
Croatia,,,158,318,203,606,2020-04-19,8,3.0,2020-11-01
Norway,,,256,295,264,404,2020-04-20,16,,2020-11-01
Luxembourg,,,121,201,142,350,2020-04-11,8,2.7,2020-11-01
Slovenia,,,128,198,144,342,2020-04-07,6,2.8,2020-11-01
Malaysia,,,125,142,130,160,2020-03-29,8,,2020-11-01
Cuba,,,88,132,96,231,2020-04-24,6,,2020-11-01
Lithuania,,,81,100,85,136,2020-04-10,6,,2020-11-01
Estonia,,,63,72,68,80,2020-04-02,6,,2020-11-01
Slovakia,,,31,53,34,109,2020-04-15,4,,2020-11-01
Latvia,,,32,41,34,58,2020-04-21,4,,2020-11-01
Cyprus,,,19,28,22,42,2020-03-30,2,,2020-11-01
Iceland,,,10,13,10,21,2020-03-15,5,,2020-11-01
Malta,,,9,12,10,17,2020-05-29,2,,2020-11-01
