country,region,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio
US,,60964,166200,94415,307101,2020-04-16,4591,0.8
US,NY,23477,37086,29998,49921,2020-04-16,3215,1.3
US,NJ,6771,15535,10168,24415,2020-04-28,398,0.8
US,PA,2373,13823,5768,24129,2020-04-29,327,0.5
US,MA,3405,11279,6582,19564,2020-04-19,302,0.7
US,MI,3670,10411,5677,20042,2020-04-22,238,1.3
US,IL,2215,9244,3897,16510,2020-04-08,154,1.1
US,CA,1946,6800,3216,16133,2020-04-22,139,0.9
US,GA,1101,5750,1889,16467,2020-04-07,100,1.4
US,CT,2169,5523,3319,10024,2020-04-20,204,1.2
US,OH,937,4650,1851,9896,2020-04-29,138,0.4
US,LA,1845,4299,2669,7835,2020-04-14,129,1.4
US,MD,1078,4225,1889,9197,2020-04-20,121,0.9
US,IN,964,3979,1671,7762,2020-04-29,63,0.7
US,FL,1218,3798,1763,9401,2020-04-23,94,0.9
US,CO,766,3383,1437,6139,2020-04-24,122,1.3
US,TX,754,2870,1222,7079,2020-04-28,53,0.9
US,VA,522,2091,902,5140,2020-04-09,43,0.8
US,NC,382,1769,733,4558,2020-04-21,27,1.1
US,WA,801,1651,1012,3862,2020-04-06,45,1.5
US,MN,319,1606,621,3835,2020-04-26,28,1.0
US,AZ,308,1578,646,3450,2020-04-29,33,0.6
US,MO,338,1449,599,3296,2020-04-27,47,2.1
US,IA,148,1268,622,2424,2020-08-04,21,1.8
US,SC,231,1203,558,2318,2020-04-29,39,0.5
US,AL,256,1046,507,2702,2020-04-21,20,0.7
US,KY,234,936,392,2287,2020-04-07,20,1.2
US,MS,250,905,425,2213,2020-04-21,14,0.8
US,DC,205,812,377,1464,2020-04-29,15,0.7
US,DE,144,803,328,1503,2020-04-28,12,1.3
US,NV,230,768,379,1825,2020-04-07,26,0.6
US,RI,251,684,440,1341,2020-04-17,31,1.0
US,WI,308,658,430,1194,2020-04-05,20,1.4
US,OK,214,645,377,1323,2020-04-21,21,1.0
US,NM,112,598,226,1480,2020-04-22,13,1.0
US,KS,134,499,231,1418,2020-04-11,13,0.7
US,TN,195,401,294,557,2020-04-14,15,1.0
US,OR,101,303,149,730,2020-04-09,11,1.5
US,NE,56,234,122,470,2020-04-23,9,
US,UT,45,230,87,645,2020-04-14,5,0.8
US,PR,86,205,131,386,2020-04-09,9,
US,WV,38,181,92,495,2020-04-20,6,
US,AR,57,174,121,283,2020-04-28,6,
US,NH,60,171,101,326,2020-04-09,8,
US,ME,52,160,132,241,2020-04-23,5,2.0
US,ID,60,124,89,166,2020-04-15,6,
US,VT,47,106,78,158,2020-04-16,4,
US,ND,19,61,33,109,2020-04-21,4,
US,MT,16,49,27,102,2020-03-30,4,1.0
US,HI,16,46,40,66,2020-04-27,2,
US,SD,13,42,23,97,2020-04-29,2,
US,WY,7,31,28,38,2020-04-22,4,
US,GU,5,19,13,34,2020-04-11,1,
US,AK,9,15,14,19,2020-04-04,2,
US,VI,4,13,11,15,2020-04-26,1,
US,MP,2,11,9,17,2020-04-07,1,
US,AS,0,,,,,,
