date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-21,,,,,,,,,169,50,250,169,50,250,169,50,250
2020-02-22,,,,,,,,,169,50,250,338,100,500,338,100,500
2020-02-23,,,,,,,,,169,50,250,507,150,750,507,150,750
2020-02-24,,,,,,,,,169,50,250,676,200,1000,676,200,1000
2020-02-25,,,,,,,,,169,50,250,845,250,1250,845,250,1250
2020-02-26,,,,,,,,,169,50,250,1014,300,1500,1014,300,1500
2020-02-27,,,,,,,,,169,50,250,1183,350,1750,1183,350,1750
2020-02-28,,,,,,,,,169,50,250,1352,400,2000,1352,400,2000
2020-02-29,,,,,,,,,169,50,250,1520,450,2250,1520,450,2250
2020-03-01,,,,,,,,,449,159,690,1969,609,2940,1969,609,2940
2020-03-02,,,,,,,,,447,159,686,2417,769,3626,2417,769,3626
2020-03-03,,,,,,,,,469,170,720,2886,940,4345,2886,940,4345
2020-03-04,,,,,,,,,515,194,790,3401,1134,5135,3401,1134,5135
2020-03-05,,,,,,,,,609,243,936,4010,1378,6070,4010,1378,6070
2020-03-06,,,,,,,,,756,319,1162,4765,1697,7232,4765,1697,7232
2020-03-07,,,,,,,,,870,382,1330,5466,2030,8311,5635,2080,8561
2020-03-08,,,,,,,,,968,441,1468,6265,2421,9528,6603,2521,10028
2020-03-09,,,,,,,,,1084,517,1625,7180,2889,10902,7687,3039,11652
2020-03-10,,,,,,,,,1223,612,1819,8234,3451,12471,8910,3651,13471
2020-03-11,,,,,,,,,1395,733,2090,9460,4135,14310,10304,4385,15560
2020-03-12,,,,,,,,,1573,866,2387,10863,4951,16446,11877,5251,17946
2020-03-13,,,,,,,,,1750,1009,2629,12445,5911,18825,13627,6261,20575
2020-03-14,,,,,,,,,1935,1171,2881,14211,7033,21455,15562,7433,23455
2020-03-15,,,,,,,,,2130,1355,3094,16171,8339,24299,17692,8789,26549
2020-03-16,1,1,,,,,,,2334,1563,3312,18057,9743,26920,20026,10353,29860
2020-03-17,1,2,,,,,,,2537,1763,3515,20146,11347,29750,22563,12116,33375
2020-03-18,0,2,,,,,,,2729,1964,3667,22406,13141,32697,25292,14081,37042
2020-03-19,0,2,,,,,,,2907,2168,3790,24799,15115,35697,28199,16250,40831
2020-03-20,0,2,,,,,,,3069,2327,3943,27259,17199,38704,31269,18577,44774
2020-03-21,2,4,,,,,,,3215,2487,4107,29718,19367,41649,34484,21065,48880
2020-03-22,2,6,,,,,,,3341,2643,4202,32189,21628,44521,37824,23708,53082
2020-03-23,1,7,,,,,,,3444,2717,4261,34665,23903,47314,41268,26425,57342
2020-03-24,5,12,,,,,,,3525,2770,4362,37106,26157,50052,44793,29196,61704
2020-03-25,2,14,,,,,,,3586,2812,4391,39470,28357,52624,48379,32009,66094
2020-03-26,3,17,,,,,,,3630,2847,4441,41705,30471,54975,52009,34856,70535
2020-03-27,8,25,,,,,,,3660,2873,4467,43791,32478,57055,55668,37730,75001
2020-03-28,6,31,,,,,,,3678,2892,4484,45719,34360,58911,59346,40622,79485
2020-03-29,1,32,,,,,,,3686,2913,4495,47470,36103,60525,63032,43536,83979
2020-03-30,3,35,,,,,,,3687,2913,4514,49028,37661,61945,66719,46450,88493
2020-03-31,14,49,,,,,,,3682,2890,4528,50376,38988,63161,70402,49341,93021
2020-04-01,16,65,,,,,,,3673,2880,4550,51511,40104,64195,74074,52221,97570
2020-04-02,13,78,,,,,,,3659,2854,4586,52441,40994,65114,77733,55076,102156
2020-04-03,24,102,,,,,,,3643,2828,4618,53177,41654,65942,81376,57904,106773
2020-04-04,14,116,,,,,,,3625,2764,4635,53732,42091,66634,85001,60668,111407
2020-04-05,11,127,,,,,,,3605,2702,4638,54122,42306,67165,88606,63371,116045
2020-04-06,16,143,,,,,,,3583,2645,4651,54365,42307,67614,92189,66016,120695
2020-04-07,30,173,,,,,,,3561,2573,4662,54482,42163,68015,95750,68589,125356
2020-04-08,30,203,,,,,,,3538,2490,4667,54495,41883,68319,99289,71079,130023
2020-04-09,42,245,,,,,,,3515,2403,4684,54425,41474,68612,102804,73483,134706
2020-04-10,55,300,,,,,,,3492,2338,4693,54287,40965,68864,106296,75822,139398
2020-04-11,30,330,,,,,,,3468,2273,4702,54095,40365,69099,109764,78096,144099
2020-04-12,13,343,,,,,,,3444,2205,4710,53862,39679,69324,113208,80302,148809
2020-04-13,7,350,,,,,,,3421,2117,4717,53596,38882,69546,116629,82419,153525
2020-04-14,37,387,,,,,,,3397,2050,4724,53306,38019,69756,120026,84470,158249
2020-04-15,49,436,,,,,,,3374,1972,4730,52998,37101,69958,123400,86442,162978
2020-04-16,41,477,,,,,,,3350,1912,4736,52676,36133,70144,126750,88354,167714
2020-04-17,45,522,,,,,,,3327,1848,4743,52344,35127,70301,130077,90203,172456
2020-04-18,23,545,,,,,,,3304,1777,4759,52005,34076,70442,133382,91981,177214
2020-04-19,17,562,,,,,,,3282,1712,4775,51662,33024,70582,136663,93693,181988
2020-04-20,15,577,,,,,,,3259,1648,4790,51317,31970,70733,139922,95341,186778
2020-04-21,58,635,,,,,,,3237,1592,4804,50970,30917,70887,143159,96933,191581
2020-04-22,31,666,,,,,,,3214,1537,4818,50623,29881,71042,146373,98471,196398
2020-04-23,40,706,,,,,,,3192,1485,4822,50277,28877,71198,149566,99957,201220
2020-04-24,35,741,,,,,,,3171,1415,4823,49932,27888,71337,152736,101372,206042
2020-04-25,45,786,,,,,,,3149,1363,4824,49589,26913,71468,155885,102736,210866
2020-04-26,27,813,,,,,,,3127,1300,4824,49249,25940,71591,159012,104036,215690
2020-04-27,31,844,,,,,,,3106,1246,4824,48910,24980,71705,162118,105283,220514
2020-04-28,57,901,,,,,,,3085,1202,4832,48574,24065,71820,165203,106485,225345
2020-04-29,63,964,,,,,,,3064,1154,4839,48240,23169,71936,168266,107639,230184
2020-04-30,,,35,24,47,999,988,1011,3043,1103,4846,47909,22300,72051,171309,108743,235029
2020-05-01,,,35,24,47,1035,1013,1058,3022,1055,4851,47580,21443,72167,174330,109798,239880
2020-05-02,,,35,23,47,1069,1036,1105,3001,1021,4854,47254,20617,72277,177331,110820,244733
2020-05-03,,,35,22,47,1104,1059,1152,2980,990,4858,46930,19829,72376,180312,111810,249590
2020-05-04,,,34,22,48,1139,1081,1199,2960,959,4861,46608,19077,72463,183271,112770,254451
2020-05-05,,,34,21,48,1173,1102,1246,2939,930,4863,46288,18358,72536,186210,113700,259314
2020-05-06,,,34,20,48,1207,1123,1293,2919,901,4865,45970,17668,72597,189129,114602,264178
2020-05-07,,,34,19,48,1240,1143,1341,2898,874,4866,45654,17004,72645,192027,115476,269043
2020-05-08,,,34,19,48,1274,1162,1388,2878,847,4866,45339,16366,72689,194905,116323,273908
2020-05-09,,,33,18,48,1307,1180,1435,2858,821,4864,45027,15773,72730,197763,117145,278772
2020-05-10,,,33,17,48,1340,1198,1483,2837,795,4861,44715,15205,72767,200600,117941,283632
2020-05-11,,,33,17,48,1373,1215,1531,2817,765,4859,44405,14669,72802,203417,118706,288491
2020-05-12,,,33,16,48,1406,1232,1578,2797,742,4857,44096,14165,72834,206214,119448,293347
2020-05-13,,,32,15,49,1438,1248,1626,2777,716,4853,43788,13679,72855,208991,120165,298200
2020-05-14,,,32,15,49,1470,1263,1675,2757,689,4848,43481,13215,72864,211748,120855,303048
2020-05-15,,,32,14,49,1502,1278,1723,2737,668,4843,43175,12780,72861,214484,121523,307890
2020-05-16,,,32,14,49,1534,1293,1771,2716,648,4836,42870,12373,72846,217200,122172,312725
2020-05-17,,,31,13,49,1565,1306,1819,2696,629,4829,42565,11981,72821,219897,122801,317554
2020-05-18,,,31,13,49,1597,1319,1867,2676,608,4821,42261,11599,72784,222573,123410,322374
2020-05-19,,,31,12,49,1628,1332,1916,2656,585,4812,41958,11225,72735,225229,123995,327185
2020-05-20,,,31,12,49,1659,1344,1964,2636,561,4802,41655,10856,72673,227865,124557,331986
2020-05-21,,,31,11,49,1689,1356,2012,2616,539,4792,41352,10494,72600,230481,125096,336778
2020-05-22,,,30,11,49,1720,1367,2061,2596,520,4782,41049,10141,72516,233076,125617,341559
2020-05-23,,,30,10,49,1750,1377,2109,2575,502,4771,40747,9796,72421,235652,126120,346329
2020-05-24,,,30,10,49,1780,1388,2158,2555,488,4760,40444,9462,72317,238207,126608,351088
2020-05-25,,,30,9,49,1810,1398,2206,2535,473,4747,40142,9141,72203,240742,127082,355835
2020-05-26,,,30,9,49,1839,1407,2255,2515,460,4734,39839,8835,72078,243256,127542,360569
2020-05-27,,,29,9,49,1869,1417,2303,2494,446,4721,39537,8540,71943,245751,127988,365289
2020-05-28,,,29,9,49,1898,1426,2352,2474,433,4706,39234,8256,71796,248225,128422,369995
2020-05-29,,,29,8,49,1927,1434,2401,2454,420,4691,38931,7987,71639,250679,128842,374686
2020-05-30,,,29,8,49,1956,1443,2449,2433,407,4675,38628,7726,71471,253112,129250,379360
2020-05-31,,,29,8,49,1984,1451,2498,2413,395,4658,38324,7472,71293,255525,129645,384018
2020-06-01,,,28,7,49,2013,1459,2546,2628,395,5290,38256,7239,71755,258153,130040,389308
2020-06-02,,,28,7,49,2041,1467,2595,2606,382,5267,38186,7012,72201,260759,130423,394574
2020-06-03,,,28,7,49,2069,1474,2644,2597,370,5272,38127,6798,72661,263356,130793,399846
2020-06-04,,,28,7,49,2096,1481,2692,2600,359,5327,38091,6596,73186,265956,131153,405172
2020-06-05,,,28,6,49,2124,1488,2741,2630,354,5499,38105,6411,73893,268585,131508,410670
2020-06-06,,,27,6,49,2151,1495,2789,2687,345,5772,38196,6235,74883,271273,131853,416441
2020-06-07,,,27,6,49,2179,1502,2837,2724,334,5983,38345,6068,76095,273997,132188,422424
2020-06-08,,,27,6,49,2206,1508,2886,2746,324,6140,38535,5904,77475,276742,132512,428563
2020-06-09,,,27,6,49,2232,1514,2934,2769,314,6306,38769,5745,79033,279511,132827,434868
2020-06-10,,,27,5,49,2259,1520,2982,2795,309,6487,39050,5595,80786,282306,133137,441355
2020-06-11,,,26,5,48,2285,1526,3030,2832,299,6714,39387,5448,82779,285138,133437,448068
2020-06-12,,,26,5,48,2311,1531,3078,2869,292,6941,39782,5307,85014,288007,133729,455009
2020-06-13,,,26,5,48,2337,1536,3125,2902,285,7156,40231,5172,87480,290909,134014,462165
2020-06-14,,,26,5,48,2363,1541,3173,2934,276,7368,40731,5040,90172,293843,134290,469532
2020-06-15,,,26,4,48,2389,1546,3221,2966,266,7585,41284,4911,93099,296809,134557,477117
2020-06-16,,,25,4,48,2414,1551,3268,3001,257,7818,41657,4774,95627,299810,134815,484934
2020-06-17,,,25,4,48,2439,1555,3315,3038,249,8060,42088,4640,98420,302848,135064,492993
2020-06-18,,,25,4,48,2464,1560,3363,3075,241,8305,42567,4512,101452,305922,135306,501297
2020-06-19,,,25,4,48,2489,1564,3410,3111,232,8551,43078,4385,104677,309034,135538,509848
2020-06-20,,,25,4,48,2514,1569,3458,3148,222,8802,43597,4252,107980,312182,135760,518649
2020-06-21,,,25,4,49,2539,1573,3506,3186,214,9057,44096,4121,111265,315368,135975,527705
2020-06-22,,,25,3,50,2564,1577,3555,3225,206,9320,44597,3994,114601,318594,136182,537024
2020-06-23,,,26,3,51,2590,1581,3605,3265,199,9588,45117,3868,118050,321859,136381,546612
2020-06-24,,,26,3,52,2615,1584,3657,3306,190,9861,45654,3744,121605,325165,136571,556473
2020-06-25,,,26,3,53,2641,1588,3709,3347,180,10140,46206,3615,125258,328511,136752,566612
2020-06-26,,,26,3,54,2668,1592,3763,3390,172,10428,46763,3488,128972,331901,136925,577040
2020-06-27,,,27,3,57,2694,1595,3819,3433,165,10722,47327,3361,132753,335334,137090,587761
2020-06-28,,,27,3,58,2721,1599,3877,3478,160,11022,47903,3236,136618,338812,137250,598783
2020-06-29,,,27,3,60,2748,1602,3937,3524,152,11328,48493,3112,140578,342336,137403,610110
2020-06-30,,,27,3,62,2776,1605,3998,3570,146,11640,49097,2992,144633,345906,137549,621749
