date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-03-03,,,,,,,,,20,10,25,20,10,25,20,10,25
2020-03-04,,,,,,,,,20,10,25,40,20,50,40,20,50
2020-03-05,,,,,,,,,20,10,25,61,30,75,61,30,75
2020-03-06,,,,,,,,,20,10,25,81,40,100,81,40,100
2020-03-07,,,,,,,,,20,10,25,101,50,125,101,50,125
2020-03-08,,,,,,,,,20,10,25,121,60,150,121,60,150
2020-03-09,,,,,,,,,20,10,25,141,70,175,141,70,175
2020-03-10,,,,,,,,,20,10,25,162,80,200,162,80,200
2020-03-11,,,,,,,,,20,10,25,182,90,225,182,90,225
2020-03-12,,,,,,,,,37,23,46,219,113,271,219,113,271
2020-03-13,,,,,,,,,37,23,45,257,136,315,257,136,315
2020-03-14,,,,,,,,,38,23,46,294,160,361,294,160,361
2020-03-15,,,,,,,,,39,25,47,334,185,408,334,185,408
2020-03-16,,,,,,,,,42,28,50,376,214,458,376,214,458
2020-03-17,,,,,,,,,47,33,55,423,248,512,423,248,512
2020-03-18,,,,,,,,,50,37,58,453,276,545,473,286,570
2020-03-19,,,,,,,,,53,40,61,486,306,580,526,326,630
2020-03-20,,,,,,,,,55,43,63,520,339,618,581,369,693
2020-03-21,,,,,,,,,57,46,65,557,375,657,638,415,757
2020-03-22,,,,,,,,,60,48,71,597,414,703,698,464,828
2020-03-23,,,,,,,,,63,49,75,640,453,752,761,513,902
2020-03-24,,,,,,,,,65,51,78,685,495,804,826,565,979
2020-03-25,,,,,,,,,67,52,80,732,537,859,893,617,1059
2020-03-26,,,,,,,,,69,53,83,781,580,917,962,670,1142
2020-03-27,1,1,,,,,,,71,54,88,814,611,959,1033,725,1230
2020-03-28,0,1,,,,,,,72,55,92,849,644,1006,1105,780,1321
2020-03-29,0,1,,,,,,,73,56,95,884,676,1055,1178,836,1416
2020-03-30,1,2,,,,,,,74,57,97,919,708,1105,1252,893,1512
2020-03-31,1,3,,,,,,,75,57,99,951,737,1154,1327,951,1611
2020-04-01,0,3,,,,,,,75,58,98,979,762,1197,1402,1010,1708
2020-04-02,0,3,,,,,,,75,59,97,1003,784,1236,1476,1070,1805
2020-04-03,0,3,,,,,,,75,59,96,1025,803,1271,1551,1129,1901
2020-04-04,0,3,,,,,,,74,59,95,1044,819,1303,1625,1189,1995
2020-04-05,0,3,,,,,,,74,59,93,1061,833,1330,1699,1248,2087
2020-04-06,0,3,,,,,,,73,58,92,1074,843,1352,1772,1307,2179
2020-04-07,1,4,,,,,,,73,57,93,1084,850,1370,1845,1364,2271
2020-04-08,0,4,,,,,,,72,55,94,1091,854,1386,1917,1419,2365
2020-04-09,1,5,,,,,,,72,53,94,1095,855,1400,1989,1473,2458
2020-04-10,1,6,,,,,,,71,52,95,1097,854,1412,2060,1525,2553
2020-04-11,1,7,,,,,,,70,50,96,1097,850,1419,2130,1575,2648
2020-04-12,0,7,,,,,,,70,47,96,1095,843,1423,2200,1623,2744
2020-04-13,1,8,,,,,,,69,45,97,1090,831,1425,2269,1668,2840
2020-04-14,0,8,,,,,,,68,42,97,1085,817,1425,2337,1711,2937
2020-04-15,1,9,,,,,,,68,40,98,1078,800,1424,2405,1752,3034
2020-04-16,0,9,,,,,,,67,38,98,1070,780,1423,2472,1791,3131
2020-04-17,0,9,,,,,,,66,37,98,1062,757,1424,2538,1828,3229
2020-04-18,0,9,,,,,,,66,35,98,1053,733,1426,2604,1863,3327
2020-04-19,0,9,,,,,,,65,33,99,1044,707,1430,2669,1896,3425
2020-04-20,0,9,,,,,,,64,32,99,1035,679,1436,2734,1928,3523
2020-04-21,4,13,,,,,,,64,30,99,1025,651,1443,2798,1959,3622
2020-04-22,1,14,,,,,,,63,29,99,1016,623,1449,2861,1988,3720
2020-04-23,1,15,,,,,,,63,28,99,1006,597,1454,2923,2016,3818
2020-04-24,0,15,,,,,,,62,27,99,996,570,1458,2985,2043,3916
2020-04-25,1,16,,,,,,,61,25,99,986,544,1462,3046,2069,4014
2020-04-26,1,17,,,,,,,61,25,98,977,519,1465,3107,2094,4112
2020-04-27,2,19,,,,,,,60,24,98,967,495,1467,3167,2118,4210
2020-04-28,0,19,,,,,,,59,23,98,957,473,1468,3226,2142,4307
2020-04-29,0,19,,,,,,,59,22,98,947,453,1468,3285,2164,4404
2020-04-30,,,1,0,1,20,19,20,58,21,97,938,433,1468,3343,2186,4501
2020-05-01,,,1,0,1,20,20,21,57,20,97,928,415,1467,3400,2206,4597
2020-05-02,,,1,0,1,21,20,22,57,19,96,918,398,1465,3456,2226,4693
2020-05-03,,,1,0,1,22,21,23,56,19,96,908,382,1462,3512,2245,4789
2020-05-04,,,1,0,1,23,21,24,55,18,95,898,367,1459,3568,2264,4884
2020-05-05,,,1,0,1,23,22,25,55,17,95,889,353,1455,3622,2282,4978
2020-05-06,,,1,0,1,24,22,26,54,17,94,879,340,1451,3676,2299,5072
2020-05-07,,,1,0,1,25,22,27,53,16,94,869,327,1446,3729,2316,5165
2020-05-08,,,1,0,1,25,23,28,53,16,93,859,315,1440,3782,2332,5258
2020-05-09,,,1,0,1,26,23,29,52,15,92,849,304,1434,3834,2348,5350
2020-05-10,,,1,0,1,27,24,30,51,15,92,839,293,1427,3885,2363,5441
2020-05-11,,,1,0,1,27,24,31,51,14,91,829,283,1419,3936,2378,5531
2020-05-12,,,1,0,1,28,24,32,50,14,90,819,273,1412,3985,2392,5621
2020-05-13,,,1,0,1,29,25,33,49,13,90,809,264,1403,4035,2406,5710
2020-05-14,,,1,0,1,29,25,34,48,13,89,798,255,1394,4083,2420,5798
2020-05-15,,,1,0,1,30,25,35,48,13,88,788,247,1385,4131,2433,5886
2020-05-16,,,1,0,1,30,25,36,47,12,87,778,239,1375,4178,2446,5972
2020-05-17,,,1,0,1,31,26,37,46,12,86,768,232,1365,4224,2458,6058
2020-05-18,,,1,0,1,32,26,38,46,12,85,757,225,1354,4270,2471,6143
2020-05-19,,,1,0,1,32,26,39,45,11,84,747,218,1343,4315,2482,6227
2020-05-20,,,1,0,1,33,26,40,44,11,83,736,212,1332,4359,2494,6310
2020-05-21,,,1,0,1,33,27,41,43,11,83,726,206,1320,4402,2505,6392
2020-05-22,,,1,0,1,34,27,42,43,10,82,715,200,1308,4445,2516,6473
2020-05-23,,,1,0,1,35,27,43,42,10,81,705,194,1295,4487,2527,6553
2020-05-24,,,1,0,1,35,27,44,41,10,80,694,189,1283,4528,2537,6632
2020-05-25,,,1,0,1,36,27,45,41,10,79,684,184,1269,4569,2547,6710
2020-05-26,,,1,0,1,36,28,46,40,9,77,673,179,1256,4609,2557,6787
2020-05-27,,,1,0,1,37,28,47,39,9,76,662,174,1242,4648,2567,6863
2020-05-28,,,1,0,1,37,28,47,38,9,75,651,169,1228,4686,2576,6937
2020-05-29,,,1,0,1,38,28,48,38,8,74,640,164,1213,4724,2585,7011
2020-05-30,,,1,0,1,38,28,49,37,8,73,630,160,1199,4760,2593,7084
2020-05-31,,,1,0,1,39,28,50,36,8,72,619,155,1184,4796,2602,7156
2020-06-01,,,1,0,1,39,29,51,38,9,83,611,152,1181,4835,2611,7238
2020-06-02,,,1,0,1,40,29,52,38,8,82,603,149,1177,4872,2620,7319
2020-06-03,,,0,0,1,40,29,53,37,8,81,595,146,1174,4909,2629,7400
2020-06-04,,,0,0,1,41,29,54,36,8,81,587,143,1172,4946,2637,7481
2020-06-05,,,0,0,1,41,29,55,36,8,82,580,140,1171,4982,2646,7562
2020-06-06,,,0,0,1,42,29,56,36,8,85,573,138,1175,5018,2654,7647
2020-06-07,,,0,0,1,42,29,56,36,8,86,567,135,1181,5054,2662,7733
2020-06-08,,,0,0,1,43,30,57,35,7,87,561,133,1188,5089,2670,7819
2020-06-09,,,0,0,1,43,30,58,35,7,88,556,130,1197,5124,2678,7906
2020-06-10,,,0,0,1,44,30,59,35,7,88,550,128,1208,5159,2685,7994
2020-06-11,,,0,0,1,44,30,60,34,7,90,546,125,1221,5193,2692,8083
2020-06-12,,,0,0,1,45,30,61,34,6,91,541,123,1237,5227,2699,8174
2020-06-13,,,0,0,1,45,30,61,34,6,92,537,120,1254,5261,2706,8265
2020-06-14,,,0,0,1,45,30,62,33,6,92,533,118,1273,5294,2712,8356
2020-06-15,,,0,0,1,46,30,63,33,5,93,530,115,1294,5326,2718,8449
2020-06-16,,,0,0,1,46,30,64,32,5,94,524,112,1304,5358,2724,8542
