country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,NY,New York City,23823,24022,23835,24782,2020-04-07,813,,2020-11-01
US,CA,Los Angeles,6642,7214,6783,8265,2020-08-12,113,3.0,2020-11-01
Canada,,Quebec,5867,6157,5898,7107,2020-05-31,202,11.9,2020-11-01
US,IL,Cook,5245,5457,5273,5843,2020-05-13,140,14.1,2020-11-01
US,FL,Miami-Dade,3330,3944,3526,4796,2020-09-01,100,2.0,2020-11-01
US,AZ,Maricopa,3424,3804,3566,4254,2020-08-12,111,5.6,2020-11-01
Canada,,Ontario,2993,3230,3012,3997,2020-05-04,120,6.5,2020-11-01
US,MI,Wayne,2995,3087,3015,3243,2020-04-22,173,17.3,2020-11-01
US,TX,Harris,2624,3084,2754,3529,2020-08-12,63,3.0,2020-11-01
US,MA,Middlesex,2166,2298,2182,2505,2020-04-25,201,7.7,2020-11-01
US,NY,Nassau,2201,2212,2203,2257,2020-04-07,338,,2020-11-01
US,NJ,Essex,2129,2165,2135,2255,2020-06-25,247,48.4,2020-11-01
US,NJ,Bergen,2045,2078,2050,2172,2020-06-25,265,,2020-11-01
US,NY,Suffolk,2011,2028,2013,2090,2020-05-06,226,,2020-11-01
US,PA,Philadelphia,1815,1892,1830,2030,2020-05-01,97,,2020-11-01
US,FL,Broward,1414,1668,1502,1927,2020-08-16,40,-16.2,2020-11-01
US,FL,Palm Beach,1391,1646,1477,1946,2020-08-07,27,5.7,2020-11-01
US,NV,Clark,1409,1586,1462,1822,2020-08-20,37,1.8,2020-11-01
US,TX,Bexar,1329,1582,1407,1874,2020-07-27,158,2.5,2020-11-01
US,CA,Orange,1286,1552,1357,1970,2020-09-29,33,2.4,2020-11-01
US,NJ,Hudson,1519,1540,1523,1586,2020-04-19,178,36.0,2020-11-01
US,NY,Westchester,1454,1465,1456,1499,2020-04-06,144,,2020-11-01
US,CA,Riverside,1231,1382,1276,1643,2020-08-24,45,,2020-11-01
US,TX,Dallas,1144,1317,1195,1501,2020-07-29,36,2.3,2020-11-01
US,MA,Suffolk,1142,1193,1151,1272,2020-04-25,106,,2020-11-01
US,CA,San Bernardino,962,1122,1008,1375,2020-08-22,62,,2020-11-01
US,CA,San Diego,798,905,824,1101,2020-09-19,39,1.4,2020-11-01
US,TX,Tarrant,734,879,781,1058,2020-08-31,58,1.2,2020-11-01
US,WA,King,767,838,775,986,2020-03-28,27,,2020-11-01
US,FL,Hillsborough,668,800,711,961,2020-07-16,40,1.0,2020-11-01
US,LA,Orleans,588,611,595,651,2020-04-14,32,,2020-11-01
US,FL,Orange,479,583,509,724,2020-08-06,25,1.3,2020-11-01
US,CA,Alameda,426,544,458,720,2020-09-15,24,0.9,2020-11-01
US,CA,Sacramento,430,542,457,739,2020-08-31,19,1.3,2020-11-01
US,CA,Santa Clara,333,419,352,587,2020-09-11,13,1.3,2020-11-01
Canada,,Alberta,272,316,283,382,2020-05-04,9,,2020-11-01
Canada,,British Columbia,238,271,248,317,2020-04-13,11,,2020-11-01
US,NV,Washoe,161,184,166,223,2020-05-25,6,0.7,2020-11-01
