country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,,,1026,573,1549
US,NY,,106,48,213
US,IL,,85,57,106
US,NJ,,85,45,121
US,PA,,73,41,106
US,MA,,70,38,105
US,CA,,65,32,99
US,OH,,38,25,51
US,MD,,38,21,55
US,MI,,36,20,58
US,FL,,35,19,53
US,CT,,34,18,51
US,VA,,31,17,45
US,GA,,30,18,44
US,IN,,28,16,40
US,MN,,24,15,33
US,TX,,23,15,32
US,NC,,22,15,30
US,CO,,18,11,27
US,AZ,,17,10,24
US,LA,,17,9,26
US,RI,,16,11,20
US,MS,,16,10,23
US,IA,,14,7,21
US,AL,,11,7,14
US,MO,,10,6,14
US,WI,,9,6,13
US,SC,,9,5,13
US,WA,,8,3,15
US,NM,,7,4,9
US,DC,,6,3,9
US,TN,,6,3,9
US,DE,,6,3,8
US,NH,,5,4,8
US,KY,,4,2,7
US,NV,,4,2,6
US,OK,,3,2,6
US,AR,,3,2,4
US,NE,,3,2,4
US,UT,,2,1,3
US,KS,,2,0,3
US,SD,,1,0,3
US,ME,,1,0,2
US,ND,,1,0,2
US,OR,,1,0,2
US,PR,,1,0,2
US,ID,,1,0,1
US,WV,,1,0,1
US,AK,,0,0,1
US,GU,,0,0,1
US,HI,,0,0,1
US,MP,,0,0,1
US,MT,,0,0,1
US,VI,,0,0,1
US,VT,,0,0,1
US,WY,,0,0,1
US,AS,,,,
