date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper
2020-02-25,,,,,,,,
2020-02-26,,,,,,,,
2020-02-27,,,,,,,,
2020-02-28,,,,,,,,
2020-02-29,,,,,,,,
2020-03-01,,,,,,,,
2020-03-02,,,,,,,,
2020-03-03,,,,,,,,
2020-03-04,,,,,,,,
2020-03-05,,,,,,,,
2020-03-06,,,,,,,,
2020-03-07,,,,,,,,
2020-03-08,,,,,,,,
2020-03-09,,,,,,,,
2020-03-10,,,,,,,,
2020-03-11,,,,,,,,
2020-03-12,,,,,,,,
2020-03-13,,,,,,,,
2020-03-14,,,,,,,,
2020-03-15,,,,,,,,
2020-03-16,,,,,,,,
2020-03-17,,,,,,,,
2020-03-18,,,,,,,,
2020-03-19,,,,,,,,
2020-03-20,,,,,,,,
2020-03-21,,,,,,,,
2020-03-22,3,3,,,,,,
2020-03-23,4,7,,,,,,
2020-03-24,4,11,,,,,,
2020-03-25,6,17,,,,,,
2020-03-26,6,23,,,,,,
2020-03-27,3,26,,,,,,
2020-03-28,11,37,,,,,,
2020-03-29,6,43,,,,,,
2020-03-30,22,65,,,,,,
2020-03-31,17,82,,,,,,
2020-04-01,10,92,,,,,,
2020-04-02,23,115,,,,,,
2020-04-03,18,133,,,,,,
2020-04-04,13,146,,,,,,
2020-04-05,5,151,,,,,,
2020-04-06,25,176,,,,,,
2020-04-07,21,197,,,,,,
2020-04-08,23,220,,,,,,
2020-04-09,28,248,,,,,,
2020-04-10,22,270,,,,,,
2020-04-11,21,291,,,,,,
2020-04-12,25,316,,,,,,
2020-04-13,15,331,,,,,,
2020-04-14,20,351,,,,,,
2020-04-15,21,372,,,,,,
2020-04-16,20,392,,,,,,
2020-04-17,19,411,,,,,,
2020-04-18,10,421,,,,,,
2020-04-19,30,451,,,,,,
2020-04-20,,,20,15,26,471,466,477
2020-04-21,,,19,15,26,490,481,503
2020-04-22,,,19,14,26,509,495,529
2020-04-23,,,19,14,27,528,508,556
2020-04-24,,,19,13,27,547,521,583
2020-04-25,,,18,12,27,565,534,609
2020-04-26,,,18,12,27,584,546,636
2020-04-27,,,18,11,27,602,557,664
2020-04-28,,,18,11,27,620,568,691
2020-04-29,,,18,11,27,637,579,718
2020-04-30,,,17,10,28,655,589,746
2020-05-01,,,17,10,28,672,599,774
2020-05-02,,,17,9,28,689,608,802
2020-05-03,,,17,9,28,706,617,829
2020-05-04,,,17,9,28,722,626,857
2020-05-05,,,16,9,28,739,635,886
2020-05-06,,,16,8,28,755,643,914
2020-05-07,,,16,8,28,771,651,942
2020-05-08,,,16,8,28,787,659,970
2020-05-09,,,16,8,28,803,666,998
2020-05-10,,,16,7,28,818,674,1026
2020-05-11,,,15,7,28,834,681,1055
2020-05-12,,,15,7,28,849,688,1083
2020-05-13,,,15,7,28,864,695,1111
2020-05-14,,,15,7,28,879,702,1139
2020-05-15,,,15,7,28,894,708,1167
2020-05-16,,,15,6,28,908,714,1195
2020-05-17,,,14,6,28,923,721,1224
2020-05-18,,,14,6,28,937,727,1252
2020-05-19,,,14,6,28,951,733,1279
2020-05-20,,,14,6,28,965,738,1307
2020-05-21,,,14,6,28,979,744,1335
2020-05-22,,,14,6,28,993,750,1363
2020-05-23,,,13,5,28,1006,755,1390
2020-05-24,,,13,5,27,1019,760,1418
2020-05-25,,,13,5,27,1033,766,1445
2020-05-26,,,13,5,27,1046,771,1472
2020-05-27,,,13,5,27,1058,776,1500
2020-05-28,,,13,5,27,1071,781,1527
2020-05-29,,,13,5,27,1084,785,1554
2020-05-30,,,12,5,27,1096,790,1580
2020-05-31,,,12,5,27,1108,795,1607
2020-06-01,,,12,4,26,1120,799,1633
2020-06-02,,,12,4,26,1132,803,1660
2020-06-03,,,12,4,26,1144,808,1686
2020-06-04,,,12,4,26,1155,812,1712
2020-06-05,,,11,4,26,1167,816,1739
2020-06-06,,,11,4,26,1178,820,1765
2020-06-07,,,11,4,26,1189,824,1791
2020-06-08,,,11,4,26,1200,828,1817
2020-06-09,,,11,4,26,1211,832,1843
2020-06-10,,,11,4,26,1221,835,1868
2020-06-11,,,10,4,26,1232,839,1894
2020-06-12,,,10,4,26,1242,842,1920
2020-06-13,,,10,3,25,1252,846,1945
2020-06-14,,,10,3,25,1262,849,1971
2020-06-15,,,10,3,25,1272,852,1996
2020-06-16,,,10,3,25,1282,856,2021
2020-06-17,,,9,3,25,1291,859,2046
2020-06-18,,,9,3,25,1301,862,2071
2020-06-19,,,9,3,25,1310,865,2096
2020-06-20,,,9,3,25,1319,868,2121
2020-06-21,,,9,3,25,1328,871,2146
2020-06-22,,,9,3,25,1338,874,2171
2020-06-23,,,10,3,26,1347,877,2197
2020-06-24,,,10,3,27,1357,881,2224
2020-06-25,,,10,3,28,1367,884,2252
2020-06-26,,,10,3,29,1377,888,2281
2020-06-27,,,10,3,30,1387,891,2311
2020-06-28,,,10,3,31,1398,894,2343
2020-06-29,,,11,3,33,1409,898,2375
2020-06-30,,,11,3,34,1419,901,2409
2020-07-01,,,11,3,35,1430,904,2444
2020-07-02,,,11,3,36,1442,907,2481
2020-07-03,,,11,3,38,1453,910,2518
2020-07-04,,,12,3,39,1465,913,2557
2020-07-05,,,12,3,41,1476,916,2598
2020-07-06,,,12,3,42,1488,919,2640
2020-07-07,,,12,3,44,1501,922,2684
2020-07-08,,,12,3,45,1513,925,2729
2020-07-09,,,13,3,47,1526,927,2776
2020-07-10,,,13,3,49,1539,930,2825
2020-07-11,,,13,2,51,1552,932,2875
2020-07-12,,,13,2,52,1565,935,2928
2020-07-13,,,14,2,54,1579,937,2982
2020-07-14,,,14,2,56,1592,939,3039
2020-07-15,,,14,2,58,1606,941,3097
2020-07-16,,,14,2,60,1621,943,3157
2020-07-17,,,15,2,63,1635,945,3220
2020-07-18,,,15,2,65,1650,947,3285
2020-07-19,,,15,2,67,1665,949,3352
2020-07-20,,,15,2,69,1681,950,3421
2020-07-21,,,16,2,72,1697,952,3493
2020-07-22,,,16,2,75,1713,954,3568
2020-07-23,,,17,1,77,1729,955,3645
2020-07-24,,,17,1,80,1746,957,3725
2020-07-25,,,17,1,83,1764,958,3808
2020-07-26,,,18,1,86,1781,959,3893
2020-07-27,,,18,1,89,1799,960,3982
2020-07-28,,,19,1,92,1818,962,4074
2020-07-29,,,19,1,95,1837,963,4169
2020-07-30,,,20,1,98,1857,964,4267
2020-07-31,,,20,1,102,1877,965,4369
2020-08-01,,,21,1,105,1897,966,4474
2020-08-02,,,21,1,109,1918,967,4584
2020-08-03,,,22,1,113,1940,968,4696
2020-08-04,,,22,1,117,1962,969,4813
