country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,,,202795,226833,217326,241325,2020-04-15,2609,2.6,2020-11-01
US,NY,,33095,33503,33109,35390,2020-04-07,1273,198.5,2020-11-01
US,TX,,15510,18283,16747,20597,2020-07-27,685,1.4,2020-11-01
US,CA,,15393,18037,16270,20933,2020-08-14,278,1.4,2020-11-01
US,FL,,13795,17213,16025,19595,2020-08-11,276,0.9,2020-11-01
US,NJ,,16091,16303,16099,16966,2020-04-30,483,39.3,2020-11-01
US,MA,,9362,9690,9385,10305,2020-04-19,302,11.7,2020-11-01
US,IL,,8774,9487,8906,10504,2020-07-07,247,4.5,2020-11-01
US,PA,,8054,8944,8101,10225,2020-05-05,341,9.0,2020-11-01
US,GA,,6816,8194,7419,9419,2020-08-11,122,1.4,2020-11-01
US,MI,,7019,7370,7064,7907,2020-04-22,241,24.3,2020-11-01
US,AZ,,5559,5994,5651,6642,2020-07-30,172,2.3,2020-11-01
US,LA,,5423,5928,5620,6458,2020-04-14,129,4.1,2020-11-01
US,OH,,4715,5520,4918,6536,2020-08-29,147,1.8,2020-11-01
US,CT,,4499,4591,4507,4853,2020-04-20,204,52.1,2020-11-01
US,NC,,3356,4190,3731,4893,2020-08-03,60,0.7,2020-11-01
US,MD,,3909,4121,3925,4510,2020-05-02,171,8.9,2020-11-01
US,SC,,3279,3916,3567,4464,2020-07-25,80,2.3,2020-11-01
US,IN,,3548,3902,3575,4522,2020-04-30,150,3.0,2020-11-01
US,VA,,3111,3802,3314,4560,2020-09-15,94,1.4,2020-11-01
US,MS,,2874,3298,3048,3699,2020-08-25,67,7.2,2020-11-01
US,TN,,2312,2960,2627,3460,2020-08-21,61,0.7,2020-11-01
US,AL,,2506,2888,2651,3258,2020-07-22,61,1.3,2020-11-01
US,MO,,1951,2515,2188,2994,2020-09-23,71,1.3,2020-11-01
US,WA,,2080,2365,2126,2814,2020-04-06,45,-21.9,2020-11-01
US,MN,,2040,2302,2085,2657,2020-08-16,47,9.0,2020-11-01
US,CO,,2033,2202,2044,2524,2020-04-24,122,10.9,2020-11-01
US,NV,,1564,1814,1648,2103,2020-08-20,38,2.2,2020-11-01
US,WI,,1265,1598,1390,1941,2020-05-27,22,2.1,2020-11-01
US,AR,,1246,1581,1414,1822,2020-09-15,158,0.8,2020-11-01
US,IA,,1303,1579,1406,1852,2020-05-20,26,2.8,2020-11-01
US,KY,,1137,1433,1250,1701,2020-09-10,22,0.7,2020-11-01
US,OK,,981,1237,1103,1455,2020-04-21,21,0.8,2020-11-01
US,RI,,1106,1177,1113,1325,2020-04-17,31,4.9,2020-11-01
US,NM,,859,1002,906,1169,2020-05-03,13,4.4,2020-11-01
US,PR,,627,897,765,1114,2020-09-16,19,0.8,2020-11-01
US,KS,,621,826,706,1007,2020-09-16,21,5.8,2020-11-01
US,OR,,539,683,596,827,2020-07-28,14,4.9,2020-11-01
US,DE,,630,663,634,722,2020-06-23,69,9.5,2020-11-01
US,DC,,621,638,624,669,2020-05-08,19,,2020-11-01
US,ID,,457,574,516,653,2020-09-09,31,1.9,2020-11-01
US,NE,,462,560,487,673,2020-06-11,21,,2020-11-01
US,UT,,444,548,482,640,2020-07-14,10,,2020-11-01
US,WV,,328,503,415,642,2020-08-29,14,0.9,2020-11-01
US,NH,,438,459,439,518,2020-05-07,22,,2020-11-01
US,ND,,211,339,278,437,2020-09-24,8,0.5,2020-11-01
US,SD,,210,297,230,417,2020-09-24,8,0.3,2020-11-01
US,MT,,165,262,218,336,2020-09-19,10,,2020-11-01
US,HI,,124,203,159,287,2020-09-18,13,1.2,2020-11-01
US,ME,,140,155,143,180,2020-06-02,5,,2020-11-01
US,GU,,38,74,55,105,2020-09-08,5,1.2,2020-11-01
US,WY,,50,64,56,77,2020-09-16,8,,2020-11-01
US,AK,,46,62,54,74,2020-08-25,4,0.5,2020-11-01
US,VT,,58,61,58,69,2020-04-16,4,,2020-11-01
US,VI,,19,25,21,30,2020-08-26,2,,2020-11-01
US,MP,,2,3,2,4,2020-04-07,1,,2020-11-01
US,AS,,0,,,,,,,2020-11-01
