date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-25,,,,,,,,,403,300,500,403,300,500,403,300,500
2020-02-26,,,,,,,,,403,300,500,806,600,1000,806,600,1000
2020-02-27,,,,,,,,,403,300,500,1209,900,1500,1209,900,1500
2020-02-28,,,,,,,,,403,300,500,1612,1200,2000,1612,1200,2000
2020-02-29,,,,,,,,,403,300,500,2015,1500,2500,2015,1500,2500
2020-03-01,,,,,,,,,403,300,500,2418,1800,3000,2418,1800,3000
2020-03-02,,,,,,,,,403,300,500,2821,2100,3500,2821,2100,3500
2020-03-03,,,,,,,,,403,300,500,3224,2400,4000,3224,2400,4000
2020-03-04,,,,,,,,,403,300,500,3627,2700,4500,3627,2700,4500
2020-03-05,,,,,,,,,1154,839,1491,4781,3539,5991,4781,3539,5991
2020-03-06,,,,,,,,,1150,837,1485,5931,4377,7476,5931,4377,7476
2020-03-07,,,,,,,,,1216,883,1576,7147,5260,9051,7147,5260,9051
2020-03-08,,,,,,,,,1353,977,1762,8500,6237,10812,8500,6237,10812
2020-03-09,,,,,,,,,1635,1172,2149,10135,7410,12961,10135,7410,12961
2020-03-10,,,,,,,,,2075,1476,2751,12210,8887,15711,12210,8887,15711
2020-03-11,,,,,,,,,2424,1717,3224,14231,10304,18435,14634,10604,18935
2020-03-12,,,,,,,,,2738,1932,3648,16565,11937,21582,17371,12537,22582
2020-03-13,,,,,,,,,3119,2191,4163,19282,13828,25244,20491,14728,26744
2020-03-14,,,,,,,,,3587,2507,4807,22466,16035,29551,24078,17235,31551
2020-03-15,,,,,,,,,4177,2907,5615,26240,18643,34665,28255,20143,37165
2020-03-16,,,,,,,,,4807,3338,6475,30644,21681,40640,33062,23481,43640
2020-03-17,,,,,,,,,5468,3793,7378,35709,25175,47518,38530,27275,51018
2020-03-18,,,,,,,,,6192,4297,8458,41498,29172,55476,44722,31572,59476
2020-03-19,,,,,,,,,7004,4873,9631,48100,33745,64606,51727,36445,69106
2020-03-20,1,1,,,,,,,7915,5535,10727,54861,38441,73842,59642,41981,79832
2020-03-21,0,1,,,,,,,8895,6274,11812,62606,43879,84169,68537,48256,91644
2020-03-22,4,5,,,,,,,9916,7084,13148,71305,50080,95741,78452,55341,104791
2020-03-23,4,9,,,,,,,10966,7971,14582,80919,57074,108560,89419,63312,119372
2020-03-24,2,11,,,,,,,12032,8907,15660,91316,64809,122072,101450,72219,135032
2020-03-25,4,15,,,,,,,13089,9895,16684,102330,73228,136005,114540,82115,151716
2020-03-26,10,25,,,,,,,14099,10851,17708,114005,82361,150489,128639,92966,169423
2020-03-27,10,35,,,,,,,15021,11831,18557,126289,92260,165398,143660,104798,187979
2020-03-28,9,44,,,,,,,15825,12685,19209,138994,102755,180444,159485,117484,207188
2020-03-29,4,48,,,,,,,16492,13396,19857,151899,113644,195494,175977,130880,227044
2020-03-30,8,56,,,,,,,17012,13952,20459,164734,124689,210338,192989,144832,247503
2020-03-31,33,89,,,,,,,17384,14386,20805,177310,135737,224667,210372,159219,268307
2020-04-01,33,122,,,,,,,17614,14628,20983,189456,146572,238271,227986,173848,289289
2020-04-02,32,154,,,,,,,17718,14647,21155,200983,156922,250968,245705,188495,310443
2020-04-03,38,192,,,,,,,17718,14607,21213,211696,166656,262550,263422,203102,331655
2020-04-04,24,216,,,,,,,17633,14373,21088,221414,175495,272910,281056,217476,352742
2020-04-05,15,231,,,,,,,17486,14159,21018,230005,183379,282116,298542,231635,373760
2020-04-06,29,260,,,,,,,17291,13907,21017,237381,190202,289986,315833,245543,394777
2020-04-07,96,356,,,,,,,17061,13504,20943,243475,195735,296347,332894,259047,415719
2020-04-08,77,433,,,,,,,16803,13097,20707,248246,199926,301394,349697,272145,436425
2020-04-09,70,503,,,,,,,16525,12667,20742,251682,202697,305451,366222,284812,457166
2020-04-10,96,599,,,,,,,16234,12286,20653,253816,204133,308396,382455,297099,477819
2020-04-11,87,686,,,,,,,15934,11839,20660,254729,204141,310500,398389,308939,498478
2020-04-12,70,756,,,,,,,15628,11395,20476,254532,202851,311766,414017,320335,518954
2020-04-13,88,844,,,,,,,15320,10901,20208,253360,200356,312117,429337,331237,539161
2020-04-14,0,844,,,,,,,15011,10435,20128,251359,196839,311786,444348,341672,559288
2020-04-15,264,1108,,,,,,,14703,9998,20045,248678,192451,311026,459050,351671,579333
2020-04-16,0,1108,,,,,,,14396,9660,19840,245461,187483,309884,473447,361331,599172
2020-04-17,137,1245,,,,,,,14093,9327,19671,241835,182163,308399,487540,370659,618842
2020-04-18,159,1404,,,,,,,13794,8905,19556,237912,176461,306743,501334,379564,638397
2020-04-19,302,1706,,,,,,,13499,8501,19412,233778,170588,305067,514833,388065,657809
2020-04-20,0,1706,,,,,,,13209,8115,19197,229500,164545,303246,528042,396181,677005
2020-04-21,255,1961,,,,,,,12923,7747,19061,225132,158385,301290,540966,403928,696066
2020-04-22,221,2182,,,,,,,12643,7395,18919,220715,152276,299266,553609,411324,714984
2020-04-23,178,2360,,,,,,,12368,7060,18769,216280,146238,297328,565977,418384,733753
2020-04-24,196,2556,,,,,,,12098,6755,18614,211854,140327,295201,578075,425140,752367
2020-04-25,174,2730,,,,,,,11834,6472,18453,207454,134513,293001,589909,431612,770820
2020-04-26,169,2899,,,,,,,11575,6202,18287,203095,128875,290628,601484,437815,789106
2020-04-27,104,3003,,,,,,,11321,5943,18115,198787,123424,288268,612804,443759,807221
2020-04-28,150,3153,,,,,,,11072,5697,17939,194539,118219,285999,623876,449456,825160
2020-04-29,252,3405,,,,,,,10828,5461,17759,190356,113244,283631,634704,454917,842918
2020-04-30,157,3562,,,,,,,10589,5235,17576,186243,108481,281161,645294,460152,860493
2020-05-01,154,3716,,,,,,,10356,5020,17388,182203,103841,278709,655649,465173,877881
2020-05-02,,,162,123,206,3878,3839,3922,10127,4787,17197,178236,99301,276236,665776,469960,895077
2020-05-03,,,159,118,206,4037,3957,4127,9903,4576,17003,174345,94972,273682,675679,474537,912079
2020-05-04,,,156,114,204,4193,4072,4331,9683,4373,16802,170529,90845,271072,685363,478910,928881
2020-05-05,,,153,109,202,4346,4182,4532,9468,4176,16600,166789,86906,268475,694831,483087,945480
2020-05-06,,,150,104,201,4497,4287,4733,9258,3987,16395,163123,83146,265809,704089,487075,961874
2020-05-07,,,147,100,200,4644,4387,4933,9052,3808,16187,159532,79559,263077,713141,490884,978061
2020-05-08,,,144,96,198,4788,4484,5131,8850,3638,15977,156014,76137,260284,721991,494522,994037
2020-05-09,,,141,93,197,4929,4578,5327,8652,3480,15765,152569,72863,257435,730644,498003,1009802
2020-05-10,,,138,89,196,5067,4667,5522,8459,3340,15551,149194,69731,254533,739103,501343,1025353
2020-05-11,,,135,85,194,5202,4753,5716,8269,3191,15336,145888,66720,251583,747372,504535,1040688
2020-05-12,,,132,81,192,5334,4834,5908,8083,3049,15117,142651,63825,248584,755455,507585,1055805
2020-05-13,,,129,77,191,5464,4912,6098,7901,2922,14897,139481,61050,245542,763357,510507,1070701
2020-05-14,,,127,74,189,5590,4987,6287,7723,2812,14676,136376,58402,242459,771080,513320,1085377
2020-05-15,,,124,71,188,5714,5058,6475,7549,2703,14459,133335,55870,239343,778628,516023,1099835
2020-05-16,,,121,67,186,5835,5126,6661,7377,2592,14246,130356,53442,236201,786006,518615,1114081
2020-05-17,,,119,65,185,5954,5191,6845,7210,2479,14041,127439,51134,233045,793215,521094,1128122
2020-05-18,,,116,62,183,6070,5253,7028,7045,2372,13835,124582,48929,229877,800261,523467,1141956
2020-05-19,,,113,59,182,6183,5313,7209,6884,2269,13625,121782,46825,226700,807145,525736,1155580
2020-05-20,,,111,57,180,6294,5371,7388,6727,2171,13417,119041,44820,223517,813872,527908,1168997
2020-05-21,,,108,54,178,6402,5426,7565,6572,2081,13213,116354,42914,220335,820443,529989,1182209
2020-05-22,,,106,52,176,6508,5478,7741,6420,1998,12990,113723,41104,217138,826864,531988,1195198
2020-05-23,,,104,50,174,6612,5529,7915,6272,1912,12767,111144,39379,213928,833135,533901,1207965
2020-05-24,,,101,48,172,6713,5577,8087,6126,1829,12546,108618,37727,210709,839262,535731,1220510
2020-05-25,,,99,46,170,6813,5623,8257,5983,1749,12331,106142,36136,207488,845245,537480,1232841
2020-05-26,,,97,44,168,6910,5667,8425,5843,1673,12126,103717,34619,204279,851088,539154,1244966
2020-05-27,,,95,42,166,7004,5709,8590,5706,1601,11922,101339,33170,201084,856794,540755,1256888
2020-05-28,,,93,40,164,7097,5749,8754,5572,1532,11719,99009,31781,197906,862366,542288,1268607
2020-05-29,,,91,38,162,7188,5788,8916,5440,1472,11516,96726,30440,194746,867806,543760,1280123
2020-05-30,,,89,36,160,7276,5824,9076,5310,1414,11314,94488,29152,191601,873116,545175,1291436
2020-05-31,,,87,35,158,7363,5859,9233,5184,1359,11109,92294,27919,188464,878300,546534,1302545
2020-06-01,,,85,33,156,7448,5893,9389,5308,1362,11528,90393,26802,185951,883608,547897,1314072
2020-06-02,,,83,32,154,7531,5925,9542,5240,1315,11563,88587,25745,183679,888848,549212,1325634
2020-06-03,,,81,30,152,7612,5956,9693,5176,1264,11594,86879,24740,181648,894024,550476,1337227
2020-06-04,,,79,29,149,7691,5985,9842,5118,1216,11639,85271,23785,179870,899143,551693,1348866
