country,region,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio
US,,65059,168445,98343,288944,2020-04-16,4591,1.0
US,NY,24039,35280,29647,47168,2020-04-16,3215,1.6
US,NJ,7538,17780,11990,24719,2020-04-30,457,0.9
US,MA,3716,10755,6620,17950,2020-04-19,302,1.1
US,PA,2635,10191,4502,17731,2020-04-29,327,0.7
US,IL,2457,9905,4519,15454,2020-04-08,154,0.9
US,MI,3866,9464,5651,17943,2020-04-22,238,1.7
US,CA,2126,7231,3410,14777,2020-04-22,139,0.8
US,CT,2339,5468,3406,9390,2020-04-20,204,1.2
US,IN,1175,5042,2264,9101,2020-04-30,150,0.8
US,GA,1169,4882,2009,9188,2020-04-07,100,1.2
US,LA,1970,4623,2876,8254,2020-04-14,129,1.0
US,FL,1314,4379,1885,9918,2020-04-23,94,1.0
US,OH,1003,4331,1835,8396,2020-04-29,138,1.5
US,MD,1199,4295,2000,8421,2020-04-20,121,0.9
US,TX,840,4229,1567,8874,2020-04-30,58,1.5
US,CO,821,3807,1560,6854,2020-04-24,122,0.9
US,VA,581,2265,971,4739,2020-04-09,43,0.9
US,MN,370,1927,712,4278,2020-04-26,28,0.7
US,AL,289,1781,679,3575,2020-04-21,20,1.1
US,NC,419,1709,762,3957,2020-04-21,27,1.4
US,AZ,330,1597,680,3489,2020-04-29,33,1.6
US,MO,360,1582,617,3532,2020-04-27,47,1.5
US,IA,170,1571,727,2791,2020-06-27,19,2.4
US,WA,824,1531,1019,3227,2020-04-06,45,2.2
US,SC,256,1436,625,2708,2020-04-29,39,1.2
US,MS,281,1326,521,2754,2020-05-01,20,0.7
US,DC,231,859,417,1392,2020-04-30,19,1.4
US,KY,246,822,390,1833,2020-04-07,20,1.3
US,OK,230,817,426,1694,2020-04-21,21,0.9
US,RI,279,791,476,1467,2020-04-17,31,0.9
US,NV,246,784,412,1659,2020-04-07,26,2.7
US,DE,159,781,334,1362,2020-04-28,12,1.0
US,WI,327,707,454,1263,2020-04-05,20,1.0
US,NM,131,689,261,1430,2020-04-22,13,0.9
US,NH,81,495,218,948,2020-04-30,12,0.7
US,KS,140,471,231,1201,2020-04-11,13,0.7
US,NE,73,448,211,952,2020-04-30,14,1.7
US,TN,204,435,306,652,2020-04-14,15,1.4
US,WV,46,316,113,793,2020-04-20,6,0.6
US,OR,104,251,147,521,2020-04-09,11,3.0
US,AR,64,226,152,424,2020-04-28,6,0.7
US,PR,94,226,143,438,2020-04-09,9,1.5
US,UT,46,177,82,408,2020-04-14,5,
US,ME,55,170,129,314,2020-04-23,5,1.0
US,ID,63,123,90,159,2020-04-15,6,0.7
US,VT,50,108,80,157,2020-04-16,4,1.0
US,ND,23,95,46,180,2020-05-01,4,0.2
US,SD,21,94,41,242,2020-05-01,4,0.2
US,MT,16,44,26,89,2020-03-30,4,
US,HI,16,43,31,55,2020-04-27,2,
US,WY,7,31,27,41,2020-04-22,4,
US,GU,5,18,13,32,2020-04-11,1,
US,AK,9,15,14,19,2020-04-04,2,
US,VI,4,12,11,15,2020-04-26,1,
US,MP,2,10,8,16,2020-04-07,1,
US,AS,0,,,,,,
