country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,NY,New York City,22043,22856,22122,24723,2020-04-16,3022,12.3,2020-10-01
US,CA,Los Angeles,2834,8965,4481,16092,2020-04-18,79,4.5,2020-10-01
Canada,,Quebec,5148,8828,6078,13780,2020-05-31,202,2.4,2020-10-01
US,IL,Cook,4162,7732,5250,10744,2020-05-13,140,1.6,2020-10-01
Canada,,Ontario,2573,4215,2827,8256,2020-05-04,120,5.8,2020-10-01
US,MI,Wayne,2664,3430,2811,4649,2020-04-22,171,,2020-10-01
US,PA,Philadelphia,1487,2609,1891,3889,2020-05-01,97,1.7,2020-10-01
US,AZ,Maricopa,536,2413,1049,4498,2020-05-08,34,5.0,2020-10-01
US,NY,Nassau,2163,2381,2206,3115,2020-04-07,338,6.3,2020-10-01
US,NY,Suffolk,1945,2367,2019,3360,2020-05-06,226,,2020-10-01
US,MA,Middlesex,1744,2246,1853,3251,2020-04-25,201,4.2,2020-10-01
US,NJ,Essex,1728,1921,1789,2171,2020-04-22,137,9.6,2020-10-01
US,NJ,Bergen,1649,1897,1715,2385,2020-04-22,89,15.0,2020-10-01
US,FL,Miami-Dade,809,1879,1087,3766,2020-04-16,37,1.3,2020-10-01
US,NY,Westchester,1402,1552,1440,1829,2020-04-06,144,23.5,2020-10-01
US,NJ,Hudson,1246,1436,1298,1723,2020-04-19,178,9.0,2020-10-01
US,CA,Riverside,383,1387,632,2637,2020-04-27,23,1.8,2020-10-01
US,FL,Palm Beach,416,1347,635,2507,2020-04-08,18,1.1,2020-10-01
US,CA,Orange,210,1290,488,2399,2020-05-21,14,1.5,2020-10-01
US,MA,Suffolk,941,1105,988,1398,2020-04-25,106,8.7,2020-10-01
US,CA,San Diego,308,976,458,2111,2020-04-22,24,,2020-10-01
US,WA,King,586,791,618,1245,2020-03-22,75,4.3,2020-10-01
US,NV,Clark,377,710,472,1326,2020-04-12,25,3.5,2020-10-01
US,CA,San Bernardino,229,673,339,1421,2020-05-13,18,2.5,2020-10-01
US,TX,Dallas,280,665,437,1344,2020-06-02,16,1.7,2020-10-01
US,FL,Broward,350,619,425,1062,2020-05-08,18,,2020-10-01
US,LA,Orleans,516,583,546,654,2020-04-14,32,14.0,2020-10-01
US,FL,Hillsborough,99,564,203,1005,2020-05-22,6,1.7,2020-10-01
US,TX,Harris,271,514,363,984,2020-04-28,14,1.0,2020-10-01
US,TX,Tarrant,191,500,289,1115,2020-06-10,11,3.0,2020-10-01
Canada,,British Columbia,168,271,192,496,2020-04-13,11,3.0,2020-10-01
Canada,,Alberta,149,235,174,421,2020-05-04,9,,2020-10-01
US,CA,Santa Clara,150,197,165,264,2020-04-22,11,1.5,2020-10-01
US,CA,Alameda,109,175,131,269,2020-04-15,13,,2020-10-01
US,NV,Washoe,69,174,91,438,2020-05-25,6,,2020-10-01
US,TX,Bexar,82,145,101,251,2020-04-08,6,0.5,2020-10-01
US,CA,Sacramento,63,81,72,113,2020-04-05,6,,2020-10-01
US,FL,Orange,46,69,51,120,2020-04-15,5,,2020-10-01
