country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,26754,175646,65922,312138,2020-08-21,2055,1.8,2020-09-01
Mexico,,,9044,131285,49593,196513,2020-08-07,1935,4.3,2020-09-01
India,,,4711,61755,12344,118437,2020-09-01,1189,6.7,2020-09-01
United Kingdom,,,37919,54238,42278,76311,2020-04-29,4421,2.1,2020-09-01
Italy,,,33142,39334,35166,47410,2020-03-27,919,11.2,2020-09-01
France,,,28665,32066,28978,42534,2020-04-15,1440,13.7,2020-09-01
Peru,,,4099,31728,9766,52927,2020-08-26,448,3.9,2020-09-01
Spain,,,27119,30319,27633,37636,2020-04-02,961,427.0,2020-09-01
Russia,,,4142,24294,7723,54442,2020-08-05,264,1.5,2020-09-01
South Africa,,,577,17877,8520,29458,2020-09-01,457,18.3,2020-09-01
Canada,,,6982,13999,8315,29225,2020-04-16,251,1.5,2020-09-01
Iran,,,7627,12545,8563,21823,2020-04-04,158,2.3,2020-09-01
Chile,,,890,12168,6027,19273,2020-08-26,179,3.7,2020-09-01
Germany,,,8470,11366,8961,19404,2020-04-15,510,5.6,2020-09-01
Belgium,,,9388,10444,9607,12567,2020-04-10,496,13.1,2020-09-01
Colombia,,,833,9626,3409,17905,2020-09-01,169,5.6,2020-09-01
Pakistan,,,1260,8556,2429,19824,2020-08-15,103,2.9,2020-09-01
Netherlands,,,5922,7542,6280,10083,2020-04-07,234,4.9,2020-09-01
Ecuador,,,3313,7528,4091,18150,2020-05-10,410,2.3,2020-09-01
Bangladesh,,,559,7049,2220,13010,2020-08-20,101,6.7,2020-09-01
Sweden,,,4266,6144,4860,7717,2020-04-21,185,1.9,2020-09-01
Turkey,,,4461,5580,4717,8105,2020-04-19,127,4.0,2020-09-01
Indonesia,,,1496,5312,2237,12089,2020-09-01,77,3.3,2020-09-01
Egypt,,,845,5157,1668,10875,2020-08-29,75,2.6,2020-09-01
China,,,4638,4652,4638,4745,2020-04-17,1290,,2020-09-01
Argentina,,,508,3944,1249,7314,2020-09-01,75,9.4,2020-09-01
Saudi Arabia,,,441,3799,1277,6994,2020-08-14,49,3.1,2020-09-01
Ukraine,,,669,3798,1352,7556,2020-08-18,45,4.1,2020-09-01
Romania,,,1235,2708,1707,4857,2020-05-08,35,2.9,2020-09-01
Poland,,,1038,2592,1308,5508,2020-04-24,40,2.1,2020-09-01
Bolivia,,,293,2301,959,4256,2020-09-01,39,3.0,2020-09-01
Switzerland,,,1919,2189,1974,2908,2020-04-04,75,30.0,2020-09-01
Portugal,,,1369,2067,1571,3066,2020-04-03,37,2.4,2020-09-01
Ireland,,,1639,1968,1702,2946,2020-04-24,220,6.6,2020-09-01
Philippines,,,921,1700,1074,3097,2020-04-12,50,1.0,2020-09-01
Moldova,,,282,1655,683,3041,2020-08-10,19,2.4,2020-09-01
Kuwait,,,185,1540,664,2774,2020-08-22,21,2.1,2020-09-01
Nigeria,,,259,1521,448,4485,2020-09-01,23,4.6,2020-09-01
Japan,,,881,1184,897,1682,2020-05-04,49,0.9,2020-09-01
Honduras,,,196,1098,419,2526,2020-08-30,17,8.5,2020-09-01
Algeria,,,630,998,734,1962,2020-04-09,30,2.1,2020-09-01
Dominican Republic,,,485,998,600,1953,2020-04-12,38,0.9,2020-09-01
Hungary,,,509,930,586,1785,2020-04-24,23,3.2,2020-09-01
Panama,,,320,923,426,2313,2020-04-29,11,1.8,2020-09-01
Austria,,,668,783,701,1026,2020-04-08,30,0.9,2020-09-01
Denmark,,,568,729,622,953,2020-04-04,22,5.0,2020-09-01
Belarus,,,219,722,372,1927,2020-05-12,7,1.2,2020-09-01
Bulgaria,,,134,642,252,1358,2020-08-14,7,7.0,2020-09-01
United Arab Emirates,,,258,610,332,1329,2020-05-10,13,2.0,2020-09-01
Finland,,,313,473,345,846,2020-04-21,43,,2020-09-01
Czechia,,,319,388,354,442,2020-04-14,18,4.5,2020-09-01
Serbia,,,241,371,284,602,2020-04-30,54,5.0,2020-09-01
Israel,,,284,350,308,467,2020-04-18,13,3.0,2020-09-01
South Korea,,,269,322,276,437,2020-03-02,11,,2020-09-01
Norway,,,236,272,247,317,2020-04-20,16,8.0,2020-09-01
Morocco,,,202,238,217,289,2020-03-27,12,,2020-09-01
Greece,,,175,223,195,313,2020-04-03,10,2.0,2020-09-01
Croatia,,,102,185,124,360,2020-04-19,8,2.0,2020-09-01
Malaysia,,,115,146,129,173,2020-03-29,8,,2020-09-01
Slovenia,,,108,131,114,188,2020-04-07,6,,2020-09-01
Luxembourg,,,110,128,116,151,2020-04-11,8,,2020-09-01
Australia,,,103,113,105,138,2020-04-23,8,,2020-09-01
Lithuania,,,68,109,84,147,2020-04-10,6,0.5,2020-09-01
Cuba,,,82,107,91,138,2020-04-24,6,,2020-09-01
Estonia,,,66,85,79,94,2020-04-02,6,,2020-09-01
Latvia,,,24,36,33,39,2020-04-21,4,1.0,2020-09-01
Slovakia,,,28,36,30,43,2020-04-15,4,,2020-09-01
Cyprus,,,17,21,20,24,2020-03-30,2,,2020-09-01
Iceland,,,10,11,11,12,2020-04-06,2,,2020-09-01
Malta,,,7,10,9,11,2020-05-27,1,,2020-09-01
