date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
2020-02-16,,,,,,,,,363,200,500,363,200,500,363,200,500,2.59061948474
2020-02-17,,,,,,,,,363,200,500,726,400,1000,726,400,1000,2.59040399564
2020-02-18,,,,,,,,,363,200,500,1089,600,1500,1089,600,1500,2.59032845586
2020-02-19,,,,,,,,,363,200,500,1452,800,2000,1452,800,2000,2.59022639724
2020-02-20,,,,,,,,,363,200,500,1815,1000,2500,1815,1000,2500,2.59008848813
2020-02-21,,,,,,,,,363,200,500,2178,1200,3000,2178,1200,3000,2.58990210131
2020-02-22,,,,,,,,,363,200,500,2541,1400,3500,2541,1400,3500,2.58965014431
2020-02-23,,,,,,,,,363,200,500,2904,1600,4000,2904,1600,4000,2.58930947235
2020-02-24,,,,,,,,,363,200,500,3267,1800,4500,3267,1800,4500,2.58884873478
2020-02-25,,,,,,,,,1280,719,1900,4547,2519,6400,4547,2519,6400,2.587710712
2020-02-26,,,,,,,,,1276,717,1894,5823,3236,8294,5823,3236,8294,2.58680317124
2020-02-27,,,,,,,,,1389,782,2084,7212,4019,10377,7212,4019,10377,2.58543270358
2020-02-28,,,,,,,,,1618,914,2469,8830,4933,12845,8830,4933,12845,2.58365953305
2020-02-29,,,,,,,,,2095,1189,3269,10925,6122,16114,10925,6122,16114,2.58131925101
2020-03-01,,,,,,,,,2849,1622,4537,13774,7745,20651,13774,7745,20651,2.57819721733
2020-03-02,,,,,,,,,3484,1989,5627,16895,9534,25777,17258,9734,26277,2.57398716848
2020-03-03,,,,,,,,,4130,2363,6768,20662,11697,32045,21388,12097,33045,2.56828746745
2020-03-04,,,,,,,,,4986,2859,8306,25285,14357,39850,26374,14957,41350,2.5606478446
2020-03-05,,,,,,,,,6107,3511,10342,31029,17669,49692,32481,18469,51692,2.55043661877
2020-03-06,,,,,,,,,7559,4361,12980,38225,21830,62171,40041,22830,64671,2.53678219661
