date,daily_positive_7day_ma,daily_tests_7day_ma,pos_rate_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,cur_infected_mean,cur_infected_lower,cur_infected_upper,perc_cur_infected_mean,perc_cur_infected_lower,perc_cur_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-02-07,0.0,1.1428571428571428,0.0,2.0,1.3333333333333333,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-08,0.0,1.4285714285714286,0.0,2.0,1.3333333333333333,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,0.0,1.4285714285714286,0.0,2.0,1.3333333333333333,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,0.0,1.1428571428571428,0.0,2.0,1.3333333333333333,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,0.0,0.7142857142857142,0.0,2.0,1.3333333333333333,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,0.0,0.8571428571428571,0.0,2.0,1.3333333333333333,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,0.0,0.8571428571428571,0.0,2.0,1.3333333333333333,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,0.0,0.8571428571428571,0.0,2.0,1.3333333333333333,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,0.0,1.0,0.0,2.0,1.3333333333333333,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16,0.0,3.0,0.0,2.0,1.3333333333333333,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,0.0,2.0,0.0,2.0,1.3333333333333333,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,0.0,1.5238095238095237,0.0,2.0,1.3333333333333333,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-19,0.0,2.7142857142857144,0.0,2.0,1.3333333333333333,3.0,,31.538493145802786,21.025662097201856,47.30773971870418,31.538493145802786,21.025662097201856,47.30773971870418,9.503103924345046e-08,6.33540261623003e-08,1.4254655886517568e-07,31.538493145802786,21.025662097201856,47.30773971870418,9.503103924345046e-08,6.33540261623003e-08,1.4254655886517568e-07
2020-02-20,0.0,2.314285714285714,0.0,2.0,1.3333333333333333,3.0,,50.66525195273423,33.776834635156156,75.99787792910135,82.20374509853701,54.80249673235801,123.30561764780552,2.4769437430961394e-07,1.6512958287307594e-07,3.715415614644209e-07,82.20374509853701,54.80249673235801,123.30561764780552,2.4769437430961394e-07,1.6512958287307594e-07,3.715415614644209e-07
2020-02-21,0.0,2.2142857142857144,0.0,2.0,1.3333333333333333,3.0,,85.44379217842308,56.96252811894872,128.1656882676346,167.6475372769601,111.76502485130672,251.47130591544013,5.051515816048063e-07,3.367677210698708e-07,7.577273724072092e-07,167.6475372769601,111.76502485130672,251.47130591544013,5.051515816048063e-07,3.367677210698708e-07,7.577273724072092e-07
2020-02-22,0.0,1.7142857142857144,0.0,2.0,1.3333333333333333,3.0,,111.84809984810589,74.56539989873725,167.77214977215883,279.49563712506597,186.330424750044,419.24345568759895,8.42169622283939e-07,5.614464148559592e-07,1.2632544334259085e-06,279.49563712506597,186.330424750044,419.24345568759895,8.42169622283939e-07,5.614464148559594e-07,1.2632544334259085e-06
2020-02-23,0.0,1.4285714285714284,0.0,2.0,1.3333333333333333,3.0,,156.67826339277872,104.4521755951858,235.0173950891681,436.1739005178447,290.7826003452298,654.260850776767,1.3142688480852936e-06,8.761792320568622e-07,1.9714032721279404e-06,436.1739005178447,290.7826003452298,654.260850776767,1.3142688480852936e-06,8.761792320568624e-07,1.9714032721279404e-06
2020-02-24,0.0,1.5714285714285714,0.0,2.0,1.3333333333333333,3.0,6.883227856821577,217.0866345833661,144.72442305557738,325.62995187504913,653.2605351012108,435.5070234008072,979.8908026518162,1.968389144668516e-06,1.3122594297790107e-06,2.952583717002774e-06,653.2605351012108,435.5070234008072,979.8908026518162,1.968389144668516e-06,1.312259429779011e-06,2.9525837170027745e-06
2020-02-25,0.0,1.7142857142857142,0.0,2.0,1.3333333333333333,3.0,5.863767072095937,245.43799858583066,163.62533239055378,368.15699787874604,898.6985336870415,599.1323557913609,1348.0478005305624,2.70793709858045e-06,1.8052913990536336e-06,4.061905647870675e-06,898.6985336870415,599.1323557913609,1348.0478005305624,2.7079370985804506e-06,1.8052913990536332e-06,4.061905647870676e-06
2020-02-26,0.0,0.8571428571428571,0.0,2.0,1.3333333333333333,3.0,5.0162314108332255,283.772512376645,189.18167491776333,425.65876856496743,1182.4710460636866,788.3140307091243,1773.7065690955299,3.5629936998964308e-06,2.375329133264287e-06,5.344490549844647e-06,1182.4710460636866,788.3140307091243,1773.7065690955299,3.562993699896431e-06,2.375329133264287e-06,5.344490549844647e-06
2020-02-27,0.0,0.7142857142857142,0.0,2.0,1.3333333333333333,3.0,4.5053004195466855,332.46930958444506,221.64620638963007,498.7039643766676,1514.9403556481318,1009.9602370987543,2272.4105334721976,4.564782335146019e-06,3.0431882234306795e-06,6.8471735027190286e-06,1514.9403556481318,1009.9602370987543,2272.4105334721976,4.564782335146021e-06,3.0431882234306795e-06,6.84717350271903e-06
2020-02-28,0.0,1.8571428571428572,0.0,2.0,1.3333333333333333,3.0,4.058497758862052,355.8613210206259,237.2408806804172,533.7919815309388,1870.8016766687579,1247.2011177791715,2806.2025150031363,5.637055224240524e-06,3.7580368161603497e-06,8.455582836360788e-06,1870.8016766687579,1247.2011177791715,2806.2025150031363,5.637055224240527e-06,3.7580368161603497e-06,8.455582836360788e-06
2020-02-29,2.5714285714285716,11.5,0.2236024844720497,9.414542701897458,6.276361801264972,14.121814052846187,3.7197473599783812,439.81651559092234,293.21101039394824,659.7247733863835,2310.6181922596797,1540.4121281731195,3465.9272883895196,6.9622999136368835e-06,4.641533275757922e-06,1.0443449870455324e-05,2310.6181922596797,1540.4121281731195,3465.9272883895196,6.9622999136368835e-06,4.641533275757921e-06,1.0443449870455326e-05
2020-03-01,4.857142857142857,24.85714285714286,0.19540229885057467,8.913557561843216,5.942371707895478,13.370336342764825,4.432473339286566,2137.4776125887097,1424.98507505914,3206.2164188830648,4448.09580484839,2965.3972032322595,6672.143707272584,1.3402896740658946e-05,8.935264493772631e-06,2.0104345110988417e-05,4448.09580484839,2965.3972032322595,6672.143707272584,1.3402896740658946e-05,8.93526449377263e-06,2.0104345110988417e-05
2020-03-02,22.285714285714285,64.78571428571428,0.3439911797133407,11.149518757565263,7.433012505043508,16.724278136347895,4.878424985451312,2839.112595405865,1892.741730270577,4258.668893108797,7287.208400254256,4858.138933502837,10930.812600381383,2.1957643450442552e-05,1.4638428966961703e-05,3.293646517566383e-05,7287.208400254256,4858.138933502837,10930.812600381383,2.1957643450442556e-05,1.4638428966961703e-05,3.2936465175663835e-05
2020-03-03,31.142857142857142,107.45714285714287,0.28981653815474606,10.376665529444454,6.917777019629636,15.564998294166681,5.8749027321869844,3929.6710460918953,2619.7806973945967,5894.50656913784,11216.879446346149,7477.919630897433,16825.319169519225,3.3798435008510635e-05,2.253229000567376e-05,5.069765251276595e-05,11216.879446346149,7477.919630897433,16825.319169519225,3.3798435008510635e-05,2.253229000567376e-05,5.069765251276596e-05
2020-03-04,38.71428571428571,152.78571428571425,0.2533894343151005,9.812426921210333,6.541617947473555,14.7186403818155,7.755732593860949,5867.074610678557,3911.383073785704,8800.611916017833,17083.954057024705,11389.30270468314,25625.93108553706,5.1476965019252327e-05,3.431797667950155e-05,7.72154475288785e-05,17083.954057024705,11389.30270468314,25625.93108553706,5.1476965019252327e-05,3.431797667950156e-05,7.72154475288785e-05
2020-03-05,65.32142857142857,333.7142857142857,0.1957405821917808,8.84875127354245,5.899167515694966,13.273126910313675,9.822292578299875,7669.7083486390675,5113.138899092713,11504.562522958604,24722.123912517975,16481.41594167865,37083.18586877697,7.449211719947374e-05,4.966141146631582e-05,0.0001117381757992106,24753.662405663777,16502.441603775853,37130.49360849567,7.45871482387172e-05,4.9724765492478135e-05,0.00011188072235807581
2020-03-06,83.1857142857143,445.1214285714286,0.18688319399200862,8.674710285492045,5.78314019032803,13.012065428238067,10.170190535412043,10060.194026023459,6706.796017348974,15090.291039035194,34731.65268658869,23154.43512439246,52097.47902988304,0.00010465259180869745,6.976839453913164e-05,0.00015697888771304622,34813.85643168723,23209.23762112482,52220.78464753085,0.00010490028618300706,6.99335241220047e-05,0.0001573504292745106
2020-03-07,113.64285714285714,599.3187675070027,0.18962005414177072,8.705989266339632,5.803992844226421,13.058983899509448,10.549628969569524,13292.908023778456,8861.938682518969,19939.362035667695,47939.11691818874,31959.41127879249,71908.67537728313,0.00014444900966218278,9.629933977478854e-05,0.00021667351449327425,48106.7644554657,32071.1763036438,72160.14668319856,0.00014495416124378764,9.663610749585842e-05,0.00021743124186568148
2020-03-08,132.05952380952382,732.5996403106699,0.1802615187655866,8.521428372508382,5.680952248338921,12.782142558762573,9.907750688362443,16566.240534655033,11044.160356436685,24849.36080198254,64393.50935299566,42929.00623533044,96590.26402949348,0.00019402899453877065,0.00012935266302584707,0.00029104349180815594,64673.004990120724,43115.33666008048,97009.50748518108,0.0001948711641610546,0.00012991410944070304,0.00029230674624158186
2020-03-09,163.97619047619045,961.8821796230825,0.17047429919165902,8.325403319836644,5.550268879891096,12.488104979754965,9.015378858149251,22050.147705597647,14700.098470398429,33075.22155839647,86286.97879520051,57524.65253013368,129430.46819280079,0.0002599978772028538,0.00017333191813523582,0.00038999681580428067,86723.15269571838,57815.43513047891,130084.72904357756,0.0002613121460509391,0.0001742080973672927,0.0003919682190764086
2020-03-10,205.74047619047622,1286.7761840039857,0.15988831527040365,8.109866449279346,5.406577632852898,12.16479967391902,7.870042166823322,29162.483544954168,19441.65569663611,43743.72531743125,115232.37570557134,76821.58380371425,172848.56355835704,0.00034721546039524445,0.0002314769735968296,0.0005208231905928666,115885.63624067255,77257.09082711505,173828.45436100886,0.000349183849539913,0.00023278923302660873,0.0005237757743098696
2020-03-11,259.96190476190475,1816.041503286477,0.14314755708581195,7.766030528414993,5.1773536856099955,11.64904579262249,6.0362221587235,36722.012616497464,24481.341744331658,55083.01892474619,151708.95032348303,101139.30021565531,227563.4254852245,0.0004571258095662138,0.00030475053971080926,0.0006856887143493207,152607.64885717008,101738.43257144668,228911.473285755,0.0004598337466647945,0.0003065558311098629,0.0006897506199971914
2020-03-12,337.9190476190476,2541.0214428251898,0.13298551595193872,7.543011239889012,5.028674159926008,11.314516859833518,4.063337369095338,48229.77831661776,32153.18554441183,72344.66747492662,199654.95612772406,133103.30408514934,299482.43419158616,0.0006015955766563993,0.000401063717770933,0.0009023933649845988,200837.4271737877,133891.6181158585,301256.1407606817,0.0006051585703562956,0.00040343904690419717,0.0009077378555344439
2020-03-13,482.8809523809523,4101.864784086616,0.11772229895395685,7.201499590548144,4.800999727032096,10.802249385822215,3.9375190993102747,63379.867315817835,42253.24487721188,95069.80097372674,262702.35413395753,175134.90275597168,394053.5312009361,0.0007915685004238482,0.000527712333615899,0.0011873527506357723,264217.29448960564,176144.86299307042,396325.9417344084,0.0007961332827589945,0.0005307555218393296,0.0011941999241384914
2020-03-14,585.6785714285714,4941.64135918407,0.11851903625909321,7.205300986777886,4.803533991185257,10.80795148016683,3.736593066256252,72227.0707427399,48151.38049515994,108340.60611410985,334573.5635556768,223049.0423704511,501860.345333515,0.00100812912338876,0.0006720860822591736,0.00151219368508314,336444.36523234553,224296.24348823028,504666.54784851806,0.0010137661786130006,0.0006758441190753336,0.0015206492679195004
2020-03-15,741.7238095238098,6219.2010358431635,0.11926352038614413,7.207810271346264,4.805206847564176,10.811715407019395,3.554732422086366,85815.1786857023,57210.11912380153,128722.76802855347,419948.9257257881,279965.9504838587,629923.3885886823,0.0012653801390065237,0.0008435867593376828,0.0018980702085097858,422259.5439180478,281506.3626120318,633389.3158770718,0.0012723424389201607,0.0008482282926134403,0.0019085136583802415
2020-03-16,948.1309523809525,9035.16344595776,0.1049378860772172,6.872075300247754,4.581383533498503,10.308112950371632,3.4213810891609078,103733.34147341782,69155.56098227856,155600.01221012673,521544.78958661715,347696.52639107814,782317.1843799258,0.0015715063854602348,0.0010476709236401569,0.0023572595781903524,525992.8853914656,350661.9235943104,788989.3280871985,0.001584909282200894,0.0010566061881339293,0.002377363923301341
2020-03-17,1258.428571428571,11727.183178887708,0.10730868207926549,6.91370058793113,4.60913372528742,10.370550881896694,3.2375731826509684,121328.67896471806,80885.78597647868,181993.0184470771,640034.3559559294,426689.5706372863,960051.5339338941,0.0019285363354811685,0.0012856908903207797,0.0028928045032217535,647321.5643561836,431547.7095707891,970982.3465342756,0.0019504939789316113,0.001300329319287741,0.0029257409683974174
2020-03-18,1619.9523809523816,15463.517887337739,0.10475962796789438,6.8420421677861825,4.561361445190788,10.263063251679274,3.038227566897755,142909.5429709937,95273.02864732913,214364.3144564906,779014.2278808312,519342.8185872208,1168521.3418212465,0.002347307188035445,0.0015648714586902978,0.0035209607820531697,790231.1073271773,526820.7382181183,1185346.6609907658,0.0023811056230439564,0.0015874037486959714,0.003571658434565934
2020-03-19,2188.095238095238,19236.267974916438,0.11374842775887993,7.0320103347533305,4.688006889835553,10.548015502129996,2.8366270482184466,160129.59554905476,106753.0636993699,240194.39332358225,933276.7488192077,622184.499212805,1399915.123228811,0.002812127355990723,0.0018747515706604833,0.004218191033986087,950360.7028762323,633573.8019174882,1425541.0543143484,0.002863604321009977,0.0019090695473399845,0.004295406481514965
2020-03-20,2906.4523809523807,23916.229738851394,0.12152636149965193,7.187261938212541,4.791507958808361,10.780892907318812,2.5821479668192393,175448.39117543204,116965.59411695471,263172.586763148,1101055.4316460004,734036.9544306669,1651583.1474690007,0.003317674102254638,0.0022117827348364268,0.00497651115338196,1125809.0940516638,750539.3960344429,1688713.641077496,0.003392261250493355,0.0022615075003289044,0.005088391875740034
2020-03-21,3745.028571428572,29856.142584179837,0.12543578129255675,7.25587007037104,4.837246713580694,10.883805105556561,2.389499965156831,199898.93752120683,133265.95834747123,299848.40628181025,1290894.1751411837,860596.1167607891,1936341.262711776,0.003889691699912724,0.002593127799941817,0.005834537549869088,1325708.031572871,883805.354381914,1988562.0473593068,0.003994591986095731,0.002663061324063821,0.005991887979143598
2020-03-22,4867.94761904762,35501.15401832057,0.13712082758029465,7.480414772002913,4.986943181335275,11.22062215800437,2.232049733451749,223306.05429886276,148870.7028659085,334959.0814482943,1500907.3214162681,1000604.8809441788,2251360.9821244017,0.004522498329355769,0.00301499888623718,0.0067837474940336566,1549014.085871734,1032676.0572478225,2323521.128807601,0.004667452490599557,0.003111634993733038,0.0070011787358993365
2020-03-23,6246.976190476191,40804.05036945215,0.15309696301994996,7.775234794431743,5.183489862954495,11.662852191647614,2.070300022442082,241885.72862262922,161257.15241508608,362828.5929339438,1726226.8095042426,1150817.8730028279,2589340.2142563635,0.005201425664780862,0.0034676171098539086,0.0078021384971712964,1790899.8144943633,1193933.209662909,2686349.7217415445,0.005396296828941918,0.0035975312192946117,0.008094445243412875
2020-03-24,7406.999999999999,47782.02018920656,0.15501646792391502,7.795577645360748,5.197051763573832,11.693366468041122,1.9482794362477471,266054.3984658801,177369.59897725336,399081.59769882023,1970231.060264525,1313487.3735096834,2955346.590396786,0.005936653483762919,0.003957768989175279,0.008904980225644381,2056954.212960243,1371302.8086401622,3085431.3194403653,0.006197965629813858,0.004131977086542573,0.009296948444720789
2020-03-25,8820.857142857141,57151.33846405388,0.15434209206500282,7.7672429514482095,5.17816196763214,11.650864427172314,1.852077670474604,277453.6283481149,184969.08556540994,416180.44252217223,2218522.2050676853,1479014.803378457,3327783.3076015282,0.006684798470161248,0.0044565323134408315,0.010027197705241873,2334407.8413083577,1556271.8942055719,3501611.7619625367,0.007033982319701159,0.00468932154646744,0.01055097347955174
2020-03-26,10658.571428571431,68619.20772249257,0.1553292697822519,7.769892569253099,5.1799283795020665,11.65483885387965,1.73912777595577,285132.02980390814,190088.01986927207,427698.04470586224,2466932.222255097,1644621.4815033965,3700398.333382644,0.0074333016400073525,0.004955534426671568,0.01114995246001103,2619539.8711122656,1746359.9140748437,3929309.8066683994,0.007893135386672145,0.0052620902577814295,0.01183970308000822
2020-03-27,12539.14285714286,77689.16747231215,0.1614014316939581,7.865520367357368,5.243680244904912,11.79828055103605,1.6360324265765236,295394.5883128857,196929.72554192384,443091.8824693286,2714097.032251365,1809398.0215009095,4071145.548377047,0.008178052781089728,0.005452035187393152,0.012267079171634596,2914934.4594251523,1943289.6396167679,4372401.689137728,0.008783211351446024,0.005855474234297349,0.013174817027169036
2020-03-28,14366.428571428572,83829.94602454484,0.17137585376975167,8.027485727376153,5.351657151584102,12.041228591064229,1.5381962832294906,300468.7971656424,200312.53144376157,450703.1957484637,2951185.962101188,1967457.3080674594,4426778.943151783,0.008892443519181946,0.00592829567945463,0.01333866527877292,3215403.256590795,2143602.1710605295,4823104.884886191,0.00968857680194094,0.006459051201293959,0.014532865202911407
2020-03-29,15854.14285714286,88651.61355431896,0.17883648386646284,8.140371929139139,5.426914619426093,12.210557893708708,1.4387103209522003,304393.73644766037,202929.15763177365,456590.60467149044,3183352.6278061103,2122235.0852040723,4775028.941709164,0.009592002607741682,0.006394668405161121,0.014388003911612525,3519796.9930384546,2346531.328692303,5279695.489557683,0.010605768786354683,0.007070512524236455,0.015908653179532026
2020-03-30,17322.428571428572,96442.7043255749,0.1796136752133253,8.13674760173889,5.424498401159259,12.205121402608334,1.3574147183364933,311721.93781230506,207814.6252082033,467582.90671845735,3409259.386932713,2272839.5912884753,5113889.080399066,0.010272699494326383,0.006848466329550921,0.015409049241489576,3831518.93085076,2554345.953900506,5747278.396276139,0.011545041933246545,0.00769669462216436,0.017317562899869812
2020-03-31,19343.999999999996,102664.01079103783,0.18842045864906587,8.268032238794554,5.512021492529702,12.40204835819183,1.276409309593247,312064.56491443526,208043.04327629018,468096.84737165284,3617590.6103737294,2411727.073582486,5426385.915560593,0.01090043819379225,0.0072669587958614995,0.016350657290688374,4143583.4957651957,2762388.9971767957,6215375.243647793,0.012485347475993145,0.008323564983995425,0.018728021213989716
2020-04-01,21223.28571428571,105997.24569521584,0.2002248791946074,8.443495243250652,5.628996828833768,12.665242864875978,1.2001929309703283,309538.8912565309,206359.26083768727,464308.3368847963,3805800.8226655424,2537200.5484436946,5708701.233998313,0.011467548739867963,0.007645032493245309,0.017201323109801946,4453122.387021725,2968748.258014484,6679683.580532588,0.013418042718799573,0.00894536181253305,0.02012706407819936
2020-04-02,22722.42857142857,108177.58702952885,0.21004747097220897,8.581322433234131,5.720881622156088,12.871983649851197,1.1446731790465776,311809.28686737595,207872.857911584,467713.930301064,3974700.5665619248,2649800.37770795,5962050.8498428855,0.011976473440747717,0.007984315627165145,0.017964710161121576,4764931.6738891015,3176621.115926068,7147397.510833653,0.014357579063791674,0.009571719375861116,0.02153636859568751
2020-04-03,24509.85714285714,111811.58451936599,0.21920677761803817,8.704555758185712,5.803037172123808,13.056833637278569,1.0990994141196835,305552.73309446574,203701.82206297715,458329.09964169865,4120123.7041073362,2746749.1360715567,6180185.556161001,0.012414658988392462,0.008276439325594975,0.01862198848258869,5070484.406983567,3380322.937989045,7605726.61047535,0.015278263309402438,0.01018550887293496,0.022917394964103655
2020-04-04,26420.85714285714,131197.40517238135,0.2013824671924156,8.408243948066419,5.605495965377613,12.612365922099627,1.0568362072293636,294998.27716685913,196665.51811123942,442497.41575028864,4239673.590098764,2826449.060065842,6359510.385148142,0.012774883868340896,0.0085165892455606,0.019162325802511343,5365482.684150427,3576988.456100285,8048224.026225639,0.016167145118834252,0.010778096745889504,0.024250717678251377
2020-04-05,27283.142857142855,136305.85402762057,0.2001611966835576,8.370887463816935,5.580591642544623,12.556331195725402,1.027496026532023,292941.9083115596,195294.60554103972,439412.8624673396,4332716.560889116,2888477.7072594105,6499074.841333671,0.013055238740326335,0.008703492493550891,0.0195828581104895,5658424.592461985,3772283.0616413234,8487636.888692979,0.017049830726422063,0.01136655381761471,0.025574746089633102
2020-04-06,28269.57142857142,141698.00912846686,0.19950577712733805,8.342581879641479,5.561721253094319,12.513872819462218,0.9989341778703008,285883.0321413218,190588.68809421454,428824.54821198265,4395293.538731573,2930195.692487716,6592940.3080973625,0.013243794205217803,0.008829196136811872,0.019865691307826706,5944307.624603307,3962871.7497355393,8916461.436904961,0.01791124669581736,0.01194083113054491,0.02686687004372604
2020-04-07,29094.714285714286,147615.2957108717,0.19709823528519,8.286437777056111,5.524291851370741,12.429656665584167,0.9708858646645276,280041.58694143797,186694.391294292,420062.38041215704,4433449.397050383,2955632.9313669214,6650174.095575575,0.013358764532192502,0.008905843021461671,0.020038146798288754,6224349.2115447465,4149566.141029831,9336523.817317119,0.018755061361134424,0.012503374240756282,0.028132592041701633
2020-04-08,29794.428571428576,154211.8865127561,0.19320448796250245,8.206450585063184,5.47096705670879,12.309675877594776,0.9484596673741219,272216.73474175524,181477.82316117012,408325.1021126327,4439611.73332626,2959741.1555508375,6659417.599989386,0.013377332737647235,0.00891822182509816,0.020065999106470857,6496565.9462865,4331043.964191001,9744848.91942975,0.019575298367461098,0.013050198911640732,0.02936294755119164
2020-04-09,30737.999999999993,161252.73061862643,0.19062002784124898,8.147335543747989,5.431557029165326,12.221003315621983,0.9302329462369227,268494.33559064165,178996.22372709448,402741.50338596257,4430652.440568784,2953768.2937125233,6645978.660853176,0.01335033680928462,0.008900224539523082,0.02002550521392693,6765060.281877143,4510040.187918095,10147590.422815716,0.020384319128985785,0.013589546085990521,0.03057647869347868
2020-04-10,31092.285714285706,164771.63979719262,0.18869925523928333,8.098909665798955,5.399273110532636,12.148364498698431,0.9170419408363009,267007.9134022901,178005.2756015268,400511.87010343536,4412528.324167168,2941685.549444778,6618792.486250748,0.013295725651768227,0.008863817101178822,0.019943588477652346,7032068.195279432,4688045.463519623,10548102.292919146,0.02118886103844038,0.014125907358960254,0.031783291557660555
2020-04-11,30758.285714285714,152229.83153627758,0.20205163077353713,8.293021502554499,5.528681001702999,12.439532253831748,0.9151859599401916,266831.4563166324,177887.63754442162,400247.18447494856,4383965.192170914,2922643.4614472757,6575947.788256371,0.013209659900145181,0.008806439933430124,0.01981448985021778,7298899.651596065,4865933.101064044,10948349.477394097,0.021992871251591207,0.014661914167727476,0.03298930687738681
2020-04-12,31098.14285714285,154906.16879692627,0.20075470911627064,8.254870016244416,5.503246677496278,12.382305024366623,0.9132424248181215,259071.33608948323,172714.22405965556,388607.0041342249,4342567.731094754,2895045.1540631694,6513851.59664213,0.013084922052654479,0.008723281368436324,0.019627383078981726,7557970.987685545,5038647.325123699,11336956.481528323,0.022773498854595415,0.015182332569730284,0.03416024828189314
2020-04-13,30550.428571428572,152047.69358650438,0.20092661618735796,8.239617542991404,5.493078361994269,12.359426314487106,0.9154064420428671,255536.71490713354,170357.80993808902,383305.0723607003,4293710.709554228,2862473.806369485,6440566.064331341,0.01293770723456309,0.008625138156375398,0.01940656085184464,7813507.702592681,5209005.135061788,11720261.553889023,0.023543476020917775,0.015695650680611854,0.03531521403137666
