date,total_cases,total_deaths,total_tests,current_hospitalized,daily_positive_7day_ma,daily_deaths_7day_ma,daily_tests_7day_ma,positivity_rate_orig_7day_ma,positivity_rate_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-02-12,0,0,0,,,,,,,,,,,67.4908,44.9939,101.236,67.4908,44.9939,101.236,2.03362e-07,1.35575e-07,3.05043e-07,67.4908,44.9939,101.236,2.03362e-07,1.35575e-07,3.05043e-07
2020-02-13,0,0,0,,,,,,,,,,,171.563,114.375,257.344,239.054,159.369,358.581,7.20311e-07,4.80207e-07,1.08047e-06,239.054,159.369,358.581,7.20311e-07,4.80207e-07,1.08047e-06
2020-02-14,0,0,0,,,,,,,,,,,237.589,158.393,356.383,476.643,317.762,714.964,1.43621e-06,9.57472e-07,2.15431e-06,476.643,317.762,714.964,1.43621e-06,9.57472e-07,2.15431e-06
2020-02-15,0,0,0,,,,,,,,,,,329.795,219.864,494.693,806.438,537.625,1209.66,2.42994e-06,1.61996e-06,3.64491e-06,806.438,537.625,1209.66,2.42994e-06,1.61996e-06,3.64491e-06
2020-02-16,0,0,0,,,,,,,,,,,633.389,422.259,950.084,1439.83,959.885,2159.74,4.33845e-06,2.8923e-06,6.50768e-06,1439.83,959.885,2159.74,4.33845e-06,2.8923e-06,6.50768e-06
2020-02-17,0,0,0,,,,,,,,,,,748.089,498.726,1122.13,2187.92,1458.61,3281.87,6.59258e-06,4.39505e-06,9.88887e-06,2187.92,1458.61,3281.87,6.59258e-06,4.39505e-06,9.88887e-06
2020-02-18,0,0,0,,,,,,,,,,,934.607,623.072,1401.91,3122.52,2081.68,4683.79,9.40871e-06,6.27248e-06,1.41131e-05,3122.52,2081.68,4683.79,9.40871e-06,6.27248e-06,1.41131e-05
2020-02-19,0,0,0,,,,,,,,,,,1151.2,767.469,1726.81,4273.73,2849.15,6410.59,1.28775e-05,8.585e-06,1.93162e-05,4273.73,2849.15,6410.59,1.28775e-05,8.585e-06,1.93162e-05
2020-02-20,0,0,0,,,,,,,,,,,1443.89,962.595,2165.84,5717.62,3811.75,8576.43,1.72282e-05,1.14855e-05,2.58423e-05,5717.62,3811.75,8576.43,1.72282e-05,1.14855e-05,2.58423e-05
2020-02-21,0,0,0,,,,,,,,,,,1810.72,1207.15,2716.08,7528.34,5018.89,11292.5,2.26842e-05,1.51228e-05,3.40263e-05,7528.34,5018.89,11292.5,2.26842e-05,1.51228e-05,3.40263e-05
2020-02-22,0,0,0,,,,,,,,,,,2298.31,1532.21,3447.47,9826.65,6551.1,14740,2.96094e-05,1.97396e-05,4.44141e-05,9826.65,6551.1,14740,2.96094e-05,1.97396e-05,4.44141e-05
2020-02-23,0,0,0,,,,,,,,,,,2901.84,1934.56,4352.75,12728.5,8485.66,19092.7,3.83532e-05,2.55688e-05,5.75298e-05,12728.5,8485.66,19092.7,3.83532e-05,2.55688e-05,5.75298e-05
2020-02-24,0,0,0,,,,,,,,,,,3731.26,2487.5,5596.88,16459.7,10973.2,24689.6,4.95961e-05,3.30641e-05,7.43942e-05,16459.7,10973.2,24689.6,4.95961e-05,3.30641e-05,7.43942e-05
2020-02-25,0,0,0,,,,,,,,,,,4774.32,3182.88,7161.48,21234.1,14156,31851.1,6.3982e-05,4.26547e-05,9.5973e-05,21234.1,14156,31851.1,6.3982e-05,4.26547e-05,9.5973e-05
2020-02-26,0,0,0,,,,,,,,,,,6037.49,4024.99,9056.23,27271.6,18181,40907.3,8.2174e-05,5.47827e-05,0.000123261,27271.6,18181,40907.3,8.2174e-05,5.47827e-05,0.000123261
