date,state,total_cases,total_deaths,total_tests,current_hospitalized,daily_positive_7day_ma,daily_deaths_7day_ma,daily_tests_7day_ma,positivity_rate_orig_7day_ma,positivity_rate_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-03-09,IA,3,0,29,,0.428571,,4.21941,0.103448,0.101571,17,11.3333,25.5,2.4214,115.969,77.3129,173.954,728.689,485.792,1093.03,0.000230958,0.000153972,0.000346437,767.665,511.777,1151.5,0.000243312,0.000162208,0.000364967
2020-03-10,IA,8,0,40,,1.14286,,5.74089,0.2,0.199073,16.5,11,24.75,2.43841,140.184,93.4558,210.276,847.158,564.772,1270.74,0.000268507,0.000179005,0.00040276,907.849,605.232,1361.77,0.000287743,0.000191829,0.000431614
2020-03-11,IA,13,0,59,,1.85714,,8.23585,0.220339,0.225495,16,10.6667,24,2.40231,163.939,109.293,245.908,986.868,657.912,1480.3,0.000312788,0.000208525,0.000469182,1071.79,714.525,1607.68,0.000339703,0.000226469,0.000509555
2020-03-12,IA,14,0,81,,2,,11.4115,0.17284,0.175262,15.5,10.3333,23.25,2.29765,183.653,122.435,275.48,1144.46,762.975,1716.69,0.000362737,0.000241825,0.000544106,1255.44,836.96,1883.16,0.000397912,0.000265275,0.000596868
2020-03-13,IA,16,0,99,,2.28571,,13.8486,0.161616,0.165051,15,10,22.5,2.17759,209.031,139.354,313.546,1326.01,884.009,1989.02,0.00042028,0.000280187,0.00063042,1464.47,976.314,2196.71,0.000464164,0.000309443,0.000696247
2020-03-14,IA,17,0,100,,2.42857,,14.1879,0.17,0.171173,14.5,9.66667,21.75,2.06029,237.227,158.151,355.84,1531.57,1021.04,2297.35,0.00048543,0.00032362,0.000728145,1701.7,1134.47,2552.55,0.000539353,0.000359569,0.00080903
2020-03-15,IA,18,0,101,,2.57143,,14.4578,0.178218,0.177858,14,9.33333,21,1.94565,267.757,178.505,401.636,1766.36,1177.58,2649.55,0.00055985,0.000373233,0.000839774,1969.46,1312.97,2954.18,0.000624219,0.000416146,0.000936329
2020-03-16,IA,22,0,105,,2.71429,,10.923,0.25,0.248492,13.5,9,20.25,1.85733,297.323,198.215,445.985,2030.89,1353.93,3046.34,0.000643691,0.000429128,0.000965537,2266.78,1511.19,3400.17,0.000718456,0.000478971,0.00107768
2020-03-17,IA,23,0,106,,2.14286,,9.82613,0.227273,0.218078,13,8.66667,19.5,1.77679,326.123,217.415,489.184,2321.65,1547.76,3482.47,0.000735846,0.000490564,0.00110377,2592.9,1728.6,3889.35,0.00082182,0.00054788,0.00123273
2020-03-18,IA,29,0,112,,2.28571,,8.62132,0.301887,0.265124,12.5,8.33333,18.75,1.69723,353.96,235.974,530.94,2638.33,1758.89,3957.49,0.000836219,0.000557479,0.00125433,2946.86,1964.57,4420.29,0.000934008,0.000622672,0.00140101
2020-03-19,IA,38,0,121,,3.42857,,6.89942,0.6,0.496936,14.2954,9.53027,21.4431,1.62935,389.303,259.535,583.954,2983.94,1989.29,4475.9,0.000945759,0.000630506,0.00141864,3336.16,2224.11,5004.25,0.0010574,0.000704932,0.0015861
2020-03-20,IA,45,0,687,,4.14286,,91.4231,0.0493197,0.0453152,11.5,7.66667,17.25,1.57205,417.194,278.129,625.791,3347.15,2231.43,5020.72,0.00106088,0.000707253,0.00159132,3753.36,2502.24,5630.04,0.00118963,0.000793085,0.00178444
2020-03-21,IA,68,0,1117,,7.28571,,158.673,0.0501475,0.0459164,11,7.33333,16.5,1.51305,442.609,295.073,663.914,3724.07,2482.71,5586.11,0.00118035,0.000786897,0.00177052,4195.97,2797.31,6293.95,0.00132991,0.000886608,0.00199487
2020-03-22,IA,90,0,1305,,10.2857,,188,0.0598007,0.0547113,10.5,7,15.75,1.46337,467.968,311.978,701.952,4110.75,2740.5,6166.13,0.0013029,0.000868602,0.00195436,4663.94,3109.29,6995.9,0.00147824,0.00098549,0.00221735
2020-03-23,IA,105,0,2148,,11.8571,,319.661,0.0406265,0.0370929,10,6.66667,15,1.41731,499.961,333.308,749.942,4512.2,3008.13,6768.3,0.00143014,0.000953429,0.00214521,5163.9,3442.6,7745.85,0.0016367,0.00109113,0.00245505
2020-03-24,IA,124,0,2439,,14.4286,,365.052,0.0432919,0.0395247,9.5,6.33333,14.25,1.38133,530.537,353.691,795.805,4926.77,3284.51,7390.15,0.00156154,0.00104103,0.00234231,5694.43,3796.29,8541.65,0.00180485,0.00120323,0.00270728
2020-03-25,IA,145,1,2723,23,16.5714,,400.486,0.0444274,0.0413783,9,6,13.5,1.35599,561.351,374.234,842.026,5347.94,3565.29,8021.9,0.00169503,0.00113002,0.00254254,6255.78,4170.52,9383.68,0.00198277,0.00132185,0.00297416
2020-03-26,IA,179,1,2757,31,20.1429,,397.532,0.0534901,0.0506698,8.5,5.66667,12.75,1.33844,583.661,389.107,875.491,5767.66,3845.11,8651.49,0.00182806,0.00121871,0.00274209,6839.45,4559.63,10259.2,0.00216776,0.00144518,0.00325165
2020-03-27,IA,235,3,3975,32,27.1429,,482.964,0.0577859,0.0562005,8,5.33333,12,1.32293,611.279,407.52,916.919,6195.28,4130.19,9292.93,0.0019636,0.00130906,0.00294539,7450.72,4967.15,11176.1,0.00236151,0.00157434,0.00354226
2020-03-28,IA,298,3,4673,46,32.8571,,510.674,0.0646794,0.0643407,7.5,5,11.25,1.31783,655.569,437.046,983.354,6641.82,4427.88,9962.73,0.00210513,0.00140342,0.00315769,8106.29,5404.2,12159.4,0.00256929,0.00171286,0.00385394
2020-03-29,IA,336,4,5349,51,35.1429,,575.432,0.0608309,0.0610721,7,4.66667,10.5,1.31808,696.139,464.093,1044.21,7100.74,4733.82,10651.1,0.00225058,0.00150039,0.00337587,8802.43,5868.29,13203.6,0.00278993,0.00185996,0.0041849
2020-03-30,IA,424,6,6586,51,45.5714,,616.15,0.0718792,0.0739616,6.5,4.33333,9.75,1.33093,731.929,487.952,1097.89,7564.91,5043.27,11347.4,0.0023977,0.00159847,0.00359655,9534.36,6356.24,14301.5,0.00302192,0.00201461,0.00453288
2020-03-31,IA,497,7,7385,61,53.2857,,682.611,0.0754145,0.0780616,6.27646,4.1843,9.41468,1.35818,774.573,516.382,1161.86,8042.16,5361.44,12063.2,0.00254896,0.00169931,0.00382344,10308.9,6872.62,15463.4,0.00326742,0.00217828,0.00490113
2020-04-01,IA,549,9,7853,63,57.7143,1.14286,720.882,0.0787524,0.0800606,6.28712,4.19141,9.43068,1.40155,823.559,549.039,1235.34,8539.59,5693.06,12809.4,0.00270663,0.00180442,0.00405994,11132.5,7421.66,16698.7,0.00352845,0.0023523,0.00529267
2020-04-02,IA,614,11,8668,74,62.1429,1.42857,837.67,0.0735916,0.0741853,6.08555,4.05703,9.12832,1.45851,923.473,615.649,1385.21,9109.1,6072.74,13663.7,0.00288713,0.00192475,0.0043307,12056,8037.31,18083.9,0.00382114,0.00254743,0.00573171
2020-04-03,IA,699,11,9453,80,66.2857,1.14286,784.429,0.0847024,0.0845019,6.31721,4.21147,9.47581,1.52658,1042.1,694.736,1563.16,9761.91,6507.94,14642.9,0.00309404,0.00206269,0.00464106,13098.1,8732.05,19647.1,0.00415144,0.00276762,0.00622715
2020-04-04,IA,786,14,10240,85,69.7143,1.57143,804.131,0.0876594,0.0866952,6.33001,4.22001,9.49501,1.59122,1181.93,787.952,1772.89,10526.6,7017.76,15790,0.00333642,0.00222428,0.00500463,14280,9520,21420,0.00452605,0.00301737,0.00678907
2020-04-05,IA,868,22,10841,91,76,2.57143,798.781,0.0968682,0.095145,6.49207,4.32805,9.73811,1.65767,1325.22,883.482,1987.83,11409.3,7606.17,17113.9,0.00361616,0.00241078,0.00542425,15605.2,10403.5,23407.8,0.00494608,0.00329739,0.00741912
2020-04-06,IA,946,25,11599,99,74.5714,2.71429,736.194,0.104129,0.101293,6.59037,4.39358,9.88556,1.7076,1466.23,977.484,2199.34,12407.5,8271.67,18611.3,0.00393256,0.00262171,0.00589884,17071.4,11381,25607.2,0.0054108,0.0036072,0.0081162
2020-04-07,IA,1048,26,12718,104,78.7143,2.71429,790.129,0.103319,0.099622,6.50899,4.33933,9.76349,1.73719,1643.35,1095.57,2465.03,13550.9,9033.94,20326.4,0.00429496,0.00286331,0.00644244,18714.8,12476.5,28072.2,0.00593166,0.00395444,0.00889749
2020-04-08,IA,1145,27,13966,122,85.1429,2.57143,902.451,0.0974971,0.0943462,6.34658,4.23105,9.51987,1.74038,1888.73,1259.15,2833.09,14909.1,9939.4,22363.6,0.00472544,0.00315029,0.00708816,20603.5,13735.7,30905.3,0.00653029,0.00435353,0.00979544
2020-04-09,IA,1270,29,14973,122,93.7143,2.57143,940.51,0.104044,0.099642,6.42516,4.28344,9.63774,1.7217,2078.02,1385.35,3117.03,16425.8,10950.5,24638.6,0.00520615,0.00347077,0.00780922,22681.5,15121,34022.3,0.00718892,0.00479261,0.0107834
2020-04-10,IA,1388,31,15953,125,98.4286,2.85714,968.063,0.106,0.101676,6.4287,4.2858,9.64305,1.67986,2258.33,1505.55,3387.5,18100.4,12067,27150.6,0.00573694,0.00382462,0.0086054,24939.9,16626.6,37409.8,0.0079047,0.0052698,0.011857
2020-04-11,IA,1510,34,17132,118,103.429,2.85714,1034.11,0.105049,0.100017,6.35212,4.23475,9.52818,1.63263,2400.44,1600.29,3600.66,19889.6,13259.7,29834.4,0.00630401,0.00420267,0.00945601,27340.3,18226.9,41010.5,0.00866552,0.00577701,0.0129983
2020-04-12,IA,1587,41,17592,129,102.714,2.71429,1021.53,0.106503,0.10055,6.32403,4.21602,9.48605,1.57461,2596.81,1731.21,3895.22,21830.8,14553.9,32746.2,0.00691929,0.00461286,0.0103789,29937.1,19958.1,44905.7,0.00948858,0.00632572,0.0142329
2020-04-13,IA,1710,43,18696,142,109.143,2.57143,1091,0.107651,0.10004,6.2742,4.1828,9.41129,1.52039,2809.34,1872.89,4214.01,23944,15962.7,35916.1,0.00758907,0.00505938,0.0113836,32746.5,21831,49119.7,0.010379,0.00691933,0.0155685
2020-04-14,IA,1899,49,18885,163,121.571,3.28571,960.567,0.137993,0.126562,6.76459,4.50972,10.1469,1.4658,3010.91,2007.27,4516.36,26223,17482,39334.5,0.00831139,0.00554093,0.0124671,35757.4,23838.3,53636.1,0.0113333,0.00755554,0.017
2020-04-15,IA,1995,53,19869,171,121.429,3.71429,933.023,0.143995,0.130145,6.7888,4.52587,10.1832,1.41087,3175.96,2117.3,4763.93,28624.4,19082.9,42936.6,0.00907251,0.00604834,0.0136088,38933.3,25955.6,58400,0.0123399,0.00822662,0.0185099
2020-04-16,IA,2141,60,20675,175,124.429,4.42857,914.853,0.152753,0.136009,6.85256,4.56837,10.2788,1.35154,3309.14,2206.09,4963.71,31110,20740,46665,0.00986031,0.00657354,0.0147905,42242.5,28161.6,63363.7,0.0133888,0.00892584,0.0200831
2020-04-17,IA,2332,64,21792,183,134.857,4.71429,953.381,0.161672,0.141452,6.90566,4.60377,10.3585,1.29743,3432.99,2288.66,5149.49,33619.5,22413,50429.3,0.0106557,0.0071038,0.0159836,45675.5,30450.3,68513.2,0.0144768,0.00965123,0.0217153
2020-04-18,IA,2513,74,22947,193,143.286,5.71429,966.734,0.172485,0.148216,6.9783,4.6522,10.4675,1.23876,3519.15,2346.1,5278.72,36096.5,24064.4,54144.8,0.0114408,0.0076272,0.0171612,49194.6,32796.4,73791.9,0.0155922,0.0103948,0.0233884
2020-04-19,IA,2902,75,24550,198,187.857,4.85714,1150.38,0.188991,0.163301,7.18083,4.78722,10.7712,1.17189,3507.34,2338.23,5261.01,38422,25614.6,57632.9,0.0121778,0.00811856,0.0182668,52702,35134.6,79052.9,0.0167039,0.0111359,0.0250558
2020-04-20,IA,3159,79,25820,214,207,5.14286,1181.94,0.203397,0.175136,7.31982,4.87988,10.9797,1.09774,3521.14,2347.42,5281.71,40617.9,27078.6,60926.8,0.0128738,0.00858256,0.0193108,56223.1,37482.1,84334.6,0.0178199,0.0118799,0.0267299
2020-04-21,IA,3641,83,27615,214,248.857,4.85714,1441.33,0.199542,0.172658,7.23767,4.82511,10.8565,1.02312,3435.49,2290.33,5153.24,42587.1,28391.4,63880.7,0.013498,0.00899867,0.020247,59658.6,39772.4,89487.9,0.0189088,0.0126059,0.0283632
2020-04-22,IA,3748,90,28244,272,250.429,5.28571,1394.5,0.209313,0.179583,7.29716,4.86477,10.9457,0.951142,3220.99,2147.33,4831.49,44164.8,29443.2,66247.2,0.013998,0.00933202,0.020997,62879.6,41919.7,94319.4,0.0199297,0.0132865,0.0298945
2020-04-23,IA,3924,96,29262,282,254.714,5.14286,1435.18,0.207639,0.177479,7.22252,4.81501,10.8338,0.88908,3024.82,2016.55,4537.24,45300.9,30200.6,67951.3,0.0143581,0.00957208,0.0215372,65904.4,43936.3,98856.6,0.0208884,0.0139256,0.0313326
2020-04-24,IA,4445,107,31973,278,301.857,6.14286,1692.27,0.207543,0.178374,7.19274,4.79516,10.7891,0.83255,2804.56,1869.71,4206.84,46027.4,30684.9,69041.1,0.0145884,0.0097256,0.0218826,68709,45806,103063,0.0217773,0.0145182,0.032666
2020-04-25,IA,5092,112,34350,293,368.429,5.42857,1895.92,0.226169,0.194327,7.37592,4.91728,11.0639,0.785307,2636.77,1757.85,3955.16,46405.8,30937.2,69608.8,0.0147083,0.00980556,0.0220625,71345.7,47563.8,107019,0.022613,0.0150754,0.0339196
2020-04-26,IA,5476,118,36090,286,367.714,6.14286,1936,0.22305,0.189935,7.27196,4.84797,10.9079,0.756897,2509.44,1672.96,3764.16,46514.8,31009.9,69772.3,0.0147429,0.00982859,0.0221143,73855.2,49236.8,110783,0.0234084,0.0156056,0.0351126
2020-04-27,IA,5868,127,38150,300,387,6.85714,2079.53,0.219708,0.1861,7.17671,4.78448,10.7651,0.743959,2296.48,1530.99,3444.72,46214.5,30809.7,69321.8,0.0146477,0.00976513,0.0219716,76151.6,50767.8,114227,0.0241363,0.0160909,0.0362044
2020-04-28,IA,6376,136,39823,304,390.714,7.57143,2083.03,0.224033,0.18757,7.15588,4.77058,10.7338,0.742853,2140.02,1426.68,3210.03,45545.2,30363.5,68317.8,0.0144356,0.00962371,0.0216533,78291.7,52194.4,117438,0.0248146,0.016543,0.0372218
2020-04-29,IA,6843,148,41337,323,442.143,8.28571,2244.59,0.236386,0.196982,7.24204,4.82803,10.8631,0.754517,2073.61,1382.41,3110.42,44607.9,29738.6,66911.9,0.0141385,0.00942565,0.0212077,80365.3,53576.9,120548,0.0254718,0.0169812,0.0382077
2020-04-30,IA,7145,162,42667,335,460.143,9.42857,2309.12,0.240283,0.199272,7.23124,4.82083,10.8469,0.771506,2027.59,1351.73,3041.39,43459.5,28973,65189.3,0.0137745,0.00918301,0.0206618,82392.9,54928.6,123589,0.0261144,0.0174096,0.0391717
2020-05-01,IA,7884,170,45592,345,491.286,9,2372.48,0.252515,0.207077,7.29136,4.8609,10.937,0.792745,1987.18,1324.79,2980.78,42137.6,28091.7,63206.4,0.0133555,0.00890368,0.0200333,84380.1,56253.4,126570,0.0267443,0.0178295,0.0401164
2020-05-02,IA,8641,175,46349,353,507,9,2122.95,0.295775,0.238818,7.63874,5.09249,11.4581,0.815542,1907.2,1271.47,2860.8,40611.8,27074.5,60917.7,0.0128719,0.00858128,0.0193079,86287.3,57524.8,129431,0.0273488,0.0182325,0.0410231
2020-05-03,IA,9169,184,53186,378,527.571,9.42857,2958.09,0.216015,0.178349,6.83565,4.5571,10.2535,0.834812,1817.67,1211.78,2726.5,38910.3,25940.2,58365.5,0.0123326,0.00822175,0.0184989,88104.9,58736.6,132157,0.0279249,0.0186166,0.0418873
2020-05-04,IA,9703,188,57161,389,547.857,8.71429,3269.04,0.201725,0.167589,6.65201,4.43467,9.97802,0.853587,1786.71,1191.14,2680.07,37189.7,24793.1,55784.5,0.0117873,0.00785819,0.0176809,89891.6,59927.8,134837,0.0284912,0.0189941,0.0427368
2020-05-05,IA,10111,207,60569,407,533.571,10.1429,3553.49,0.180035,0.150154,6.37027,4.24685,9.55541,0.874518,1758.07,1172.04,2637.1,35426.6,23617.7,53139.9,0.0112285,0.00748565,0.0168427,91649.7,61099.8,137475,0.0290484,0.0193656,0.0435726
2020-05-06,IA,10404,219,63171,414,508.714,10.1429,3733.89,0.163094,0.136242,6.13183,4.08789,9.19775,0.890765,1737.32,1158.21,2605.97,33728.4,22485.6,50592.7,0.0106902,0.00712682,0.0160354,93387,62258,140081,0.029599,0.0197327,0.0443985
2020-05-07,IA,11059,231,66427,417,559.143,9.85714,4059.54,0.164731,0.137735,6.12364,4.08242,9.18545,0.909137,1717.23,1144.82,2575.85,32224.7,21483.1,48337,0.0102136,0.00680908,0.0153204,95104.3,63402.8,142656,0.0301433,0.0200955,0.045215
2020-05-08,IA,11457,243,70261,407,510.429,10.4286,4203.51,0.144838,0.121429,5.84338,3.89559,8.76508,0.92566,1705.69,1137.13,2558.54,30905.6,20603.7,46358.3,0.00979552,0.00653035,0.0146933,96809.9,64540,145215,0.0306839,0.020456,0.0460259
2020-05-09,IA,11671,252,71476,402,432.857,11,4288.95,0.120587,0.100924,5.4783,3.6522,8.21745,0.941596,1687.06,1124.7,2530.59,29788.1,19858.7,44682.1,0.00944133,0.00629422,0.014162,98497,65664.7,147746,0.0312186,0.0208124,0.046828
2020-05-10,IA,11959,265,74174,413,398.571,11.5714,3627.78,0.132933,0.109866,5.60284,3.73522,8.40425,0.954459,1719.34,1146.23,2579.01,28870.6,19247.1,43305.9,0.00915055,0.00610037,0.0137258,100216,66810.9,150325,0.0317636,0.0211757,0.0476454
2020-05-11,IA,12373,271,77792,394,381.429,11.8571,3600.97,0.129417,0.105924,5.51215,3.67477,8.26823,0.961262,1697.89,1131.93,2546.83,28059.1,18706,42088.6,0.00889333,0.00592889,0.01334,101914,67942.8,152871,0.0323017,0.0215345,0.0484526
2020-05-12,IA,12912,289,81288,385,400.143,11.7143,3626.05,0.13519,0.110352,5.55921,3.70614,8.33882,0.955417,1680.52,1120.35,2520.79,27443.1,18295.4,41164.7,0.0086981,0.00579873,0.0130471,103595,69063.2,155392,0.0328344,0.0218896,0.0492516
2020-05-13,IA,13289,306,85719,388,412.143,12.4286,4020.83,0.127949,0.102502,5.40595,3.60397,8.10892,0.949684,1644.8,1096.53,2467.19,26947.9,17965.3,40421.8,0.00854114,0.00569409,0.0128117,105240,70159.7,157859,0.0333557,0.0222371,0.0500335
2020-05-14,IA,13675,318,89294,405,373.714,12.4286,4141.4,0.114401,0.0902386,5.17321,3.44881,7.75982,0.930879,1599.35,1066.23,2399.03,26473.6,17649.1,39710.4,0.00839082,0.00559388,0.0125862,106839,71225.9,160258,0.0338626,0.0225751,0.0507939
2020-05-15,IA,14049,336,93566,387,370.286,13.2857,4247.47,0.111221,0.0871779,5.09712,3.39808,7.64568,0.91235,1543.08,1028.72,2314.62,25989.1,17326.1,38983.7,0.00823726,0.0054915,0.0123559,108382,72254.7,162573,0.0343517,0.0229011,0.0515275
2020-05-16,IA,14328,346,96300,387,379.571,13.4286,4507.91,0.107034,0.0842013,5.02265,3.34843,7.53398,0.894235,1535.05,1023.37,2302.57,25537,17024.7,38305.5,0.00809395,0.00539597,0.0121409,109917,73278,164876,0.0348382,0.0232255,0.0522573
2020-05-17,IA,14651,351,100241,376,384.571,12.2857,4668.26,0.103272,0.0823801,4.96916,3.31278,7.45375,0.880225,1422.29,948.194,2133.44,25052.1,16701.4,37578.1,0.00794026,0.00529351,0.0119104,111339,74226.2,167009,0.035289,0.023526,0.0529335
2020-05-18,IA,14955,355,103148,382,368.857,12,4525.39,0.10183,0.0815084,4.93319,3.28879,7.39978,0.86651,1394.13,929.419,2091.19,24628.5,16419,36942.8,0.00780602,0.00520401,0.011709,112733,75155.6,169100,0.0357309,0.0238206,0.0535963
2020-05-19,IA,15349,372,107648,383,348.143,11.8571,4685.79,0.0924507,0.0742976,4.78139,3.18759,7.17208,0.869568,1362.36,908.237,2043.53,24204.2,16136.1,36306.3,0.00767152,0.00511434,0.0115073,114096,76063.9,171144,0.0361627,0.0241085,0.054244
2020-05-20,IA,15614,388,110748,381,332.143,11.7143,4286.96,0.0928922,0.0774774,4.82109,3.21406,7.23164,0.871385,1336.66,891.107,2004.99,23782.8,15855.2,35674.2,0.00753795,0.0050253,0.0113069,115432,76955,173149,0.0365863,0.0243909,0.0548795
2020-05-21,IA,16170,406,116565,376,356.429,12.5714,4554.88,0.0914891,0.078252,4.81613,3.21075,7.2242,0.890267,1307.87,871.915,1961.81,23353.3,15568.9,35030,0.00740184,0.00493456,0.0111028,116740,77826.9,175111,0.0370009,0.0246672,0.0555013
2020-05-22,IA,16504,425,120250,362,350.714,12.7143,4442.3,0.0920027,0.0789487,4.80978,3.20652,7.21467,0.908972,1306.93,871.289,1960.4,22943,15295.3,34414.5,0.0072718,0.00484786,0.0109077,118047,78698.2,177071,0.0374151,0.0249434,0.0561227
2020-05-23,IA,16893,444,123941,362,366.429,14,4591.06,0.0927969,0.0798135,4.80642,3.20428,7.20963,0.928253,1278.16,852.105,1917.24,22515.5,15010.3,33773.2,0.00713629,0.00475753,0.0107044,119325,79550.3,178988,0.0378202,0.0252135,0.0567303
2020-05-24,IA,17252,454,127756,363,371.571,14.7143,4734.1,0.0945303,0.0784883,4.76471,3.17648,7.14707,0.944219,1333.08,888.717,1999.61,22161.5,14774.3,33242.3,0.00702409,0.00468273,0.0105361,120659,80439,180988,0.0382427,0.0254952,0.0573641
2020-05-25,IA,17577,459,132715,377,374.571,14.8571,5156.95,0.0886799,0.0726343,4.64223,3.09482,6.96335,0.965253,1307.97,871.982,1961.96,21750.1,14500.1,32625.2,0.00689371,0.00459581,0.0103406,121966,81311,182950,0.0386573,0.0257715,0.0579859
2020-05-26,IA,17703,478,135004,379,336.286,15.1429,4860.36,0.0860506,0.0691895,4.56207,3.04138,6.8431,0.967634,1290.58,860.388,1935.87,21342.8,14228.6,32014.2,0.00676461,0.00450974,0.0101469,123257,82171.4,184886,0.0390663,0.0260442,0.0585995
2020-05-27,IA,18360,491,139526,393,392.286,14.7143,5200.08,0.0954201,0.0754383,4.658,3.10534,6.98701,0.969317,1278.18,852.117,1917.26,20940.5,13960.3,31410.7,0.00663709,0.00442473,0.00995563,124535,83023.5,186803,0.0394715,0.0263143,0.0592072
2020-05-28,IA,18573,504,142933,383,343.286,14,4831.22,0.0911332,0.0710557,4.5631,3.04207,6.84465,0.957717,1277.19,851.462,1915.79,20572.9,13715.3,30859.3,0.00652058,0.00434705,0.00978087,125812,83875,188719,0.0398763,0.0265842,0.0598144
2020-05-29,IA,18926,522,147320,376,346,13.8571,4957.62,0.0894717,0.0697915,4.52402,3.01601,6.78603,0.944682,1247.17,831.447,1870.76,20220.7,13480.5,30331,0.00640895,0.00427264,0.00961343,127060,84706.4,190589,0.0402716,0.0268477,0.0604073
2020-05-30,IA,19244,531,150423,368,335.857,12.4286,4846.17,0.0887773,0.0693036,4.49926,2.99951,6.7489,0.927743,1214.58,809.718,1821.87,19892.2,13261.5,29838.3,0.00630484,0.00420322,0.00945725,128274,85516.1,192411,0.0406565,0.0271044,0.0609848
2020-05-31,IA,19552,534,156296,341,328.571,11.4286,4992.9,0.0805886,0.0658077,4.42009,2.94673,6.63014,0.910207,1158.05,772.033,1737.07,19515.2,13010.1,29272.8,0.00618535,0.00412356,0.00927802,129432,86288.2,194148,0.0410236,0.027349,0.0615354
2020-06-01,IA,19697,551,159081,339,302.857,13.1429,4467.77,0.0804066,0.0677872,4.44087,2.96058,6.66131,0.890581,1134.11,756.075,1701.17,19227,12818,28840.5,0.00609401,0.00406267,0.00914101,130566,87044.2,195850,0.041383,0.0275887,0.0620745
2020-06-02,IA,20016,561,163690,327,330.429,11.8571,4690.67,0.0806317,0.0704437,4.47279,2.98186,6.70918,0.885343,1108.86,739.242,1663.3,18941.8,12627.8,28412.6,0.00600359,0.00400239,0.00900539,131675,87783.5,197513,0.0417345,0.027823,0.0626017
2020-06-03,IA,20055,574,164445,314,242.143,11.8571,3970.58,0.0680204,0.0609843,4.28657,2.85772,6.42986,0.886386,1066.64,711.092,1599.96,18646,12430.7,27969.1,0.00590986,0.00393991,0.0088648,132742,88494.6,199113,0.0420726,0.0280484,0.0631088
2020-06-04,IA,20805,580,174935,310,318.857,10.8571,5129.16,0.0697456,0.0621656,4.29445,2.86297,6.44168,0.898455,1046.8,697.867,1570.2,18356.2,12237.5,27534.3,0.00581799,0.00387866,0.00872699,133789,89192.4,200683,0.0424043,0.0282696,0.0636065
2020-06-05,IA,21152,592,180663,299,318,10,5383.48,0.0667606,0.0590696,4.22295,2.8153,6.33442,0.922204,1040.97,693.978,1561.45,18089.3,12059.5,27133.9,0.0057334,0.00382226,0.0086001,134830,89886.4,202244,0.0427343,0.0284895,0.0641014
2020-06-06,IA,21478,598,184714,299,319.143,9.57143,5594.42,0.0651483,0.0570467,4.17131,2.78088,6.25697,0.956275,1061.41,707.608,1592.12,17843.7,11895.8,26765.6,0.00565558,0.00377039,0.00848337,135891,90594,203837,0.0430707,0.0287138,0.064606
2020-06-07,IA,21667,604,188192,269,302.143,10,5388.33,0.0663093,0.0560736,4.13975,2.75983,6.20962,1.00043,1088.67,725.782,1633.01,17654.3,11769.5,26481.4,0.00559552,0.00373035,0.00839328,136980,91319.8,205470,0.0434157,0.0289438,0.0651236
2020-06-08,IA,21987,612,193622,265,327.143,8.71429,6035.63,0.066298,0.054202,4.09114,2.72742,6.1367,1.04457,1123.74,749.157,1685.6,17444.9,11629.9,26167.4,0.00552917,0.00368611,0.00829376,138103,92069,207155,0.0437719,0.0291813,0.0656579
2020-06-09,IA,22236,624,197723,255,317.143,9,6165.58,0.0652308,0.0514376,4.02499,2.68333,6.03748,1.08537,1158.5,772.33,1737.74,17295.4,11530.3,25943.2,0.0054818,0.00365453,0.00822269,139262,92841.3,208893,0.0441391,0.0294261,0.0662086
2020-06-10,IA,22551,630,202829,245,356.571,8,7099.86,0.0650271,0.0502223,3.98908,2.65939,5.98363,1.11875,1212,808.001,1818,17216.9,11477.9,25825.3,0.00545689,0.00363793,0.00818533,140474,93649.3,210711,0.0445232,0.0296822,0.0667849
2020-06-11,IA,22938,639,208539,242,304.714,8.42857,6454.88,0.0634746,0.0472068,3.9171,2.6114,5.87565,1.14415,1242.75,828.497,1864.12,17181.4,11454.3,25772.2,0.00544566,0.00363044,0.00816849,141717,94477.8,212575,0.0449171,0.0299448,0.0673757
2020-06-12,IA,23337,643,214544,225,312.143,7.28571,6568.79,0.0644904,0.0475191,3.91218,2.60812,5.86827,1.15707,1289.54,859.692,1934.31,17193.8,11462.5,25790.7,0.00544957,0.00363305,0.00817436,143006,95337.5,214509,0.0453258,0.0302172,0.0679888
2020-06-13,IA,23717,650,219608,200,319.857,7.42857,6806.56,0.0641658,0.0469925,3.8905,2.59367,5.83575,1.1606,1314.26,876.174,1971.39,17260.9,11507.2,25891.3,0.00547084,0.00364722,0.00820625,144320,96213.7,216481,0.0457424,0.0304949,0.0686136
2020-06-14,IA,23926,652,224634,203,322.714,6.85714,7053.93,0.0619889,0.0457496,3.85455,2.5697,5.78183,1.15448,1343.39,895.595,2015.09,17389.7,11593.1,26084.5,0.00551166,0.00367444,0.0082675,145664,97109.2,218496,0.0461682,0.0307788,0.0692523
