date,total_cases,total_deaths,total_tests,current_hospitalized,daily_positive_7day_ma,daily_deaths_7day_ma,daily_tests_7day_ma,positivity_rate_orig_7day_ma,positivity_rate_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-02-12,0,0,0,,,,,,,,,,,67.4908,44.9939,101.236,67.4908,44.9939,101.236,2.03362e-07,1.35575e-07,3.05043e-07,67.4908,44.9939,101.236,2.03362e-07,1.35575e-07,3.05043e-07
2020-02-13,0,0,0,,,,,,,,,,,158.949,105.966,238.424,226.44,150.96,339.66,6.82305e-07,4.5487e-07,1.02346e-06,226.44,150.96,339.66,6.82305e-07,4.5487e-07,1.02346e-06
2020-02-14,0,0,0,,,,,,,,,,,207.704,138.469,311.556,434.144,289.429,651.216,1.30815e-06,8.72102e-07,1.96223e-06,434.144,289.429,651.216,1.30815e-06,8.72102e-07,1.96223e-06
2020-02-15,0,0,0,,,,,,,,,,,285.239,190.159,427.858,719.383,479.588,1079.07,2.16763e-06,1.44508e-06,3.25144e-06,719.383,479.588,1079.07,2.16763e-06,1.44508e-06,3.25144e-06
2020-02-16,0,0,0,,,,,,,,,,,563.562,375.708,845.342,1282.94,855.296,1924.42,3.86574e-06,2.57716e-06,5.79861e-06,1282.94,855.296,1924.42,3.86574e-06,2.57716e-06,5.79861e-06
2020-02-17,0,0,0,,,,,,,,,,,678.621,452.414,1017.93,1961.57,1307.71,2942.35,5.91054e-06,3.94036e-06,8.86581e-06,1961.57,1307.71,2942.35,5.91054e-06,3.94036e-06,8.86581e-06
2020-02-18,0,0,0,,,,,,,,,,,852.711,568.474,1279.07,2814.28,1876.18,4221.41,8.47991e-06,5.65327e-06,1.27199e-05,2814.28,1876.18,4221.41,8.47991e-06,5.65327e-06,1.27199e-05
2020-02-19,0,0,0,,,,,,,,,,,1041.57,694.382,1562.36,3855.85,2570.57,5783.77,1.16184e-05,7.74557e-06,1.74275e-05,3855.85,2570.57,5783.77,1.16184e-05,7.74557e-06,1.74275e-05
2020-02-20,0,0,0,,,,,,,,,,,1307.06,871.374,1960.59,5162.91,3441.94,7744.37,1.55568e-05,1.03712e-05,2.33351e-05,5162.91,3441.94,7744.37,1.55568e-05,1.03712e-05,2.33351e-05
2020-02-21,0,0,0,,,,,,,,,,,1659.77,1106.51,2489.65,6822.68,4548.45,10234,2.05579e-05,1.37053e-05,3.08369e-05,6822.68,4548.45,10234,2.05579e-05,1.37053e-05,3.08369e-05
2020-02-22,0,0,0,,,,,,,,,,,2119.59,1413.06,3179.38,8942.27,5961.51,13413.4,2.69446e-05,1.79631e-05,4.04169e-05,8942.27,5961.51,13413.4,2.69446e-05,1.79631e-05,4.04169e-05
2020-02-23,0,0,0,,,,,,,,,,,2677.03,1784.68,4015.54,11619.3,7746.2,17428.9,3.5011e-05,2.33407e-05,5.25165e-05,11619.3,7746.2,17428.9,3.5011e-05,2.33407e-05,5.25165e-05
2020-02-24,0,0,0,,,,,,,,,,,3464.92,2309.95,5197.38,15084.2,10056.1,22626.3,4.54514e-05,3.03009e-05,6.81771e-05,15084.2,10056.1,22626.3,4.54514e-05,3.03009e-05,6.81771e-05
2020-02-25,0,0,0,,,,,,,,,,,4438.13,2958.75,6657.19,19522.3,13014.9,29283.5,5.88243e-05,3.92162e-05,8.82364e-05,19522.3,13014.9,29283.5,5.88243e-05,3.92162e-05,8.82364e-05
2020-02-26,0,0,0,,,,,,,,,,,5657.42,3771.61,8486.13,25179.8,16786.5,37769.6,7.58711e-05,5.05807e-05,0.000113807,25179.8,16786.5,37769.6,7.58711e-05,5.05807e-05,0.000113807
2020-02-27,0,0,0,,,,,,,,,,,7199.81,4799.88,10799.7,32312.1,21541.4,48468.1,9.7362e-05,6.4908e-05,0.000146043,32379.6,21586.4,48569.4,9.75654e-05,6.50436e-05,0.000146348
2020-02-28,0,0,0,,,,,,,,,,,9149.66,6099.77,13724.5,41302.8,27535.2,61954.2,0.000124453,8.29684e-05,0.000186679,41529.2,27686.2,62293.8,0.000125135,8.34233e-05,0.000187702
2020-02-29,18,5,42,,2.57143,0.714286,6,0.428571,0.428571,110.926,73.9508,166.389,3.291,11374.1,7582.75,17061.2,52469.2,34979.5,78703.8,0.000158099,0.000105399,0.000237148,52903.4,35268.9,79355,0.000159407,0.000106271,0.000239111
2020-03-01,42,8,131,,6,1.14286,18.7143,0.320611,0.320611,93.9269,62.618,140.89,3.24744,14266.3,9510.83,21399.4,66450.2,44300.2,99675.3,0.000200226,0.000133484,0.000300339,67169.6,44779.7,100754,0.000202394,0.000134929,0.000303591
2020-03-02,72,11,336,,10.2857,1.57143,48,0.216867,0.214286,65.9771,43.9847,98.9656,3.21095,17950,11966.7,26925,83836.7,55891.1,125755,0.000252615,0.00016841,0.000378922,85119.6,56746.4,127679,0.00025648,0.000170987,0.000384721
2020-03-03,114,14,606,,16.2857,2,86.5714,0.189684,0.188119,52.3594,34.9063,78.5391,3.17346,22634.9,15089.9,33952.4,105793,70528.7,158689,0.000318773,0.000212515,0.000478159,107755,71836.4,161632,0.000324683,0.000216456,0.000487025
2020-03-04,240,16,1585,,34.2857,2.28571,226.429,0.152091,0.15142,30.3792,20.2528,45.5688,3.14362,28397.6,18931.7,42596.4,133338,88891.9,200007,0.000401771,0.000267847,0.000602656,136152,90768.1,204228,0.00041025,0.0002735,0.000615376
2020-03-05,305,20,2158,,43.5714,2.85714,308.286,0.14259,0.141335,29.9981,19.9987,44.9972,3.10342,35730.5,23820.3,53595.7,168027,112018,252040,0.000506294,0.00033753,0.000759442,171883,114588,257824,0.000517913,0.000345275,0.000776869
2020-03-06,437,26,5230,,62.4286,3.71429,747.143,0.0839255,0.0835564,26.5867,17.7245,39.88,3.04897,45015.3,30010.2,67523,211735,141157,317603,0.000637995,0.00042533,0.000956993,216898,144599,325347,0.000653552,0.000435701,0.000980328
2020-03-07,574,27,6126,,79.4286,3.14286,869.143,0.0919312,0.0913872,26.6854,17.7903,40.0282,2.97467,55174.7,36783.1,82762.1,265250,176833,397875,0.000799245,0.00053283,0.00119887,272073,181382,408109,0.000819803,0.000546535,0.0012297
2020-03-08,744,31,13801,,100.286,3.28571,1952.94,0.0515608,0.0513512,26.694,17.796,40.041,2.8791,66389.3,44259.5,99583.9,329520,219680,494280,0.000992901,0.000661934,0.00148935,338462,225641,507693,0.00101985,0.000679897,0.00152977
2020-03-09,1020,35,15883,,135.429,3.42857,2221.3,0.0609764,0.0609681,25.5849,17.0566,38.3773,2.75601,79277,52851.3,118915,406120,270746,609179,0.00122371,0.000815807,0.00183557,417739,278493,626608,0.00125872,0.000839147,0.00188808
2020-03-10,1408,37,19068,,184.857,3.28571,2637.91,0.0700899,0.0700771,24.0084,16.0056,36.0126,2.60952,93746.6,62497.7,140620,496401,330934,744602,0.00149574,0.000997163,0.00224362,511486,340990,767228,0.0015412,0.00102746,0.00231179
2020-03-11,1828,43,23425,,226.857,3.57143,3120.85,0.0729444,0.0726909,24.9382,16.6255,37.4074,2.45714,109600,73066.7,164400,601563,401042,902345,0.00181262,0.00120841,0.00271892,621086,414057,931628,0.00187144,0.00124763,0.00280716
2020-03-12,2511,51,31228,,315.143,3.57143,4154.51,0.0764062,0.0758557,22.8462,15.2308,34.2693,2.30957,125783,83855.5,188675,721689,481126,1.08253e+06,0.00217458,0.00144972,0.00326187,746869,497913,1.1203e+06,0.00225045,0.0015003,0.00337567
2020-03-13,3354,56,41332,,416.714,3.14286,5160.79,0.0815511,0.0807462,21.9567,14.6378,32.935,2.16722,141407,94271.3,212110,855896,570598,1.28384e+06,0.00257897,0.00171931,0.00386845,888276,592184,1.33241e+06,0.00267653,0.00178435,0.0040148
2020-03-14,4379,64,51621,,543.571,3.57143,6507.05,0.084612,0.0835358,20.9248,13.9499,31.3872,2.03684,159118,106079,238677,1.00586e+06,670576,1.5088e+06,0.00303085,0.00202056,0.00454627,1.04739e+06,698262,1.57109e+06,0.00315598,0.00210399,0.00473397
2020-03-15,5668,79,61917,,703.429,4.14286,6884.94,0.103856,0.102169,20.281,13.5207,30.4215,1.924,178122,118748,267183,1.17261e+06,781742,1.75892e+06,0.00353329,0.00235553,0.00529993,1.22552e+06,817011,1.83827e+06,0.0036927,0.0024618,0.00553904
2020-03-16,7383,100,86985,,909,5.28571,10173.7,0.0907768,0.0893477,19.747,13.1647,29.6205,1.82129,196759,131173,295138,1.35511e+06,903403,2.03266e+06,0.00408317,0.00272211,0.00612476,1.42227e+06,948183,2.13341e+06,0.00428556,0.00285704,0.00642835
2020-03-17,9471,124,114303,325,1151.86,6.57143,13627.6,0.0859897,0.0845237,19.6508,13.1005,29.4762,1.72817,215223,143482,322835,1.55238e+06,1.03492e+06,2.32857e+06,0.00467759,0.00311839,0.00701638,1.6375e+06,1.09167e+06,2.45625e+06,0.00493407,0.00328938,0.0074011
2020-03-18,12828,152,148018,416,1571.43,7.85714,17826.4,0.0882875,0.0881519,18.0712,12.0475,27.1068,1.6411,232588,155059,348883,1.76233e+06,1.17489e+06,2.6435e+06,0.00531022,0.00354014,0.00796532,1.87009e+06,1.24672e+06,2.80513e+06,0.0056349,0.0037566,0.00845235
2020-03-19,17442,203,188445,617,2133,11.8571,22487.9,0.0949706,0.094851,16.7513,11.1675,25.1269,1.55795,248346,165564,372520,1.98228e+06,1.32152e+06,2.97342e+06,0.00597296,0.00398197,0.00895944,2.11843e+06,1.41229e+06,3.17765e+06,0.00638321,0.00425547,0.00957482
2020-03-20,23544,273,237403,1042,2884.29,16.2857,28056.1,0.102973,0.102804,15.6071,10.4047,23.4107,1.48005,263287,175525,394931,2.20984e+06,1.47322e+06,3.31476e+06,0.00665863,0.00443909,0.00998794,2.38172e+06,1.58781e+06,3.57258e+06,0.00717654,0.00478436,0.0107648
2020-03-21,30476,335,290779,1492,3728.14,20.1429,34225.3,0.10912,0.108929,14.7995,9.86634,22.1993,1.4051,275003,183335,412504,2.43982e+06,1.62655e+06,3.65974e+06,0.00735162,0.00490108,0.0110274,2.65672e+06,1.77115e+06,3.98508e+06,0.00800517,0.00533678,0.0120078
2020-03-22,39699,480,341574,2173,4861.57,43.7143,40050,0.121688,0.121387,13.6559,9.10395,20.4839,1.33088,283650,189100,425476,2.6683e+06,1.77887e+06,4.00245e+06,0.00804006,0.00536004,0.0120601,2.94037e+06,1.96025e+06,4.41056e+06,0.00885986,0.00590658,0.0132898
2020-03-23,50891,581,400531,2812,6215.43,48.1429,44914.8,0.138761,0.138383,12.7549,8.50324,19.1323,1.26228,290724,193816,436086,2.89264e+06,1.92842e+06,4.33895e+06,0.00871602,0.00581068,0.013074,3.2311e+06,2.15406e+06,4.84665e+06,0.00973587,0.00649058,0.0146038
2020-03-24,61773,817,485494,3938,7471.71,86.1429,53209.5,0.145651,0.140421,12.5469,8.36458,18.8203,1.20004,294643,196428,441964,3.108e+06,2.072e+06,4.662e+06,0.00936496,0.0062433,0.0140474,3.52574e+06,2.35049e+06,5.28861e+06,0.0106237,0.00708245,0.0159355
2020-03-25,74404,1058,569614,5140,8796.57,119,60418,0.151023,0.145595,12.4594,8.30628,18.6891,1.14406,296278,197519,444417,3.31053e+06,2.20702e+06,4.9658e+06,0.00997522,0.00665015,0.0149628,3.82202e+06,2.54801e+06,5.73303e+06,0.0115164,0.00767761,0.0172746
2020-03-26,92020,1371,676718,7805,10654,159.429,69955.7,0.159372,0.152296,11.8062,7.8708,17.7093,1.0957,297161,198107,445741,3.49809e+06,2.33206e+06,5.24714e+06,0.0105404,0.00702691,0.0158106,4.11918e+06,2.74612e+06,6.17877e+06,0.0124118,0.00827454,0.0186177
2020-03-27,111274,1781,776985,10887,12532.9,211.714,77250,0.169935,0.162238,11.2829,7.52193,16.9243,1.05342,295679,197119,443518,3.66799e+06,2.44533e+06,5.50198e+06,0.0110523,0.0073682,0.0165784,4.41486e+06,2.94324e+06,6.62229e+06,0.0133027,0.0088685,0.0199541
