date,total_cases,total_deaths,total_tests,current_hospitalized,daily_positive_7day_ma,daily_deaths_7day_ma,daily_tests_7day_ma,positivity_rate_orig_7day_ma,positivity_rate_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-02-12,0,0,0,,,,,,,,,,,67.4908,44.9939,101.236,67.4908,44.9939,101.236,2.03362e-07,1.35575e-07,3.05043e-07,67.4908,44.9939,101.236,2.03362e-07,1.35575e-07,3.05043e-07
2020-02-13,0,0,0,,,,,,,,,,,158.949,105.966,238.424,226.44,150.96,339.66,6.82305e-07,4.5487e-07,1.02346e-06,226.44,150.96,339.66,6.82305e-07,4.5487e-07,1.02346e-06
2020-02-14,0,0,0,,,,,,,,,,,207.704,138.469,311.556,434.144,289.429,651.216,1.30815e-06,8.72102e-07,1.96223e-06,434.144,289.429,651.216,1.30815e-06,8.72102e-07,1.96223e-06
2020-02-15,0,0,0,,,,,,,,,,,285.239,190.159,427.858,719.383,479.588,1079.07,2.16763e-06,1.44508e-06,3.25144e-06,719.383,479.588,1079.07,2.16763e-06,1.44508e-06,3.25144e-06
2020-02-16,0,0,0,,,,,,,,,,,578.244,385.496,867.366,1297.63,865.084,1946.44,3.90998e-06,2.60665e-06,5.86497e-06,1297.63,865.084,1946.44,3.90998e-06,2.60665e-06,5.86497e-06
2020-02-17,0,0,0,,,,,,,,,,,674.087,449.392,1011.13,1971.71,1314.48,2957.57,5.94112e-06,3.96075e-06,8.91168e-06,1971.71,1314.48,2957.57,5.94112e-06,3.96075e-06,8.91168e-06
2020-02-18,0,0,0,,,,,,,,,,,847.391,564.928,1271.09,2819.11,1879.4,4228.66,8.49446e-06,5.66297e-06,1.27417e-05,2819.11,1879.4,4228.66,8.49446e-06,5.66297e-06,1.27417e-05
2020-02-19,0,0,0,,,,,,,,,,,1045.62,697.08,1568.43,3864.73,2576.48,5797.09,1.16451e-05,7.7634e-06,1.74676e-05,3864.73,2576.48,5797.09,1.16451e-05,7.7634e-06,1.74676e-05
2020-02-20,0,0,0,,,,,,,,,,,1318.7,879.132,1978.05,5183.42,3455.62,7775.14,1.56186e-05,1.04124e-05,2.34279e-05,5183.42,3455.62,7775.14,1.56186e-05,1.04124e-05,2.34279e-05
2020-02-21,0,0,0,,,,,,,,,,,1669.06,1112.7,2503.58,6852.48,4568.32,10278.7,2.06477e-05,1.37652e-05,3.09716e-05,6852.48,4568.32,10278.7,2.06477e-05,1.37652e-05,3.09716e-05
2020-02-22,0,0,0,,,,,,,,,,,2130.91,1420.61,3196.37,8983.39,5988.93,13475.1,2.70685e-05,1.80457e-05,4.06028e-05,8983.39,5988.93,13475.1,2.70685e-05,1.80457e-05,4.06028e-05
2020-02-23,0,0,0,,,,,,,,,,,2688.94,1792.63,4033.41,11672.3,7781.55,17508.5,3.51708e-05,2.34472e-05,5.27562e-05,11672.3,7781.55,17508.5,3.51708e-05,2.34472e-05,5.27562e-05
2020-02-24,0,0,0,,,,,,,,,,,3471.54,2314.36,5207.31,15143.9,10095.9,22715.8,4.56312e-05,3.04208e-05,6.84467e-05,15143.9,10095.9,22715.8,4.56312e-05,3.04208e-05,6.84467e-05
2020-02-25,0,0,0,,,,,,,,,,,4444.41,2962.94,6666.62,19588.3,13058.9,29382.4,5.9023e-05,3.93486e-05,8.85344e-05,19588.3,13058.9,29382.4,5.9023e-05,3.93486e-05,8.85344e-05
2020-02-26,0,0,0,,,,,,,,,,,5638.06,3758.71,8457.09,25226.3,16817.6,37839.5,7.60114e-05,5.06743e-05,0.000114017,25226.3,16817.6,37839.5,7.60114e-05,5.06743e-05,0.000114017
2020-02-27,0,0,0,,,,,,,,,,,7165.38,4776.92,10748.1,32324.2,21549.5,48486.4,9.73986e-05,6.49324e-05,0.000146098,32391.7,21594.5,48587.6,9.7602e-05,6.5068e-05,0.000146403
2020-02-28,0,0,0,,,,,,,,,,,9103.34,6068.9,13655,41268.6,27512.4,61902.9,0.00012435,8.28998e-05,0.000186524,41495.1,27663.4,62242.6,0.000125032,8.33546e-05,0.000187548
2020-02-29,18,5,42,,2.57143,0.714286,6,0.428571,0.428571,110.926,73.9508,166.389,3.27301,11318.1,7545.37,16977.1,52379,34919.3,78568.5,0.000157827,0.000105218,0.000236741,52813.1,35208.8,79219.7,0.000159135,0.00010609,0.000238703
2020-03-01,42,8,131,,6,1.14286,18.7143,0.320611,0.320611,96.3739,64.2493,144.561,3.2352,14214.6,9476.39,21321.9,66308.3,44205.6,99462.5,0.000199799,0.000133199,0.000299698,67027.7,44685.1,100542,0.000201966,0.000134644,0.00030295
2020-03-02,72,11,336,,10.2857,1.57143,48,0.216867,0.214286,65.5363,43.6908,98.3044,3.20499,17897.8,11931.9,26846.7,83627.9,55751.9,125442,0.000251986,0.00016799,0.000377978,84925.5,56617,127388,0.000255896,0.000170597,0.000383843
2020-03-03,114,14,606,,16.2857,2,86.5714,0.189684,0.188119,52.0328,34.6885,78.0492,3.17287,22585.2,15056.8,33877.8,105539,70359.3,158309,0.000318008,0.000212005,0.000477011,107511,71673.8,161266,0.000323949,0.000215966,0.000485923
2020-03-04,243,16,1585,,34.7143,2.28571,226.429,0.153992,0.153312,30.1208,20.0805,45.1811,3.14787,28341.7,18894.5,42512.6,133033,88688.9,199550,0.000400853,0.000267235,0.000601279,135852,90568.3,203779,0.000409347,0.000272898,0.000614021
2020-03-05,304,20,2158,,43.4286,2.85714,308.286,0.142122,0.140871,30.3648,20.2432,45.5471,3.1111,35664.9,23776.6,53497.4,167653,111768,251479,0.000505167,0.000336778,0.00075775,171517,114345,257276,0.000516812,0.000344541,0.000775218
2020-03-06,434,26,5219,,62,3.71429,745.584,0.0835258,0.0831563,26.9203,17.9468,40.3804,3.05769,44927.1,29951.4,67390.6,211261,140841,316892,0.000636567,0.000424378,0.00095485,216444,144296,324667,0.000652185,0.00043479,0.000978278
2020-03-07,578,27,6104,,80,3.14286,866.023,0.0929306,0.0923763,26.6364,17.7576,39.9546,2.98347,55219.4,36812.9,82829.1,264811,176541,397217,0.000797923,0.000531949,0.00119688,271664,181109,407496,0.000818571,0.000545714,0.00122786
2020-03-08,751,31,13714,,101.286,3.28571,1940.55,0.0524098,0.0521944,26.548,17.6987,39.8221,2.8879,66420.8,44280.5,99631.1,329101,219401,493652,0.00099164,0.000661093,0.00148746,338085,225390,507127,0.00101871,0.000679139,0.00152806
2020-03-09,1016,35,15767,,134.857,3.42857,2204.8,0.0611756,0.0611652,25.7424,17.1616,38.6136,2.76366,79372.6,52915,119059,405785,270523,608677,0.0012227,0.000815134,0.00183405,417457,278305,626186,0.00125787,0.000838581,0.00188681
2020-03-10,1408,37,18900,,184.857,3.28571,2614.01,0.0707336,0.0707179,24.0424,16.0283,36.0636,2.61671,93887,62591.3,140830,496200,330800,744300,0.00149514,0.000996759,0.00224271,511344,340896,767016,0.00154077,0.00102718,0.00231115
2020-03-11,1833,43,23324,,227.143,3.57143,3107.16,0.0733767,0.0731031,24.8216,16.5478,37.2325,2.46244,109816,73210.9,164724,601572,401048,902358,0.00181264,0.00120843,0.00271896,621160,414107,931741,0.00187167,0.00124778,0.0028075
2020-03-12,2509,51,31047,,315,3.57143,4130.06,0.0768534,0.07627,22.7472,15.1648,34.1209,2.31349,125981,83987.4,188972,721915,481277,1.08287e+06,0.00217526,0.00145017,0.00326289,747142,498094,1.12071e+06,0.00225127,0.00150085,0.0033769
2020-03-13,3358,56,40974,,417.714,3.14286,5113.29,0.0825476,0.0816919,21.7932,14.5288,32.6898,2.16945,141610,94406.5,212415,856360,570906,1.28454e+06,0.00258036,0.00172024,0.00387054,888751,592501,1.33313e+06,0.00267796,0.00178531,0.00401695
2020-03-14,4351,64,50872,,539,3.57143,6406.46,0.085279,0.0841338,20.9983,13.9988,31.4974,2.0375,159168,106112,238751,1.00642e+06,670949,1.50964e+06,0.00303253,0.00202169,0.0045488,1.04792e+06,698613,1.57188e+06,0.00315756,0.00210504,0.00473635
2020-03-15,5674,79,60674,,703.286,4.14286,6723.55,0.106429,0.1046,20.2117,13.4745,30.3175,1.92299,178225,118817,267338,1.17333e+06,782221,1.76e+06,0.00353545,0.00235697,0.00530318,1.22614e+06,817429,1.83922e+06,0.00369459,0.00246306,0.00554188
2020-03-16,7386,100,85590,,910,5.28571,10002.1,0.0925657,0.0909813,19.6679,13.112,29.5019,1.82007,196820,131214,295230,1.35594e+06,903958,2.0339e+06,0.00408568,0.00272378,0.00612851,1.42296e+06,948643,2.13445e+06,0.00428764,0.00285843,0.00643146
2020-03-17,9479,124,111376,325,1153,6.57143,13248.5,0.0886845,0.0870286,19.5882,13.0588,29.3823,1.7267,215278,143519,322917,1.55332e+06,1.03554e+06,2.32998e+06,0.00468042,0.00312028,0.00702063,1.63824e+06,1.09216e+06,2.45736e+06,0.00493631,0.00329088,0.00740447
2020-03-18,12854,155,142375,416,1574.43,7.85714,17056.4,0.0925738,0.0923069,18.0013,12.0008,27.0019,1.64004,232627,155085,348941,1.76336e+06,1.17557e+06,2.64504e+06,0.00531331,0.00354221,0.00796997,1.87087e+06,1.24725e+06,2.8063e+06,0.00563726,0.00375817,0.00845589
2020-03-19,17455,203,180115,617,2135.14,11.8571,21353.9,0.100263,0.0999886,16.7038,11.1358,25.0556,1.55728,248465,165643,372698,1.98348e+06,1.32232e+06,2.97522e+06,0.00597658,0.00398439,0.00896487,2.11933e+06,1.41289e+06,3.179e+06,0.00638593,0.00425729,0.00957889
2020-03-20,23570,273,226289,1042,2887.43,16.2857,26572.3,0.109068,0.108663,15.5595,10.373,23.3393,1.47998,263496,175664,395243,2.21131e+06,1.47421e+06,3.31697e+06,0.00666308,0.00444205,0.00999461,2.38283e+06,1.58855e+06,3.57425e+06,0.00717989,0.00478659,0.0107698
2020-03-21,30476,335,281094,1492,3732.14,20.1429,33028.6,0.113477,0.112997,14.7956,9.86375,22.1934,1.40543,275290,183527,412935,2.44168e+06,1.62778e+06,3.66251e+06,0.0073572,0.0049048,0.0110358,2.65812e+06,1.77208e+06,3.98718e+06,0.00800938,0.00533959,0.0120141
2020-03-22,39746,481,330667,2173,4867.43,43.7143,38777.3,0.126196,0.125523,13.646,9.09731,20.4689,1.33151,283956,189304,425934,2.67041e+06,1.78027e+06,4.00562e+06,0.00804642,0.00536428,0.0120696,2.94208e+06,1.96138e+06,4.41311e+06,0.00886499,0.00591,0.0132975
2020-03-23,50921,582,389210,2812,6219.29,48.1429,43636.9,0.143386,0.142524,12.7623,8.50822,19.1435,1.26279,291044,194029,436566,2.89504e+06,1.93002e+06,4.34255e+06,0.00872325,0.0058155,0.0130849,3.23312e+06,2.15541e+06,4.84968e+06,0.00974196,0.00649464,0.0146129
2020-03-24,61791,820,467633,3938,7473.14,86.1429,51261.2,0.147232,0.145786,12.5633,8.3755,18.8449,1.20037,294924,196616,442386,3.11059e+06,2.07372e+06,4.66588e+06,0.00937275,0.0062485,0.0140591,3.52804e+06,2.35203e+06,5.29207e+06,0.0106306,0.00708708,0.0159459
2020-03-25,74404,1058,563604,5140,8792.86,119.714,60588,0.146843,0.145125,12.4893,8.32618,18.7339,1.14407,296502,197668,444753,3.3132e+06,2.2088e+06,4.9698e+06,0.00998326,0.00665551,0.0149749,3.82455e+06,2.5497e+06,5.73682e+06,0.011524,0.00768269,0.017286
2020-03-26,92138,1374,670724,7805,10669,159.857,70554,0.153924,0.151217,11.8082,7.8721,17.7122,1.0953,297312,198208,445968,3.5007e+06,2.3338e+06,5.25105e+06,0.0105482,0.00703215,0.0158223,4.12186e+06,2.74791e+06,6.18279e+06,0.0124199,0.00827992,0.0186298
2020-03-27,111361,1782,771317,10978,12541.6,211.857,78258.4,0.163243,0.160259,11.2912,7.52748,16.9368,1.05255,295744,197163,443616,3.67046e+06,2.44697e+06,5.50569e+06,0.0110597,0.00737316,0.0165896,4.4176e+06,2.94507e+06,6.6264e+06,0.013311,0.00887401,0.0199665
