date,total_cases,total_deaths,total_tests,current_hospitalized,daily_positive_7day_ma,daily_deaths_7day_ma,daily_tests_7day_ma,positivity_rate_orig_7day_ma,positivity_rate_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-02-12,0,0,0,,,,,,,,,,,67.4908,44.9939,101.236,67.4908,44.9939,101.236,2.03362e-07,1.35575e-07,3.05043e-07,67.4908,44.9939,101.236,2.03362e-07,1.35575e-07,3.05043e-07
2020-02-13,0,0,0,,,,,,,,,,,158.949,105.966,238.424,226.44,150.96,339.66,6.82305e-07,4.5487e-07,1.02346e-06,226.44,150.96,339.66,6.82305e-07,4.5487e-07,1.02346e-06
2020-02-14,0,0,0,,,,,,,,,,,207.704,138.469,311.556,434.144,289.429,651.216,1.30815e-06,8.72102e-07,1.96223e-06,434.144,289.429,651.216,1.30815e-06,8.72102e-07,1.96223e-06
2020-02-15,0,0,0,,,,,,,,,,,285.239,190.159,427.858,719.383,479.588,1079.07,2.16763e-06,1.44508e-06,3.25144e-06,719.383,479.588,1079.07,2.16763e-06,1.44508e-06,3.25144e-06
2020-02-16,0,0,0,,,,,,,,,,,563.562,375.708,845.342,1282.94,855.296,1924.42,3.86574e-06,2.57716e-06,5.79861e-06,1282.94,855.296,1924.42,3.86574e-06,2.57716e-06,5.79861e-06
2020-02-17,0,0,0,,,,,,,,,,,678.621,452.414,1017.93,1961.57,1307.71,2942.35,5.91054e-06,3.94036e-06,8.86581e-06,1961.57,1307.71,2942.35,5.91054e-06,3.94036e-06,8.86581e-06
2020-02-18,0,0,0,,,,,,,,,,,852.711,568.474,1279.07,2814.28,1876.18,4221.41,8.47991e-06,5.65327e-06,1.27199e-05,2814.28,1876.18,4221.41,8.47991e-06,5.65327e-06,1.27199e-05
2020-02-19,0,0,0,,,,,,,,,,,1041.57,694.382,1562.36,3855.85,2570.57,5783.77,1.16184e-05,7.74557e-06,1.74275e-05,3855.85,2570.57,5783.77,1.16184e-05,7.74557e-06,1.74275e-05
2020-02-20,0,0,0,,,,,,,,,,,1307.06,871.374,1960.59,5162.91,3441.94,7744.37,1.55568e-05,1.03712e-05,2.33351e-05,5162.91,3441.94,7744.37,1.55568e-05,1.03712e-05,2.33351e-05
2020-02-21,0,0,0,,,,,,,,,,,1659.77,1106.51,2489.65,6822.68,4548.45,10234,2.05579e-05,1.37053e-05,3.08369e-05,6822.68,4548.45,10234,2.05579e-05,1.37053e-05,3.08369e-05
2020-02-22,0,0,0,,,,,,,,,,,2119.59,1413.06,3179.38,8942.27,5961.51,13413.4,2.69446e-05,1.79631e-05,4.04169e-05,8942.27,5961.51,13413.4,2.69446e-05,1.79631e-05,4.04169e-05
2020-02-23,0,0,0,,,,,,,,,,,2675.27,1783.51,4012.9,11617.5,7745.02,17426.3,3.50057e-05,2.33371e-05,5.25085e-05,11617.5,7745.02,17426.3,3.50057e-05,2.33371e-05,5.25085e-05
2020-02-24,0,0,0,,,,,,,,,,,3458.95,2305.97,5188.43,15076.5,10051,22614.7,4.54281e-05,3.02854e-05,6.81422e-05,15076.5,10051,22614.7,4.54281e-05,3.02854e-05,6.81422e-05
2020-02-25,0,0,0,,,,,,,,,,,4426.03,2950.69,6639.05,19502.5,13001.7,29253.8,5.87645e-05,3.91763e-05,8.81468e-05,19502.5,13001.7,29253.8,5.87645e-05,3.91763e-05,8.81468e-05
2020-02-26,0,0,0,,,,,,,,,,,5637.8,3758.53,8456.7,25140.3,16760.2,37710.5,7.57522e-05,5.05015e-05,0.000113628,25140.3,16760.2,37710.5,7.57522e-05,5.05015e-05,0.000113628
2020-02-27,0,0,0,,,,,,,,,,,7171.52,4781.01,10757.3,32244.3,21496.2,48366.5,9.71579e-05,6.47719e-05,0.000145737,32311.8,21541.2,48467.8,9.73613e-05,6.49075e-05,0.000146042
2020-02-28,0,0,0,,,,,,,,,,,9109.61,6073.07,13664.4,41195,27463.3,61792.5,0.000124128,8.27519e-05,0.000186192,41421.4,27614.3,62132.2,0.00012481,8.32067e-05,0.000187215
2020-02-29,18,5,42,,2.57143,0.714286,6,0.428571,0.428571,110.926,73.9508,166.389,3.28123,11318.3,7545.52,16977.4,52305.6,34870.4,78458.4,0.000157606,0.000105071,0.000236409,52739.7,35159.8,79109.6,0.000158914,0.000105943,0.000238371
2020-03-01,42,8,131,,6,1.14286,18.7143,0.320611,0.320611,93.9269,62.618,140.89,3.23812,14190.8,9460.55,21286.2,66211.2,44140.8,99316.8,0.000199506,0.000133004,0.000299259,66930.6,44620.4,100396,0.000201674,0.000134449,0.00030251
2020-03-02,72,11,336,,10.2857,1.57143,48,0.216867,0.214286,65.9771,43.9847,98.9656,3.20187,17853.4,11902.3,26780.1,83501,55667.3,125252,0.000251603,0.000167736,0.000377405,84784,56522.6,127176,0.000255469,0.000170313,0.000383204
2020-03-03,114,14,606,,16.2857,2,86.5714,0.189684,0.188119,52.3594,34.9063,78.5391,3.16421,22505.6,15003.8,33758.4,105328,70218.7,157992,0.000317372,0.000211581,0.000476058,107290,71526.4,160934,0.000323282,0.000215522,0.000484924
2020-03-04,240,16,1585,,34.2857,2.28571,226.429,0.152091,0.15142,30.3792,20.2528,45.5688,3.1349,28194,18796,42291,132669,88446.2,199004,0.000399756,0.000266504,0.000599634,135484,90322.4,203225,0.000408236,0.000272157,0.000612354
2020-03-05,305,20,2159,,43.5714,2.85714,308.429,0.142523,0.141269,29.9981,19.9987,44.9972,3.09576,35422.3,23614.9,53133.4,167050,111367,250575,0.000503351,0.000335567,0.000755027,170906,113937,256359,0.00051497,0.000343313,0.000772454
2020-03-06,437,26,5231,,62.4286,3.71429,747.286,0.0839094,0.0835404,26.5867,17.7245,39.88,3.04318,44581,29720.7,66871.5,210324,140216,315486,0.000633743,0.000422496,0.000950615,215487,143658,323230,0.0006493,0.000432867,0.00097395
2020-03-07,574,27,6127,,79.4286,3.14286,869.286,0.091916,0.0913722,26.6854,17.7903,40.0282,2.9716,54756.2,36504.1,82134.3,263420,175614,395131,0.000793732,0.000529155,0.0011906,270243,180162,405365,0.00081429,0.00054286,0.00122144
2020-03-08,744,31,13804,,100.286,3.28571,1953.37,0.0515494,0.05134,26.6765,17.7843,40.0147,2.87986,65992.1,43994.7,98988.1,327293,218195,490939,0.000986191,0.000657461,0.00147929,336235,224157,504353,0.00101314,0.000675424,0.0015197
2020-03-09,1020,35,15886,,135.429,3.42857,2221.73,0.0609646,0.0609564,25.5408,17.0272,38.3112,2.76057,78905.2,52603.5,118358,403523,269015,605284,0.00121589,0.00081059,0.00182383,415140,276760,622711,0.00125089,0.000833927,0.00187634
2020-03-10,1408,37,19075,,184.857,3.28571,2638.91,0.0700633,0.0700506,23.943,15.962,35.9145,2.61789,93413.6,62275.7,140120,493477,328985,740216,0.00148693,0.00099129,0.0022304,508554,339036,762831,0.00153236,0.00102158,0.00229854
2020-03-11,1828,43,23482,,226.857,3.57143,3128.99,0.0727539,0.0725017,24.8518,16.5678,37.2777,2.46784,109349,72899.3,164023,598400,398934,897601,0.00180309,0.00120206,0.00270463,617903,411935,926854,0.00186185,0.00124123,0.00279278
2020-03-12,2511,51,31325,,315.143,3.57143,4168.22,0.076153,0.0756061,22.7564,15.1709,34.1346,2.32135,125645,83763.6,188468,718408,478939,1.07761e+06,0.00216469,0.00144313,0.00324704,743548,495699,1.11532e+06,0.00224044,0.00149363,0.00336066
2020-03-13,3354,56,41474,,416.714,3.14286,5180.93,0.0812309,0.0804323,21.8606,14.5737,32.7908,2.17859,141407,94271.3,212110,852643,568429,1.27897e+06,0.00256916,0.00171278,0.00385375,884955,589970,1.32743e+06,0.00266653,0.00177768,0.00399979
2020-03-14,4379,64,51783,,543.571,3.57143,6530.05,0.0843101,0.0832416,20.8221,13.8814,31.2331,2.04656,159118,106079,238677,1.00265e+06,668435,1.50398e+06,0.00302117,0.00201411,0.00453175,1.04407e+06,696049,1.56611e+06,0.00314598,0.00209732,0.00471897
2020-03-15,5668,79,62113,,703.429,4.14286,6912.51,0.103435,0.101762,20.1738,13.4492,30.2607,1.93113,178122,118748,267184,1.16946e+06,779637,1.75418e+06,0.00352378,0.00234918,0.00528567,1.2222e+06,814797,1.83329e+06,0.00368269,0.00245513,0.00552404
2020-03-16,7383,100,87307,,909,5.28571,10219.3,0.0903656,0.0889493,19.6407,13.0938,29.4611,1.8263,196759,131173,295139,1.35202e+06,901349,2.02804e+06,0.00407389,0.00271592,0.00611083,1.41895e+06,945970,2.12843e+06,0.00427556,0.00285037,0.00641334
2020-03-17,9471,124,114706,325,1151.86,6.57143,13684.2,0.0856281,0.0841743,19.5386,13.0257,29.3078,1.73134,215223,143482,322835,1.54939e+06,1.03293e+06,2.32409e+06,0.0046686,0.0031124,0.0070029,1.63418e+06,1.08945e+06,2.45127e+06,0.00492407,0.00328271,0.0073861
2020-03-18,12828,152,148465,416,1571.43,7.85714,17882.1,0.088012,0.0878772,17.9416,11.9611,26.9125,1.64293,232589,155059,348883,1.75948e+06,1.17298e+06,2.63922e+06,0.00530161,0.00353441,0.00795242,1.86677e+06,1.24451e+06,2.80015e+06,0.0056249,0.00374993,0.00843735
2020-03-19,17442,203,188948,617,2133,11.8571,22545.9,0.094726,0.094607,16.6068,11.0712,24.9102,1.5588,248347,165564,372520,1.97963e+06,1.31975e+06,2.96944e+06,0.00596497,0.00397665,0.00894746,2.11511e+06,1.41008e+06,3.17267e+06,0.00637321,0.00424881,0.00955981
2020-03-20,23544,273,238194,1042,2884.29,16.2857,28148.8,0.102633,0.102466,15.4565,10.3043,23.1848,1.48031,263288,175525,394932,2.2075e+06,1.47166e+06,3.31124e+06,0.00665157,0.00443438,0.00997736,2.3784e+06,1.5856e+06,3.5676e+06,0.00716654,0.00477769,0.0107498
2020-03-21,30476,335,294422,1492,3728.14,20.1429,34722.6,0.107555,0.107369,14.6873,9.7915,22.0309,1.4051,275003,183335,412504,2.43792e+06,1.62528e+06,3.65688e+06,0.00734587,0.00489725,0.0110188,2.6534e+06,1.76894e+06,3.98011e+06,0.00799517,0.00533012,0.0119928
2020-03-22,39699,480,345351,2173,4861.57,43.7143,40561.6,0.12015,0.119857,13.5742,9.04948,20.3613,1.33088,283650,189100,425476,2.66681e+06,1.77787e+06,4.00022e+06,0.00803557,0.00535705,0.0120534,2.93705e+06,1.95804e+06,4.40558e+06,0.00884986,0.00589991,0.0132748
2020-03-23,50891,581,404418,2812,6215.43,48.1429,45424.1,0.137201,0.136831,12.6951,8.46337,19.0426,1.26228,290724,193816,436086,2.89154e+06,1.9277e+06,4.33731e+06,0.00871273,0.00580849,0.0130691,3.22778e+06,2.15185e+06,4.84167e+06,0.00972586,0.00648391,0.0145888
2020-03-24,61773,817,485534,3938,7471.71,86.1429,53157.6,0.141405,0.140558,12.5023,8.33487,18.7535,1.20004,294643,196428,441964,3.10728e+06,2.07152e+06,4.66092e+06,0.00936278,0.00624186,0.0140442,3.52242e+06,2.34828e+06,5.28363e+06,0.0106137,0.00707578,0.0159205
2020-03-25,74404,1058,569614,5140,8796.57,119,60354.2,0.146933,0.145749,12.4309,8.28724,18.6463,1.14406,296278,197519,444417,3.31015e+06,2.20676e+06,4.96522e+06,0.00997405,0.00664937,0.0149611,3.8187e+06,2.5458e+06,5.72805e+06,0.0115064,0.00767094,0.0172596
2020-03-26,92020,1371,676718,7805,10654,159.429,69883.9,0.154613,0.152453,11.7933,7.86217,17.6899,1.0957,297161,198107,445741,3.49796e+06,2.33197e+06,5.24694e+06,0.01054,0.00702664,0.0158099,4.11586e+06,2.74391e+06,6.17379e+06,0.0124018,0.00826787,0.0186027
2020-03-27,111274,1781,776985,10887,12532.9,211.714,77137,0.165044,0.162475,11.2829,7.52193,16.9243,1.05342,295679,197119,443519,3.66799e+06,2.44533e+06,5.50199e+06,0.0110523,0.0073682,0.0165785,4.41154e+06,2.94103e+06,6.61731e+06,0.0132927,0.00886183,0.0199391
