date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-19,,,,,,,,,156,50,250,156,50,250,156,50,250
2020-02-20,,,,,,,,,156,50,250,312,100,500,312,100,500
2020-02-21,,,,,,,,,156,50,250,468,150,750,468,150,750
2020-02-22,,,,,,,,,156,50,250,624,200,1000,624,200,1000
2020-02-23,,,,,,,,,156,50,250,780,250,1250,780,250,1250
2020-02-24,,,,,,,,,156,50,250,936,300,1500,936,300,1500
2020-02-25,,,,,,,,,156,50,250,1091,350,1750,1091,350,1750
2020-02-26,,,,,,,,,156,50,250,1247,400,2000,1247,400,2000
2020-02-27,,,,,,,,,156,50,250,1403,450,2250,1403,450,2250
2020-02-28,,,,,,,,,398,149,644,1801,599,2894,1801,599,2894
2020-02-29,,,,,,,,,396,148,640,2197,748,3533,2197,748,3533
2020-03-01,,,,,,,,,413,158,667,2610,906,4199,2610,906,4199
2020-03-02,,,,,,,,,450,177,723,3060,1083,4922,3060,1083,4922
2020-03-03,,,,,,,,,525,216,841,3585,1300,5762,3585,1300,5762
2020-03-04,,,,,,,,,642,277,1022,4228,1577,6783,4228,1577,6783
2020-03-05,,,,,,,,,732,326,1155,4803,1854,7688,4959,1904,7938
2020-03-06,,,,,,,,,806,370,1271,5453,2175,8708,5765,2275,9208
2020-03-07,,,,,,,,,891,424,1429,6188,2550,9887,6656,2700,10637
2020-03-08,,,,,,,,,991,491,1563,7023,2991,11200,7647,3191,12200
2020-03-09,,,,,,,,,1113,575,1715,7980,3517,12665,8759,3767,13915
2020-03-10,,,,,,,,,1235,664,1890,9059,4131,14304,9994,4431,15804
2020-03-11,,,,,,,,,1353,757,2048,10256,4839,16101,11347,5189,17851
2020-03-12,,,,,,,,,1471,858,2189,11571,5648,18040,12818,6048,20040
2020-03-13,,,,,,,,,1592,971,2282,13007,6569,20071,14410,7019,22321
2020-03-14,1,1,,,,,,,1718,1097,2418,14327,7518,21846,16128,8117,24739
2020-03-15,0,1,,,,,,,1841,1231,2551,15771,8600,23756,17968,9349,27289
2020-03-16,0,1,,,,,,,1956,1370,2655,17314,9812,25744,19924,10719,29943
2020-03-17,1,2,,,,,,,2062,1484,2750,18926,11120,27771,21986,12203,32692
2020-03-18,0,2,,,,,,,2159,1587,2826,20560,12491,29756,24145,13791,35518
2020-03-19,2,4,,,,,,,2247,1664,2922,22165,13877,31657,26392,15455,38440
2020-03-20,0,4,,,,,,,2325,1722,3007,23758,15273,33508,28717,17177,41446
2020-03-21,0,4,,,,,,,2390,1774,3081,25342,16677,35319,31107,18952,44526
2020-03-22,2,6,,,,,,,2444,1813,3190,26894,18065,37079,33551,20766,47715
2020-03-23,1,7,,,,,,,2487,1852,3234,28391,19427,38750,36038,22618,50949
2020-03-24,1,8,,,,,,,2521,1895,3270,29799,20747,40304,38559,24514,54219
2020-03-25,8,16,,,,,,,2548,1929,3321,31112,22011,41735,41107,26443,57539
2020-03-26,3,19,,,,,,,2567,1962,3365,32327,23217,43053,43674,28406,60904
2020-03-27,8,27,,,,,,,2581,1985,3347,33436,24344,44211,46255,30392,64250
2020-03-28,4,31,,,,,,,2589,2006,3280,34433,25378,45209,48843,32398,67530
2020-03-29,16,47,,,,,,,2592,2024,3294,35308,26305,46085,51435,34423,70824
2020-03-30,0,47,,,,,,,2592,2038,3286,36059,27112,46821,54027,36461,74109
2020-03-31,22,69,,,,,,,2589,2051,3257,36693,27794,47423,56617,38513,77365
2020-04-01,0,69,,,,,,,2584,2063,3236,37214,28373,47909,59200,40577,80601
2020-04-02,11,80,,,,,,,2576,2049,3229,37632,28835,48312,61777,42626,83829
2020-04-03,17,97,,,,,,,2568,2047,3231,37952,29219,48620,64345,44674,87059
2020-04-04,14,111,,,,,,,2558,2038,3212,38185,29535,48825,66902,46713,90270
2020-04-05,29,140,,,,,,,2547,2031,3175,38342,29792,48919,69449,48744,93444
2020-04-06,10,150,,,,,,,2535,2009,3154,38434,29988,48883,71984,50754,96598
2020-04-07,29,179,,,,,,,2523,1992,3158,38470,30128,48806,74508,52747,99755
2020-04-08,14,193,,,,,,,2511,1961,3166,38460,30194,48702,77019,54709,102920
2020-04-09,0,193,,,,,,,2499,1918,3181,38412,30184,48562,79518,56628,106101
2020-04-10,33,226,,,,,,,2487,1866,3205,38331,30088,48401,82005,58495,109305
2020-04-11,24,250,,,,,,,2475,1807,3228,38226,29910,48283,84480,60302,112533
2020-04-12,39,289,,,,,,,2463,1759,3239,38100,29663,48242,86943,62062,115771
2020-04-13,17,306,,,,,,,2451,1713,3251,37959,29352,48199,89395,63775,119022
