date,Province_State,Country_Region,Combined_Key,Confirmed,Deaths,daily_deaths,daily_confirmed,daily_confirmed_7day_ma,daily_deaths_7day_ma
2020-01-22,Illinois,US,"Cook, Illinois, US",0,0,,,0.0,0.0
2020-01-23,Illinois,US,"Cook, Illinois, US",0,0,0.0,0.0,0.0,0.0
2020-01-24,Illinois,US,"Cook, Illinois, US",1,0,0.0,1.0,0.3333333333333333,0.0
2020-01-25,Illinois,US,"Cook, Illinois, US",1,0,0.0,0.0,0.25,0.0
2020-01-26,Illinois,US,"Cook, Illinois, US",1,0,0.0,0.0,0.2,0.0
2020-01-27,Illinois,US,"Cook, Illinois, US",1,0,0.0,0.0,0.16666666666666666,0.0
2020-01-28,Illinois,US,"Cook, Illinois, US",1,0,0.0,0.0,0.14285714285714285,0.0
2020-01-29,Illinois,US,"Cook, Illinois, US",1,0,0.0,0.0,0.14285714285714285,0.0
2020-01-30,Illinois,US,"Cook, Illinois, US",1,0,0.0,0.0,0.14285714285714285,0.0
2020-01-31,Illinois,US,"Cook, Illinois, US",2,0,0.0,1.0,0.14285714285714285,0.0
2020-02-01,Illinois,US,"Cook, Illinois, US",2,0,0.0,0.0,0.14285714285714285,0.0
2020-02-02,Illinois,US,"Cook, Illinois, US",2,0,0.0,0.0,0.14285714285714285,0.0
2020-02-03,Illinois,US,"Cook, Illinois, US",2,0,0.0,0.0,0.14285714285714285,0.0
2020-02-04,Illinois,US,"Cook, Illinois, US",2,0,0.0,0.0,0.14285714285714285,0.0
2020-02-05,Illinois,US,"Cook, Illinois, US",2,0,0.0,0.0,0.14285714285714285,0.0
2020-02-06,Illinois,US,"Cook, Illinois, US",2,0,0.0,0.0,0.14285714285714285,0.0
2020-02-07,Illinois,US,"Cook, Illinois, US",2,0,0.0,0.0,0.0,0.0
2020-02-08,Illinois,US,"Cook, Illinois, US",2,0,0.0,0.0,0.0,0.0
2020-02-09,Illinois,US,"Cook, Illinois, US",2,0,0.0,0.0,0.0,0.0
2020-02-10,Illinois,US,"Cook, Illinois, US",2,0,0.0,0.0,0.0,0.0
2020-02-11,Illinois,US,"Cook, Illinois, US",2,0,0.0,0.0,0.0,0.0
2020-02-12,Illinois,US,"Cook, Illinois, US",2,0,0.0,0.0,0.0,0.0
2020-02-13,Illinois,US,"Cook, Illinois, US",2,0,0.0,0.0,0.0,0.0
2020-02-14,Illinois,US,"Cook, Illinois, US",2,0,0.0,0.0,0.0,0.0
2020-02-15,Illinois,US,"Cook, Illinois, US",2,0,0.0,0.0,0.0,0.0
2020-02-16,Illinois,US,"Cook, Illinois, US",2,0,0.0,0.0,0.0,0.0
2020-02-17,Illinois,US,"Cook, Illinois, US",2,0,0.0,0.0,0.0,0.0
2020-02-18,Illinois,US,"Cook, Illinois, US",2,0,0.0,0.0,0.0,0.0
2020-02-19,Illinois,US,"Cook, Illinois, US",2,0,0.0,0.0,0.0,0.0
2020-02-20,Illinois,US,"Cook, Illinois, US",2,0,0.0,0.0,0.0,0.0
2020-02-21,Illinois,US,"Cook, Illinois, US",2,0,0.0,0.0,0.0,0.0
2020-02-22,Illinois,US,"Cook, Illinois, US",2,0,0.0,0.0,0.0,0.0
2020-02-23,Illinois,US,"Cook, Illinois, US",2,0,0.0,0.0,0.0,0.0
2020-02-24,Illinois,US,"Cook, Illinois, US",2,0,0.0,0.0,0.0,0.0
2020-02-25,Illinois,US,"Cook, Illinois, US",2,0,0.0,0.0,0.0,0.0
2020-02-26,Illinois,US,"Cook, Illinois, US",2,0,0.0,0.0,0.0,0.0
2020-02-27,Illinois,US,"Cook, Illinois, US",2,0,0.0,0.0,0.0,0.0
2020-02-28,Illinois,US,"Cook, Illinois, US",2,0,0.0,0.0,0.0,0.0
2020-02-29,Illinois,US,"Cook, Illinois, US",2,0,0.0,0.0,0.0,0.0
2020-03-01,Illinois,US,"Cook, Illinois, US",3,0,0.0,1.0,0.14285714285714285,0.0
2020-03-02,Illinois,US,"Cook, Illinois, US",4,0,0.0,1.0,0.2857142857142857,0.0
2020-03-03,Illinois,US,"Cook, Illinois, US",4,0,0.0,0.0,0.2857142857142857,0.0
2020-03-04,Illinois,US,"Cook, Illinois, US",4,0,0.0,0.0,0.2857142857142857,0.0
2020-03-05,Illinois,US,"Cook, Illinois, US",5,0,0.0,1.0,0.42857142857142855,0.0
2020-03-06,Illinois,US,"Cook, Illinois, US",5,0,0.0,0.0,0.42857142857142855,0.0
2020-03-07,Illinois,US,"Cook, Illinois, US",6,0,0.0,1.0,0.5714285714285714,0.0
2020-03-08,Illinois,US,"Cook, Illinois, US",7,0,0.0,1.0,0.5714285714285714,0.0
2020-03-09,Illinois,US,"Cook, Illinois, US",7,0,0.0,0.0,0.42857142857142855,0.0
2020-03-10,Illinois,US,"Cook, Illinois, US",11,0,0.0,4.0,1.0,0.0
2020-03-11,Illinois,US,"Cook, Illinois, US",22,0,0.0,11.0,2.5714285714285716,0.0
2020-03-12,Illinois,US,"Cook, Illinois, US",27,0,0.0,5.0,3.142857142857143,0.0
2020-03-13,Illinois,US,"Cook, Illinois, US",40,0,0.0,13.0,5.0,0.0
2020-03-14,Illinois,US,"Cook, Illinois, US",50,0,0.0,10.0,6.285714285714286,0.0
2020-03-15,Illinois,US,"Cook, Illinois, US",50,0,0.0,0.0,6.142857142857143,0.0
2020-03-16,Illinois,US,"Cook, Illinois, US",62,0,0.0,12.0,7.857142857142857,0.0
2020-03-17,Illinois,US,"Cook, Illinois, US",107,1,1.0,45.0,13.714285714285714,0.14285714285714285
2020-03-18,Illinois,US,"Cook, Illinois, US",178,1,0.0,71.0,22.285714285714285,0.14285714285714285
2020-03-19,Illinois,US,"Cook, Illinois, US",278,2,1.0,100.0,35.857142857142854,0.2857142857142857
2020-03-20,Illinois,US,"Cook, Illinois, US",278,2,0.0,0.0,34.0,0.2857142857142857
2020-03-21,Illinois,US,"Cook, Illinois, US",548,3,1.0,270.0,71.14285714285714,0.42857142857142855
2020-03-22,Illinois,US,"Cook, Illinois, US",805,4,1.0,257.0,107.85714285714286,0.5714285714285714
2020-03-23,Illinois,US,"Cook, Illinois, US",922,9,5.0,117.0,122.85714285714286,1.2857142857142858
2020-03-24,Illinois,US,"Cook, Illinois, US",1194,9,0.0,272.0,155.28571428571428,1.1428571428571428
2020-03-25,Illinois,US,"Cook, Illinois, US",1418,14,5.0,224.0,177.14285714285714,1.8571428571428572
2020-03-26,Illinois,US,"Cook, Illinois, US",1418,18,4.0,0.0,162.85714285714286,2.2857142857142856
2020-03-27,Illinois,US,"Cook, Illinois, US",2239,20,2.0,821.0,280.14285714285717,2.5714285714285716
2020-03-28,Illinois,US,"Cook, Illinois, US",2613,28,8.0,374.0,295.0,3.5714285714285716
2020-03-29,Illinois,US,"Cook, Illinois, US",3445,40,12.0,832.0,377.14285714285717,5.142857142857143
2020-03-30,Illinois,US,"Cook, Illinois, US",3727,44,4.0,282.0,400.7142857142857,5.0
2020-03-31,Illinois,US,"Cook, Illinois, US",4496,61,17.0,769.0,471.7142857142857,7.428571428571429
2020-04-01,Illinois,US,"Cook, Illinois, US",5152,95,34.0,656.0,533.4285714285714,11.571428571428571
2020-04-02,Illinois,US,"Cook, Illinois, US",5575,107,12.0,423.0,593.8571428571429,12.714285714285714
2020-04-03,Illinois,US,"Cook, Illinois, US",6111,141,34.0,536.0,553.1428571428571,17.285714285714285
2020-04-04,Illinois,US,"Cook, Illinois, US",7439,167,26.0,1328.0,689.4285714285714,19.857142857142858
2020-04-05,Illinois,US,"Cook, Illinois, US",8034,186,19.0,595.0,655.5714285714286,20.857142857142858
2020-04-06,Illinois,US,"Cook, Illinois, US",8728,209,23.0,694.0,714.4285714285714,23.571428571428573
2020-04-07,Illinois,US,"Cook, Illinois, US",9509,249,40.0,781.0,716.1428571428571,26.857142857142858
2020-04-08,Illinois,US,"Cook, Illinois, US",10520,310,61.0,1011.0,766.8571428571429,30.714285714285715
2020-04-09,Illinois,US,"Cook, Illinois, US",11415,352,42.0,895.0,834.2857142857143,35.0
2020-04-10,Illinois,US,"Cook, Illinois, US",12472,399,47.0,1057.0,908.7142857142857,36.857142857142854
2020-04-11,Illinois,US,"Cook, Illinois, US",13417,455,56.0,945.0,854.0,41.142857142857146
2020-04-12,Illinois,US,"Cook, Illinois, US",14585,485,30.0,1168.0,935.8571428571429,42.714285714285715
2020-04-13,Illinois,US,"Cook, Illinois, US",15474,543,58.0,889.0,963.7142857142857,47.714285714285715
