date,Province_State,Country_Region,Combined_Key,Confirmed,Deaths,daily_deaths,daily_confirmed,daily_confirmed_7day_ma,daily_deaths_7day_ma
2020-01-22,Alberta,Canada,"Alberta, Canada",0,0,,,0.0,0.0
2020-01-23,Alberta,Canada,"Alberta, Canada",0,0,0.0,0.0,0.0,0.0
2020-01-24,Alberta,Canada,"Alberta, Canada",0,0,0.0,0.0,0.0,0.0
2020-01-25,Alberta,Canada,"Alberta, Canada",0,0,0.0,0.0,0.0,0.0
2020-01-26,Alberta,Canada,"Alberta, Canada",0,0,0.0,0.0,0.0,0.0
2020-01-27,Alberta,Canada,"Alberta, Canada",0,0,0.0,0.0,0.0,0.0
2020-01-28,Alberta,Canada,"Alberta, Canada",0,0,0.0,0.0,0.0,0.0
2020-01-29,Alberta,Canada,"Alberta, Canada",0,0,0.0,0.0,0.0,0.0
2020-01-30,Alberta,Canada,"Alberta, Canada",0,0,0.0,0.0,0.0,0.0
2020-01-31,Alberta,Canada,"Alberta, Canada",0,0,0.0,0.0,0.0,0.0
2020-02-01,Alberta,Canada,"Alberta, Canada",0,0,0.0,0.0,0.0,0.0
2020-02-02,Alberta,Canada,"Alberta, Canada",0,0,0.0,0.0,0.0,0.0
2020-02-03,Alberta,Canada,"Alberta, Canada",0,0,0.0,0.0,0.0,0.0
2020-02-04,Alberta,Canada,"Alberta, Canada",0,0,0.0,0.0,0.0,0.0
2020-02-05,Alberta,Canada,"Alberta, Canada",0,0,0.0,0.0,0.0,0.0
2020-02-06,Alberta,Canada,"Alberta, Canada",0,0,0.0,0.0,0.0,0.0
2020-02-07,Alberta,Canada,"Alberta, Canada",0,0,0.0,0.0,0.0,0.0
2020-02-08,Alberta,Canada,"Alberta, Canada",0,0,0.0,0.0,0.0,0.0
2020-02-09,Alberta,Canada,"Alberta, Canada",0,0,0.0,0.0,0.0,0.0
2020-02-10,Alberta,Canada,"Alberta, Canada",0,0,0.0,0.0,0.0,0.0
2020-02-11,Alberta,Canada,"Alberta, Canada",0,0,0.0,0.0,0.0,0.0
2020-02-12,Alberta,Canada,"Alberta, Canada",0,0,0.0,0.0,0.0,0.0
