date,Province_State,Country_Region,Combined_Key,Confirmed,Deaths,daily_deaths,daily_confirmed,daily_confirmed_7day_ma,daily_deaths_7day_ma
2020-01-22,Ontario,Canada,"Ontario, Canada",0,0,,,0.0,0.0
2020-01-23,Ontario,Canada,"Ontario, Canada",0,0,0.0,0.0,0.0,0.0
2020-01-24,Ontario,Canada,"Ontario, Canada",0,0,0.0,0.0,0.0,0.0
2020-01-25,Ontario,Canada,"Ontario, Canada",0,0,0.0,0.0,0.0,0.0
2020-01-26,Ontario,Canada,"Ontario, Canada",1,0,0.0,1.0,0.2,0.0
2020-01-27,Ontario,Canada,"Ontario, Canada",1,0,0.0,0.0,0.16666666666666666,0.0
2020-01-28,Ontario,Canada,"Ontario, Canada",1,0,0.0,0.0,0.14285714285714285,0.0
2020-01-29,Ontario,Canada,"Ontario, Canada",1,0,0.0,0.0,0.14285714285714285,0.0
2020-01-30,Ontario,Canada,"Ontario, Canada",1,0,0.0,0.0,0.14285714285714285,0.0
2020-01-31,Ontario,Canada,"Ontario, Canada",3,0,0.0,2.0,0.42857142857142855,0.0
2020-02-01,Ontario,Canada,"Ontario, Canada",3,0,0.0,0.0,0.42857142857142855,0.0
2020-02-02,Ontario,Canada,"Ontario, Canada",3,0,0.0,0.0,0.2857142857142857,0.0
2020-02-03,Ontario,Canada,"Ontario, Canada",3,0,0.0,0.0,0.2857142857142857,0.0
2020-02-04,Ontario,Canada,"Ontario, Canada",3,0,0.0,0.0,0.2857142857142857,0.0
2020-02-05,Ontario,Canada,"Ontario, Canada",3,0,0.0,0.0,0.2857142857142857,0.0
2020-02-06,Ontario,Canada,"Ontario, Canada",3,0,0.0,0.0,0.2857142857142857,0.0
2020-02-07,Ontario,Canada,"Ontario, Canada",3,0,0.0,0.0,0.0,0.0
2020-02-08,Ontario,Canada,"Ontario, Canada",3,0,0.0,0.0,0.0,0.0
2020-02-09,Ontario,Canada,"Ontario, Canada",3,0,0.0,0.0,0.0,0.0
2020-02-10,Ontario,Canada,"Ontario, Canada",3,0,0.0,0.0,0.0,0.0
2020-02-11,Ontario,Canada,"Ontario, Canada",3,0,0.0,0.0,0.0,0.0
2020-02-12,Ontario,Canada,"Ontario, Canada",3,0,0.0,0.0,0.0,0.0
2020-02-13,Ontario,Canada,"Ontario, Canada",3,0,0.0,0.0,0.0,0.0
2020-02-14,Ontario,Canada,"Ontario, Canada",3,0,0.0,0.0,0.0,0.0
2020-02-15,Ontario,Canada,"Ontario, Canada",3,0,0.0,0.0,0.0,0.0
2020-02-16,Ontario,Canada,"Ontario, Canada",3,0,0.0,0.0,0.0,0.0
2020-02-17,Ontario,Canada,"Ontario, Canada",3,0,0.0,0.0,0.0,0.0
2020-02-18,Ontario,Canada,"Ontario, Canada",3,0,0.0,0.0,0.0,0.0
2020-02-19,Ontario,Canada,"Ontario, Canada",3,0,0.0,0.0,0.0,0.0
2020-02-20,Ontario,Canada,"Ontario, Canada",3,0,0.0,0.0,0.0,0.0
2020-02-21,Ontario,Canada,"Ontario, Canada",3,0,0.0,0.0,0.0,0.0
2020-02-22,Ontario,Canada,"Ontario, Canada",3,0,0.0,0.0,0.0,0.0
2020-02-23,Ontario,Canada,"Ontario, Canada",3,0,0.0,0.0,0.0,0.0
2020-02-24,Ontario,Canada,"Ontario, Canada",4,0,0.0,1.0,0.14285714285714285,0.0
2020-02-25,Ontario,Canada,"Ontario, Canada",4,0,0.0,0.0,0.14285714285714285,0.0
2020-02-26,Ontario,Canada,"Ontario, Canada",4,0,0.0,0.0,0.14285714285714285,0.0
2020-02-27,Ontario,Canada,"Ontario, Canada",6,0,0.0,2.0,0.42857142857142855,0.0
2020-02-28,Ontario,Canada,"Ontario, Canada",6,0,0.0,0.0,0.42857142857142855,0.0
2020-02-29,Ontario,Canada,"Ontario, Canada",11,0,0.0,5.0,1.1428571428571428,0.0
2020-03-01,Ontario,Canada,"Ontario, Canada",15,0,0.0,4.0,1.7142857142857142,0.0
2020-03-02,Ontario,Canada,"Ontario, Canada",18,0,0.0,3.0,2.0,0.0
2020-03-03,Ontario,Canada,"Ontario, Canada",20,0,0.0,2.0,2.2857142857142856,0.0
2020-03-04,Ontario,Canada,"Ontario, Canada",20,0,0.0,0.0,2.2857142857142856,0.0
2020-03-05,Ontario,Canada,"Ontario, Canada",22,0,0.0,2.0,2.2857142857142856,0.0
2020-03-06,Ontario,Canada,"Ontario, Canada",25,0,0.0,3.0,2.7142857142857144,0.0
2020-03-07,Ontario,Canada,"Ontario, Canada",28,0,0.0,3.0,2.4285714285714284,0.0
2020-03-08,Ontario,Canada,"Ontario, Canada",29,0,0.0,1.0,2.0,0.0
2020-03-09,Ontario,Canada,"Ontario, Canada",34,0,0.0,5.0,2.2857142857142856,0.0
2020-03-10,Ontario,Canada,"Ontario, Canada",36,0,0.0,2.0,2.2857142857142856,0.0
2020-03-11,Ontario,Canada,"Ontario, Canada",41,0,0.0,5.0,3.0,0.0
2020-03-12,Ontario,Canada,"Ontario, Canada",42,0,0.0,1.0,2.857142857142857,0.0
