date,Province_State,Country_Region,Combined_Key,Confirmed,Deaths,daily_deaths,daily_confirmed,daily_confirmed_7day_ma,daily_deaths_7day_ma
2020-01-22,British Columbia,Canada,"British Columbia, Canada",0,0,,,0.0,0.0
2020-01-23,British Columbia,Canada,"British Columbia, Canada",0,0,0.0,0.0,0.0,0.0
2020-01-24,British Columbia,Canada,"British Columbia, Canada",0,0,0.0,0.0,0.0,0.0
2020-01-25,British Columbia,Canada,"British Columbia, Canada",0,0,0.0,0.0,0.0,0.0
2020-01-26,British Columbia,Canada,"British Columbia, Canada",0,0,0.0,0.0,0.0,0.0
2020-01-27,British Columbia,Canada,"British Columbia, Canada",0,0,0.0,0.0,0.0,0.0
2020-01-28,British Columbia,Canada,"British Columbia, Canada",1,0,0.0,1.0,0.14285714285714285,0.0
2020-01-29,British Columbia,Canada,"British Columbia, Canada",1,0,0.0,0.0,0.14285714285714285,0.0
2020-01-30,British Columbia,Canada,"British Columbia, Canada",1,0,0.0,0.0,0.14285714285714285,0.0
2020-01-31,British Columbia,Canada,"British Columbia, Canada",1,0,0.0,0.0,0.14285714285714285,0.0
2020-02-01,British Columbia,Canada,"British Columbia, Canada",1,0,0.0,0.0,0.14285714285714285,0.0
2020-02-02,British Columbia,Canada,"British Columbia, Canada",1,0,0.0,0.0,0.14285714285714285,0.0
2020-02-03,British Columbia,Canada,"British Columbia, Canada",1,0,0.0,0.0,0.14285714285714285,0.0
2020-02-04,British Columbia,Canada,"British Columbia, Canada",1,0,0.0,0.0,0.0,0.0
2020-02-05,British Columbia,Canada,"British Columbia, Canada",2,0,0.0,1.0,0.14285714285714285,0.0
2020-02-06,British Columbia,Canada,"British Columbia, Canada",2,0,0.0,0.0,0.14285714285714285,0.0
2020-02-07,British Columbia,Canada,"British Columbia, Canada",4,0,0.0,2.0,0.42857142857142855,0.0
2020-02-08,British Columbia,Canada,"British Columbia, Canada",4,0,0.0,0.0,0.42857142857142855,0.0
2020-02-09,British Columbia,Canada,"British Columbia, Canada",4,0,0.0,0.0,0.42857142857142855,0.0
2020-02-10,British Columbia,Canada,"British Columbia, Canada",4,0,0.0,0.0,0.42857142857142855,0.0
2020-02-11,British Columbia,Canada,"British Columbia, Canada",4,0,0.0,0.0,0.42857142857142855,0.0
2020-02-12,British Columbia,Canada,"British Columbia, Canada",4,0,0.0,0.0,0.2857142857142857,0.0
2020-02-13,British Columbia,Canada,"British Columbia, Canada",4,0,0.0,0.0,0.2857142857142857,0.0
2020-02-14,British Columbia,Canada,"British Columbia, Canada",4,0,0.0,0.0,0.0,0.0
2020-02-15,British Columbia,Canada,"British Columbia, Canada",4,0,0.0,0.0,0.0,0.0
2020-02-16,British Columbia,Canada,"British Columbia, Canada",4,0,0.0,0.0,0.0,0.0
2020-02-17,British Columbia,Canada,"British Columbia, Canada",5,0,0.0,1.0,0.14285714285714285,0.0
2020-02-18,British Columbia,Canada,"British Columbia, Canada",5,0,0.0,0.0,0.14285714285714285,0.0
2020-02-19,British Columbia,Canada,"British Columbia, Canada",5,0,0.0,0.0,0.14285714285714285,0.0
2020-02-20,British Columbia,Canada,"British Columbia, Canada",5,0,0.0,0.0,0.14285714285714285,0.0
2020-02-21,British Columbia,Canada,"British Columbia, Canada",6,0,0.0,1.0,0.2857142857142857,0.0
2020-02-22,British Columbia,Canada,"British Columbia, Canada",6,0,0.0,0.0,0.2857142857142857,0.0
2020-02-23,British Columbia,Canada,"British Columbia, Canada",6,0,0.0,0.0,0.2857142857142857,0.0
2020-02-24,British Columbia,Canada,"British Columbia, Canada",6,0,0.0,0.0,0.14285714285714285,0.0
2020-02-25,British Columbia,Canada,"British Columbia, Canada",7,0,0.0,1.0,0.2857142857142857,0.0
2020-02-26,British Columbia,Canada,"British Columbia, Canada",7,0,0.0,0.0,0.2857142857142857,0.0
2020-02-27,British Columbia,Canada,"British Columbia, Canada",7,0,0.0,0.0,0.2857142857142857,0.0
2020-02-28,British Columbia,Canada,"British Columbia, Canada",7,0,0.0,0.0,0.14285714285714285,0.0
2020-02-29,British Columbia,Canada,"British Columbia, Canada",8,0,0.0,1.0,0.2857142857142857,0.0
2020-03-01,British Columbia,Canada,"British Columbia, Canada",8,0,0.0,0.0,0.2857142857142857,0.0
2020-03-02,British Columbia,Canada,"British Columbia, Canada",8,0,0.0,0.0,0.2857142857142857,0.0
2020-03-03,British Columbia,Canada,"British Columbia, Canada",9,0,0.0,1.0,0.2857142857142857,0.0
2020-03-04,British Columbia,Canada,"British Columbia, Canada",12,0,0.0,3.0,0.7142857142857143,0.0
2020-03-05,British Columbia,Canada,"British Columbia, Canada",13,0,0.0,1.0,0.8571428571428571,0.0
2020-03-06,British Columbia,Canada,"British Columbia, Canada",21,0,0.0,8.0,2.0,0.0
2020-03-07,British Columbia,Canada,"British Columbia, Canada",21,0,0.0,0.0,1.8571428571428572,0.0
