date,Province_State,Country_Region,Combined_Key,Confirmed,Deaths,daily_deaths,daily_confirmed,daily_confirmed_7day_ma,daily_deaths_7day_ma
2020-01-22,Florida,US,"Orange, Florida, US",0,0,,,0.0,0.0
2020-01-23,Florida,US,"Orange, Florida, US",0,0,0.0,0.0,0.0,0.0
2020-01-24,Florida,US,"Orange, Florida, US",0,0,0.0,0.0,0.0,0.0
2020-01-25,Florida,US,"Orange, Florida, US",0,0,0.0,0.0,0.0,0.0
2020-01-26,Florida,US,"Orange, Florida, US",0,0,0.0,0.0,0.0,0.0
2020-01-27,Florida,US,"Orange, Florida, US",0,0,0.0,0.0,0.0,0.0
2020-01-28,Florida,US,"Orange, Florida, US",0,0,0.0,0.0,0.0,0.0
2020-01-29,Florida,US,"Orange, Florida, US",0,0,0.0,0.0,0.0,0.0
2020-01-30,Florida,US,"Orange, Florida, US",0,0,0.0,0.0,0.0,0.0
2020-01-31,Florida,US,"Orange, Florida, US",0,0,0.0,0.0,0.0,0.0
2020-02-01,Florida,US,"Orange, Florida, US",0,0,0.0,0.0,0.0,0.0
2020-02-02,Florida,US,"Orange, Florida, US",0,0,0.0,0.0,0.0,0.0
2020-02-03,Florida,US,"Orange, Florida, US",0,0,0.0,0.0,0.0,0.0
2020-02-04,Florida,US,"Orange, Florida, US",0,0,0.0,0.0,0.0,0.0
2020-02-05,Florida,US,"Orange, Florida, US",0,0,0.0,0.0,0.0,0.0
2020-02-06,Florida,US,"Orange, Florida, US",0,0,0.0,0.0,0.0,0.0
2020-02-07,Florida,US,"Orange, Florida, US",0,0,0.0,0.0,0.0,0.0
2020-02-08,Florida,US,"Orange, Florida, US",0,0,0.0,0.0,0.0,0.0
2020-02-09,Florida,US,"Orange, Florida, US",0,0,0.0,0.0,0.0,0.0
2020-02-10,Florida,US,"Orange, Florida, US",0,0,0.0,0.0,0.0,0.0
2020-02-11,Florida,US,"Orange, Florida, US",0,0,0.0,0.0,0.0,0.0
2020-02-12,Florida,US,"Orange, Florida, US",0,0,0.0,0.0,0.0,0.0
