date,Province_State,Country_Region,Combined_Key,Confirmed,Deaths,daily_deaths,daily_confirmed,daily_confirmed_7day_ma,daily_deaths_7day_ma
2020-01-22,California,US,"Orange, California, US",0,0,,,0.0,0.0
2020-01-23,California,US,"Orange, California, US",0,0,0.0,0.0,0.0,0.0
2020-01-24,California,US,"Orange, California, US",0,0,0.0,0.0,0.0,0.0
2020-01-25,California,US,"Orange, California, US",0,0,0.0,0.0,0.0,0.0
2020-01-26,California,US,"Orange, California, US",1,0,0.0,1.0,0.2,0.0
2020-01-27,California,US,"Orange, California, US",1,0,0.0,0.0,0.16666666666666666,0.0
2020-01-28,California,US,"Orange, California, US",1,0,0.0,0.0,0.14285714285714285,0.0
2020-01-29,California,US,"Orange, California, US",1,0,0.0,0.0,0.14285714285714285,0.0
2020-01-30,California,US,"Orange, California, US",1,0,0.0,0.0,0.14285714285714285,0.0
2020-01-31,California,US,"Orange, California, US",1,0,0.0,0.0,0.14285714285714285,0.0
2020-02-01,California,US,"Orange, California, US",1,0,0.0,0.0,0.14285714285714285,0.0
2020-02-02,California,US,"Orange, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-03,California,US,"Orange, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-04,California,US,"Orange, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-05,California,US,"Orange, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-06,California,US,"Orange, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-07,California,US,"Orange, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-08,California,US,"Orange, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-09,California,US,"Orange, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-10,California,US,"Orange, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-11,California,US,"Orange, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-12,California,US,"Orange, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-13,California,US,"Orange, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-14,California,US,"Orange, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-15,California,US,"Orange, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-16,California,US,"Orange, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-17,California,US,"Orange, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-18,California,US,"Orange, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-19,California,US,"Orange, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-20,California,US,"Orange, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-21,California,US,"Orange, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-22,California,US,"Orange, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-23,California,US,"Orange, California, US",1,0,0.0,0.0,0.0,0.0
