date,Province_State,Country_Region,Combined_Key,Confirmed,Deaths,daily_deaths,daily_confirmed,daily_confirmed_7day_ma,daily_deaths_7day_ma
2020-01-22,New York,US,"New York City, New York, US",0,0,,,0.0,0.0
2020-01-23,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-01-24,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-01-25,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-01-26,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-01-27,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-01-28,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-01-29,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-01-30,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-01-31,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-01,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-02,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-03,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-04,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-05,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-06,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-07,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-08,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-09,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-10,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-11,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-12,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-13,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-14,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-15,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-16,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-17,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-18,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-19,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-20,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-21,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-22,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-23,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-24,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-25,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-26,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-27,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-28,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-29,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-03-01,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-03-02,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-03-03,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-03-04,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-03-05,New York,US,"New York City, New York, US",2,0,0.0,2.0,0.2857142857142857,0.0
2020-03-06,New York,US,"New York City, New York, US",4,0,0.0,2.0,0.5714285714285714,0.0
2020-03-07,New York,US,"New York City, New York, US",11,0,0.0,7.0,1.5714285714285714,0.0
2020-03-08,New York,US,"New York City, New York, US",11,0,0.0,0.0,1.5714285714285714,0.0
2020-03-09,New York,US,"New York City, New York, US",15,0,0.0,4.0,2.142857142857143,0.0
2020-03-10,New York,US,"New York City, New York, US",27,0,0.0,12.0,3.857142857142857,0.0
2020-03-11,New York,US,"New York City, New York, US",51,1,1.0,24.0,7.285714285714286,0.14285714285714285
2020-03-12,New York,US,"New York City, New York, US",64,1,0.0,13.0,8.857142857142858,0.14285714285714285
2020-03-13,New York,US,"New York City, New York, US",112,1,0.0,48.0,15.428571428571429,0.14285714285714285
2020-03-14,New York,US,"New York City, New York, US",213,3,2.0,101.0,28.857142857142858,0.42857142857142855
2020-03-15,New York,US,"New York City, New York, US",287,8,5.0,74.0,39.42857142857143,1.1428571428571428
2020-03-16,New York,US,"New York City, New York, US",457,16,8.0,170.0,63.142857142857146,2.2857142857142856
2020-03-17,New York,US,"New York City, New York, US",643,24,8.0,186.0,88.0,3.4285714285714284
2020-03-18,New York,US,"New York City, New York, US",1340,45,21.0,697.0,184.14285714285714,6.285714285714286
2020-03-19,New York,US,"New York City, New York, US",2471,69,24.0,1131.0,343.85714285714283,9.714285714285714
2020-03-20,New York,US,"New York City, New York, US",4408,116,47.0,1937.0,613.7142857142857,16.428571428571427
2020-03-21,New York,US,"New York City, New York, US",6213,160,44.0,1805.0,857.1428571428571,22.428571428571427
2020-03-22,New York,US,"New York City, New York, US",9045,210,50.0,2832.0,1251.142857142857,28.857142857142858
2020-03-23,New York,US,"New York City, New York, US",12305,292,82.0,3260.0,1692.5714285714287,39.42857142857143
2020-03-24,New York,US,"New York City, New York, US",14904,387,95.0,2599.0,2037.2857142857142,51.857142857142854
2020-03-25,New York,US,"New York City, New York, US",17856,510,123.0,2952.0,2359.4285714285716,66.42857142857143
2020-03-26,New York,US,"New York City, New York, US",21393,700,190.0,3537.0,2703.1428571428573,90.14285714285714
2020-03-27,New York,US,"New York City, New York, US",25398,917,217.0,4005.0,2998.5714285714284,114.42857142857143
2020-03-28,New York,US,"New York City, New York, US",29766,1191,274.0,4368.0,3364.714285714286,147.28571428571428
2020-03-29,New York,US,"New York City, New York, US",33768,1483,292.0,4002.0,3531.8571428571427,181.85714285714286
2020-03-30,New York,US,"New York City, New York, US",37453,1808,325.0,3685.0,3592.5714285714284,216.57142857142858
2020-03-31,New York,US,"New York City, New York, US",43139,2192,384.0,5686.0,4033.5714285714284,257.85714285714283
2020-04-01,New York,US,"New York City, New York, US",47439,2640,448.0,4300.0,4226.142857142857,304.2857142857143
2020-04-02,New York,US,"New York City, New York, US",51809,3137,497.0,4370.0,4345.142857142857,348.14285714285717
2020-04-03,New York,US,"New York City, New York, US",57159,3635,498.0,5350.0,4537.285714285715,388.2857142857143
2020-04-04,New York,US,"New York City, New York, US",63306,4145,510.0,6147.0,4791.428571428572,422.0
2020-04-05,New York,US,"New York City, New York, US",67551,4725,580.0,4245.0,4826.142857142857,463.14285714285717
2020-04-06,New York,US,"New York City, New York, US",72181,5301,576.0,4630.0,4961.142857142857,499.0
2020-04-07,New York,US,"New York City, New York, US",76876,5899,598.0,4695.0,4819.571428571428,529.5714285714286
2020-04-08,New York,US,"New York City, New York, US",81803,6468,569.0,4927.0,4909.142857142857,546.8571428571429
2020-04-09,New York,US,"New York City, New York, US",87028,7028,560.0,5225.0,5031.285714285715,555.8571428571429
2020-04-10,New York,US,"New York City, New York, US",92384,7567,539.0,5356.0,5032.142857142857,561.7142857142857
2020-04-11,New York,US,"New York City, New York, US",98308,8110,543.0,5924.0,5000.285714285715,566.4285714285714
2020-04-12,New York,US,"New York City, New York, US",103208,8682,572.0,4900.0,5093.857142857143,565.2857142857143
2020-04-13,New York,US,"New York City, New York, US",106763,9253,571.0,3555.0,4940.285714285715,564.5714285714286
2020-04-14,New York,US,"New York City, New York, US",110465,9763,510.0,3702.0,4798.428571428572,552.0
2020-04-15,New York,US,"New York City, New York, US",118302,10218,455.0,7837.0,5214.142857142857,535.7142857142857
2020-04-16,New York,US,"New York City, New York, US",123146,10632,414.0,4844.0,5159.714285714285,514.8571428571429
2020-04-17,New York,US,"New York City, New York, US",127352,11016,384.0,4206.0,4995.428571428572,492.7142857142857
2020-04-18,New York,US,"New York City, New York, US",131263,11407,391.0,3911.0,4707.857142857143,471.0
2020-04-19,New York,US,"New York City, New York, US",134436,11806,399.0,3173.0,4461.142857142857,446.2857142857143
2020-04-20,New York,US,"New York City, New York, US",136806,12170,364.0,2370.0,4291.857142857143,416.7142857142857
2020-04-21,New York,US,"New York City, New York, US",139325,12492,322.0,2519.0,4122.857142857143,389.85714285714283
2020-04-22,New York,US,"New York City, New York, US",142432,12804,312.0,3107.0,3447.1428571428573,369.42857142857144
2020-04-23,New York,US,"New York City, New York, US",145855,13136,332.0,3423.0,3244.1428571428573,357.7142857142857
2020-04-24,New York,US,"New York City, New York, US",150473,13451,315.0,4618.0,3303.0,347.85714285714283
2020-04-25,New York,US,"New York City, New York, US",155113,13716,265.0,4640.0,3407.1428571428573,329.85714285714283
2020-04-26,New York,US,"New York City, New York, US",158258,13962,246.0,3145.0,3403.1428571428573,308.0
2020-04-27,New York,US,"New York City, New York, US",160489,14233,271.0,2231.0,3383.285714285714,294.7142857142857
2020-04-28,New York,US,"New York City, New York, US",162338,14461,228.0,1849.0,3287.5714285714284,281.2857142857143
2020-04-29,New York,US,"New York City, New York, US",164841,14701,240.0,2503.0,3201.285714285714,271.0
2020-04-30,New York,US,"New York City, New York, US",167478,14924,223.0,2637.0,3089.0,255.42857142857142
2020-05-01,New York,US,"New York City, New York, US",169690,15133,209.0,2212.0,2745.285714285714,240.28571428571428
2020-05-02,New York,US,"New York City, New York, US",172354,15324,191.0,2664.0,2463.0,229.71428571428572
2020-05-03,New York,US,"New York City, New York, US",174331,15502,178.0,1977.0,2296.1428571428573,220.0
2020-05-04,New York,US,"New York City, New York, US",175651,15661,159.0,1320.0,2166.0,204.0
2020-05-05,New York,US,"New York City, New York, US",176874,15812,151.0,1223.0,2076.5714285714284,193.0
2020-05-06,New York,US,"New York City, New York, US",178351,15962,150.0,1477.0,1930.0,180.14285714285714
2020-05-07,New York,US,"New York City, New York, US",180216,16103,141.0,1865.0,1819.7142857142858,168.42857142857142
2020-05-08,New York,US,"New York City, New York, US",181783,16234,131.0,1567.0,1727.5714285714287,157.28571428571428
2020-05-09,New York,US,"New York City, New York, US",183289,16334,100.0,1506.0,1562.142857142857,144.28571428571428
2020-05-10,New York,US,"New York City, New York, US",184417,16437,103.0,1128.0,1440.857142857143,133.57142857142858
2020-05-11,New York,US,"New York City, New York, US",185357,16540,103.0,940.0,1386.5714285714287,125.57142857142857
2020-05-12,New York,US,"New York City, New York, US",186123,16631,91.0,766.0,1321.2857142857142,117.0
2020-05-13,New York,US,"New York City, New York, US",187250,16714,83.0,1127.0,1271.2857142857142,107.42857142857143
2020-05-14,New York,US,"New York City, New York, US",188545,16784,70.0,1295.0,1189.857142857143,97.28571428571429
2020-05-15,New York,US,"New York City, New York, US",190357,16870,86.0,1812.0,1224.857142857143,90.85714285714286
2020-05-16,New York,US,"New York City, New York, US",191600,16953,83.0,1243.0,1187.2857142857142,88.42857142857143
2020-05-17,New York,US,"New York City, New York, US",192593,17030,77.0,993.0,1168.0,84.71428571428571
2020-05-18,New York,US,"New York City, New York, US",193230,21454,4424.0,637.0,1124.7142857142858,702.0
2020-05-19,New York,US,"New York City, New York, US",193821,21514,60.0,591.0,1099.7142857142858,697.5714285714286
2020-05-20,New York,US,"New York City, New York, US",194550,21629,115.0,729.0,1042.857142857143,702.1428571428571
2020-05-21,New York,US,"New York City, New York, US",195675,21701,72.0,1125.0,1018.5714285714286,702.4285714285714
2020-05-22,New York,US,"New York City, New York, US",196484,21775,74.0,809.0,875.2857142857143,700.7142857142857
2020-05-23,New York,US,"New York City, New York, US",197266,21851,76.0,782.0,809.4285714285714,699.7142857142857
2020-05-24,New York,US,"New York City, New York, US",198123,21909,58.0,857.0,790.0,697.0
2020-05-25,New York,US,"New York City, New York, US",198731,21979,70.0,608.0,785.8571428571429,75.0
2020-05-26,New York,US,"New York City, New York, US",199301,21995,16.0,570.0,782.8571428571429,68.71428571428571
2020-05-27,New York,US,"New York City, New York, US",199968,22044,49.0,667.0,774.0,59.285714285714285
2020-05-28,New York,US,"New York City, New York, US",201051,22101,57.0,1083.0,768.0,57.142857142857146
2020-05-29,New York,US,"New York City, New York, US",201999,22162,61.0,948.0,787.8571428571429,55.285714285714285
