country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
Brazil,,,940.256391773,524,1439
India,,,902.301433451,564,1123
Mexico,,,694.681809553,509,933
Colombia,,,313.821850219,214,425
South Africa,,,251.074737834,146,343
Peru,,,209.25595749,110,347
Iran,,,175.190748712,92,271
Argentina,,,151.864795679,108,203
Russia,,,110.852070871,53,195
Indonesia,,,65.4533270293,36,103
Bolivia,,,65.4081247523,40,93
Chile,,,61.5701018762,23,113
United Kingdom,,,46.0661576236,5,116
Romania,,,40.7740839289,28,55
Bangladesh,,,33.9486896002,15,59
Saudi Arabia,,,33.8996067731,20,56
Philippines,,,29.1778635626,12,54
Ukraine,,,27.2289700755,16,40
Ecuador,,,25.6968514815,5,58
Panama,,,23.1185653244,13,35
Egypt,,,22.7619483479,8,43
Pakistan,,,21.7057884606,6,41
Dominican Republic,,,18.5901179101,10,29
Honduras,,,17.7309833638,10,26
Turkey,,,17.3551876274,1,39
Morocco,,,17.0991891933,9,27
Spain,,,15.7151111146,0,74
Australia,,,15.1375300129,8,25
Algeria,,,10.4183348391,4,19
Poland,,,10.14773494,4,18
Israel,,,9.70072729244,5,15
France,,,9.60699993972,0,47
Italy,,,8.64042063617,0,32
Bulgaria,,,8.2947492491,6,11
Germany,,,7.5419382627,1,22
Serbia,,,6.76600858467,4,10
Moldova,,,6.76285966188,4,10
Nigeria,,,6.56774837613,3,14
Canada,,,5.01044452387,0,12
Belgium,,,4.53892758341,0,20
Sweden,,,4.48092711767,1,7
Japan,,,4.23020555692,0,13
Kuwait,,,3.25565845683,1,7
Portugal,,,3.17388030021,0,8
Belarus,,,2.8643165386,2,5
China,,,2.05567753591,0,14
Netherlands,,,1.75331102072,0,6
Croatia,,,1.20317302783,0,2
Ireland,,,1.08428047553,0,4
Switzerland,,,0.995474761433,0,4
Hungary,,,0.923397889645,0,3
Czechia,,,0.825917686746,0,2
United Arab Emirates,,,0.818283324259,0,3
Greece,,,0.774897267689,0,2
Denmark,,,0.755711764924,0,2
Slovenia,,,0.647962679029,0,2
Luxembourg,,,0.642095144727,0,2
Austria,,,0.62856747162,0,2
South Korea,,,0.493679380093,0,2
Finland,,,0.372128340363,0,1
Cuba,,,0.271703044829,0,1
Norway,,,0.237463580776,0,1
Malaysia,,,0.167717609575,0,1
Cyprus,,,0.141482353741,0,1
Slovakia,,,0.115593345868,0,1
Lithuania,,,0.106475384585,0,1
Estonia,,,0.0681881995009,0,1
Latvia,,,0.0513135847833,0,1
Malta,,,0.0215953574563,0,1
Iceland,,,0.0189735347672,0,1
