country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,101752,169984,121109,245443,2020-07-29,1595,,2020-11-01
India,,,46091,123345,77489,176950,2020-06-16,2003,1.3,2020-11-01
Mexico,,,53929,101250,82710,142298,2020-06-03,1092,0.8,2020-11-01
United Kingdom,,,46611,50756,46854,61797,2020-04-21,1173,,2020-11-01
Italy,,,35215,35976,35245,38613,2020-03-27,919,138.3,2020-11-01
France,,,30328,31262,30364,36042,2020-04-15,1438,877.5,2020-11-01
Colombia,,,13475,31099,21133,48077,2020-07-29,380,1.0,2020-11-01
Peru,,,21276,30607,24608,42490,2020-07-23,3887,,2020-11-01
Spain,,,28581,30080,28622,36372,2020-06-19,1179,170.6,2020-11-01
Iran,,,18800,27886,22114,38420,2020-07-28,235,1.1,2020-11-01
South Africa,,,10751,24144,15793,35793,2020-07-22,572,1.9,2020-11-01
Russia,,,15103,21835,17254,31964,2020-05-29,232,1.2,2020-11-01
Argentina,,,5004,19069,9687,33960,2020-08-11,240,0.9,2020-11-01
Chile,,,10178,15177,10922,26166,2020-07-17,1057,4.5,2020-11-01
Indonesia,,,5824,11197,7645,19221,2020-07-22,139,1.2,2020-11-01
Belgium,,,9885,10386,9922,12371,2020-04-10,496,52.4,2020-11-01
Germany,,,9208,10293,9309,13488,2020-04-15,510,48.0,2020-11-01
Canada,,,9038,9461,9075,10489,2020-04-16,251,46.8,2020-11-01
Ecuador,,,5951,7473,6123,10794,2020-05-10,410,4.6,2020-11-01
Bolivia,,,3761,7441,5057,12046,2020-08-04,92,1.4,2020-11-01
Turkey,,,5873,7411,5924,11550,2020-04-19,127,7.5,2020-11-01
Pakistan,,,6112,7106,6279,8402,2020-06-14,178,7.9,2020-11-01
Netherlands,,,6161,6524,6187,7966,2020-04-07,234,-9.7,2020-11-01
Romania,,,2764,6281,3899,10874,2020-08-07,50,1.3,2020-11-01
Sweden,,,5770,5956,5806,6074,2020-04-21,185,25.8,2020-11-01
Egypt,,,5059,5914,5221,7213,2020-06-15,97,3.1,2020-11-01
Bangladesh,,,3471,5534,3993,9052,2020-06-30,64,1.3,2020-11-01
Ukraine,,,1979,5086,2838,9713,2020-11-01,49,1.7,2020-11-01
Philippines,,,2312,5082,2916,10320,2020-07-12,162,2.0,2020-11-01
Saudi Arabia,,,3233,4915,3785,7425,2020-07-05,58,1.2,2020-11-01
China,,,4691,4905,4691,6376,2020-04-17,1290,58.3,2020-11-01
Morocco,,,533,2948,1059,7041,2020-11-01,39,2.3,2020-11-01
Panama,,,1680,2935,2121,4403,2020-07-24,41,1.7,2020-11-01
Poland,,,1821,2892,2062,4596,2020-04-24,40,1.7,2020-11-01
Honduras,,,1515,2859,1911,4591,2020-07-30,53,2.8,2020-11-01
Dominican Republic,,,1346,2585,1744,4378,2020-04-12,38,1.0,2020-11-01
Algeria,,,1322,2255,1524,3953,2020-04-09,30,1.4,2020-11-01
Switzerland,,,1990,2088,2003,2487,2020-04-04,75,20.1,2020-11-01
Portugal,,,1761,2050,1773,2688,2020-04-03,37,14.7,2020-11-01
Ireland,,,1773,1865,1785,2141,2020-04-24,220,53.7,2020-11-01
Japan,,,1058,1676,1097,3931,2020-05-01,29,3.5,2020-11-01
Australia,,,352,1628,721,3631,2020-08-11,21,0.8,2020-11-01
Israel,,,622,1452,848,2800,2020-08-04,15,1.4,2020-11-01
Nigeria,,,956,1374,1041,2219,2020-06-16,31,1.7,2020-11-01
Moldova,,,857,1331,1039,1925,2020-06-20,14,1.1,2020-11-01
Bulgaria,,,471,1256,723,2308,2020-08-03,16,1.1,2020-11-01
Serbia,,,652,1124,822,1694,2020-07-10,18,1.4,2020-11-01
Austria,,,723,819,737,1066,2020-04-08,30,,2020-11-01
Belarus,,,592,800,715,997,2020-07-08,7,1.9,2020-11-01
Kuwait,,,486,776,528,1446,2020-05-30,11,1.8,2020-11-01
Denmark,,,621,737,642,1060,2020-04-04,22,14.6,2020-11-01
Hungary,,,605,699,614,928,2020-04-24,23,,2020-11-01
Czechia,,,391,545,419,861,2020-04-14,18,8.1,2020-11-01
United Arab Emirates,,,358,452,364,710,2020-05-10,13,7.4,2020-11-01
Finland,,,333,378,341,495,2020-04-21,43,,2020-11-01
South Korea,,,305,377,305,614,2020-03-02,11,,2020-11-01
Greece,,,214,337,241,581,2020-04-03,10,3.9,2020-11-01
Croatia,,,160,316,206,579,2020-04-19,8,1.4,2020-11-01
Norway,,,256,294,264,401,2020-04-20,16,,2020-11-01
Luxembourg,,,122,205,144,357,2020-04-11,8,2.7,2020-11-01
Slovenia,,,129,201,147,343,2020-04-07,6,2.7,2020-11-01
Malaysia,,,125,142,129,159,2020-03-29,8,,2020-11-01
Cuba,,,88,130,96,227,2020-04-24,6,,2020-11-01
Lithuania,,,81,98,85,133,2020-04-10,6,,2020-11-01
Estonia,,,63,72,68,80,2020-04-02,6,,2020-11-01
Slovakia,,,31,51,34,97,2020-04-15,4,,2020-11-01
Cyprus,,,20,43,27,81,2020-03-30,2,0.5,2020-11-01
Latvia,,,32,40,34,56,2020-04-21,4,,2020-11-01
Iceland,,,10,13,10,20,2020-03-15,5,,2020-11-01
Malta,,,9,12,10,15,2020-05-29,2,,2020-11-01
