country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,CA,Los Angeles,38.2970457111,20,61
US,AZ,Maricopa,36.7647037294,24,49
US,FL,Miami-Dade,30.2320077068,19,45
US,TX,Harris,21.3202355973,13,31
US,FL,Broward,16.263173646,10,24
US,TX,Bexar,15.9517042765,10,24
US,NV,Clark,14.2266115394,9,20
US,FL,Palm Beach,12.2806646179,7,18
US,TX,Dallas,11.0392187855,7,15
US,CA,Orange,10.440477028,6,16
US,CA,Riverside,10.0956501862,6,15
US,CA,San Bernardino,10.0190352497,6,16
US,FL,Orange,9.45775625376,6,14
US,IL,Cook,7.20365734385,1,15
US,TX,Tarrant,6.8812784719,4,11
US,FL,Hillsborough,6.75862218774,4,10
US,NY,New York City,5.85509860804,0,26
US,CA,San Diego,5.12306822846,3,8
Canada,,Quebec,3.07187712607,0,8
US,MI,Wayne,3.06059477599,0,8
US,CA,Sacramento,3.00286135747,1,7
US,MA,Middlesex,2.85372958625,0,6
Canada,,Alberta,2.22508673057,1,4
US,CA,Alameda,2.01337411687,1,3
US,NJ,Bergen,1.69915234005,0,5
US,WA,King,1.68337514723,0,4
US,NJ,Essex,1.54512787334,0,5
US,MA,Suffolk,1.47555669319,0,4
US,PA,Philadelphia,1.4608205692,0,4
Canada,,Ontario,1.31850409244,0,4
US,CA,Santa Clara,1.25061812069,0,3
US,NV,Washoe,1.02491474512,0,2
US,NJ,Hudson,0.789529770079,0,3
US,NY,Suffolk,0.700948258629,0,3
US,LA,Orleans,0.559395897403,0,2
US,NY,Nassau,0.419979479108,0,3
US,NY,Westchester,0.413752662925,0,2
Canada,,British Columbia,0.298239680568,0,1
