country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,CA,Los Angeles,38.7579891791,21,59
US,AZ,Maricopa,38.420769323,28,50
US,FL,Miami-Dade,28.6929277285,19,43
US,TX,Harris,22.7146618323,13,32
US,TX,Bexar,16.2487629541,11,24
US,FL,Broward,15.4492096389,10,22
US,NV,Clark,15.1254235685,10,21
US,FL,Palm Beach,12.0062338871,7,17
US,CA,Orange,11.4137219348,6,17
US,TX,Dallas,10.9415815731,7,15
US,CA,Riverside,10.8045007931,7,16
US,CA,San Bernardino,9.36436935617,6,14
US,FL,Orange,9.08344911424,6,13
US,FL,Hillsborough,7.42930920825,5,10
US,TX,Tarrant,7.26090223202,5,11
US,IL,Cook,7.20066117707,1,16
US,NY,New York City,5.81519053684,0,26
US,CA,San Diego,5.10438674445,3,8
Canada,,Quebec,3.95928513686,0,11
US,CA,Sacramento,3.45072474434,1,8
US,MI,Wayne,2.95315387351,0,8
US,MA,Middlesex,2.72232531056,0,6
Canada,,Alberta,2.25184603476,1,4
US,CA,Alameda,2.21430727287,1,4
US,WA,King,1.69691919658,0,4
US,NJ,Bergen,1.64035865704,0,5
US,NJ,Essex,1.48888761456,0,5
US,PA,Philadelphia,1.47754270642,0,4
US,MA,Suffolk,1.44226365347,0,4
Canada,,Ontario,1.30855338475,0,4
US,CA,Santa Clara,1.20554554415,0,3
US,NV,Washoe,1.08872612824,0,2
US,NJ,Hudson,0.785995363499,0,3
US,NY,Suffolk,0.678876066069,0,3
US,LA,Orleans,0.561105682169,0,2
US,NY,Nassau,0.406339484189,0,3
US,NY,Westchester,0.401411670742,0,2
Canada,,British Columbia,0.308255937665,0,1
