country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,CA,Los Angeles,41,26,59
US,IL,Cook,40,24,50
Canada,,Quebec,36,18,49
US,NY,New York City,31,5,81
Canada,,Ontario,18,8,32
US,PA,Philadelphia,13,8,18
US,MI,Wayne,13,5,20
US,AZ,Maricopa,10,6,12
US,FL,Miami-Dade,8,5,11
US,MA,Middlesex,7,3,11
US,FL,Palm Beach,6,3,8
US,NJ,Bergen,6,2,11
US,CA,Orange,5,3,7
US,CA,Riverside,5,3,7
US,NY,Suffolk,5,1,9
US,NJ,Essex,4,2,8
US,TX,Dallas,4,2,6
US,CA,San Diego,4,2,5
US,NJ,Hudson,4,1,8
US,MA,Suffolk,4,1,6
US,NV,Clark,3,2,4
US,NY,Nassau,3,1,9
US,FL,Broward,3,1,5
US,TX,Harris,3,1,5
US,TX,Tarrant,3,1,4
US,CA,San Bernardino,2,1,3
US,FL,Hillsborough,2,1,3
US,NY,Westchester,2,0,5
US,WA,King,1,0,3
Canada,,British Columbia,1,0,2
US,CA,Alameda,1,0,2
US,LA,Orleans,1,0,2
US,NV,Washoe,1,0,2
Canada,,Alberta,1,0,1
US,CA,Santa Clara,1,0,1
US,TX,Bexar,1,0,1
US,CA,Sacramento,0,0,1
US,FL,Orange,0,0,1
