country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,,,125800,189095,159821,226544,2020-04-29,2620,8.7,2020-10-01
US,NY,,31397,33439,31508,39248,2020-04-07,1077,32.4,2020-10-01
US,NJ,,14975,16572,15220,17987,2020-06-25,1796,11.3,2020-10-01
US,CA,,5932,14430,9021,21726,2020-04-22,139,3.2,2020-10-01
US,IL,,6888,10368,7960,12790,2020-05-13,191,7.7,2020-10-01
US,MA,,8059,9803,8428,11988,2020-04-19,302,9.0,2020-10-01
US,PA,,6606,9343,6994,14143,2020-05-05,341,45.0,2020-10-01
US,FL,,3419,8359,5256,12742,2020-04-23,94,2.1,2020-10-01
US,MI,,6157,7254,6268,9309,2020-04-22,241,36.5,2020-10-01
US,TX,,2402,7006,4098,10698,2020-05-14,63,3.9,2020-10-01
US,GA,,2778,5941,3395,9453,2020-04-07,100,20.0,2020-10-01
US,AZ,,1594,5276,3387,7267,2020-06-24,71,3.4,2020-10-01
US,OH,,2807,5038,3227,7580,2020-04-29,138,15.3,2020-10-01
US,CT,,4316,4876,4418,5642,2020-04-20,204,20.4,2020-10-01
US,MD,,3168,4691,3484,6176,2020-05-02,171,5.3,2020-10-01
US,LA,,3199,4303,3387,5884,2020-04-14,129,7.0,2020-10-01
US,IN,,2619,4013,2817,6170,2020-05-06,166,15.7,2020-10-01
US,NC,,1352,3413,1948,5349,2020-06-22,55,-25.0,2020-10-01
US,VA,,1732,2821,1883,4219,2020-05-28,57,3.8,2020-10-01
US,AL,,919,2656,1569,3762,2020-05-12,32,,2020-10-01
US,MN,,1460,2607,1687,3783,2020-06-10,39,3.1,2020-10-01
US,CO,,1676,2444,1751,3857,2020-04-24,122,14.5,2020-10-01
US,MS,,1039,2438,1425,3513,2020-06-22,40,4.5,2020-10-01
US,WA,,1310,2328,1482,4511,2020-04-06,45,,2020-10-01
US,SC,,716,1979,1038,3018,2020-04-29,39,3.2,2020-10-01
US,MO,,1004,1759,1117,3096,2020-06-18,36,,2020-10-01
US,TN,,584,1716,911,2499,2020-06-12,25,,2020-10-01
US,WI,,777,1600,974,2518,2020-05-27,22,,2020-10-01
US,RI,,927,1399,1049,1807,2020-04-17,31,,2020-10-01
US,KY,,558,1126,661,1833,2020-05-19,20,2.0,2020-10-01
US,NV,,500,1060,615,1656,2020-04-07,26,,2020-10-01
US,IA,,706,1039,758,1883,2020-05-20,26,6.5,2020-10-01
US,AR,,264,954,532,1428,2020-06-18,11,1.6,2020-10-01
US,NM,,492,948,581,1539,2020-05-24,15,8.0,2020-10-01
US,DC,,550,727,588,961,2020-05-08,19,5.5,2020-10-01
US,DE,,507,726,542,1133,2020-06-23,69,,2020-10-01
US,OK,,385,692,431,1236,2020-04-21,21,8.0,2020-10-01
US,NH,,367,685,425,1059,2020-05-07,22,,2020-10-01
US,NE,,267,629,363,1079,2020-06-11,21,,2020-10-01
US,UT,,167,481,251,760,2020-06-12,8,,2020-10-01
US,OR,,202,472,249,786,2020-04-09,11,,2020-10-01
US,KS,,269,462,292,932,2020-04-11,13,5.0,2020-10-01
US,PR,,153,218,165,340,2020-04-09,9,3.0,2020-10-01
US,SD,,91,205,113,369,2020-05-29,5,,2020-10-01
US,ID,,91,161,98,249,2020-04-15,6,,2020-10-01
US,ME,,104,151,115,234,2020-06-02,5,,2020-10-01
US,WV,,93,134,103,226,2020-04-20,6,,2020-10-01
US,ND,,79,116,92,174,2020-05-06,6,1.0,2020-10-01
US,VT,,56,76,59,103,2020-04-16,4,,2020-10-01
US,MT,,22,46,23,90,2020-03-30,4,,2020-10-01
US,AK,,14,35,15,70,2020-06-26,2,,2020-10-01
US,WY,,20,34,25,58,2020-04-22,4,,2020-10-01
US,HI,,18,24,18,38,2020-04-27,2,,2020-10-01
US,VI,,6,9,7,19,2020-05-12,1,,2020-10-01
US,GU,,5,7,5,14,2020-04-11,1,,2020-10-01
US,MP,,2,5,2,13,2020-04-07,1,,2020-10-01
US,AS,,0,,,,,,,2020-10-01
