country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,,,552,389,745
US,CA,,59,33,89
US,FL,,38,23,55
US,NY,,36,5,96
US,IL,,34,20,44
US,AZ,,33,23,42
US,NJ,,33,9,43
US,TX,,31,20,41
US,MA,,28,11,51
US,PA,,25,10,45
US,GA,,20,10,31
US,OH,,16,7,23
US,MD,,15,6,22
US,NC,,14,7,20
US,LA,,12,5,21
US,AL,,11,6,16
US,MS,,11,5,17
US,IN,,11,4,20
US,VA,,11,4,19
US,MI,,10,2,20
US,SC,,9,5,13
US,TN,,8,4,11
US,CT,,8,3,13
US,MN,,8,3,12
US,AR,,6,4,9
US,WA,,6,2,12
US,MO,,5,2,10
US,WI,,5,2,9
US,CO,,5,1,10
US,KY,,4,2,7
US,RI,,4,2,7
US,IA,,4,1,8
US,NM,,3,1,7
US,NH,,3,1,6
US,NE,,3,1,5
US,NV,,3,1,5
US,OK,,2,0,5
US,DC,,2,0,4
US,DE,,2,0,4
US,KS,,2,0,4
US,OR,,2,0,3
US,UT,,2,0,3
US,SD,,1,0,3
US,PR,,1,0,2
US,ND,,1,0,1
US,WV,,1,0,1
US,AK,,0,0,1
US,GU,,0,0,1
US,HI,,0,0,1
US,ID,,0,0,1
US,ME,,0,0,1
US,MP,,0,0,1
US,MT,,0,0,1
US,VI,,0,0,1
US,VT,,0,0,1
US,WY,,0,0,1
US,AS,,,,
