country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,,,116960,189793,143863,269570,2020-04-29,2620,2.7,2020-10-01
US,NY,,30909,32952,31091,38016,2020-04-07,1077,18.1,2020-10-01
US,CA,,5200,16484,7440,30880,2020-04-22,139,1.5,2020-10-01
US,NJ,,12792,15800,13525,19296,2020-04-30,457,3.4,2020-10-01
US,IL,,6398,11777,7842,17456,2020-05-13,191,1.7,2020-10-01
US,MA,,7664,9691,8172,12907,2020-04-19,302,10.3,2020-10-01
US,PA,,6276,9382,6812,15755,2020-05-05,341,4.2,2020-10-01
US,FL,,2993,8346,4064,16344,2020-04-23,94,1.1,2020-10-01
US,MI,,6034,7095,6237,9350,2020-04-22,241,9.2,2020-10-01
US,GA,,2529,5869,3414,10975,2020-04-07,100,1.1,2020-10-01
US,MD,,2982,5383,3552,8258,2020-05-02,171,1.7,2020-10-01
US,OH,,2599,5212,3185,9185,2020-04-29,138,1.9,2020-10-01
US,CT,,4210,5181,4469,6825,2020-04-20,204,16.7,2020-10-01
US,TX,,2049,4511,2690,9651,2020-05-14,63,0.6,2020-10-01
US,LA,,3042,4266,3327,6410,2020-04-14,129,2.7,2020-10-01
US,AZ,,1228,4045,1745,7663,2020-05-08,67,1.2,2020-10-01
US,IN,,2447,3916,2729,7111,2020-05-06,166,3.4,2020-10-01
US,NC,,1169,3905,1804,7601,2020-05-22,47,1.0,2020-10-01
US,VA,,1570,3599,1848,7375,2020-05-28,57,1.6,2020-10-01
US,MN,,1344,3065,1837,4760,2020-06-10,39,2.6,2020-10-01
US,CO,,1617,2915,1781,5994,2020-04-24,122,2.4,2020-10-01
US,WA,,1231,2467,1391,5557,2020-04-06,45,2.0,2020-10-01
US,MS,,915,2114,1133,4152,2020-05-06,32,0.8,2020-10-01
US,AL,,785,2100,1063,4368,2020-05-12,32,1.4,2020-10-01
US,WI,,703,1876,950,3618,2020-05-27,22,1.4,2020-10-01
US,SC,,607,1835,874,3714,2020-04-29,39,2.6,2020-10-01
US,MO,,891,1692,1049,3464,2020-05-05,29,4.2,2020-10-01
US,RI,,865,1555,1072,2301,2020-04-17,31,1.1,2020-10-01
US,TN,,493,1310,687,2389,2020-06-12,25,0.8,2020-10-01
US,KY,,505,1252,647,2575,2020-05-19,20,,2020-10-01
US,NM,,447,1183,575,2326,2020-05-24,15,1.1,2020-10-01
US,IA,,665,1096,776,1858,2020-05-20,26,2.0,2020-10-01
US,NV,,467,997,565,2021,2020-04-07,26,4.0,2020-10-01
US,NH,,326,941,430,1835,2020-05-07,22,1.2,2020-10-01
US,AR,,188,797,308,1463,2020-06-04,9,1.2,2020-10-01
US,DC,,520,766,573,1149,2020-05-08,19,2.2,2020-10-01
US,DE,,424,746,485,1369,2020-05-16,15,8.0,2020-10-01
US,NE,,231,707,429,1174,2020-06-11,21,0.5,2020-10-01
US,UT,,145,612,246,1199,2020-06-12,8,2.5,2020-10-01
US,OK,,363,505,409,810,2020-04-21,21,2.0,2020-10-01
US,KS,,246,382,275,728,2020-04-11,13,,2020-10-01
US,OR,,182,351,211,782,2020-04-09,11,1.5,2020-10-01
US,PR,,147,214,166,345,2020-04-09,9,,2020-10-01
US,SD,,77,184,102,374,2020-05-29,5,0.5,2020-10-01
US,ME,,101,160,120,277,2020-06-02,5,,2020-10-01
US,ND,,74,139,99,215,2020-05-06,6,,2020-10-01
US,WV,,88,130,101,205,2020-04-20,6,,2020-10-01
US,ID,,88,112,97,159,2020-04-15,6,2.0,2020-10-01
US,VT,,55,68,60,88,2020-04-16,4,,2020-10-01
US,WY,,18,27,23,30,2020-04-22,4,,2020-10-01
US,MT,,19,24,20,30,2020-03-30,4,,2020-10-01
US,HI,,17,20,18,23,2020-04-27,2,,2020-10-01
US,AK,,12,15,13,17,2020-04-04,2,,2020-10-01
US,VI,,6,8,7,9,2020-05-12,1,,2020-10-01
US,GU,,5,7,6,8,2020-04-11,1,,2020-10-01
US,MP,,2,4,3,5,2020-04-07,1,,2020-10-01
US,AS,,0,,,,,,,2020-10-01
