country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,,,203747,226987,217521,241224,2020-04-15,2609,2.5,2020-11-01
US,NY,,33122,33529,33136,35403,2020-04-07,1273,36.7,2020-11-01
US,TX,,15610,18317,16812,20584,2020-07-27,685,2.0,2020-11-01
US,CA,,15516,18147,16398,21020,2020-08-14,278,1.2,2020-11-01
US,FL,,13915,16726,15398,18993,2020-08-11,276,1.3,2020-11-01
US,NJ,,16097,16303,16105,16948,2020-04-30,483,58.9,2020-11-01
US,MA,,9373,9690,9395,10285,2020-04-19,302,16.0,2020-11-01
US,IL,,8807,9522,8936,10546,2020-07-07,247,4.1,2020-11-01
US,PA,,8065,8918,8110,10148,2020-05-05,341,13.1,2020-11-01
US,GA,,6874,8232,7462,9451,2020-08-11,122,1.1,2020-11-01
US,MI,,7027,7365,7070,7890,2020-04-22,241,18.3,2020-11-01
US,AZ,,5587,6080,5727,6696,2020-07-30,172,2.7,2020-11-01
US,LA,,5444,5935,5634,6454,2020-04-14,129,3.1,2020-11-01
US,OH,,4734,5520,4932,6509,2020-08-29,147,2.7,2020-11-01
US,CT,,4501,4592,4509,4848,2020-04-20,204,52.1,2020-11-01
US,NC,,3409,4260,3785,4979,2020-08-03,60,0.5,2020-11-01
US,MD,,3917,4126,3933,4505,2020-05-02,171,7.8,2020-11-01
US,IN,,3566,3918,3593,4532,2020-04-30,150,3.0,2020-11-01
US,SC,,3297,3914,3575,4445,2020-07-25,80,2.2,2020-11-01
US,VA,,3134,3806,3331,4549,2020-09-15,94,1.4,2020-11-01
US,MS,,2894,3305,3061,3699,2020-08-25,67,1.4,2020-11-01
US,TN,,2352,3013,2669,3503,2020-08-21,61,0.6,2020-11-01
US,AL,,2491,2836,2623,3178,2020-07-22,61,-1.6,2020-11-01
US,MO,,1991,2570,2243,3048,2020-09-23,71,0.5,2020-11-01
US,WA,,2100,2389,2145,2842,2020-04-06,45,1.1,2020-11-01
US,MN,,2046,2301,2090,2647,2020-08-16,47,4.5,2020-11-01
US,CO,,2034,2196,2045,2506,2020-04-24,122,32.7,2020-11-01
US,NV,,1573,1816,1654,2101,2020-08-20,38,2.0,2020-11-01
US,WI,,1274,1606,1400,1945,2020-05-27,22,1.4,2020-11-01
US,AR,,1266,1604,1436,1850,2020-09-15,158,0.7,2020-11-01
US,IA,,1312,1582,1413,1849,2020-05-20,26,1.6,2020-11-01
US,KY,,1149,1443,1261,1711,2020-09-10,22,0.7,2020-11-01
US,OK,,993,1250,1117,1464,2020-04-21,21,0.7,2020-11-01
US,RI,,1107,1175,1113,1317,2020-04-17,31,19.7,2020-11-01
US,NM,,865,1007,911,1172,2020-05-03,13,1.5,2020-11-01
US,PR,,635,899,770,1109,2020-09-16,19,1.0,2020-11-01
US,KS,,635,848,723,1029,2020-09-16,21,0.4,2020-11-01
US,OR,,542,682,597,823,2020-07-28,14,1.6,2020-11-01
US,DE,,631,663,635,721,2020-06-23,69,9.5,2020-11-01
US,DC,,623,640,626,672,2020-05-08,19,6.0,2020-11-01
US,ID,,458,568,514,641,2020-09-09,31,5.8,2020-11-01
US,NE,,468,568,494,681,2020-06-11,21,0.5,2020-11-01
US,UT,,448,552,486,643,2020-07-14,10,1.0,2020-11-01
US,WV,,335,510,422,646,2020-08-29,14,0.8,2020-11-01
US,NH,,438,458,439,516,2020-05-07,22,,2020-11-01
US,ND,,219,358,294,461,2020-09-25,8,0.5,2020-11-01
US,SD,,216,313,244,440,2020-09-24,8,0.4,2020-11-01
US,MT,,170,269,224,346,2020-09-19,10,0.6,2020-11-01
US,HI,,127,204,160,290,2020-09-18,13,0.8,2020-11-01
US,ME,,140,155,143,179,2020-06-02,5,,2020-11-01
US,AK,,52,79,66,103,2020-09-25,6,0.1,2020-11-01
US,GU,,39,73,56,103,2020-09-08,5,1.2,2020-11-01
US,WY,,50,64,56,76,2020-09-16,8,,2020-11-01
US,VT,,58,61,58,69,2020-04-16,4,,2020-11-01
US,VI,,19,25,21,29,2020-08-26,2,,2020-11-01
US,MP,,2,3,2,4,2020-04-07,1,,2020-11-01
US,AS,,0,,,,,,,2020-11-01
