date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-25,,,,,,,,,52,50,50,52,50,50,52,50,50
2020-02-26,,,,,,,,,52,50,50,104,100,100,104,100,100
2020-02-27,,,,,,,,,52,50,50,156,150,150,156,150,150
2020-02-28,,,,,,,,,52,50,50,208,200,200,208,200,200
2020-02-29,,,,,,,,,52,50,50,261,250,250,261,250,250
2020-03-01,,,,,,,,,52,50,50,313,300,300,313,300,300
2020-03-02,,,,,,,,,52,50,50,365,350,350,365,350,350
2020-03-03,,,,,,,,,52,50,50,417,400,400,417,400,400
2020-03-04,,,,,,,,,52,50,50,469,450,450,469,450,450
2020-03-05,,,,,,,,,135,119,150,604,569,600,604,569,600
2020-03-06,,,,,,,,,135,119,150,739,689,750,739,689,750
2020-03-07,,,,,,,,,141,123,159,880,812,909,880,812,909
2020-03-08,,,,,,,,,154,132,179,1034,945,1087,1034,945,1087
2020-03-09,,,,,,,,,180,151,219,1214,1097,1306,1214,1097,1306
2020-03-10,,,,,,,,,221,181,282,1435,1278,1587,1435,1278,1587
2020-03-11,,,,,,,,,253,203,332,1636,1432,1868,1688,1482,1918
2020-03-12,,,,,,,,,279,221,377,1863,1604,2195,1967,1704,2295
2020-03-13,,,,,,,,,310,241,433,2121,1795,2577,2277,1945,2727
2020-03-14,,,,,,,,,346,263,499,2414,2008,3025,2623,2208,3225
2020-03-15,,,,,,,,,390,290,580,2752,2249,3554,3013,2499,3804
2020-03-16,,,,,,,,,435,318,660,3136,2518,4164,3448,2818,4464
2020-03-17,,,,,,,,,480,345,715,3563,2814,4828,3928,3164,5178
2020-03-18,,,,,,,,,524,372,765,4035,3136,5542,4452,3536,5942
2020-03-19,,,,,,,,,571,400,812,4554,3487,6303,5023,3937,6753
2020-03-20,1,1,,,,,,,619,428,869,5038,3796,7021,5642,4366,7621
2020-03-21,0,1,,,,,,,667,458,933,5570,4135,7804,6309,4824,8553
2020-03-22,1,2,,,,,,,712,485,985,6141,4497,8629,7021,5309,9538
2020-03-23,0,2,,,,,,,753,513,1032,6740,4877,9483,7774,5823,10569
