date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-24,,,,,,,,,72,50,100,72,50,100,72,50,100
2020-02-25,,,,,,,,,72,50,100,144,100,200,144,100,200
2020-02-26,,,,,,,,,72,50,100,216,150,300,216,150,300
2020-02-27,,,,,,,,,72,50,100,288,200,400,288,200,400
2020-02-28,,,,,,,,,72,50,100,360,250,500,360,250,500
2020-02-29,,,,,,,,,72,50,100,432,300,600,432,300,600
2020-03-01,,,,,,,,,72,50,100,504,350,700,504,350,700
2020-03-02,,,,,,,,,72,50,100,576,400,800,576,400,800
2020-03-03,,,,,,,,,72,50,100,648,450,900,648,450,900
2020-03-04,,,,,,,,,210,139,301,858,589,1201,858,589,1201
2020-03-05,,,,,,,,,209,139,300,1068,729,1501,1068,729,1501
2020-03-06,,,,,,,,,222,147,318,1290,876,1818,1290,876,1818
2020-03-07,,,,,,,,,248,162,355,1537,1039,2173,1537,1039,2173
2020-03-08,,,,,,,,,301,194,433,1838,1234,2606,1838,1234,2606
2020-03-09,,,,,,,,,383,245,553,2221,1479,3158,2221,1479,3158
2020-03-10,,,,,,,,,447,284,642,2596,1714,3699,2668,1764,3799
2020-03-11,,,,,,,,,503,319,711,3027,1984,4310,3171,2084,4510
2020-03-12,,,,,,,,,568,361,779,3523,2296,4989,3739,2446,5289
2020-03-13,,,,,,,,,646,412,869,4097,2658,5757,4385,2858,6157
2020-03-14,,,,,,,,,737,475,974,4763,3083,6630,5122,3333,7130
2020-03-15,,,,,,,,,825,541,1070,5515,3575,7600,5947,3875,8200
2020-03-16,,,,,,,,,903,608,1162,6346,4134,8661,6850,4484,9361
2020-03-17,,,,,,,,,974,679,1259,7248,4763,9819,7824,5163,10619
2020-03-18,,,,,,,,,1041,756,1310,8217,5469,11029,8865,5919,11929
2020-03-19,1,1,,,,,,,1102,836,1377,9109,6165,12104,9967,6755,13305
2020-03-20,1,2,,,,,,,1153,909,1426,10053,6935,13231,11120,7665,14731
2020-03-21,1,3,,,,,,,1190,959,1468,11021,7748,14381,12311,8624,16199
2020-03-22,0,3,,,,,,,1217,991,1502,11990,8576,15527,13528,9615,17700
2020-03-23,1,4,,,,,,,1235,1013,1520,12924,9395,16614,14762,10629,19219
2020-03-24,3,7,,,,,,,1245,1030,1530,13786,10180,17592,16007,11660,20749
2020-03-25,1,8,,,,,,,1249,1031,1537,14588,10926,18486,17256,12691,22285
2020-03-26,1,9,,,,,,,1248,1036,1530,15334,11643,19305,18505,13727,23815
2020-03-27,0,9,,,,,,,1243,1028,1525,16008,12310,20051,19747,14756,25339
2020-03-28,1,10,,,,,,,1234,1014,1520,16597,12912,20702,20982,15771,26858
2020-03-29,3,13,,,,,,,1224,994,1521,17083,13431,21249,22205,16765,28379
2020-03-30,0,13,,,,,,,1212,971,1504,17470,13860,21684,23417,17736,29883
2020-03-31,2,15,,,,,,,1199,947,1498,17766,14200,22020,24616,18684,31380
2020-04-01,3,18,,,,,,,1185,922,1506,17977,14443,22267,25801,19606,32886
2020-04-02,4,22,,,,,,,1170,889,1490,18106,14576,22447,26971,20495,34376
2020-04-03,3,25,,,,,,,1156,864,1488,18160,14605,22559,28127,21360,35863
2020-04-04,8,33,,,,,,,1141,832,1487,18148,14527,22620,29268,22192,37350
2020-04-05,11,44,,,,,,,1126,801,1488,18084,14370,22640,30394,22994,38838
2020-04-06,3,47,,,,,,,1112,770,1488,17978,14150,22627,31506,23765,40326
2020-04-07,18,65,,,,,,,1097,735,1493,17841,13871,22600,32603,24501,41818
2020-04-08,21,86,,,,,,,1083,702,1498,17678,13543,22567,33686,25203,43316
2020-04-09,7,93,,,,,,,1069,675,1509,17498,13187,22539,34754,25878,44824
2020-04-10,6,99,,,,,,,1055,651,1516,17305,12802,22525,35809,26530,46339
2020-04-11,17,116,,,,,,,1042,629,1522,17104,12404,22522,36851,27160,47861
2020-04-12,2,118,,,,,,,1029,603,1523,16898,11992,22525,37880,27763,49383
2020-04-13,5,123,,,,,,,1016,577,1534,16690,11575,22538,38896,28340,50917
2020-04-14,26,149,,,,,,,1003,558,1545,16482,11162,22579,39899,28899,52461
2020-04-15,4,153,,,,,,,991,536,1556,16274,10751,22637,40890,29435,54017
2020-04-16,16,169,,,,,,,979,514,1562,16069,10343,22693,41870,29949,55579
2020-04-17,15,184,,,,,,,968,493,1566,15866,9947,22769,42838,30443,57144
2020-04-18,13,197,,,,,,,957,472,1575,15667,9555,22856,43794,30915,58719
2020-04-19,2,199,,,,,,,946,455,1583,15472,9178,22951,44740,31371,60301
2020-04-20,1,200,,,,,,,935,436,1592,15281,8813,23055,45675,31808,61893
2020-04-21,24,224,,,,,,,925,418,1602,15094,8460,23169,46600,32226,63494
2020-04-22,14,238,,,,,,,914,401,1607,14911,8126,23283,47514,32627,65101
2020-04-23,14,252,,,,,,,904,384,1611,14733,7808,23397,48418,33012,66712
2020-04-24,20,272,,,,,,,895,369,1620,14559,7502,23508,49313,33381,68331
2020-04-25,9,281,,,,,,,885,353,1628,14389,7204,23621,50198,33735,69959
2020-04-26,2,283,,,,,,,876,339,1637,14223,6914,23735,51074,34075,71596
2020-04-27,,,11,8,15,294,291,298,867,326,1644,14061,6638,23857,51941,34401,73240
2020-04-28,,,11,7,15,305,298,313,858,313,1653,13903,6374,23976,52798,34715,74892
2020-04-29,,,11,7,15,316,306,328,849,301,1661,13749,6117,24091,53648,35017,76552
2020-04-30,,,11,7,15,327,313,343,840,290,1668,13598,5871,24203,54488,35307,78220
2020-05-01,,,11,6,16,338,320,358,832,279,1676,13450,5636,24317,55320,35586,79895
2020-05-02,,,11,6,16,348,326,373,824,268,1683,13306,5411,24434,56144,35854,81577
2020-05-03,,,10,6,16,359,333,388,816,258,1690,13165,5197,24548,56960,36113,83267
2020-05-04,,,10,6,16,369,339,404,808,249,1697,13027,4990,24662,57767,36362,84963
2020-05-05,,,10,5,16,379,344,419,800,239,1703,12892,4794,24773,58567,36602,86665
2020-05-06,,,10,5,16,389,350,434,792,231,1709,12760,4607,24880,59359,36833,88374
2020-05-07,,,10,5,16,399,355,450,785,222,1716,12630,4429,24988,60144,37056,90089
2020-05-08,,,10,5,16,409,361,466,777,215,1721,12503,4259,25099,60921,37271,91810
2020-05-09,,,10,4,16,419,366,481,770,207,1727,12378,4097,25206,61691,37479,93537
2020-05-10,,,10,4,16,428,370,497,762,200,1732,12255,3944,25310,62453,37679,95268
2020-05-11,,,9,4,16,438,375,513,755,193,1738,12134,3797,25410,63208,37872,97005
2020-05-12,,,9,4,16,447,379,529,748,186,1741,12016,3657,25506,63957,38059,98746
2020-05-13,,,9,4,17,456,383,545,741,180,1745,11899,3524,25599,64698,38239,100491
2020-05-14,,,9,4,17,466,388,561,734,174,1750,11784,3396,25689,65432,38413,102240
2020-05-15,,,9,3,17,475,391,577,727,168,1754,11671,3274,25774,66159,38581,103993
2020-05-16,,,9,3,17,484,395,593,721,162,1758,11560,3158,25857,66880,38744,105751
2020-05-17,,,9,3,17,492,399,609,714,157,1762,11450,3046,25935,67594,38901,107512
2020-05-18,,,9,3,17,501,402,626,707,151,1765,11341,2940,26011,68301,39053,109277
2020-05-19,,,9,3,17,510,405,642,701,146,1768,11234,2838,26082,69002,39200,111044
2020-05-20,,,9,3,17,518,409,659,694,142,1771,11129,2740,26150,69696,39342,112815
2020-05-21,,,8,3,17,527,412,675,688,137,1774,11024,2646,26215,70383,39480,114589
2020-05-22,,,8,2,17,535,414,692,681,132,1777,10921,2556,26276,71065,39612,116365
2020-05-23,,,8,2,17,544,417,709,675,128,1779,10819,2469,26334,71740,39741,118143
2020-05-24,,,8,2,17,552,420,725,669,124,1781,10717,2386,26388,72408,39865,119924
2020-05-25,,,8,2,17,560,423,742,662,120,1783,10617,2306,26438,73070,39986,121706
2020-05-26,,,8,2,17,568,425,759,656,116,1784,10518,2229,26485,73726,40102,123490
2020-05-27,,,8,2,18,576,428,776,650,112,1783,10420,2155,26527,74376,40215,125272
2020-05-28,,,8,2,18,584,430,793,644,108,1782,10322,2084,26564,75020,40324,127054
2020-05-29,,,8,2,18,592,432,811,637,105,1781,10225,2015,26594,75657,40429,128834
2020-05-30,,,8,2,18,600,434,828,631,101,1779,10129,1949,26619,76288,40531,130612
2020-05-31,,,8,2,18,607,436,845,625,98,1782,10034,1885,26643,76914,40629,132394
2020-06-01,,,8,2,18,615,438,862,679,103,1969,9999,1830,26851,77593,40732,134362
2020-06-02,,,8,1,18,623,440,880,673,99,1970,9965,1778,27055,78266,40832,136332
2020-06-03,,,7,1,18,630,442,897,670,96,1983,9934,1727,27270,78936,40928,138314
2020-06-04,,,7,1,18,638,444,915,670,93,2013,9910,1679,27512,79605,41021,140327
2020-06-05,,,7,1,18,645,446,932,676,91,2065,9898,1633,27804,80282,41113,142392
2020-06-06,,,7,1,18,652,447,950,690,89,2156,9907,1589,28183,80972,41202,144548
2020-06-07,,,7,1,18,659,449,967,698,87,2237,9930,1548,28641,81670,41289,146784
2020-06-08,,,7,1,18,667,451,985,703,85,2276,9965,1509,29136,82373,41375,149059
2020-06-09,,,7,1,18,674,452,1002,708,83,2330,10011,1472,29683,83081,41458,151389
2020-06-10,,,7,1,18,681,454,1020,714,81,2400,10069,1437,30299,83795,41539,153788
2020-06-11,,,7,1,18,688,455,1038,722,79,2489,10142,1403,31005,84518,41619,156277
2020-06-12,,,7,1,18,694,456,1055,731,77,2580,10229,1372,31803,85249,41696,158857
2020-06-13,,,7,1,18,701,458,1073,739,75,2671,10330,1342,32694,85987,41772,161527
2020-06-14,,,7,1,18,708,459,1091,746,73,2761,10445,1314,33675,86733,41845,164287
2020-06-15,,,7,1,18,715,460,1109,753,71,2854,10573,1287,34748,87486,41916,167141
2020-06-16,,,7,1,18,721,462,1127,761,69,2954,10654,1253,35733,88248,41986,170095
2020-06-17,,,7,1,18,728,463,1144,770,67,3059,10751,1221,36823,89017,42053,173154
2020-06-18,,,7,1,18,734,464,1162,779,65,3166,10860,1190,38006,89796,42119,176320
2020-06-19,,,6,1,18,741,465,1180,787,63,3275,10978,1160,39268,90583,42182,179595
2020-06-20,,,6,1,19,747,466,1198,796,61,3387,11097,1130,40590,91379,42243,182982
2020-06-21,,,6,1,19,754,467,1217,805,59,3504,11212,1100,41937,92184,42303,186485
2020-06-22,,,7,1,19,760,468,1235,814,57,3624,11328,1070,43325,92998,42360,190109
2020-06-23,,,7,1,20,767,469,1254,824,55,3749,11449,1039,44798,93822,42415,193857
2020-06-24,,,7,0,20,774,470,1274,834,52,3877,11574,1009,46345,94656,42468,197733
2020-06-25,,,7,0,20,780,471,1293,844,50,4009,11704,979,47954,95499,42519,201742
2020-06-26,,,7,0,21,787,472,1314,854,48,4145,11836,948,49609,96353,42567,205886
2020-06-27,,,7,0,21,794,473,1335,865,46,4285,11970,918,51314,97218,42614,210170
2020-06-28,,,7,0,22,801,474,1356,876,45,4431,12107,888,53074,98095,42660,214601
2020-06-29,,,7,0,23,808,475,1379,888,43,4580,12250,858,54894,98983,42703,219180
2020-06-30,,,7,0,23,815,475,1401,900,41,4734,12397,828,56774,99883,42745,223914
2020-07-01,,,7,0,24,822,476,1425,913,40,4893,12548,799,58713,100795,42785,228807
2020-07-02,,,7,0,25,829,477,1449,925,38,5057,12703,770,60710,101721,42824,233864
2020-07-03,,,7,0,26,836,478,1474,939,37,5226,12864,742,62770,102660,42861,239089
2020-07-04,,,7,0,26,844,479,1500,952,35,5400,13029,714,64894,103612,42896,244489
2020-07-05,,,7,0,27,851,479,1526,967,33,5579,13200,686,67086,104579,42929,250067
2020-07-06,,,7,0,28,858,480,1554,981,31,5764,13376,658,69347,105560,42961,255831
2020-07-07,,,8,0,29,866,481,1583,996,29,5954,13558,630,71676,106556,42991,261784
2020-07-08,,,8,0,30,874,482,1612,1012,28,6150,13745,603,74077,107568,43019,267934
2020-07-09,,,8,0,31,881,482,1643,1027,26,6351,13939,577,76551,108595,43045,274284
2020-07-10,,,8,0,32,889,483,1675,1044,24,6558,14139,551,79101,109639,43070,280842
2020-07-11,,,8,0,33,897,484,1708,1061,23,6772,14346,526,81728,110699,43093,287613
2020-07-12,,,8,0,34,905,484,1742,1078,22,6991,14559,501,84433,111777,43116,294603
2020-07-13,,,8,0,36,913,485,1777,1096,20,7216,14778,477,87219,112873,43137,301819
2020-07-14,,,8,0,37,921,485,1813,1114,19,7448,15004,453,90087,113987,43156,309266
2020-07-15,,,8,0,38,929,486,1851,1133,18,7686,15237,430,93038,115119,43175,316952
2020-07-16,,,8,0,39,938,486,1890,1152,17,7931,15476,407,96076,116271,43193,324882
2020-07-17,,,8,0,41,946,487,1930,1171,16,8182,15722,385,99200,117443,43209,333063
2020-07-18,,,9,0,42,955,487,1972,1192,15,8439,15975,364,102414,118634,43225,341502
2020-07-19,,,9,0,43,963,488,2015,1212,14,8704,16235,343,105718,119847,43240,350206
2020-07-20,,,9,0,45,972,488,2059,1234,14,8975,16502,324,109114,121080,43254,359181
2020-07-21,,,9,0,46,981,489,2105,1255,13,9254,16776,306,112604,122336,43267,368434
2020-07-22,,,9,0,48,990,489,2152,1278,12,9539,17057,289,116189,123613,43280,377973
