date,Province_State,Confirmed,Deaths,daily_deaths,daily_confirmed,daily_tests,net_hosp,daily_tests_7day_ma,pos_rate_7day_ma,rt_estimate,net_hosp_7day_ma,daily_confirmed_7day_ma,daily_deaths_7day_ma,prevalence_ratio_7day_ma,true_inf_est_7day_ma,implied_ifr_7day_ma
2020-03-07,Louisiana,0,0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,20.0,952.2732297623469,0.040804615359018546
2020-03-08,Louisiana,0,0,0.0,0.0,5.0,0.0,2.5,0.0,,0.0,0.0,0.0,2.5,1089.471913988343,0.042746791333922236
2020-03-09,Louisiana,0,0,0.0,0.0,1.0,0.0,2.0,0.16666666666666666,,0.0,0.0,0.0,9.031972647421808,1422.9480345354727,0.03282922818016737
2020-03-10,Louisiana,0,0,0.0,0.0,6.0,0.0,3.0,0.08333333333333333,,0.0,0.0,0.0,7.118802153517006,1491.2063048360783,0.03285930313001617
2020-03-11,Louisiana,5,0,0.0,5.0,31.0,0.0,8.6,0.13953488372093023,,0.0,1.0,0.0,8.476698941101027,1878.5424672864533,0.028821737110402552
2020-03-12,Louisiana,19,0,0.0,14.0,8.0,0.0,8.5,0.27450980392156865,,0.0,3.1666666666666665,0.0,10.882989311929341,2156.3538372716494,0.025969763882004924
2020-03-13,Louisiana,29,0,0.0,10.0,22.0,0.0,10.428571428571429,0.4931506849315069,inf,0.0,4.142857142857143,0.0,13.735950130828535,2475.4801323027086,0.02221791210614105
2020-03-14,Louisiana,77,1,1.0,48.0,87.0,0.0,22.857142857142858,0.31875,1.9124999999999999,0.0,11.0,0.14285714285714285,11.533271832508971,2949.632221502953,0.019227578713317543
2020-03-15,Louisiana,87,2,1.0,10.0,86.0,0.0,34.42857142857143,0.37344398340248963,4.481327800829876,0.0,12.428571428571429,0.2857142857142857,12.277610124720526,3022.841381313486,0.017155098900561522
2020-03-16,Louisiana,115,3,1.0,28.0,57.0,0.0,42.42857142857143,0.3838383838383838,2.750841750841751,0.0,16.428571428571427,0.42857142857142855,12.412750691035574,3097.368064739862,0.01715742399097811
2020-03-17,Louisiana,196,4,1.0,81.0,120.0,0.0,58.714285714285715,0.3309002433090024,1.2054223149113659,0.0,28.0,0.5714285714285714,11.703828675453744,4506.949834591894,0.013661440848276913
2020-03-18,Louisiana,257,6,2.0,61.0,152.0,0.0,76.0,0.4398496240601504,0.8919172932330827,0.0,36.0,0.8571428571428571,13.1113855720824,5538.71900568264,0.011632395751159917
2020-03-19,Louisiana,392,10,4.0,135.0,230.0,0.0,107.71428571428571,0.4416445623342175,1.3855515681073491,0.0,53.285714285714285,1.4285714285714286,13.133014998463967,9564.157743814347,0.006781270718698617
2020-03-20,Louisiana,537,14,4.0,145.0,236.0,0.0,138.28571428571428,0.45144628099173556,1.208872819100092,0.0,72.57142857142857,2.0,13.250360362977807,11046.539990527464,0.005922992311137893
2020-03-21,Louisiana,763,20,6.0,226.0,1719.0,0.0,371.42857142857144,0.20346153846153844,0.5300708502024292,0.0,98.0,2.7142857142857144,9.717073773085172,14291.62495941485,0.004608093414441187
2020-03-22,Louisiana,837,20,0.0,74.0,738.0,0.0,464.57142857142856,0.22970479704797048,0.694181408725852,0.0,107.14285714285714,2.5714285714285716,10.168404530557869,15074.788690477004,0.00432131146116887
2020-03-23,Louisiana,1172,35,15.0,335.0,2450.0,0.0,806.4285714285714,0.18724534986713906,0.4257031031167435,0.0,151.0,4.571428571428571,9.423496917453463,17638.797867285324,0.0035959690623935544
2020-03-24,Louisiana,1388,46,11.0,216.0,2655.0,271.0,1168.5714285714287,0.15293398533007335,0.3462829577744003,38.714285714285715,170.28571428571428,6.0,8.757084004909856,17993.773450462908,0.0031121876772634005
2020-03-25,Louisiana,1795,65,19.0,407.0,2848.0,220.0,1553.7142857142858,0.14297535858771607,0.31670514213480355,70.14285714285714,219.71428571428572,8.428571428571429,8.549933206115197,17014.251444832727,0.0031066393387054183
2020-03-26,Louisiana,2304,83,18.0,509.0,6578.0,185.0,2460.5714285714284,0.11367858801672086,0.5587227388345449,96.57142857142857,273.14285714285717,10.428571428571429,7.894600868672356,13802.324467370629,0.0045851490040916525
2020-03-27,Louisiana,2744,119,36.0,440.0,3330.0,97.0,2902.5714285714284,0.11187124716999705,0.4870218149890635,110.42857142857143,315.2857142857143,15.0,7.85154550345218,13054.6149311324,0.004891537835011704
2020-03-28,Louisiana,3315,137,18.0,571.0,3802.0,154.0,3200.1428571428573,0.12209276371590554,0.652046973676714,132.42857142857142,364.57142857142856,16.714285714285715,8.090683993150733,10286.752067474552,0.00611049459001636
2020-03-29,Louisiana,3540,151,14.0,225.0,2710.0,200.0,3481.8571428571427,0.11090140729495755,0.7251586823922884,161.0,386.14285714285717,18.714285714285715,7.828298064814799,9930.226178526096,0.006229177638562515
2020-03-30,Louisiana,4025,185,34.0,485.0,6162.0,58.0,4012.1428571428573,0.10158447569877158,0.7105033811574532,169.28571428571428,407.57142857142856,21.428571428571427,7.599571136760965,7782.244302632111,0.007563003751660198
2020-03-31,Louisiana,5237,239,54.0,1212.0,4934.0,170.0,4337.714285714285,0.12676195494664735,1.1150908641476271,154.85714285714286,549.8571428571429,27.571428571428573,8.196583227368993,6006.415359505725,0.009418500917006828
2020-04-01,Louisiana,6424,273,34.0,1187.0,6809.0,143.0,4903.571428571428,0.13485797523670795,1.2054748529957906,143.85714285714286,661.2857142857143,29.714285714285715,8.375682229375347,5677.233621358167,0.009360695840123586
2020-04-02,Louisiana,9149,310,37.0,2725.0,5310.0,141.0,4722.428571428572,0.20706658196448557,1.695977514656834,137.57142857142858,977.8571428571429,32.42857142857143,9.780731074755359,4696.110847684484,0.009308614539164884
2020-04-03,Louisiana,10297,370,60.0,1148.0,2559.0,68.0,4612.285714285715,0.2338784612525553,2.1088863248644207,133.42857142857142,1079.0,35.857142857142854,10.237757173797466,4136.569351473414,0.010705903980538863
2020-04-04,Louisiana,12496,409,39.0,2199.0,4853.0,19.0,4762.428571428572,0.27539970603233643,2.7110412702131685,114.14285714285714,1311.5714285714287,38.857142857142854,10.896566247239292,3674.9331891735173,0.011117792012521326
2020-04-05,Louisiana,13010,477,68.0,514.0,1827.0,77.0,4636.285714285715,0.29179762124853637,2.301933741644728,96.57142857142857,1352.857142857143,46.57142857142857,11.142927226329359,3676.247287167253,0.010997239377692633
2020-04-06,Louisiana,14867,512,35.0,1857.0,8841.0,178.0,5019.0,0.30859875330885495,2.2883240888585967,113.71428571428571,1548.857142857143,46.714285714285715,11.38826647030043,4088.404005285591,0.011321218310586467
2020-04-07,Louisiana,16284,582,70.0,1417.0,5489.0,15.0,5098.285714285715,0.3095438242546514,1.4948999559365976,91.57142857142857,1578.142857142857,49.0,11.40186604084732,4472.257700939267,0.01003008901918195
2020-04-08,Louisiana,17030,652,70.0,746.0,6751.0,-13.0,5090.0,0.2976705023856301,1.2727572295089993,69.28571428571429,1515.142857142857,54.142857142857146,11.229470121990298,4739.989034722597,0.009704663800491703
2020-04-09,Louisiana,18283,702,50.0,1253.0,5513.0,31.0,5119.0,0.2548767895515307,0.9254795265525955,53.57142857142857,1304.857142857143,56.0,10.577651770483293,5116.540237210944,0.008459957760306716
2020-04-10,Louisiana,19253,755,53.0,970.0,5361.0,40.0,5519.285714285715,0.23181053448945255,0.7944222900021852,49.57142857142857,1279.4285714285713,55.0,10.203473036838634,5931.171691990817,0.006190056134079377
2020-04-11,Louisiana,20014,806,51.0,761.0,4635.0,13.0,5488.142857142857,0.19569461436343286,0.6341393549557726,48.714285714285715,1074.0,56.714285714285715,9.577981440851538,8377.142857142857,0.004672578444747613
2020-04-12,Louisiana,20595,840,34.0,581.0,7130.0,17.0,6245.714285714285,0.17349039341262582,0.5604711831365793,40.142857142857146,1083.5714285714287,51.857142857142854,9.164348483807867,4971.910916959498,0.007872799371633635
2020-04-13,Louisiana,21016,884,44.0,421.0,4046.0,50.0,5560.714285714285,0.1579704560051381,0.5306889824121318,21.857142857142858,878.4285714285714,53.142857142857146,8.859279576910843,3722.637025166194,0.009363562072127268
2020-04-14,Louisiana,21518,1013,129.0,502.0,10331.0,-157.0,6252.428571428572,0.11958781730527565,0.46919853908901155,-2.7142857142857144,747.7142857142857,61.57142857142857,8.033035444505174,3132.2327915661194,0.010581224113385801
2020-04-15,Louisiana,21951,1103,90.0,433.0,3506.0,-34.0,5788.857142857143,0.1214402053205666,0.5238769911299789,-5.714285714285714,703.0,64.42857142857143,8.07572350122072,2773.903313586206,0.011021086575618486
2020-04-16,Louisiana,22532,1156,53.0,581.0,4658.0,-29.0,5666.714285714285,0.10711674691809313,0.5473668617122085,-14.285714285714286,607.0,64.85714285714286,7.736591182346761,2401.932556294068,0.01243046678346761
2020-04-17,Louisiana,23118,1213,57.0,586.0,5401.0,-46.0,5672.428571428572,0.09733800085627219,0.561057006913147,-26.571428571428573,552.1428571428571,65.42857142857143,7.491846173431798,2634.583192381911,0.011983462379445696
2020-04-18,Louisiana,23580,1267,54.0,462.0,6012.0,-107.0,5869.142857142857,0.08679778015772564,0.5494557802308457,-43.714285714285715,509.42857142857144,65.85714285714286,7.213834078579534,2612.134795728781,0.011594238679885823
2020-04-19,Louisiana,23928,1296,29.0,348.0,-2651.0,-13.0,4471.857142857143,0.10647541769159505,0.8903533829018038,-48.0,476.14285714285717,65.14285714285714,7.72089139219045,2550.173703106982,0.011483811573319217
2020-04-20,Louisiana,24523,1328,32.0,595.0,763.0,46.0,4002.8571428571427,0.12516059957173448,1.0306356057398547,-48.57142857142857,501.0,63.42857142857143,8.160487036498186,2579.9046186434516,0.014120123343058342
2020-04-21,Louisiana,24854,1405,77.0,331.0,331.0,4.0,2574.285714285714,0.1851276359600444,1.7282791093497483,-25.571428571428573,476.57142857142856,56.0,9.384233784944506,2641.467467033662,0.012655303101692687
2020-04-22,Louisiana,25258,1473,68.0,404.0,404.0,-51.0,2131.1428571428573,0.22167850918353665,2.277409719055806,-28.0,472.42857142857144,52.857142857142854,10.033239565484784,2656.727276378755,0.01220621014317025
2020-04-23,Louisiana,25739,1599,126.0,481.0,667.0,-20.0,1561.0,0.2934931820261737,3.381344332687414,-26.714285714285715,458.14285714285717,63.285714285714285,11.168001765037918,2517.398035140977,0.012030562454942988
2020-04-24,Louisiana,26140,1660,61.0,401.0,599.0,-30.0,875.0,0.4933877551020408,4.633818451232878,-24.428571428571427,431.7142857142857,63.857142857142854,13.738650510898648,1993.3468545185374,0.015766734904830458
2020-04-25,Louisiana,26512,1707,47.0,372.0,890.0,3.0,143.28571428571428,2.923230309072782,23.355834975825307,-8.714285714285714,418.85714285714283,62.857142857142854,20.0,2065.996960766466,0.013068751074049617
2020-04-26,Louisiana,26773,1729,22.0,261.0,4034.0,1.0,1098.2857142857142,0.370057232049948,1.9989302522602108,-6.714285714285714,406.42857142857144,61.857142857142854,12.233172730656058,2039.4634941973206,0.014009286585771195
2020-04-27,Louisiana,27068,1740,11.0,295.0,3953.0,-18.0,1554.0,0.2339584482441625,1.0553952618404647,-15.857142857142858,363.57142857142856,58.857142857142854,10.239080226390318,1899.4102368315469,0.009627048402254132
2020-04-28,Louisiana,27286,1801,61.0,218.0,4119.0,-17.0,2095.1428571428573,0.16582571935087959,0.565007058106349,-18.857142857142858,347.42857142857144,56.57142857142857,9.01547267309327,1800.3757186449357,0.009601170526074685
