date,Province_State,Confirmed,Deaths,daily_deaths,daily_confirmed,daily_tests,net_hosp,daily_tests_7day_ma,pos_rate_7day_ma,rt_estimate,net_hosp_7day_ma,daily_confirmed_7day_ma,daily_deaths_7day_ma,prevalence_ratio_7day_ma,true_inf_est_7day_ma,implied_ifr_7day_ma
2020-03-04,Texas,0,0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,20.0,135.024541500311,0.06982857578190489
2020-03-05,Texas,3,0,0.0,3.0,0.0,0.0,0.0,,,0.0,1.5,0.0,20.0,244.30420121995627,0.04385633018500259
2020-03-06,Texas,4,0,0.0,1.0,4.0,0.0,1.3333333333333333,1.0,,0.0,1.3333333333333333,0.0,18.5,288.87904956623095,0.041539876353161344
2020-03-07,Texas,8,0,0.0,4.0,3.0,0.0,1.75,1.0,,0.0,2.0,0.0,18.5,422.3497919391271,0.032471392139959525
2020-03-08,Texas,11,0,0.0,3.0,0.0,0.0,1.4,1.0,,0.0,2.2,0.0,18.5,444.1234097477601,0.03731266627183718
2020-03-09,Texas,13,0,0.0,2.0,4.0,0.0,1.8333333333333333,1.0,,0.0,2.1666666666666665,0.0,18.5,504.592815679788,0.035389213445470274
2020-03-10,Texas,16,0,0.0,3.0,1.0,0.0,1.7142857142857142,1.0,,0.0,2.2857142857142856,0.0,18.5,662.8803517475807,0.027369731347484248
2020-03-11,Texas,21,0,0.0,5.0,8.0,0.0,2.857142857142857,1.0,1.0,0.0,3.0,0.0,18.5,1023.6787306331216,0.018979168802848237
2020-03-12,Texas,27,0,0.0,6.0,2.0,0.0,3.142857142857143,1.0,1.0,0.0,3.4285714285714284,0.0,18.5,1185.4218648184833,0.01771521229972893
2020-03-13,Texas,44,0,0.0,17.0,16.0,0.0,4.857142857142857,1.0,1.0,0.0,5.714285714285714,0.0,18.5,1535.0802820134045,0.014331498005527696
2020-03-14,Texas,60,0,0.0,16.0,12.0,0.0,6.142857142857143,1.0,1.0,0.0,7.428571428571429,0.0,18.5,1976.5102202160156,0.012214891122707443
2020-03-15,Texas,63,0,0.0,3.0,5.0,0.0,6.857142857142857,1.0,1.0,0.0,7.428571428571429,0.0,18.5,2541.540706978413,0.00910583768314741
2020-03-16,Texas,85,0,0.0,22.0,1.0,0.0,6.428571428571429,1.0,1.0,0.0,10.285714285714286,0.0,18.5,2560.666737497717,0.009428348011600111
2020-03-17,Texas,110,1,1.0,25.0,1211.0,0.0,179.28571428571428,0.04063745019920319,0.04063745019920319,0.0,13.428571428571429,0.14285714285714285,5.725397223753381,2973.4938041588007,0.009272401554315165
2020-03-18,Texas,196,4,3.0,86.0,639.0,0.0,269.42857142857144,0.032873806998939555,0.032873806998939555,0.0,25.0,0.5714285714285714,5.400981660012439,3235.6896095930274,0.008874239861930788
2020-03-19,Texas,306,5,1.0,110.0,448.0,0.0,333.14285714285717,0.05145797598627787,0.05145797598627787,0.0,39.857142857142854,0.7142857142857143,6.129496087955893,3932.5872736313695,0.007846524618549464
2020-03-20,Texas,429,5,0.0,123.0,2922.0,0.0,748.2857142857143,0.02959144711722031,0.02959144711722031,0.0,55.0,0.7142857142857143,5.252346355749654,4262.197674884458,0.0077424846328589345
2020-03-21,Texas,582,6,1.0,153.0,1245.0,0.0,924.4285714285714,0.03909751197651059,0.03909751197651059,0.0,74.57142857142857,0.8571428571428571,5.663694527919329,4520.3391336713885,0.007110718066135657
2020-03-22,Texas,643,8,2.0,61.0,2234.0,0.0,1242.857142857143,0.03195402298850575,0.7863195853053866,0.0,82.85714285714286,1.1428571428571428,5.36011011764538,4677.706631514389,0.006749339165206999
2020-03-23,Texas,758,10,2.0,115.0,1299.0,0.0,1428.2857142857142,0.02950590118023605,0.8975504778375031,0.0,96.14285714285714,1.4285714285714286,5.248365096223649,5085.436557246467,0.0059553814003556515
2020-03-24,Texas,955,15,5.0,197.0,1112.0,0.0,1414.142857142857,0.03495302555813719,0.6792537966797995,0.0,120.71428571428571,2.0,5.491316523352739,5695.352537363576,0.005342702006407677
2020-03-25,Texas,1229,19,4.0,274.0,2327.0,0.0,1655.2857142857142,0.07689652196427031,2.598606335799019,0.0,147.57142857142858,2.142857142857143,6.936835541560359,6059.060598215833,0.004809797933270155
2020-03-26,Texas,1563,25,6.0,334.0,7930.0,0.0,2724.1428571428573,0.06570874193717552,1.680637427175742,0.0,179.57142857142858,2.857142857142857,6.60139463303849,6636.004954539901,0.004585375031667853
2020-03-27,Texas,1937,34,9.0,374.0,2242.0,0.0,2627.0,0.08358257654032303,2.6157137262619075,0.0,215.42857142857142,4.142857142857143,7.125704226852674,7011.222454532869,0.00399359743348288
2020-03-28,Texas,2455,39,5.0,518.0,1594.0,0.0,2676.8571428571427,0.09328636994343047,3.1616173786251447,0.0,267.57142857142856,4.714285714285714,7.386850796322536,7279.5752668368805,0.003748256359133775
2020-03-29,Texas,2792,47,8.0,337.0,500.0,0.0,2429.1428571428573,0.13043989649494234,3.7318628190850696,0.0,307.0,5.571428571428571,8.278634224685383,7526.243241998759,0.00364439077327604
2020-03-30,Texas,3147,57,10.0,355.0,10120.0,0.0,3689.285714285714,0.09777347531461762,1.271494117250813,0.0,341.2857142857143,6.714285714285714,7.503000068013403,7526.9726903604105,0.0037389344030567474
2020-03-31,Texas,3809,68,11.0,662.0,7112.0,196.0,4546.428571428572,0.08974076983503534,1.36573562648387,28.0,407.7142857142857,7.571428571428571,7.293082210620745,6782.436673967056,0.0041914982468894205
