date,Province_State,Confirmed,Deaths,daily_deaths,daily_confirmed,daily_tests,net_hosp,daily_tests_7day_ma,pos_rate_7day_ma,rt_estimate,net_hosp_7day_ma,daily_confirmed_7day_ma,daily_deaths_7day_ma,prevalence_ratio_7day_ma,true_inf_est_7day_ma,implied_ifr_7day_ma
2020-03-04,Florida,2,0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,20.0,414.087146548206,0.022079548276422473
2020-03-05,Florida,3,0,0.0,1.0,14.0,0.0,7.0,0.5,,0.0,0.5,0.0,13.813708498984761,579.5759037191776,0.03327556263460326
2020-03-06,Florida,3,0,0.0,0.0,24.0,0.0,12.666666666666666,0.1842105263157895,,0.0,0.3333333333333333,0.0,9.367160602231618,773.8325142242641,0.02492233646326872
2020-03-07,Florida,7,0,0.0,4.0,50.0,0.0,22.0,0.13636363636363635,,0.0,1.25,0.0,8.408391567007971,708.3918128025707,0.028434627248396745
2020-03-08,Florida,10,2,2.0,3.0,21.0,0.0,21.8,0.13761467889908258,,0.0,1.6,0.4,8.435432401953975,939.1539266206663,0.025098578521888362
2020-03-09,Florida,13,2,0.0,3.0,23.0,0.0,22.0,0.1212121212121212,,0.0,1.8333333333333333,0.3333333333333333,8.07048499058233,1175.455580029775,0.021025282566321805
2020-03-10,Florida,15,2,0.0,2.0,83.0,0.0,30.714285714285715,0.07906976744186045,0.1581395348837209,0.0,1.8571428571428572,0.2857142857142857,6.999095516336175,1280.8814517250157,0.022083007172615975
2020-03-11,Florida,24,2,0.0,9.0,88.0,0.0,43.285714285714285,0.08580858085808582,0.46581801037246584,0.0,3.142857142857143,0.2857142857142857,7.186896275753281,1425.283779494331,0.022251207914214432
2020-03-12,Florida,30,2,0.0,6.0,4.0,0.0,41.857142857142854,0.07849829351535836,0.5756541524459614,0.0,3.857142857142857,0.2857142857142857,6.982807506455273,1941.9942579765918,0.013976795776491073
2020-03-13,Florida,50,2,0.0,20.0,195.0,0.0,66.28571428571429,0.08836206896551722,0.6420977011494251,0.0,6.714285714285714,0.2857142857142857,7.25612128263908,2331.2665795714634,0.013481328863878223
2020-03-14,Florida,76,2,0.0,26.0,27.0,0.0,63.0,0.14285714285714285,1.1785714285714286,0.0,9.857142857142858,0.2857142857142857,8.547431568147635,3211.0311957570234,0.010810946265534981
2020-03-15,Florida,100,3,1.0,24.0,239.0,0.0,94.14285714285714,0.15022761760242792,1.8999375167365888,0.0,12.857142857142858,0.14285714285714285,8.701473220632462,3489.7549529608573,0.009824676731707142
2020-03-16,Florida,101,3,0.0,1.0,31.0,0.0,95.28571428571429,0.18440779610194902,2.149060085341944,0.0,12.571428571428571,0.14285714285714285,9.370836615878662,4642.51900618273,0.008092897093451287
2020-03-17,Florida,190,5,2.0,89.0,301.0,0.0,126.42857142857143,0.18870056497175142,2.4038811102923114,0.0,25.0,0.42857142857142855,9.450348525992663,5885.567551047806,0.00699046553896616
2020-03-18,Florida,306,7,2.0,116.0,413.0,0.0,172.85714285714286,0.23636363636363633,2.6749445676274948,0.0,40.285714285714285,0.7142857142857143,10.278758956870362,5820.925171342296,0.007043553866978411
2020-03-19,Florida,432,9,2.0,126.0,384.0,0.0,227.14285714285714,0.22515723270440252,1.5761006289308177,0.0,57.42857142857143,1.0,10.092117726453342,7427.669753919324,0.006039194571550962
2020-03-20,Florida,564,11,2.0,132.0,467.0,0.0,266.0,0.25241675617615467,1.6802287103038982,0.0,73.42857142857143,1.2857142857142858,10.538575096439393,8273.200891620136,0.005784598184436329
2020-03-21,Florida,763,13,2.0,199.0,4847.0,0.0,954.5714285714286,0.08695001496557916,0.4715094307483033,0.0,98.14285714285714,1.5714285714285714,7.217966069312948,8847.908780562351,0.005005218225464073
2020-03-22,Florida,1004,13,0.0,241.0,1583.0,0.0,1146.5714285714287,0.08896087714926489,0.47143937890478693,0.0,129.14285714285714,1.4285714285714286,7.272209608788345,9115.146441631154,0.004905492851992414
2020-03-23,Florida,1227,18,5.0,223.0,3414.0,0.0,1629.857142857143,0.09027960382154439,0.3819521700142263,0.0,160.85714285714286,2.142857142857143,7.30745031990091,8832.017910671408,0.005224497686661663
2020-03-24,Florida,1412,18,0.0,185.0,2305.0,0.0,1916.142857142857,0.09140386192499814,0.40595569961102523,0.0,174.57142857142858,1.8571428571428572,7.337291458326604,8661.377385969381,0.004882100432918808
2020-03-25,Florida,1682,23,5.0,270.0,2517.0,0.0,2216.714285714286,0.08816137139911065,0.3492690926492426,0.0,196.57142857142858,2.2857142857142856,7.250716901497323,9505.564877393197,0.0044635507700839586
2020-03-26,Florida,2357,29,6.0,675.0,9040.0,0.0,3453.285714285714,0.08128904149257436,0.934893933310468,0.0,275.0,2.857142857142857,7.061797301733061,8229.218771222731,0.0055377587883299615
2020-03-27,Florida,2900,35,6.0,543.0,4855.0,0.0,4080.1428571428573,0.07860369034697665,0.8835759365894041,0.0,333.7142857142857,3.4285714285714284,6.985815949058323,8143.418087681495,0.005631191026101276
2020-03-28,Florida,3763,54,19.0,863.0,8178.0,0.0,4556.0,0.09735983945817132,1.0784256392022105,0.0,428.57142857142856,5.857142857142857,7.492406123433055,7617.290138009762,0.005757578097005742
2020-03-29,Florida,4246,56,2.0,483.0,4187.0,0.0,4928.0,0.09902597402597403,1.0833893879366963,0.0,463.14285714285717,6.142857142857143,7.534942834893893,8253.019058756256,0.0052102145522586706
2020-03-30,Florida,5473,63,7.0,1227.0,10382.0,0.0,5923.428571428572,0.10375265290372371,1.176849353148451,0.0,606.5714285714286,6.428571428571429,7.653705379952687,8303.990130765967,0.004576113338479467
2020-03-31,Florida,6741,85,22.0,1268.0,6925.0,0.0,6583.428571428572,0.1068917628678066,1.3149590757269665,0.0,761.2857142857143,9.571428571428571,7.731088920498149,7695.606865428744,0.005643293919244652
2020-04-01,Florida,6956,87,2.0,215.0,5861.0,0.0,7061.142857142857,0.10668042405114511,1.357193581881851,0.0,753.4285714285714,9.142857142857142,7.725915092794098,7625.739646335548,0.006088402382171818
2020-04-02,Florida,9008,164,77.0,2052.0,10812.0,0.0,7314.285714285715,0.11044921875,1.1344433121980677,0.0,950.1428571428571,19.285714285714285,7.817424188458167,7484.927982150457,0.005363158769007141
2020-04-03,Florida,10268,170,6.0,1260.0,14426.0,0.0,8681.57142857143,0.1122245808033437,1.133284291391143,0.0,1052.5714285714287,19.285714285714285,7.859989989324233,7578.660694734538,0.005051778385106254
2020-04-04,Florida,11537,195,25.0,1269.0,10345.0,0.0,8991.142857142857,0.11674981728049828,1.1252706703204511,0.0,1110.5714285714287,20.142857142857142,7.966987582188893,7352.4984247407265,0.006003790085057212
