date,Province_State,Confirmed,Deaths,daily_deaths,daily_confirmed,daily_tests,net_hosp,daily_tests_7day_ma,pos_rate_7day_ma,rt_estimate,net_hosp_7day_ma,daily_confirmed_7day_ma,daily_deaths_7day_ma,prevalence_ratio_7day_ma,true_inf_est_7day_ma,implied_ifr_7day_ma
2020-03-04,Illinois,4,0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,20.0,307.1977281729349,0.05673405051602507
2020-03-05,Illinois,5,0,0.0,1.0,42.0,0.0,21.0,0.023809523809523808,,0.0,0.5,0.0,4.968853599393471,471.6410852494945,0.04149644546143693
2020-03-06,Illinois,5,0,0.0,0.0,15.0,0.0,19.0,0.017543859649122806,,0.0,0.3333333333333333,0.0,4.61925177130407,653.180712190201,0.03849295711526727
2020-03-07,Illinois,6,0,0.0,1.0,12.0,0.0,17.25,0.028985507246376812,,0.0,0.5,0.0,5.224020898427995,792.2053363107404,0.035524700292877326
2020-03-08,Illinois,7,0,0.0,1.0,0.0,0.0,13.8,0.028985507246376812,,0.0,0.6,0.0,5.224020898427995,1149.160724506513,0.025857380156327565
2020-03-09,Illinois,7,0,0.0,0.0,1.0,0.0,11.666666666666666,0.04285714285714286,,0.0,0.5,0.0,5.8123146848433,1433.5834223509771,0.023318190561767867
2020-03-10,Illinois,12,0,0.0,5.0,65.0,0.0,19.285714285714285,0.11111111111111112,4.666666666666667,0.0,1.1428571428571428,0.0,7.833333333333334,1659.856728961023,0.024184531376984758
2020-03-11,Illinois,25,0,0.0,13.0,0.0,0.0,19.285714285714285,0.11111111111111112,6.333333333333334,0.0,3.0,0.0,7.833333333333334,1880.2902720160375,0.024388331705814264
2020-03-12,Illinois,32,0,0.0,7.0,28.0,0.0,17.285714285714285,0.1652892561983471,5.702479338842975,0.0,3.857142857142857,0.0,9.004925025453934,2671.672643715461,0.01951693343326027
2020-03-13,Illinois,46,0,0.0,14.0,35.0,0.0,20.142857142857142,0.19148936170212766,6.6063829787234045,0.0,5.857142857142857,0.0,9.501519591898939,2967.5221400012315,0.018630261773107223
2020-03-14,Illinois,64,0,0.0,18.0,36.0,0.0,23.571428571428573,0.2424242424242424,5.656565656565656,0.0,8.285714285714286,0.0,10.377855422677294,3338.10026860709,0.018530642545064823
2020-03-15,Illinois,66,0,0.0,2.0,151.0,0.0,45.142857142857146,0.18354430379746836,1.6518987341772151,0.0,8.428571428571429,0.0,9.354731342084232,4729.712071783326,0.013471070700982947
2020-03-16,Illinois,83,0,0.0,17.0,512.0,0.0,118.14285714285714,0.10399032648125757,0.9359129383313181,0.0,10.857142857142858,0.0,7.65960498286467,5041.882901954465,0.01391203613944833
2020-03-17,Illinois,161,1,1.0,78.0,474.0,0.0,176.57142857142858,0.11326860841423947,0.6852750809061487,0.0,21.285714285714285,0.14285714285714285,7.884864320857611,6005.4231502407,0.011608555129290352
2020-03-18,Illinois,272,1,0.0,111.0,552.0,0.0,255.42857142857142,0.1504474272930649,0.7856698980860056,0.0,35.285714285714285,0.14285714285714285,8.706008490730948,6995.077856307364,0.00994576901080479
2020-03-19,Illinois,422,4,3.0,150.0,1096.0,0.0,408.0,0.13900560224089636,0.5733981092436976,0.0,55.714285714285715,0.5714285714285714,8.465352812170414,6990.9267625740695,0.011116449700249928
2020-03-20,Illinois,585,5,1.0,163.0,1134.0,0.0,565.0,0.13982300884955753,0.7617943240768996,0.0,77.0,0.7142857142857143,8.482866392080533,8429.100075388267,0.00906722790630184
2020-03-21,Illinois,753,6,1.0,168.0,1960.0,0.0,839.8571428571429,0.12025854737200203,1.1564397520540195,0.0,98.42857142857143,0.8571428571428571,8.048530267307958,10211.071748311799,0.008142422185663634
2020-03-22,Illinois,1049,9,3.0,296.0,2079.0,0.0,1115.2857142857142,0.12616882285128733,1.1138904646013654,0.0,140.42857142857142,1.2857142857142858,8.18324015416642,9413.693096452569,0.008650013400081712
2020-03-23,Illinois,1285,12,3.0,236.0,1536.0,0.0,1261.5714285714287,0.13362020156267693,0.8881521204240383,0.0,171.71428571428572,1.7142857142857142,8.34865553781767,10329.22210958506,0.007620543432911791
2020-03-24,Illinois,1537,16,4.0,252.0,1613.0,0.0,1424.2857142857142,0.13801404212637916,0.9928667614935488,0.0,196.57142857142858,2.142857142857143,8.444038592098227,10903.83361083786,0.007860931189291997
2020-03-25,Illinois,1865,19,3.0,328.0,2740.0,0.0,1736.857142857143,0.12970883368975158,0.9276644434773372,0.0,227.57142857142858,2.5714285714285716,8.262418018902864,11836.240552975005,0.007434793134369126
2020-03-26,Illinois,2538,26,7.0,673.0,2422.0,0.0,1926.2857142857142,0.15692672797389498,1.30491122172352,0.0,302.2857142857143,3.142857142857143,8.838236534030354,12778.231015512414,0.006886712244689462
2020-03-27,Illinois,3024,34,8.0,486.0,4911.0,0.0,2465.8571428571427,0.14141706737732462,1.120855883263729,0.0,348.42857142857144,4.142857142857143,8.51687371054064,13002.45944036938,0.007284336178755657
2020-03-28,Illinois,3491,47,13.0,467.0,3949.0,0.0,2750.0,0.14223376623376624,1.0644630420427033,0.0,391.14285714285717,5.857142857142857,8.534222746621486,12796.750370141928,0.006876745849893765
2020-03-29,Illinois,4596,66,19.0,1105.0,2271.0,0.0,2777.4285714285716,0.18244007818125707,1.321895043217393,0.0,506.7142857142857,8.142857142857142,9.334080773183896,13938.011222275009,0.006590405287545007
2020-03-30,Illinois,5056,73,7.0,460.0,2684.0,0.0,2941.4285714285716,0.18377853326857696,1.4168544118448694,0.0,538.7142857142857,8.714285714285714,9.35910376920744,14141.532188046447,0.006404640414281755
2020-03-31,Illinois,5994,99,26.0,938.0,4779.0,0.0,3393.714285714286,0.18769994948644553,1.1960993000355538,0.0,636.7142857142857,11.857142857142858,9.431896354427845,14125.680739083333,0.006644433255344379
2020-04-01,Illinois,6980,141,42.0,986.0,5159.0,0.0,3739.285714285714,0.19541547277936963,1.3818379662616544,0.0,730.7142857142857,17.428571428571427,9.572931572659149,13766.810397949916,0.006745000488346283
2020-04-02,Illinois,7695,163,22.0,715.0,3272.0,0.0,3860.714285714286,0.1908233117483811,1.341617513205382,0.0,736.7142857142857,19.571428571428573,9.489332429322957,13379.473365136782,0.0071217836222165955
2020-04-03,Illinois,8904,210,47.0,1209.0,4392.0,0.0,3786.5714285714284,0.2217611106919188,1.215528478734786,0.0,840.0,25.142857142857142,10.034642946890795,14019.98839106835,0.006745471246729189
2020-04-04,Illinois,10357,244,34.0,1453.0,5533.0,0.0,4012.8571428571427,0.24442862228551088,1.3300172655546167,0.0,980.8571428571429,28.142857142857142,10.410355700288754,14276.62871417239,0.006844352940080655
2020-04-05,Illinois,11259,274,30.0,902.0,5402.0,0.0,4460.142857142857,0.21331795906601328,1.13648383843288,0.0,951.8571428571429,29.714285714285715,9.889817150708087,13659.005731712035,0.007164294735593272
2020-04-06,Illinois,12262,307,33.0,1003.0,3959.0,0.0,4642.285714285715,0.22171959625800094,1.1346061450739344,0.0,1029.4285714285713,33.42857142857143,10.033937658492288,13621.870669591388,0.007089439542764753
2020-04-07,Illinois,13553,380,73.0,1291.0,5790.0,3680.0,4786.714285714285,0.2254752738233802,1.181591870288317,525.7142857142857,1079.857142857143,40.142857142857146,10.097477877479166,14048.172550203504,0.007209885408493722
2020-04-08,Illinois,15078,462,82.0,1525.0,6334.0,0.0,4954.571428571428,0.23349287815004902,1.0529027268195303,525.7142857142857,1156.857142857143,45.857142857142854,10.231376126305882,15071.90101153874,0.007194087285045246
2020-04-09,Illinois,16422,528,66.0,1344.0,5791.0,0.0,5314.428571428572,0.2345904679981721,0.959750399951741,525.7142857142857,1246.7142857142858,52.142857142857146,10.249526424726355,16033.826808682808,0.0067357594221683055
2020-04-10,Illinois,17887,597,69.0,1465.0,6670.0,0.0,5639.857142857143,0.22753869145621722,1.0666644873805642,525.7142857142857,1283.2857142857142,55.285714285714285,10.132162538415415,16760.318676049472,0.00668245050495658
2020-04-11,Illinois,19180,677,80.0,1293.0,4622.0,0.0,5509.714285714285,0.2287647790914748,1.0317751924159009,525.7142857142857,1260.4285714285713,61.857142857142854,10.152697788846595,17289.41958103384,0.006527526405857197
2020-04-12,Illinois,20852,720,43.0,1672.0,8586.0,0.0,5964.571428571428,0.2298333013987354,1.019328183979805,525.7142857142857,1370.4285714285713,63.714285714285715,10.1705492083733,18302.00735736087,0.006150769496120519
2020-04-13,Illinois,22025,798,78.0,1173.0,5033.0,0.0,6118.0,0.22796899079998134,0.9763423732927825,525.7142857142857,1394.7142857142858,70.14285714285714,10.139375736589688,19119.25987840497,0.00597751769747107
2020-04-14,Illinois,23248,868,70.0,1223.0,4848.0,603.0,5983.428571428572,0.2315442651131697,0.9870148053712645,86.14285714285714,1385.0,69.71428571428571,10.199047465042117,19654.37758004191,0.00557491216016391
2020-04-15,Illinois,24593,949,81.0,1345.0,6313.0,0.0,5980.428571428572,0.22728901416525332,0.9989027040220457,86.14285714285714,1359.2857142857142,69.57142857142857,10.127974018460264,19613.274229099723,0.00595806398728494
