date,Province_State,Confirmed,Deaths,daily_deaths,daily_confirmed,daily_tests,net_hosp,daily_tests_7day_ma,pos_rate_7day_ma,rt_estimate,net_hosp_7day_ma,daily_confirmed_7day_ma,daily_deaths_7day_ma,prevalence_ratio_7day_ma,true_inf_est_7day_ma,implied_ifr_7day_ma
2020-01-22,Washington,1,0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,20.0,0.0,
2020-01-23,Washington,1,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,20.0,0.0,
2020-01-24,Washington,1,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,20.0,0.0,
2020-01-25,Washington,1,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,20.0,0.0,
2020-01-26,Washington,1,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,20.0,0.0,
2020-01-27,Washington,1,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,20.0,0.0,
2020-01-28,Washington,1,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,20.0,0.0,
2020-01-29,Washington,1,0,0.0,0.0,1.0,0.0,0.14285714285714285,1.0,,0.0,0.0,0.0,18.5,0.0,
2020-01-30,Washington,1,0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,,0.0,0.0,0.0,18.5,0.0,
2020-01-31,Washington,1,0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,,0.0,0.0,0.0,18.5,0.0,
2020-02-01,Washington,1,0,0.0,0.0,1.0,0.0,0.2857142857142857,1.0,,0.0,0.0,0.0,18.5,0.0,
2020-02-02,Washington,1,0,0.0,0.0,2.0,0.0,0.5714285714285714,1.0,,0.0,0.0,0.0,18.5,0.0,
2020-02-03,Washington,1,0,0.0,0.0,1.0,0.0,0.7142857142857143,1.0,1.0,0.0,0.0,0.0,18.5,0.0,
2020-02-04,Washington,1,0,0.0,0.0,1.0,0.0,0.8571428571428571,1.0,1.0,0.0,0.0,0.0,18.5,0.0,
2020-02-05,Washington,1,0,0.0,0.0,0.0,0.0,0.7142857142857143,1.0,1.0,0.0,0.0,0.0,18.5,0.0,
2020-02-06,Washington,1,0,0.0,0.0,3.0,0.0,1.1428571428571428,1.0,1.0,0.0,0.0,0.0,18.5,0.0,
2020-02-07,Washington,1,0,0.0,0.0,1.0,0.0,1.2857142857142858,1.0,1.0,0.0,0.0,0.0,18.5,0.0,
2020-02-08,Washington,1,0,0.0,0.0,1.0,0.0,1.2857142857142858,1.0,1.0,0.0,0.0,0.0,18.5,0.0,
2020-02-09,Washington,1,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,18.5,0.0,
2020-02-10,Washington,1,0,0.0,0.0,3.0,0.0,1.2857142857142858,1.0,1.0,0.0,0.0,0.0,18.5,0.0,
2020-02-11,Washington,1,0,0.0,0.0,1.0,0.0,1.2857142857142858,1.0,1.0,0.0,0.0,0.0,18.5,0.0,
2020-02-12,Washington,1,0,0.0,0.0,1.0,0.0,1.4285714285714286,1.0,1.0,0.0,0.0,0.0,18.5,0.0,
2020-02-13,Washington,1,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,18.5,0.0,
2020-02-14,Washington,1,0,0.0,0.0,3.0,0.0,1.2857142857142858,1.0,1.0,0.0,0.0,0.0,18.5,0.0,
2020-02-15,Washington,1,0,0.0,0.0,7.0,0.0,2.142857142857143,1.0,1.0,0.0,0.0,0.0,18.5,15.290327495605037,0.2148884179661104
2020-02-16,Washington,1,0,0.0,0.0,7.0,0.0,3.142857142857143,1.0,1.0,0.0,0.0,0.0,18.5,25.909023038525365,0.12130357590804865
2020-02-17,Washington,1,0,0.0,0.0,15.0,0.0,4.857142857142857,1.0,1.0,0.0,0.0,0.0,18.5,38.82659952945893,0.10670151888304899
2020-02-18,Washington,1,0,0.0,0.0,9.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,18.5,54.291064196103015,0.08420222810362052
