country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,,,120399,180316,152509,214877,2020-04-29,2620,5.5,2020-10-01
US,NY,,31176,32147,31248,34121,2020-04-07,1077,18.9,2020-10-01
US,CA,,5566,14306,7422,22601,2020-04-22,139,2.0,2020-10-01
US,NJ,,12974,14010,13148,14671,2020-04-30,457,9.3,2020-10-01
US,IL,,6671,10226,7923,12394,2020-05-13,191,4.9,2020-10-01
US,MA,,7873,9212,8245,10842,2020-04-19,302,10.8,2020-10-01
US,PA,,6426,8409,6771,11624,2020-05-05,341,45.0,2020-10-01
US,FL,,3173,8201,4582,12739,2020-04-23,94,4.7,2020-10-01
US,MI,,6097,6734,6200,7824,2020-04-22,241,21.1,2020-10-01
US,TX,,2207,6693,3458,10439,2020-05-14,63,3.1,2020-10-01
US,GA,,2648,5750,3338,8486,2020-04-07,100,7.4,2020-10-01
US,OH,,2704,5193,3185,7930,2020-04-29,138,11.5,2020-10-01
US,CT,,4263,4770,4376,5224,2020-04-20,204,34.7,2020-10-01
US,MD,,3074,4624,3433,5951,2020-05-02,171,7.1,2020-10-01
US,AZ,,1351,4402,2600,6135,2020-05-08,67,18.0,2020-10-01
US,IN,,2553,4301,2805,6901,2020-05-06,166,3.6,2020-10-01
US,LA,,3117,4227,3306,5604,2020-04-14,129,5.2,2020-10-01
US,NC,,1278,3081,1756,4618,2020-06-22,55,0.4,2020-10-01
US,MN,,1416,2975,1829,4188,2020-06-10,39,5.8,2020-10-01
US,VA,,1620,2648,1767,4149,2020-05-28,57,3.3,2020-10-01
US,CO,,1651,2580,1754,4100,2020-04-24,122,7.2,2020-10-01
US,WA,,1276,2465,1470,5031,2020-04-06,45,3.7,2020-10-01
US,AL,,841,2275,1189,3527,2020-05-12,32,8.5,2020-10-01
US,MS,,978,2024,1186,3150,2020-06-22,40,0.4,2020-10-01
US,SC,,659,1925,1021,2912,2020-04-29,39,2.3,2020-10-01
US,MO,,970,1724,1093,2913,2020-06-18,36,3.4,2020-10-01
US,WI,,745,1630,931,2520,2020-05-27,22,10.0,2020-10-01
US,TN,,531,1485,739,2416,2020-06-12,25,2.0,2020-10-01
US,RI,,903,1392,1046,1752,2020-04-17,31,1.8,2020-10-01
US,IA,,686,1120,757,2153,2020-05-20,26,,2020-10-01
US,KY,,526,1058,630,1691,2020-05-19,20,,2020-10-01
US,NM,,469,939,562,1479,2020-05-24,15,,2020-10-01
US,NV,,489,933,574,1507,2020-04-07,26,4.0,2020-10-01
US,AR,,227,877,496,1282,2020-06-18,11,3.5,2020-10-01
US,DC,,535,693,568,880,2020-05-08,19,5.5,2020-10-01
US,NH,,339,688,397,1088,2020-05-07,22,,2020-10-01
US,NE,,249,681,377,1093,2020-06-11,21,1.0,2020-10-01
US,DE,,435,652,478,980,2020-05-16,15,,2020-10-01
US,OK,,369,638,418,1103,2020-04-21,21,,2020-10-01
US,UT,,158,544,279,836,2020-06-12,8,,2020-10-01
US,KS,,258,451,284,880,2020-04-11,13,5.0,2020-10-01
US,OR,,192,417,235,682,2020-04-09,11,0.8,2020-10-01
US,PR,,149,201,161,295,2020-04-09,9,,2020-10-01
US,SD,,81,197,102,377,2020-05-29,5,,2020-10-01
US,ID,,89,149,95,218,2020-04-15,6,,2020-10-01
US,ME,,102,147,114,227,2020-06-02,5,,2020-10-01
US,ND,,77,143,95,293,2020-05-06,6,,2020-10-01
US,WV,,89,133,100,241,2020-04-20,6,,2020-10-01
US,VT,,56,76,59,101,2020-04-16,4,,2020-10-01
US,WY,,20,62,26,115,2020-04-22,4,,2020-10-01
US,MT,,21,41,22,72,2020-03-30,4,1.0,2020-10-01
US,AK,,12,24,13,59,2020-04-04,2,,2020-10-01
US,HI,,17,23,18,33,2020-04-27,2,,2020-10-01
US,VI,,6,9,7,18,2020-05-12,1,,2020-10-01
US,GU,,5,9,6,16,2020-04-11,1,,2020-10-01
US,MP,,2,5,3,12,2020-04-07,1,,2020-10-01
US,AS,,0,,,,,,,2020-10-01
