country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
India,,,972.228133748,608,1328
Brazil,,,913.532292426,499,1416
Mexico,,,539.760119286,351,813
Colombia,,,297.478142264,189,432
Argentina,,,202.679022991,134,274
Peru,,,183.333402447,66,305
South Africa,,,166.551243549,105,247
Iran,,,126.317005866,64,210
Russia,,,104.960673782,48,186
Indonesia,,,92.1652468349,48,147
Bolivia,,,68.1374168334,42,97
Philippines,,,65.9308792237,34,109
Chile,,,54.3728161858,16,105
Romania,,,42.5496138771,30,56
Bangladesh,,,40.8448596865,26,72
Ukraine,,,37.267146644,23,53
Ecuador,,,36.2364212472,5,81
Morocco,,,32.2022539952,19,47
Saudi Arabia,,,31.2224648192,14,49
Spain,,,27.0712006521,0,96
Turkey,,,25.0586553709,4,59
Honduras,,,22.7224698525,12,37
Egypt,,,17.885442847,4,40
Dominican Republic,,,17.6569772054,10,28
France,,,16.0691062806,0,75
Panama,,,15.5959451627,9,25
Australia,,,14.3400599171,7,22
Pakistan,,,13.3220360814,2,29
Israel,,,12.9625737139,8,20
Japan,,,12.3004521529,3,26
Poland,,,12.2819061833,6,20
United Kingdom,,,12.000970405,0,42
Italy,,,9.77812955957,0,39
Algeria,,,9.31555569519,3,18
Bulgaria,,,8.47001440427,5,12
Moldova,,,7.58503119295,4,11
Canada,,,6.15421720673,0,18
Germany,,,5.98395893294,0,20
Belarus,,,4.5059640242,2,7
Belgium,,,4.40263721613,0,19
Netherlands,,,4.36145201055,0,18
Nigeria,,,3.76932347361,1,8
Portugal,,,3.32145619481,0,8
Serbia,,,3.15132402937,1,5
Greece,,,2.88005405644,1,5
Kuwait,,,2.28548805874,0,5
Sweden,,,2.19057424389,0,5
Croatia,,,1.72350918782,1,3
Czechia,,,1.50218004771,0,3
China,,,1.24216041516,0,11
Switzerland,,,1.07211401453,0,4
South Korea,,,1.00394206958,0,3
United Arab Emirates,,,0.986259505428,0,3
Ireland,,,0.721096954986,0,3
Austria,,,0.693400945932,0,2
Cuba,,,0.63219626617,0,2
Hungary,,,0.574179876697,0,2
Denmark,,,0.466751192577,0,2
Lithuania,,,0.355802661276,0,1
Norway,,,0.33576457667,0,1
Slovenia,,,0.305839404346,0,1
Luxembourg,,,0.275220536622,0,1
Finland,,,0.234924501639,0,1
Malaysia,,,0.163697852266,0,1
Latvia,,,0.135394372237,0,1
Estonia,,,0.132681255309,0,1
Slovakia,,,0.0958374862578,0,1
Cyprus,,,0.054858065258,0,1
Malta,,,0.0383692390003,0,1
Iceland,,,0.0208935020461,0,1
