country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,CA,Los Angeles,25.0815347513,12,41
US,FL,Miami-Dade,21.4285433722,12,32
US,TX,Harris,13.7286626297,6,22
US,AZ,Maricopa,11.6508217069,6,18
US,FL,Broward,8.57585602862,4,13
US,NV,Clark,8.40107365078,5,13
US,TX,Bexar,7.43278301799,4,13
US,CA,San Bernardino,7.2443225999,4,11
US,CA,Orange,6.85042687669,4,11
US,CA,Riverside,6.42946717574,3,10
US,IL,Cook,5.99498421888,0,17
US,TX,Dallas,5.63725179585,3,9
US,FL,Palm Beach,5.31199355555,2,9
US,TX,Tarrant,4.0601985586,2,7
US,NY,New York City,4.00109409001,0,19
US,CA,Sacramento,3.9110329694,1,7
US,MI,Wayne,3.39583055263,0,10
US,CA,San Diego,3.39215637432,1,6
US,FL,Hillsborough,3.31245931223,1,5
US,FL,Orange,3.08122335696,1,5
US,CA,Alameda,3.03228954004,1,6
US,MA,Middlesex,2.62632824662,0,8
US,CA,Santa Clara,2.23125699287,1,4
Canada,,Quebec,1.82093845158,0,7
US,PA,Philadelphia,1.40485199812,0,4
Canada,,Alberta,1.29727823238,0,3
US,WA,King,1.25634848099,0,4
US,MA,Suffolk,1.11974417335,0,4
Canada,,Ontario,0.913045880609,0,4
Canada,,British Columbia,0.857427021113,0,2
US,NV,Washoe,0.697638235965,0,2
US,NJ,Bergen,0.571945500654,0,2
US,NJ,Essex,0.544393786655,0,2
US,LA,Orleans,0.459211766566,0,2
US,NY,Suffolk,0.354509136677,0,2
US,NJ,Hudson,0.27112329082,0,1
US,NY,Westchester,0.186238933192,0,1
US,NY,Nassau,0.183285555914,0,1
